final_heldout_accessed,finite_P,finite_normmatched_random,finite_random,fold,interaction_P,interaction_random,local_P,local_random,local_ratio,model,seed,subject_id,task,training_performed
False,"{'BA_change': 0.16000000000000014, 'CE_change': 0.2669430077075958, 'JS': 0.0825260654091835, 'TV': 0.29187142848968506, 'centered_logit_rms': 1.1264326572418213, 'flip_rate': 0.36, 'true_margin_change': 1.166720986366272}","{'BA_change': 0.08610000000000002, 'CE_change': 0.1501695041731, 'JS': 0.03824458379298448, 'TV': 0.17615512266755104, 'centered_logit_rms': 0.7823593237996102, 'flip_rate': 0.19430000000000003, 'true_margin_change': 0.614435315579176}","{'BA_change': 0.09570000000000004, 'CE_change': 0.15828817827627062, 'JS': 0.04085636897943914, 'TV': 0.18169093638658523, 'centered_logit_rms': 0.7686269336938858, 'flip_rate': 0.21050000000000002, 'true_margin_change': 0.5911163076199591}",3,1.7975629873490107e-07,1.6890375704292637e-07,0.16132120788097382,0.07904987411573529,2.040752242625798,EEGNet,0,49,OpenBMI_MI,False
False,"{'BA_change': 0.1399999999999999, 'CE_change': 0.13380679488182068, 'JS': 0.06697146594524384, 'TV': 0.24869823455810547, 'centered_logit_rms': 1.0440555810928345, 'flip_rate': 0.3, 'true_margin_change': 0.8564257025718689}","{'BA_change': 0.06000000000000002, 'CE_change': 0.0770991223026067, 'JS': 0.03393109038472176, 'TV': 0.15617780353873967, 'centered_logit_rms': 0.7395710474252701, 'flip_rate': 0.1736, 'true_margin_change': 0.2708315533911809}","{'BA_change': 0.051699999999999996, 'CE_change': 0.05579885464569088, 'JS': 0.030794076742604374, 'TV': 0.14547491807490587, 'centered_logit_rms': 0.6687869323790073, 'flip_rate': 0.1631, 'true_margin_change': 0.25767665760824454}",4,2.0746784912262228e-07,1.7477297404866475e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,7,OpenBMI_MI,False
False,"{'BA_change': 0.06000000000000005, 'CE_change': -0.10837827622890472, 'JS': 0.05458037555217743, 'TV': 0.23498792946338654, 'centered_logit_rms': 0.8516271114349365, 'flip_rate': 0.3, 'true_margin_change': 0.2094227820634842}","{'BA_change': 0.03630000000000007, 'CE_change': 0.0331400889554061, 'JS': 0.03188999871723354, 'TV': 0.15845226246863603, 'centered_logit_rms': 0.6517559385299683, 'flip_rate': 0.1961, 'true_margin_change': 0.11848923923680559}","{'BA_change': 0.03000000000000006, 'CE_change': 0.026496054181916407, 'JS': 0.03079891688656062, 'TV': 0.15526759788393973, 'centered_logit_rms': 0.6208228853344917, 'flip_rate': 0.19659999999999997, 'true_margin_change': 0.11407685868325643}",4,1.6832396454447007e-07,1.9036624252066758e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,9,OpenBMI_MI,False
False,"{'BA_change': 0.13, 'CE_change': 0.2339136302471161, 'JS': 0.06809215247631073, 'TV': 0.2419247031211853, 'centered_logit_rms': 1.2119927406311035, 'flip_rate': 0.21, 'true_margin_change': 1.5818896293640137}","{'BA_change': 0.049899999999999965, 'CE_change': 0.0982935693836771, 'JS': 0.027144233339931816, 'TV': 0.12622274175286294, 'centered_logit_rms': 0.7620883339643478, 'flip_rate': 0.1251, 'true_margin_change': 0.5943934038840234}","{'BA_change': 0.04399999999999994, 'CE_change': 0.08596443413756788, 'JS': 0.024146764848846942, 'TV': 0.11743931777775288, 'centered_logit_rms': 0.6615308241546154, 'flip_rate': 0.1204, 'true_margin_change': 0.5260501731419935}",4,2.1252547810490796e-07,2.0910157914499904e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,20,OpenBMI_MI,False
False,"{'BA_change': 0.2300000000000001, 'CE_change': 0.2945651113986969, 'JS': 0.07942214608192444, 'TV': 0.27533677220344543, 'centered_logit_rms': 1.1720103025436401, 'flip_rate': 0.35, 'true_margin_change': 1.3229750394821167}","{'BA_change': 0.07980000000000005, 'CE_change': 0.12301091259345412, 'JS': 0.03437210330041125, 'TV': 0.15508073445409537, 'centered_logit_rms': 0.7821285763382911, 'flip_rate': 0.15800000000000003, 'true_margin_change': 0.4539967686496675}","{'BA_change': 0.07530000000000006, 'CE_change': 0.11523035748745315, 'JS': 0.032409126916900274, 'TV': 0.1467652628198266, 'centered_logit_rms': 0.689192751944065, 'flip_rate': 0.16190000000000002, 'true_margin_change': 0.42834526706603354}",4,1.9424429353875894e-07,1.8649137402348969e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,21,OpenBMI_MI,False
False,"{'BA_change': 0.08999999999999997, 'CE_change': 0.09041758626699448, 'JS': 0.05160035565495491, 'TV': 0.23036570847034454, 'centered_logit_rms': 0.8751689791679382, 'flip_rate': 0.35, 'true_margin_change': 0.5341684222221375}","{'BA_change': 0.011000000000000027, 'CE_change': 0.09073151214135577, 'JS': 0.030457998644560575, 'TV': 0.15557066224515437, 'centered_logit_rms': 0.6572029903531075, 'flip_rate': 0.20659999999999998, 'true_margin_change': 0.21973093323875217}","{'BA_change': 0.01320000000000002, 'CE_change': 0.08811073413751729, 'JS': 0.030152962459251285, 'TV': 0.15350392792373896, 'centered_logit_rms': 0.6343741780519485, 'flip_rate': 0.203, 'true_margin_change': 0.2348380291229114}",4,1.6542637126804038e-07,1.5903638924896768e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,41,OpenBMI_MI,False
False,"{'BA_change': 0.08999999999999986, 'CE_change': -0.010944480076432228, 'JS': 0.06523506343364716, 'TV': 0.25211101770401, 'centered_logit_rms': 0.9897217750549316, 'flip_rate': 0.37, 'true_margin_change': 0.291512131690979}","{'BA_change': 0.034299999999999914, 'CE_change': 0.03285402407869697, 'JS': 0.035371182267554105, 'TV': 0.16435500990599394, 'centered_logit_rms': 0.7458620649576188, 'flip_rate': 0.21230000000000002, 'true_margin_change': 0.09744342932477594}","{'BA_change': 0.03299999999999992, 'CE_change': 0.027614278648979963, 'JS': 0.032792366417124866, 'TV': 0.15885752141475679, 'centered_logit_rms': 0.6775997799634933, 'flip_rate': 0.21080000000000002, 'true_margin_change': 0.10596658210502938}",4,1.8133681578547112e-07,1.7526240370102641e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,44,OpenBMI_MI,False
False,"{'BA_change': 0.08999999999999997, 'CE_change': 0.20944562554359436, 'JS': 0.07638085633516312, 'TV': 0.2751691937446594, 'centered_logit_rms': 1.121403455734253, 'flip_rate': 0.31, 'true_margin_change': 0.9459535479545593}","{'BA_change': 0.02820000000000002, 'CE_change': 0.08681832086178475, 'JS': 0.03433989555574954, 'TV': 0.1612731371447444, 'centered_logit_rms': 0.7500647462904453, 'flip_rate': 0.19620000000000004, 'true_margin_change': 0.2711054939776659}","{'BA_change': 0.024600000000000018, 'CE_change': 0.06880017249844968, 'JS': 0.03254406748106703, 'TV': 0.1542744203656912, 'centered_logit_rms': 0.6820474117994308, 'flip_rate': 0.19520000000000004, 'true_margin_change': 0.22831634833011777}",4,1.929798543187644e-07,1.7256342147220493e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,46,OpenBMI_MI,False
False,"{'BA_change': 0.09999999999999998, 'CE_change': 0.17544959485530853, 'JS': 0.06225969269871712, 'TV': 0.23771551251411438, 'centered_logit_rms': 1.0230004787445068, 'flip_rate': 0.28, 'true_margin_change': 1.0031129121780396}","{'BA_change': 0.029200000000000018, 'CE_change': 0.0883315886836499, 'JS': 0.03052568054292351, 'TV': 0.1462773471325636, 'centered_logit_rms': 0.7014811012148857, 'flip_rate': 0.1562, 'true_margin_change': 0.32859537728712895}","{'BA_change': 0.04020000000000002, 'CE_change': 0.09231423672521487, 'JS': 0.032203140379860995, 'TV': 0.1497489457577467, 'centered_logit_rms': 0.6762658877670765, 'flip_rate': 0.16700000000000004, 'true_margin_change': 0.3443930152617395}",4,1.7522552298032679e-07,1.7085963023077965e-07,0.31085583567619324,0.10387804464437067,2.9925075769419487,EEGNet,0,53,OpenBMI_MI,False
False,"{'BA_change': 0.09999999999999998, 'CE_change': 0.24953658878803253, 'JS': 0.08863835036754608, 'TV': 0.2088068574666977, 'centered_logit_rms': 2.476475477218628, 'flip_rate': 0.11, 'true_margin_change': 4.532861709594727}","{'BA_change': 0.06250000000000001, 'CE_change': 0.18851699885213746, 'JS': 0.05184648303315043, 'TV': 0.12434351509436965, 'centered_logit_rms': 2.246170152425766, 'flip_rate': 0.0678, 'true_margin_change': 3.5987459218502043}","{'BA_change': 0.0342, 'CE_change': 0.10570212264748989, 'JS': 0.02753874547313899, 'TV': 0.06535242912359536, 'centered_logit_rms': 1.406473063826561, 'flip_rate': 0.0383, 'true_margin_change': 2.1261042174696922}",0,8.60125567214709e-07,8.365156878653579e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,3,OpenBMI_SSVEP,False
False,"{'BA_change': 0.12, 'CE_change': 0.4607665240764618, 'JS': 0.12015880644321442, 'TV': 0.24593597650527954, 'centered_logit_rms': 2.6776719093322754, 'flip_rate': 0.18, 'true_margin_change': 3.7193758487701416}","{'BA_change': 0.10340000000000005, 'CE_change': 0.48217007249593735, 'JS': 0.08401025988161565, 'TV': 0.17839734017848968, 'centered_logit_rms': 2.432315376996994, 'flip_rate': 0.1449, 'true_margin_change': 2.9803546869754793}","{'BA_change': 0.06180000000000007, 'CE_change': 0.26075772965326904, 'JS': 0.055984793179668486, 'TV': 0.12451573817059397, 'centered_logit_rms': 1.7073091053962708, 'flip_rate': 0.1016, 'true_margin_change': 1.9650960342586041}",0,8.475611821268103e-07,8.448597077403974e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,5,OpenBMI_SSVEP,False
False,"{'BA_change': 0.25, 'CE_change': 0.5788260698318481, 'JS': 0.1492987871170044, 'TV': 0.32693585753440857, 'centered_logit_rms': 2.8398451805114746, 'flip_rate': 0.27, 'true_margin_change': 4.703175067901611}","{'BA_change': 0.1504, 'CE_change': 0.40764119248837233, 'JS': 0.09149613540619611, 'TV': 0.2057862636446953, 'centered_logit_rms': 2.5703543388843535, 'flip_rate': 0.15870000000000004, 'true_margin_change': 3.3153783786296844}","{'BA_change': 0.08740000000000002, 'CE_change': 0.24287364716641605, 'JS': 0.05324104419676587, 'TV': 0.12241614297032356, 'centered_logit_rms': 1.610015927553177, 'flip_rate': 0.09510000000000002, 'true_margin_change': 1.9700720646604895}",0,8.792960102255165e-07,8.666637575061032e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,6,OpenBMI_SSVEP,False
False,"{'BA_change': 0.2099999999999999, 'CE_change': 1.4363267421722412, 'JS': 0.20589517056941986, 'TV': 0.42638394236564636, 'centered_logit_rms': 2.6911702156066895, 'flip_rate': 0.42, 'true_margin_change': 3.0000922679901123}","{'BA_change': 0.10039999999999998, 'CE_change': 0.8138080267608165, 'JS': 0.13456409335136413, 'TV': 0.3047485674917698, 'centered_logit_rms': 2.4450651359558107, 'flip_rate': 0.30760000000000004, 'true_margin_change': 1.4937385749816894}","{'BA_change': 0.07359999999999994, 'CE_change': 0.6149854418635369, 'JS': 0.1135946768335998, 'TV': 0.26289677403867245, 'centered_logit_rms': 1.998846555352211, 'flip_rate': 0.26549999999999996, 'true_margin_change': 1.2003378546237946}",0,8.316257549267903e-07,8.138047047623331e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,15,OpenBMI_SSVEP,False
False,"{'BA_change': 0.06999999999999995, 'CE_change': 0.7428892254829407, 'JS': 0.19110842049121857, 'TV': 0.41012436151504517, 'centered_logit_rms': 2.9078447818756104, 'flip_rate': 0.36, 'true_margin_change': 2.6711766719818115}","{'BA_change': 0.0674, 'CE_change': 0.7839319871366024, 'JS': 0.14398469224572183, 'TV': 0.32098466202616693, 'centered_logit_rms': 2.6505518531799317, 'flip_rate': 0.3135, 'true_margin_change': 2.0174974496662617}","{'BA_change': 0.03420000000000001, 'CE_change': 0.4990214161388576, 'JS': 0.10604295602068305, 'TV': 0.25035480216145517, 'centered_logit_rms': 2.002384530901909, 'flip_rate': 0.2603, 'true_margin_change': 1.2991773477569222}",0,8.125697377181496e-07,8.364069725530499e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,32,OpenBMI_SSVEP,False
False,"{'BA_change': 0.20999999999999996, 'CE_change': 0.5284243226051331, 'JS': 0.12314334511756897, 'TV': 0.26846298575401306, 'centered_logit_rms': 2.4605329036712646, 'flip_rate': 0.21, 'true_margin_change': 4.081358432769775}","{'BA_change': 0.11730000000000002, 'CE_change': 0.28924420952796936, 'JS': 0.06923526490107179, 'TV': 0.1582411689311266, 'centered_logit_rms': 2.2275943577289583, 'flip_rate': 0.1173, 'true_margin_change': 2.6970217561721803}","{'BA_change': 0.07990000000000003, 'CE_change': 0.21636739840731026, 'JS': 0.0468613376095891, 'TV': 0.10788206484168768, 'centered_logit_rms': 1.5930625903606415, 'flip_rate': 0.07990000000000001, 'true_margin_change': 1.8884335070848466}",0,8.787554293121502e-07,8.641059298497566e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,33,OpenBMI_SSVEP,False
False,"{'BA_change': 0.1499999999999999, 'CE_change': 0.4026564061641693, 'JS': 0.10278435796499252, 'TV': 0.23231449723243713, 'centered_logit_rms': 2.3762550354003906, 'flip_rate': 0.17, 'true_margin_change': 3.8243093490600586}","{'BA_change': 0.10090000000000003, 'CE_change': 0.26478486057370904, 'JS': 0.06350631358101964, 'TV': 0.14685450818389653, 'centered_logit_rms': 2.17250084400177, 'flip_rate': 0.1087, 'true_margin_change': 2.902735023498535}","{'BA_change': 0.06290000000000003, 'CE_change': 0.16875940337777137, 'JS': 0.03958199895452708, 'TV': 0.09441799987107516, 'centered_logit_rms': 1.5319811302423476, 'flip_rate': 0.0707, 'true_margin_change': 1.94582484126091}",0,8.331097660629894e-07,8.653743822151228e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,38,OpenBMI_SSVEP,False
False,"{'BA_change': 0.21999999999999997, 'CE_change': 0.593483567237854, 'JS': 0.14455704391002655, 'TV': 0.2945229709148407, 'centered_logit_rms': 2.71164608001709, 'flip_rate': 0.25, 'true_margin_change': 4.563384532928467}","{'BA_change': 0.1284, 'CE_change': 0.3838099145144224, 'JS': 0.08419988604262471, 'TV': 0.18087973915040492, 'centered_logit_rms': 2.448759113550186, 'flip_rate': 0.14400000000000002, 'true_margin_change': 3.145831890106201}","{'BA_change': 0.07549999999999998, 'CE_change': 0.2297501306491904, 'JS': 0.05016189456218854, 'TV': 0.11263060824945569, 'centered_logit_rms': 1.6352579498291016, 'flip_rate': 0.08480000000000003, 'true_margin_change': 2.0503052270412443}",0,8.656982686261472e-07,8.543608214495179e-07,1.7210520505905151,0.6982953023910522,2.4646478999606805,EEGNet,0,47,OpenBMI_SSVEP,False
False,"{'BA_change': 0.41999999999999993, 'CE_change': 1.0287152528762817, 'JS': 0.23798209428787231, 'TV': 0.5030971765518188, 'centered_logit_rms': 2.6098320484161377, 'flip_rate': 0.47, 'true_margin_change': 4.879472732543945}","{'BA_change': 0.2422, 'CE_change': 0.6359952175617218, 'JS': 0.15122496843338012, 'TV': 0.34010256722569465, 'centered_logit_rms': 2.3792558884620667, 'flip_rate': 0.2771, 'true_margin_change': 3.75112619638443}","{'BA_change': 0.12239999999999998, 'CE_change': 0.36198416605591777, 'JS': 0.08841292135417461, 'TV': 0.21191739924252034, 'centered_logit_rms': 1.8252217543125153, 'flip_rate': 0.1582, 'true_margin_change': 2.584553136229515}",1,7.450353223248385e-07,7.602828890185264e-07,0.8764020800590515,0.4396714931726456,1.9933111281220026,EEGNet,0,2,OpenBMI_SSVEP,False
False,"{'BA_change': 0.27, 'CE_change': 0.8930690288543701, 'JS': 0.20399874448776245, 'TV': 0.44802597165107727, 'centered_logit_rms': 2.4450314044952393, 'flip_rate': 0.4, 'true_margin_change': 3.104400634765625}","{'BA_change': 0.18340000000000004, 'CE_change': 0.7248916485905648, 'JS': 0.15142971329391003, 'TV': 0.35396283358335495, 'centered_logit_rms': 2.222350051403046, 'flip_rate': 0.3365000000000001, 'true_margin_change': 2.3595369279384615}","{'BA_change': 0.15870000000000004, 'CE_change': 0.6112089449167252, 'JS': 0.13167534470558168, 'TV': 0.31134812235832215, 'centered_logit_rms': 1.9703454554080964, 'flip_rate': 0.3104, 'true_margin_change': 1.968901983499527}",1,7.52233233924926e-07,7.547139745156528e-07,0.8764020800590515,0.4396714931726456,1.9933111281220026,EEGNet,0,14,OpenBMI_SSVEP,False
False,"{'BA_change': 0.47, 'CE_change': 1.2615439891815186, 'JS': 0.25464150309562683, 'TV': 0.5297896265983582, 'centered_logit_rms': 2.780747413635254, 'flip_rate': 0.51, 'true_margin_change': 4.795164108276367}","{'BA_change': 0.28139999999999993, 'CE_change': 0.8430406105518341, 'JS': 0.17192905999720096, 'TV': 0.3748738519847393, 'centered_logit_rms': 2.5114734101295473, 'flip_rate': 0.32120000000000004, 'true_margin_change': 3.620246148109436}","{'BA_change': 0.17099999999999993, 'CE_change': 0.5334599764645099, 'JS': 0.1084334634616971, 'TV': 0.25063526943326, 'centered_logit_rms': 1.908127762079239, 'flip_rate': 0.20919999999999997, 'true_margin_change': 2.568004360198975}",1,7.336773251154227e-07,7.458456104814104e-07,0.8764020800590515,0.4396714931726456,1.9933111281220026,EEGNet,0,26,OpenBMI_SSVEP,False
False,"{'BA_change': 0.2899999999999999, 'CE_change': 0.7072115540504456, 'JS': 0.19467397034168243, 'TV': 0.43501532077789307, 'centered_logit_rms': 2.5282623767852783, 'flip_rate': 0.33, 'true_margin_change': 4.412220001220703}","{'BA_change': 0.21389999999999998, 'CE_change': 0.5383339485526085, 'JS': 0.136967387907207, 'TV': 0.31521075710654256, 'centered_logit_rms': 2.314133498668671, 'flip_rate': 0.2384, 'true_margin_change': 3.662445650100708}","{'BA_change': 0.12319999999999996, 'CE_change': 0.3748594269901514, 'JS': 0.08781651666387916, 'TV': 0.20807301476597787, 'centered_logit_rms': 1.8311989736557006, 'flip_rate': 0.1472, 'true_margin_change': 2.6937365663051605}",1,7.982096690284379e-07,7.766411482634794e-07,0.8764020800590515,0.4396714931726456,1.9933111281220026,EEGNet,0,28,OpenBMI_SSVEP,False
False,"{'BA_change': 0.08000000000000007, 'CE_change': 0.48976758122444153, 'JS': 0.1427474468946457, 'TV': 0.3443581461906433, 'centered_logit_rms': 2.5022716522216797, 'flip_rate': 0.08, 'true_margin_change': 5.603833198547363}","{'BA_change': 0.06800000000000003, 'CE_change': 0.30714394375681875, 'JS': 0.09075744312256574, 'TV': 0.22740292608737944, 'centered_logit_rms': 2.3086728286743163, 'flip_rate': 0.06799999999999999, 'true_margin_change': 4.955144848823547}","{'BA_change': 0.019900000000000008, 'CE_change': 0.12135732272639871, 'JS': 0.03456609971821308, 'TV': 0.09162714295089244, 'centered_logit_rms': 1.633321098089218, 'flip_rate': 0.0199, 'true_margin_change': 3.223679081201553}",1,7.477599410776747e-07,7.532579473945588e-07,0.8764020800590515,0.4396714931726456,1.9933111281220026,EEGNet,0,31,OpenBMI_SSVEP,False
False,"{'BA_change': 0.46999999999999986, 'CE_change': 1.5052924156188965, 'JS': 0.2649514675140381, 'TV': 0.5346235036849976, 'centered_logit_rms': 2.7815637588500977, 'flip_rate': 0.56, 'true_margin_change': 3.908020257949829}","{'BA_change': 0.3329999999999999, 'CE_change': 1.0163758438825607, 'JS': 0.1888677341490984, 'TV': 0.40880721718072893, 'centered_logit_rms': 2.4555889892578127, 'flip_rate': 0.3928000000000001, 'true_margin_change': 2.9755707740783692}","{'BA_change': 0.24919999999999987, 'CE_change': 0.7234549702703953, 'JS': 0.14322429582476615, 'TV': 0.3277808441221714, 'centered_logit_rms': 2.021141983270645, 'flip_rate': 0.3077, 'true_margin_change': 2.345305700302124}",1,6.750085503881564e-07,7.088551200240545e-07,0.8764020800590515,0.4396714931726456,1.9933111281220026,EEGNet,0,35,OpenBMI_SSVEP,False
