Model,Task,fold,seed,draw,session,subject_id,BA
TeCh,OpenBMI_SSVEP,4,0,39,S1,18,0.8699999999999999
TeCh,OpenBMI_SSVEP,4,0,39,S1,24,0.64
TeCh,OpenBMI_SSVEP,4,0,39,S1,25,0.84
TeCh,OpenBMI_SSVEP,4,0,39,S1,29,0.6000000000000001
TeCh,OpenBMI_SSVEP,4,0,39,S1,36,0.84
TeCh,OpenBMI_SSVEP,4,0,39,S1,37,0.8499999999999999
TeCh,OpenBMI_SSVEP,4,0,39,S1,39,0.54
TeCh,OpenBMI_SSVEP,4,0,39,S1,42,0.75
TeCh,OpenBMI_SSVEP,4,0,39,S1,51,0.45
TeCh,OpenBMI_SSVEP,4,0,39,S1,54,0.33
TeCh,OpenBMI_SSVEP,4,0,40,S1,4,0.82
TeCh,OpenBMI_SSVEP,4,0,40,S1,12,0.78
TeCh,OpenBMI_SSVEP,4,0,40,S1,13,0.45999999999999996
TeCh,OpenBMI_SSVEP,4,0,40,S1,17,0.42000000000000004
TeCh,OpenBMI_SSVEP,4,0,40,S1,18,0.77
TeCh,OpenBMI_SSVEP,4,0,40,S1,24,0.7100000000000001
TeCh,OpenBMI_SSVEP,4,0,40,S1,25,0.73
TeCh,OpenBMI_SSVEP,4,0,40,S1,29,0.62
TeCh,OpenBMI_SSVEP,4,0,40,S1,36,0.76
TeCh,OpenBMI_SSVEP,4,0,40,S1,37,0.8600000000000001
TeCh,OpenBMI_SSVEP,4,0,40,S1,39,0.5700000000000001
TeCh,OpenBMI_SSVEP,4,0,40,S1,42,0.7100000000000001
TeCh,OpenBMI_SSVEP,4,0,40,S1,51,0.47000000000000003
TeCh,OpenBMI_SSVEP,4,0,40,S1,54,0.33
TeCh,OpenBMI_SSVEP,4,0,41,S1,4,0.91
TeCh,OpenBMI_SSVEP,4,0,41,S1,12,0.88
TeCh,OpenBMI_SSVEP,4,0,41,S1,13,0.55
TeCh,OpenBMI_SSVEP,4,0,41,S1,17,0.51
TeCh,OpenBMI_SSVEP,4,0,41,S1,18,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,41,S1,24,0.71
TeCh,OpenBMI_SSVEP,4,0,41,S1,25,0.85
TeCh,OpenBMI_SSVEP,4,0,41,S1,29,0.7
TeCh,OpenBMI_SSVEP,4,0,41,S1,36,0.9199999999999999
TeCh,OpenBMI_SSVEP,4,0,41,S1,37,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,41,S1,39,0.7600000000000001
TeCh,OpenBMI_SSVEP,4,0,41,S1,42,0.78
TeCh,OpenBMI_SSVEP,4,0,41,S1,51,0.33
TeCh,OpenBMI_SSVEP,4,0,41,S1,54,0.41
TeCh,OpenBMI_SSVEP,4,0,42,S1,4,0.7999999999999999
TeCh,OpenBMI_SSVEP,4,0,42,S1,12,0.85
TeCh,OpenBMI_SSVEP,4,0,42,S1,13,0.45999999999999996
TeCh,OpenBMI_SSVEP,4,0,42,S1,17,0.49
TeCh,OpenBMI_SSVEP,4,0,42,S1,18,0.77
TeCh,OpenBMI_SSVEP,4,0,42,S1,24,0.62
TeCh,OpenBMI_SSVEP,4,0,42,S1,25,0.8
TeCh,OpenBMI_SSVEP,4,0,42,S1,29,0.7
TeCh,OpenBMI_SSVEP,4,0,42,S1,36,0.74
TeCh,OpenBMI_SSVEP,4,0,42,S1,37,0.71
TeCh,OpenBMI_SSVEP,4,0,42,S1,39,0.53
TeCh,OpenBMI_SSVEP,4,0,42,S1,42,0.71
TeCh,OpenBMI_SSVEP,4,0,42,S1,51,0.41000000000000003
TeCh,OpenBMI_SSVEP,4,0,42,S1,54,0.30000000000000004
TeCh,OpenBMI_SSVEP,4,0,43,S1,4,0.8
TeCh,OpenBMI_SSVEP,4,0,43,S1,12,0.8500000000000001
TeCh,OpenBMI_SSVEP,4,0,43,S1,13,0.48
TeCh,OpenBMI_SSVEP,4,0,43,S1,17,0.4
TeCh,OpenBMI_SSVEP,4,0,43,S1,18,0.8500000000000001
TeCh,OpenBMI_SSVEP,4,0,43,S1,24,0.68
TeCh,OpenBMI_SSVEP,4,0,43,S1,25,0.76
TeCh,OpenBMI_SSVEP,4,0,43,S1,29,0.58
TeCh,OpenBMI_SSVEP,4,0,43,S1,36,0.91
TeCh,OpenBMI_SSVEP,4,0,43,S1,37,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,43,S1,39,0.52
TeCh,OpenBMI_SSVEP,4,0,43,S1,42,0.77
TeCh,OpenBMI_SSVEP,4,0,43,S1,51,0.49
TeCh,OpenBMI_SSVEP,4,0,43,S1,54,0.29000000000000004
TeCh,OpenBMI_SSVEP,4,0,44,S1,4,0.91
TeCh,OpenBMI_SSVEP,4,0,44,S1,12,0.9
TeCh,OpenBMI_SSVEP,4,0,44,S1,13,0.5700000000000001
TeCh,OpenBMI_SSVEP,4,0,44,S1,17,0.45999999999999996
TeCh,OpenBMI_SSVEP,4,0,44,S1,18,0.89
TeCh,OpenBMI_SSVEP,4,0,44,S1,24,0.76
TeCh,OpenBMI_SSVEP,4,0,44,S1,25,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,44,S1,29,0.7500000000000001
TeCh,OpenBMI_SSVEP,4,0,44,S1,36,0.94
TeCh,OpenBMI_SSVEP,4,0,44,S1,37,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,44,S1,39,0.6699999999999999
TeCh,OpenBMI_SSVEP,4,0,44,S1,42,0.8300000000000001
TeCh,OpenBMI_SSVEP,4,0,44,S1,51,0.42000000000000004
TeCh,OpenBMI_SSVEP,4,0,44,S1,54,0.38
TeCh,OpenBMI_SSVEP,4,0,45,S1,4,0.7
TeCh,OpenBMI_SSVEP,4,0,45,S1,12,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,45,S1,13,0.53
TeCh,OpenBMI_SSVEP,4,0,45,S1,17,0.53
TeCh,OpenBMI_SSVEP,4,0,45,S1,18,0.8
TeCh,OpenBMI_SSVEP,4,0,45,S1,24,0.65
TeCh,OpenBMI_SSVEP,4,0,45,S1,25,0.78
TeCh,OpenBMI_SSVEP,4,0,45,S1,29,0.62
TeCh,OpenBMI_SSVEP,4,0,45,S1,36,0.8699999999999999
TeCh,OpenBMI_SSVEP,4,0,45,S1,37,0.8400000000000001
TeCh,OpenBMI_SSVEP,4,0,45,S1,39,0.51
TeCh,OpenBMI_SSVEP,4,0,45,S1,42,0.79
TeCh,OpenBMI_SSVEP,4,0,45,S1,51,0.45
TeCh,OpenBMI_SSVEP,4,0,45,S1,54,0.46
TeCh,OpenBMI_SSVEP,4,0,46,S1,4,0.8099999999999999
TeCh,OpenBMI_SSVEP,4,0,46,S1,12,0.81
TeCh,OpenBMI_SSVEP,4,0,46,S1,13,0.54
TeCh,OpenBMI_SSVEP,4,0,46,S1,17,0.52
TeCh,OpenBMI_SSVEP,4,0,46,S1,18,0.77
TeCh,OpenBMI_SSVEP,4,0,46,S1,24,0.5900000000000001
TeCh,OpenBMI_SSVEP,4,0,46,S1,25,0.7200000000000001
TeCh,OpenBMI_SSVEP,4,0,46,S1,29,0.5700000000000001
TeCh,OpenBMI_SSVEP,4,0,46,S1,36,0.8899999999999999
TeCh,OpenBMI_SSVEP,4,0,46,S1,37,0.77
TeCh,OpenBMI_SSVEP,4,0,46,S1,39,0.45999999999999996
TeCh,OpenBMI_SSVEP,4,0,46,S1,42,0.7
TeCh,OpenBMI_SSVEP,4,0,46,S1,51,0.46
TeCh,OpenBMI_SSVEP,4,0,46,S1,54,0.34
TeCh,OpenBMI_SSVEP,4,0,47,S1,4,0.94
TeCh,OpenBMI_SSVEP,4,0,47,S1,12,0.94
TeCh,OpenBMI_SSVEP,4,0,47,S1,13,0.61
TeCh,OpenBMI_SSVEP,4,0,47,S1,17,0.49
TeCh,OpenBMI_SSVEP,4,0,47,S1,18,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,47,S1,24,0.8300000000000001
TeCh,OpenBMI_SSVEP,4,0,47,S1,25,0.94
TeCh,OpenBMI_SSVEP,4,0,47,S1,29,0.72
TeCh,OpenBMI_SSVEP,4,0,47,S1,36,0.98
TeCh,OpenBMI_SSVEP,4,0,47,S1,37,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,47,S1,39,0.6200000000000001
TeCh,OpenBMI_SSVEP,4,0,47,S1,42,0.85
TeCh,OpenBMI_SSVEP,4,0,47,S1,51,0.45
TeCh,OpenBMI_SSVEP,4,0,47,S1,54,0.43000000000000005
TeCh,OpenBMI_SSVEP,4,0,48,S1,4,0.95
TeCh,OpenBMI_SSVEP,4,0,48,S1,12,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,48,S1,13,0.64
TeCh,OpenBMI_SSVEP,4,0,48,S1,17,0.55
TeCh,OpenBMI_SSVEP,4,0,48,S1,18,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,48,S1,24,0.72
TeCh,OpenBMI_SSVEP,4,0,48,S1,25,0.95
TeCh,OpenBMI_SSVEP,4,0,48,S1,29,0.77
TeCh,OpenBMI_SSVEP,4,0,48,S1,36,0.98
TeCh,OpenBMI_SSVEP,4,0,48,S1,37,0.96
TeCh,OpenBMI_SSVEP,4,0,48,S1,39,0.66
TeCh,OpenBMI_SSVEP,4,0,48,S1,42,0.8500000000000001
TeCh,OpenBMI_SSVEP,4,0,48,S1,51,0.51
TeCh,OpenBMI_SSVEP,4,0,48,S1,54,0.39
TeCh,OpenBMI_SSVEP,4,0,49,S1,4,0.8099999999999999
TeCh,OpenBMI_SSVEP,4,0,49,S1,12,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,49,S1,13,0.5800000000000001
TeCh,OpenBMI_SSVEP,4,0,49,S1,17,0.54
TeCh,OpenBMI_SSVEP,4,0,49,S1,18,0.84
TeCh,OpenBMI_SSVEP,4,0,49,S1,24,0.75
TeCh,OpenBMI_SSVEP,4,0,49,S1,25,0.83
TeCh,OpenBMI_SSVEP,4,0,49,S1,29,0.64
TeCh,OpenBMI_SSVEP,4,0,49,S1,36,0.94
TeCh,OpenBMI_SSVEP,4,0,49,S1,37,0.83
TeCh,OpenBMI_SSVEP,4,0,49,S1,39,0.5700000000000001
TeCh,OpenBMI_SSVEP,4,0,49,S1,42,0.75
TeCh,OpenBMI_SSVEP,4,0,49,S1,51,0.54
TeCh,OpenBMI_SSVEP,4,0,49,S1,54,0.36
TeCh,OpenBMI_SSVEP,4,0,50,S1,4,0.89
TeCh,OpenBMI_SSVEP,4,0,50,S1,12,0.7999999999999999
TeCh,OpenBMI_SSVEP,4,0,50,S1,13,0.5
TeCh,OpenBMI_SSVEP,4,0,50,S1,17,0.48
TeCh,OpenBMI_SSVEP,4,0,50,S1,18,0.8699999999999999
TeCh,OpenBMI_SSVEP,4,0,50,S1,24,0.6300000000000001
TeCh,OpenBMI_SSVEP,4,0,50,S1,25,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,50,S1,29,0.71
TeCh,OpenBMI_SSVEP,4,0,50,S1,36,0.94
TeCh,OpenBMI_SSVEP,4,0,50,S1,37,0.81
TeCh,OpenBMI_SSVEP,4,0,50,S1,39,0.6300000000000001
TeCh,OpenBMI_SSVEP,4,0,50,S1,42,0.69
TeCh,OpenBMI_SSVEP,4,0,50,S1,51,0.38
TeCh,OpenBMI_SSVEP,4,0,50,S1,54,0.39
TeCh,OpenBMI_SSVEP,4,0,51,S1,4,0.83
TeCh,OpenBMI_SSVEP,4,0,51,S1,12,0.89
TeCh,OpenBMI_SSVEP,4,0,51,S1,13,0.48
TeCh,OpenBMI_SSVEP,4,0,51,S1,17,0.42999999999999994
TeCh,OpenBMI_SSVEP,4,0,51,S1,18,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,51,S1,24,0.6100000000000001
TeCh,OpenBMI_SSVEP,4,0,51,S1,25,0.79
TeCh,OpenBMI_SSVEP,4,0,51,S1,29,0.61
TeCh,OpenBMI_SSVEP,4,0,51,S1,36,0.8899999999999999
TeCh,OpenBMI_SSVEP,4,0,51,S1,37,0.8800000000000001
TeCh,OpenBMI_SSVEP,4,0,51,S1,39,0.5900000000000001
TeCh,OpenBMI_SSVEP,4,0,51,S1,42,0.75
TeCh,OpenBMI_SSVEP,4,0,51,S1,51,0.47
TeCh,OpenBMI_SSVEP,4,0,51,S1,54,0.42
TeCh,OpenBMI_SSVEP,4,0,52,S1,4,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,52,S1,12,0.91
TeCh,OpenBMI_SSVEP,4,0,52,S1,13,0.5800000000000001
TeCh,OpenBMI_SSVEP,4,0,52,S1,17,0.5700000000000001
TeCh,OpenBMI_SSVEP,4,0,52,S1,18,0.8899999999999999
TeCh,OpenBMI_SSVEP,4,0,52,S1,24,0.72
TeCh,OpenBMI_SSVEP,4,0,52,S1,25,0.88
TeCh,OpenBMI_SSVEP,4,0,52,S1,29,0.72
TeCh,OpenBMI_SSVEP,4,0,52,S1,36,0.91
TeCh,OpenBMI_SSVEP,4,0,52,S1,37,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,52,S1,39,0.68
TeCh,OpenBMI_SSVEP,4,0,52,S1,42,0.85
TeCh,OpenBMI_SSVEP,4,0,52,S1,51,0.54
TeCh,OpenBMI_SSVEP,4,0,52,S1,54,0.47
TeCh,OpenBMI_SSVEP,4,0,53,S1,4,0.86
TeCh,OpenBMI_SSVEP,4,0,53,S1,12,0.98
TeCh,OpenBMI_SSVEP,4,0,53,S1,13,0.61
TeCh,OpenBMI_SSVEP,4,0,53,S1,17,0.52
TeCh,OpenBMI_SSVEP,4,0,53,S1,18,0.9199999999999999
TeCh,OpenBMI_SSVEP,4,0,53,S1,24,0.73
TeCh,OpenBMI_SSVEP,4,0,53,S1,25,0.88
TeCh,OpenBMI_SSVEP,4,0,53,S1,29,0.73
TeCh,OpenBMI_SSVEP,4,0,53,S1,36,0.98
TeCh,OpenBMI_SSVEP,4,0,53,S1,37,0.9199999999999999
TeCh,OpenBMI_SSVEP,4,0,53,S1,39,0.65
TeCh,OpenBMI_SSVEP,4,0,53,S1,42,0.88
TeCh,OpenBMI_SSVEP,4,0,53,S1,51,0.5
TeCh,OpenBMI_SSVEP,4,0,53,S1,54,0.53
TeCh,OpenBMI_SSVEP,4,0,54,S1,4,0.86
TeCh,OpenBMI_SSVEP,4,0,54,S1,12,0.96
TeCh,OpenBMI_SSVEP,4,0,54,S1,13,0.52
TeCh,OpenBMI_SSVEP,4,0,54,S1,17,0.54
TeCh,OpenBMI_SSVEP,4,0,54,S1,18,0.85
TeCh,OpenBMI_SSVEP,4,0,54,S1,24,0.8200000000000001
TeCh,OpenBMI_SSVEP,4,0,54,S1,25,0.87
TeCh,OpenBMI_SSVEP,4,0,54,S1,29,0.73
TeCh,OpenBMI_SSVEP,4,0,54,S1,36,0.96
TeCh,OpenBMI_SSVEP,4,0,54,S1,37,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,54,S1,39,0.68
TeCh,OpenBMI_SSVEP,4,0,54,S1,42,0.85
TeCh,OpenBMI_SSVEP,4,0,54,S1,51,0.44
TeCh,OpenBMI_SSVEP,4,0,54,S1,54,0.51
TeCh,OpenBMI_SSVEP,4,0,55,S1,4,0.89
TeCh,OpenBMI_SSVEP,4,0,55,S1,12,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,55,S1,13,0.5900000000000001
TeCh,OpenBMI_SSVEP,4,0,55,S1,17,0.48
TeCh,OpenBMI_SSVEP,4,0,55,S1,18,0.86
TeCh,OpenBMI_SSVEP,4,0,55,S1,24,0.74
TeCh,OpenBMI_SSVEP,4,0,55,S1,25,0.89
TeCh,OpenBMI_SSVEP,4,0,55,S1,29,0.6900000000000001
TeCh,OpenBMI_SSVEP,4,0,55,S1,36,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,55,S1,37,0.74
TeCh,OpenBMI_SSVEP,4,0,55,S1,39,0.5800000000000001
TeCh,OpenBMI_SSVEP,4,0,55,S1,42,0.78
TeCh,OpenBMI_SSVEP,4,0,55,S1,51,0.41000000000000003
TeCh,OpenBMI_SSVEP,4,0,55,S1,54,0.45
TeCh,OpenBMI_SSVEP,4,0,56,S1,4,0.84
TeCh,OpenBMI_SSVEP,4,0,56,S1,12,0.8300000000000001
TeCh,OpenBMI_SSVEP,4,0,56,S1,13,0.53
TeCh,OpenBMI_SSVEP,4,0,56,S1,17,0.48
TeCh,OpenBMI_SSVEP,4,0,56,S1,18,0.76
TeCh,OpenBMI_SSVEP,4,0,56,S1,24,0.67
TeCh,OpenBMI_SSVEP,4,0,56,S1,25,0.7699999999999999
TeCh,OpenBMI_SSVEP,4,0,56,S1,29,0.6500000000000001
TeCh,OpenBMI_SSVEP,4,0,56,S1,36,0.81
TeCh,OpenBMI_SSVEP,4,0,56,S1,37,0.72
TeCh,OpenBMI_SSVEP,4,0,56,S1,39,0.56
TeCh,OpenBMI_SSVEP,4,0,56,S1,42,0.83
TeCh,OpenBMI_SSVEP,4,0,56,S1,51,0.42000000000000004
TeCh,OpenBMI_SSVEP,4,0,56,S1,54,0.42
TeCh,OpenBMI_SSVEP,4,0,57,S1,4,0.81
TeCh,OpenBMI_SSVEP,4,0,57,S1,12,0.88
TeCh,OpenBMI_SSVEP,4,0,57,S1,13,0.5
TeCh,OpenBMI_SSVEP,4,0,57,S1,17,0.5
TeCh,OpenBMI_SSVEP,4,0,57,S1,18,0.84
TeCh,OpenBMI_SSVEP,4,0,57,S1,24,0.6900000000000001
TeCh,OpenBMI_SSVEP,4,0,57,S1,25,0.8
TeCh,OpenBMI_SSVEP,4,0,57,S1,29,0.6799999999999999
TeCh,OpenBMI_SSVEP,4,0,57,S1,36,0.85
TeCh,OpenBMI_SSVEP,4,0,57,S1,37,0.78
TeCh,OpenBMI_SSVEP,4,0,57,S1,39,0.6499999999999999
TeCh,OpenBMI_SSVEP,4,0,57,S1,42,0.83
TeCh,OpenBMI_SSVEP,4,0,57,S1,51,0.4
TeCh,OpenBMI_SSVEP,4,0,57,S1,54,0.44
TeCh,OpenBMI_SSVEP,4,0,58,S1,4,0.95
TeCh,OpenBMI_SSVEP,4,0,58,S1,12,0.96
TeCh,OpenBMI_SSVEP,4,0,58,S1,13,0.49
TeCh,OpenBMI_SSVEP,4,0,58,S1,17,0.5700000000000001
TeCh,OpenBMI_SSVEP,4,0,58,S1,18,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,58,S1,24,0.7
TeCh,OpenBMI_SSVEP,4,0,58,S1,25,0.88
TeCh,OpenBMI_SSVEP,4,0,58,S1,29,0.81
TeCh,OpenBMI_SSVEP,4,0,58,S1,36,0.83
TeCh,OpenBMI_SSVEP,4,0,58,S1,37,0.8899999999999999
TeCh,OpenBMI_SSVEP,4,0,58,S1,39,0.63
TeCh,OpenBMI_SSVEP,4,0,58,S1,42,0.83
TeCh,OpenBMI_SSVEP,4,0,58,S1,51,0.42000000000000004
TeCh,OpenBMI_SSVEP,4,0,58,S1,54,0.35
TeCh,OpenBMI_SSVEP,4,0,59,S1,4,0.8
TeCh,OpenBMI_SSVEP,4,0,59,S1,12,0.95
TeCh,OpenBMI_SSVEP,4,0,59,S1,13,0.56
TeCh,OpenBMI_SSVEP,4,0,59,S1,17,0.43000000000000005
TeCh,OpenBMI_SSVEP,4,0,59,S1,18,0.7899999999999999
TeCh,OpenBMI_SSVEP,4,0,59,S1,24,0.67
TeCh,OpenBMI_SSVEP,4,0,59,S1,25,0.8099999999999999
TeCh,OpenBMI_SSVEP,4,0,59,S1,29,0.79
TeCh,OpenBMI_SSVEP,4,0,59,S1,36,0.91
TeCh,OpenBMI_SSVEP,4,0,59,S1,37,0.8200000000000001
TeCh,OpenBMI_SSVEP,4,0,59,S1,39,0.6699999999999999
TeCh,OpenBMI_SSVEP,4,0,59,S1,42,0.75
TeCh,OpenBMI_SSVEP,4,0,59,S1,51,0.38
TeCh,OpenBMI_SSVEP,4,0,59,S1,54,0.5
TeCh,OpenBMI_SSVEP,4,0,60,S1,4,0.75
TeCh,OpenBMI_SSVEP,4,0,60,S1,12,0.85
TeCh,OpenBMI_SSVEP,4,0,60,S1,13,0.55
TeCh,OpenBMI_SSVEP,4,0,60,S1,17,0.45
TeCh,OpenBMI_SSVEP,4,0,60,S1,18,0.8099999999999999
TeCh,OpenBMI_SSVEP,4,0,60,S1,24,0.68
TeCh,OpenBMI_SSVEP,4,0,60,S1,25,0.78
TeCh,OpenBMI_SSVEP,4,0,60,S1,29,0.63
TeCh,OpenBMI_SSVEP,4,0,60,S1,36,0.87
TeCh,OpenBMI_SSVEP,4,0,60,S1,37,0.81
TeCh,OpenBMI_SSVEP,4,0,60,S1,39,0.61
TeCh,OpenBMI_SSVEP,4,0,60,S1,42,0.83
TeCh,OpenBMI_SSVEP,4,0,60,S1,51,0.41000000000000003
TeCh,OpenBMI_SSVEP,4,0,60,S1,54,0.5
TeCh,OpenBMI_SSVEP,4,0,61,S1,4,0.8400000000000001
TeCh,OpenBMI_SSVEP,4,0,61,S1,12,0.85
TeCh,OpenBMI_SSVEP,4,0,61,S1,13,0.51
TeCh,OpenBMI_SSVEP,4,0,61,S1,17,0.46
TeCh,OpenBMI_SSVEP,4,0,61,S1,18,0.8
TeCh,OpenBMI_SSVEP,4,0,61,S1,24,0.64
TeCh,OpenBMI_SSVEP,4,0,61,S1,25,0.8400000000000001
TeCh,OpenBMI_SSVEP,4,0,61,S1,29,0.71
TeCh,OpenBMI_SSVEP,4,0,61,S1,36,0.78
TeCh,OpenBMI_SSVEP,4,0,61,S1,37,0.83
TeCh,OpenBMI_SSVEP,4,0,61,S1,39,0.64
TeCh,OpenBMI_SSVEP,4,0,61,S1,42,0.81
TeCh,OpenBMI_SSVEP,4,0,61,S1,51,0.30000000000000004
TeCh,OpenBMI_SSVEP,4,0,61,S1,54,0.38
TeCh,OpenBMI_SSVEP,4,0,62,S1,4,0.9199999999999999
TeCh,OpenBMI_SSVEP,4,0,62,S1,12,0.94
TeCh,OpenBMI_SSVEP,4,0,62,S1,13,0.63
TeCh,OpenBMI_SSVEP,4,0,62,S1,17,0.52
TeCh,OpenBMI_SSVEP,4,0,62,S1,18,0.8699999999999999
TeCh,OpenBMI_SSVEP,4,0,62,S1,24,0.77
TeCh,OpenBMI_SSVEP,4,0,62,S1,25,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,62,S1,29,0.74
TeCh,OpenBMI_SSVEP,4,0,62,S1,36,0.95
TeCh,OpenBMI_SSVEP,4,0,62,S1,37,0.94
TeCh,OpenBMI_SSVEP,4,0,62,S1,39,0.5800000000000001
TeCh,OpenBMI_SSVEP,4,0,62,S1,42,0.8600000000000001
TeCh,OpenBMI_SSVEP,4,0,62,S1,51,0.54
TeCh,OpenBMI_SSVEP,4,0,62,S1,54,0.38
TeCh,OpenBMI_SSVEP,4,0,63,S1,4,0.84
TeCh,OpenBMI_SSVEP,4,0,63,S1,12,0.95
TeCh,OpenBMI_SSVEP,4,0,63,S1,13,0.53
TeCh,OpenBMI_SSVEP,4,0,63,S1,17,0.49
TeCh,OpenBMI_SSVEP,4,0,63,S1,18,0.8799999999999999
TeCh,OpenBMI_SSVEP,4,0,63,S1,24,0.7699999999999999
TeCh,OpenBMI_SSVEP,4,0,63,S1,25,0.86
TeCh,OpenBMI_SSVEP,4,0,63,S1,29,0.71
TeCh,OpenBMI_SSVEP,4,0,63,S1,36,0.9
TeCh,OpenBMI_SSVEP,4,0,63,S1,37,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,63,S1,39,0.65
TeCh,OpenBMI_SSVEP,4,0,63,S1,42,0.85
TeCh,OpenBMI_SSVEP,4,0,63,S1,51,0.44000000000000006
TeCh,OpenBMI_SSVEP,4,0,63,S1,54,0.43999999999999995
TeCh,OpenBMI_SSVEP,4,0,64,S1,4,0.8700000000000001
TeCh,OpenBMI_SSVEP,4,0,64,S1,12,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,64,S1,13,0.6799999999999999
TeCh,OpenBMI_SSVEP,4,0,64,S1,17,0.48
TeCh,OpenBMI_SSVEP,4,0,64,S1,18,0.8899999999999999
TeCh,OpenBMI_SSVEP,4,0,64,S1,24,0.75
TeCh,OpenBMI_SSVEP,4,0,64,S1,25,0.8899999999999999
TeCh,OpenBMI_SSVEP,4,0,64,S1,29,0.76
TeCh,OpenBMI_SSVEP,4,0,64,S1,36,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,64,S1,37,0.9199999999999999
TeCh,OpenBMI_SSVEP,4,0,64,S1,39,0.6599999999999999
TeCh,OpenBMI_SSVEP,4,0,64,S1,42,0.8400000000000001
TeCh,OpenBMI_SSVEP,4,0,64,S1,51,0.44
TeCh,OpenBMI_SSVEP,4,0,64,S1,54,0.43
TeCh,OpenBMI_SSVEP,4,0,65,S1,4,0.89
TeCh,OpenBMI_SSVEP,4,0,65,S1,12,0.9199999999999999
TeCh,OpenBMI_SSVEP,4,0,65,S1,13,0.6000000000000001
TeCh,OpenBMI_SSVEP,4,0,65,S1,17,0.54
TeCh,OpenBMI_SSVEP,4,0,65,S1,18,0.8699999999999999
TeCh,OpenBMI_SSVEP,4,0,65,S1,24,0.72
TeCh,OpenBMI_SSVEP,4,0,65,S1,25,0.88
TeCh,OpenBMI_SSVEP,4,0,65,S1,29,0.64
TeCh,OpenBMI_SSVEP,4,0,65,S1,36,0.96
TeCh,OpenBMI_SSVEP,4,0,65,S1,37,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,65,S1,39,0.64
TeCh,OpenBMI_SSVEP,4,0,65,S1,42,0.8500000000000001
TeCh,OpenBMI_SSVEP,4,0,65,S1,51,0.41000000000000003
TeCh,OpenBMI_SSVEP,4,0,65,S1,54,0.5
TeCh,OpenBMI_SSVEP,4,0,66,S1,4,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,66,S1,12,0.86
TeCh,OpenBMI_SSVEP,4,0,66,S1,13,0.6
TeCh,OpenBMI_SSVEP,4,0,66,S1,17,0.52
TeCh,OpenBMI_SSVEP,4,0,66,S1,18,0.8699999999999999
TeCh,OpenBMI_SSVEP,4,0,66,S1,24,0.7
TeCh,OpenBMI_SSVEP,4,0,66,S1,25,0.8999999999999999
TeCh,OpenBMI_SSVEP,4,0,66,S1,29,0.69
TeCh,OpenBMI_SSVEP,4,0,66,S1,36,0.77
TeCh,OpenBMI_SSVEP,4,0,66,S1,37,0.8799999999999999
TeCh,OpenBMI_SSVEP,4,0,66,S1,39,0.64
TeCh,OpenBMI_SSVEP,4,0,66,S1,42,0.74
TeCh,OpenBMI_SSVEP,4,0,66,S1,51,0.49
TeCh,OpenBMI_SSVEP,4,0,66,S1,54,0.32
TeCh,OpenBMI_SSVEP,4,0,67,S1,4,0.89
TeCh,OpenBMI_SSVEP,4,0,67,S1,12,0.95
TeCh,OpenBMI_SSVEP,4,0,67,S1,13,0.66
TeCh,OpenBMI_SSVEP,4,0,67,S1,17,0.51
TeCh,OpenBMI_SSVEP,4,0,67,S1,18,0.9099999999999999
TeCh,OpenBMI_SSVEP,4,0,67,S1,24,0.8099999999999999
TeCh,OpenBMI_SSVEP,4,0,67,S1,25,0.9299999999999999
TeCh,OpenBMI_SSVEP,4,0,67,S1,29,0.8200000000000001
TeCh,OpenBMI_SSVEP,4,0,67,S1,36,0.98
TeCh,OpenBMI_SSVEP,4,0,67,S1,37,0.9199999999999999
TeCh,OpenBMI_SSVEP,4,0,67,S1,39,0.79
TeCh,OpenBMI_SSVEP,4,0,67,S1,42,0.88
TeCh,OpenBMI_SSVEP,4,0,67,S1,51,0.37000000000000005
TeCh,OpenBMI_SSVEP,4,0,67,S1,54,0.5499999999999999
TeCh,OpenBMI_SSVEP,4,0,68,S1,4,0.95
