setting_id,fold,seed,direction_rank,outcome_subject,direction_sha256,intact_BA,erased_BA,U_BA,intact_F1,erased_F1,U_F1,intact_CE,erased_CE,U_CE
S5,2,2,7,21,4dcf41346a9bbc6473c5047f5b6f855a0eba21ff2497e819779609e4addfa275,0.8536363636363636,0.8548484848484849,0.00121212121212122,0.8045260458072384,0.8090313999319612,0.004505354124722749,0.2876618354507405,0.2835129446584143,0.004148890792326165
S5,2,2,7,22,4dcf41346a9bbc6473c5047f5b6f855a0eba21ff2497e819779609e4addfa275,0.9257575757575758,0.9233333333333333,-0.00242424242424244,0.8641205500709863,0.8612390765267719,-0.002881473544214419,0.21131678722583042,0.21213618678503807,-0.0008193995592076508
S5,2,2,7,31,4dcf41346a9bbc6473c5047f5b6f855a0eba21ff2497e819779609e4addfa275,0.9539393939393939,0.9548484848484848,0.0009090909090909705,0.8974252706833135,0.899535264339971,0.0021099936566575384,0.16917807300239418,0.16596286953092412,0.0032152034714700573
S5,2,2,7,45,4dcf41346a9bbc6473c5047f5b6f855a0eba21ff2497e819779609e4addfa275,0.8742424242424243,0.8712121212121212,-0.00303030303030305,0.8147024929919231,0.8107425361124387,-0.003959956879484361,0.300878518054883,0.30312609540946023,-0.0022475773545772015
S5,2,2,7,53,4dcf41346a9bbc6473c5047f5b6f855a0eba21ff2497e819779609e4addfa275,0.8424242424242424,0.8475757575757576,0.00515151515151524,0.800482378868945,0.8067725561660918,0.0062901772971467595,0.29084943518288814,0.28116167226447214,0.009687762918415999
S5,2,2,7,9,4dcf41346a9bbc6473c5047f5b6f855a0eba21ff2497e819779609e4addfa275,0.7942424242424242,0.7839393939393939,-0.010303030303030258,0.7623677604095567,0.7554883725378257,-0.006879387871730924,0.34464194636792306,0.34285270147633495,0.0017892448915881043
S5,2,2,8,10,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.7796969696969698,0.7796969696969698,0.0,0.7424116893876629,0.7424116893876629,0.0,0.4065526352458823,0.3981965643174163,0.00835607092846602
S5,2,2,8,16,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.8451515151515152,0.8457575757575757,0.0006060606060604989,0.8018696510862409,0.8051555901089043,0.0032859390226633867,0.29513159914854553,0.2933501172783087,0.0017814818702368562
S5,2,2,8,21,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.8536363636363636,0.8575757575757575,0.003939393939393909,0.8045260458072384,0.8124805729679324,0.007954527160694003,0.2876618354507405,0.2831794589446654,0.004482376506075081
S5,2,2,8,22,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.9257575757575758,0.9284848484848485,0.0027272727272726893,0.8641205500709863,0.8700878883120708,0.00596733824108453,0.21131678722583042,0.2082642820792999,0.003052505146530521
S5,2,2,8,31,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.9539393939393939,0.9545454545454546,0.000606060606060721,0.8974252706833135,0.8988306398633557,0.001405369180042193,0.16917807300239418,0.16726465196611154,0.001913421036282642
S5,2,2,8,45,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.8742424242424243,0.8709090909090909,-0.0033333333333334103,0.8147024929919231,0.8101425684777728,-0.004559924514150326,0.300878518054883,0.30695587205204006,-0.006077353997157031
S5,2,2,8,53,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.8424242424242424,0.8454545454545455,0.00303030303030305,0.800482378868945,0.8024788683046469,0.0019964894357018537,0.29084943518288814,0.2881550388244459,0.0026943963584422637
S5,2,2,8,9,5e258cec62914f8e71ffb0dc3b7a1bf676bce6b0e223dd20946cb17dc5ff28f6,0.7942424242424242,0.7945454545454546,0.0003030303030303605,0.7623677604095567,0.7629451281136674,0.000577367704110765,0.34464194636792306,0.3445044210506653,0.0001375253172577473
S5,3,0,1,1,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.763030303030303,0.7524242424242424,-0.010606060606060508,0.7275224972195352,0.7216244158738063,-0.005898081345728889,0.40097200015110296,0.4026482527405851,-0.001676252589482119
S5,3,0,1,20,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.8848484848484848,0.8881818181818182,0.0033333333333334103,0.8276898734177216,0.8390823838514696,0.011392510433748004,0.26808910379939077,0.2531694072670296,0.014919696532361193
S5,3,0,1,23,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.573030303030303,0.5736363636363637,0.000606060606060721,0.5771461691425097,0.5754714980639635,-0.0016746710785462415,0.5014620222757068,0.5051276658083292,-0.0036656435326224424
S5,3,0,1,26,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.9563636363636363,0.9587878787878787,0.00242424242424244,0.911177570093458,0.9142919932605669,0.0031144231671088596,0.14963074402192086,0.15016866925115024,-0.0005379252292293801
S5,3,0,1,35,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.9372727272727273,0.9342424242424243,-0.003030303030302939,0.8952298456196401,0.8881250280965955,-0.007104817523044593,0.17435043106325493,0.18320311617280327,-0.008852685109548342
S5,3,0,1,5,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.7287878787878788,0.7290909090909091,0.0003030303030303605,0.644345238591151,0.6602198799737757,0.015874641382624732,0.5750163433143761,0.5394622873682341,0.03555405594614203
S5,3,0,1,6,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.8881818181818182,0.8863636363636364,-0.0018181818181818299,0.8237420013924313,0.8330161767827016,0.009274175390270312,0.28210032850744854,0.26146705942581366,0.020633269081634875
S5,3,0,1,7,cf800149a0d84b848763164e672b50b9b5101ae6fdb8aa96ad073c8c3074866e,0.8845454545454545,0.8839393939393939,-0.00060606060606061,0.8497534250710294,0.8556392900922026,0.0058858650211732755,0.2614519420147866,0.25181627166411624,0.009635670350670367
S5,3,0,2,1,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.763030303030303,0.753030303030303,-0.009999999999999898,0.7275224972195352,0.722690321192341,-0.004832176027194213,0.40097200015110296,0.3967065976782035,0.004265402472899471
S5,3,0,2,20,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.8848484848484848,0.8887878787878788,0.00393939393939402,0.8276898734177216,0.835868956262557,0.008179082844835373,0.26808910379939077,0.26496409696440654,0.003125006834984234
S5,3,0,2,23,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.573030303030303,0.5703030303030303,-0.0027272727272726893,0.5771461691425097,0.574913085031234,-0.0022330841112757627,0.5014620222757068,0.499640262317805,0.0018217599579017918
S5,3,0,2,26,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.9563636363636363,0.9563636363636363,0.0,0.911177570093458,0.911177570093458,0.0,0.14963074402192086,0.1499789605906064,-0.00034821656868552764
S5,3,0,2,35,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.9372727272727273,0.9351515151515152,-0.0021212121212120794,0.8952298456196401,0.8955169623696894,0.0002871167500492211,0.17435043106325493,0.1712449870775553,0.0031054439856996185
S5,3,0,2,5,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.7287878787878788,0.7296969696969697,0.0009090909090909705,0.644345238591151,0.646923485340098,0.0025782467489470218,0.5750163433143761,0.5696119271484301,0.005404416165946002
S5,3,0,2,6,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.8881818181818182,0.8854545454545455,-0.0027272727272726893,0.8237420013924313,0.8224910193084868,-0.001250982083944474,0.28210032850744854,0.2782486602403536,0.003851668267094932
S5,3,0,2,7,26472284328e526f60e326f52c63bb66eaca94bb987c5561bd6a832ef3eb3ce8,0.8845454545454545,0.8857575757575757,0.00121212121212122,0.8497534250710294,0.8524596996401795,0.00270627456915018,0.2614519420147866,0.26254877361786344,-0.001096831603076831
S5,3,0,3,1,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.763030303030303,0.7521212121212122,-0.010909090909090757,0.7275224972195352,0.7195222245246853,-0.00800027269484993,0.40097200015110296,0.4052511703061606,-0.004279170155057632
S5,3,0,3,20,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.8848484848484848,0.8890909090909092,0.004242424242424381,0.8276898734177216,0.8320754447789303,0.004385571361208651,0.26808910379939077,0.267485160450737,0.0006039433486537682
S5,3,0,3,23,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.573030303030303,0.5733333333333334,0.0003030303030303605,0.5771461691425097,0.578021769845843,0.0008756007033332569,0.5014620222757068,0.5022530415418476,-0.00079101926614078
S5,3,0,3,26,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.9563636363636363,0.9575757575757575,0.00121212121212122,0.911177570093458,0.914115690235915,0.002938120142456979,0.14963074402192086,0.14781774020426808,0.0018130038176527863
S5,3,0,3,35,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.9372727272727273,0.9342424242424243,-0.003030303030302939,0.8952298456196401,0.8881250280965955,-0.007104817523044593,0.17435043106325493,0.18076499472213767,-0.006414563658882738
S5,3,0,3,5,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.7287878787878788,0.7269696969696969,-0.0018181818181818299,0.644345238591151,0.6316279069767442,-0.012717331614406802,0.5750163433143761,0.6044977585758343,-0.0294814152614582
S5,3,0,3,6,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.8881818181818182,0.8872727272727272,-0.0009090909090909705,0.8237420013924313,0.8219145580661819,-0.0018274433262494005,0.28210032850744854,0.2830059712910792,-0.0009056427836306447
S5,3,0,3,7,985b3a9d1bc2e8ee04db7ffe4a7bc1aaa91d835d6622e257df49b337df893ed2,0.8845454545454545,0.8827272727272728,-0.0018181818181817189,0.8497534250710294,0.8577947739385894,0.008041348867560028,0.2614519420147866,0.24846180412622257,0.01299013788856404
S5,3,0,4,1,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.763030303030303,0.7518181818181817,-0.011212121212121229,0.7275224972195352,0.7269376291346525,-0.0005848680848826726,0.40097200015110296,0.39163438655985755,0.009337613591245408
S5,3,0,4,20,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.8848484848484848,0.886060606060606,0.00121212121212122,0.8276898734177216,0.8280107205071552,0.00032084708943358464,0.26808910379939077,0.2737773624623202,-0.005688258662929435
S5,3,0,4,23,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.573030303030303,0.5709090909090909,-0.0021212121212120794,0.5771461691425097,0.5782272009623337,0.0010810318198239965,0.5014620222757068,0.49714390111008966,0.004318121165617139
S5,3,0,4,26,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.9563636363636363,0.9554545454545456,-0.0009090909090907484,0.911177570093458,0.9089889273588527,-0.002188642734605284,0.14963074402192086,0.15325346510541188,-0.003622721083491015
S5,3,0,4,35,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.9372727272727273,0.9457575757575758,0.00848484848484854,0.8952298456196401,0.9130458881841923,0.01781604256455216,0.17435043106325493,0.15921519711740614,0.015135233945848786
S5,3,0,4,5,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.7287878787878788,0.7130303030303031,-0.015757575757575637,0.644345238591151,0.6582285518883917,0.013883313297240685,0.5750163433143761,0.5102849082719513,0.06473143504242485
S5,3,0,4,6,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.8881818181818182,0.8948484848484848,0.006666666666666599,0.8237420013924313,0.8374159182930299,0.013673916900598604,0.28210032850744854,0.2670706096038039,0.015029718903644629
S5,3,0,4,7,f55fc4a9f2ff422740d07be9adb3ec1a954a576d0285182dbe8d4484fc797500,0.8845454545454545,0.8827272727272728,-0.0018181818181817189,0.8497534250710294,0.848093241922643,-0.0016601831483863405,0.2614519420147866,0.26171515423773584,-0.0002632122229492273
S5,3,0,5,1,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.763030303030303,0.7593939393939394,-0.0036363636363635488,0.7275224972195352,0.724335625841986,-0.0031868713775492497,0.40097200015110296,0.4024720772393152,-0.0015000770882122594
S5,3,0,5,20,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.8848484848484848,0.8875757575757576,0.0027272727272728003,0.8276898734177216,0.8333332668442988,0.005643393426577159,0.26808910379939077,0.26630880377903166,0.0017803000203591157
S5,3,0,5,23,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.573030303030303,0.5721212121212121,-0.0009090909090908594,0.5771461691425097,0.5768720109066661,-0.00027415823584364674,0.5014620222757068,0.49958448842508757,0.0018775338506192285
S5,3,0,5,26,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.9563636363636363,0.9566666666666667,0.0003030303030303605,0.911177570093458,0.9119099523957823,0.0007323823023243081,0.14963074402192086,0.1493818800101947,0.0002488640117261631
S5,3,0,5,35,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.9372727272727273,0.937878787878788,0.000606060606060721,0.8952298456196401,0.8966672581335393,0.0014374125138991722,0.17435043106325493,0.1725186711189859,0.0018317599442690402
S5,3,0,5,5,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.7287878787878788,0.7278787878787879,-0.0009090909090908594,0.644345238591151,0.6443219867003054,-2.3251890845621404e-05,0.5750163433143761,0.5729001846300857,0.0021161586842903812
S5,3,0,5,6,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.8881818181818182,0.8890909090909092,0.0009090909090909705,0.8237420013924313,0.8255781320161653,0.0018361306237340003,0.28210032850744854,0.28031353927397373,0.001786789233474806
S5,3,0,5,7,4e1760f5e37c7d1b63c32ce39bfcd409416822185f6da30ad94ec48387e12752,0.8845454545454545,0.8857575757575757,0.00121212121212122,0.8497534250710294,0.8524596996401795,0.00270627456915018,0.2614519420147866,0.25836275480298904,0.0030891872117975727
S5,3,0,6,1,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.763030303030303,0.7618181818181818,-0.001212121212121109,0.7275224972195352,0.730233787593985,0.0027112903744498373,0.40097200015110296,0.39997452324104776,0.000997476910055195
S5,3,0,6,20,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.8848484848484848,0.8881818181818182,0.0033333333333334103,0.8276898734177216,0.8323884467495306,0.004698573331809008,0.26808910379939077,0.27926869778482205,-0.01117959398543128
S5,3,0,6,23,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.573030303030303,0.5790909090909091,0.0060606060606061,0.5771461691425097,0.5868094361409578,0.009663266998448106,0.5014620222757068,0.5038539995382847,-0.0023919772625778934
S5,3,0,6,26,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.9563636363636363,0.9554545454545454,-0.0009090909090908594,0.911177570093458,0.9062792877225867,-0.00489828237087131,0.14963074402192086,0.15756788132069793,-0.00793713729877707
S5,3,0,6,35,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.9372727272727273,0.9363636363636363,-0.0009090909090909705,0.8952298456196401,0.901121335852276,0.00589149023263591,0.17435043106325493,0.15880174636945707,0.01554868469379786
S5,3,0,6,5,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.7287878787878788,0.7181818181818183,-0.010606060606060508,0.644345238591151,0.6456036834503956,0.0012584448592446451,0.5750163433143761,0.5499226058548546,0.02509373745952148
S5,3,0,6,6,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.8881818181818182,0.8854545454545455,-0.0027272727272726893,0.8237420013924313,0.828936668045826,0.005194666653394742,0.28210032850744854,0.2690758240751609,0.013024504432287642
S5,3,0,6,7,7d2bbf99b0e6d1cf9c89e9a7b0ec4cbf41db8a7c3f99d7f08e8f5d11cf73b804,0.8845454545454545,0.863939393939394,-0.020606060606060517,0.8497534250710294,0.8347482777276214,-0.015005147343407965,0.2614519420147866,0.2657811631492692,-0.004329221134482586
S5,3,0,7,1,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.763030303030303,0.7630303030303031,1.1102230246251565e-16,0.7275224972195352,0.722737341772152,-0.004785155447383227,0.40097200015110296,0.40963984323285707,-0.008667843081754112
S5,3,0,7,20,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.8848484848484848,0.8872727272727273,0.002424242424242551,0.8276898734177216,0.8261728395061729,-0.0015170339115486708,0.26808910379939077,0.27744004696604513,-0.009350943166654357
S5,3,0,7,23,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.573030303030303,0.5815151515151515,0.00848484848484854,0.5771461691425097,0.5843185681798382,0.00717239903732847,0.5014620222757068,0.5054949396629228,-0.004032917387216006
S5,3,0,7,26,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.9563636363636363,0.953030303030303,-0.0033333333333332993,0.911177570093458,0.9005565874829677,-0.01062098261049027,0.14963074402192086,0.16332573947715495,-0.013694995455234088
S5,3,0,7,35,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.9372727272727273,0.9351515151515151,-0.0021212121212121904,0.8952298456196401,0.8850815252488755,-0.01014832037076463,0.17435043106325493,0.18494738216558532,-0.010596951102330388
S5,3,0,7,5,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.7287878787878788,0.7245454545454546,-0.004242424242424159,0.644345238591151,0.6320221849230095,-0.01232305366814146,0.5750163433143761,0.6019411896914939,-0.026924846377117784
S5,3,0,7,6,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.8881818181818182,0.8881818181818182,0.0,0.8237420013924313,0.819529197572955,-0.004212803819476307,0.28210032850744854,0.2896127492097911,-0.007512420702342537
S5,3,0,7,7,9967c0c1f8a6347df421dadc4afd0c3d58a447dc94db64266558a8a05d4609a4,0.8845454545454545,0.886060606060606,0.0015151515151514694,0.8497534250710294,0.8483627573071569,-0.0013906677638724219,0.2614519420147866,0.2595988473125853,0.0018530947022012967
S5,3,0,8,1,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.763030303030303,0.7733333333333334,0.01030303030303048,0.7275224972195352,0.7294504196612555,0.0019279224417202423,0.40097200015110296,0.40543084577058724,-0.004458845619484286
S5,3,0,8,20,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.8848484848484848,0.8924242424242423,0.007575757575757569,0.8276898734177216,0.8345844358595984,0.006894562441876806,0.26808910379939077,0.26398873777396953,0.004100366025421243
S5,3,0,8,23,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.573030303030303,0.5990909090909091,0.026060606060606117,0.5771461691425097,0.5965515434624019,0.0194053743198922,0.5014620222757068,0.5222925593669052,-0.02083053709119842
S5,3,0,8,26,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.9563636363636363,0.9530303030303031,-0.0033333333333331883,0.911177570093458,0.9059003419739438,-0.0052772281195142545,0.14963074402192086,0.16033174398946345,-0.01070099996754259
S5,3,0,8,35,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.9372727272727273,0.9296969696969697,-0.007575757575757569,0.8952298456196401,0.877715006403547,-0.017514839216093092,0.17435043106325493,0.18493566146675966,-0.01058523040350473
S5,3,0,8,5,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.7287878787878788,0.7351515151515151,0.006363636363636349,0.644345238591151,0.6786710354520767,0.03432579686092574,0.5750163433143761,0.49664789332174036,0.07836844999263576
S5,3,0,8,6,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.8881818181818182,0.8854545454545455,-0.0027272727272726893,0.8237420013924313,0.824620811287478,0.0008788098950467393,0.28210032850744854,0.2673438704550079,0.014756458052440635
S5,3,0,8,7,d2e9c733a1971da900926a64c56e4743c7df6a9b6598542b40d9b255b7c2c62d,0.8845454545454545,0.8812121212121212,-0.0033333333333332993,0.8497534250710294,0.8355575459023734,-0.014195879168655945,0.2614519420147866,0.26794589358546467,-0.006493951570678058
S5,3,1,1,1,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.7560606060606061,0.7606060606060605,0.004545454545454408,0.7248519588781681,0.7232759653396159,-0.0015759935385522006,0.3939980388118704,0.4259706901656219,-0.03197265135375149
S5,3,1,1,20,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.8878787878787879,0.8918181818181818,0.003939393939393909,0.8339655792037695,0.8377645319452788,0.0037989527415093205,0.2732636913414606,0.282423921708941,-0.009160230367480371
S5,3,1,1,23,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.5915151515151515,0.6036363636363636,0.012121212121212088,0.591070593051819,0.6028815700946849,0.011810977042865933,0.5336251303556564,0.5303917829332511,0.0032333474224053305
S5,3,1,1,26,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.9466666666666667,0.9415151515151514,-0.00515151515151524,0.8962053352030352,0.8868972502152225,-0.00930808498781277,0.17574156218071657,0.19519044124892393,-0.01944887906820736
S5,3,1,1,35,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.8981818181818182,0.8993939393939394,0.00121212121212122,0.8444421997431422,0.8447391835924747,0.00029698384933252164,0.23323487766230966,0.22307336556709365,0.010161512095216013
S5,3,1,1,5,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.7218181818181819,0.7133333333333334,-0.00848484848484854,0.6559496524040471,0.6561484417222123,0.0001987893181651934,0.5436751048291618,0.5372417882326959,0.0064333165964659544
S5,3,1,1,6,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.8763636363636363,0.8712121212121212,-0.005151515151515129,0.8147732375392905,0.8169947292863572,0.0022214917470666506,0.2880917430668735,0.27551061255311243,0.012581130513761085
S5,3,1,1,7,42f781702b34547cce2ef3387dea97a80415232dd1f4f875e34304e6ab34d1f9,0.8603030303030303,0.8684848484848484,0.008181818181818068,0.8246431762645015,0.8331862444966809,0.00854306823217943,0.26445776076714445,0.2593532686139329,0.005104492153211571
S5,3,1,2,1,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.7560606060606061,0.719090909090909,-0.0369696969696971,0.7248519588781681,0.6958098382894986,-0.029042120588669507,0.3939980388118704,0.3972291323932622,-0.0032310935813917863
S5,3,1,2,20,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.8878787878787879,0.8884848484848484,0.0006060606060604989,0.8339655792037695,0.846632793817848,0.012667214614078492,0.2732636913414606,0.23797849554329478,0.03528519579816583
S5,3,1,2,23,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.5915151515151515,0.5733333333333333,-0.0181818181818183,0.591070593051819,0.5760852111545255,-0.014985381897293482,0.5336251303556564,0.5358097470393812,-0.002184616683724827
S5,3,1,2,26,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.9466666666666667,0.9539393939393939,0.0072727272727272085,0.8962053352030352,0.916381038936029,0.02017570373299371,0.17574156218071657,0.15279556644648268,0.022945995734233893
S5,3,1,2,35,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.8981818181818182,0.8721212121212121,-0.026060606060606117,0.8444421997431422,0.8231286385460141,-0.021313561197128017,0.23323487766230966,0.25367734874867837,-0.020442471086368708
S5,3,1,2,5,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.7218181818181819,0.7151515151515152,-0.00666666666666671,0.6559496524040471,0.6525189966754934,-0.003430655728553722,0.5436751048291618,0.5228478038647183,0.020827300964443518
S5,3,1,2,6,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.8763636363636363,0.8809090909090909,0.004545454545454519,0.8147732375392905,0.8371720519193593,0.022398814380068743,0.2880917430668735,0.2704098355812573,0.01768190748561621
S5,3,1,2,7,2211d2a8691ec19b1ea0989b3865f46a2020b398ad04534c25f9500108894df9,0.8603030303030303,0.816060606060606,-0.044242424242424305,0.8246431762645015,0.806710870897643,-0.017932305366858414,0.26445776076714445,0.2836036009131874,-0.01914584014604298
S5,3,1,3,1,9662ab746dfcb3782ba4da6b11186ae467d4f8e174e99630a5f4b2324fff3b5b,0.7560606060606061,0.7560606060606061,0.0,0.7248519588781681,0.7248519588781681,0.0,0.3939980388118704,0.3941609032836098,-0.0001628644717394101
S5,3,1,3,20,9662ab746dfcb3782ba4da6b11186ae467d4f8e174e99630a5f4b2324fff3b5b,0.8878787878787879,0.8878787878787879,0.0,0.8339655792037695,0.8339655792037695,0.0,0.2732636913414606,0.2733563680558377,-9.267671437707126e-05
S5,3,1,3,23,9662ab746dfcb3782ba4da6b11186ae467d4f8e174e99630a5f4b2324fff3b5b,0.5915151515151515,0.592121212121212,0.0006060606060604989,0.591070593051819,0.5912245981912239,0.00015400513940488914,0.5336251303556564,0.5338113886183643,-0.00018625826270790569
S5,3,1,3,26,9662ab746dfcb3782ba4da6b11186ae467d4f8e174e99630a5f4b2324fff3b5b,0.9466666666666667,0.9466666666666667,0.0,0.8962053352030352,0.8962053352030352,0.0,0.17574156218071657,0.17603061414990567,-0.0002890519691891025
S5,3,1,3,35,9662ab746dfcb3782ba4da6b11186ae467d4f8e174e99630a5f4b2324fff3b5b,0.8981818181818182,0.8993939393939394,0.00121212121212122,0.8444421997431422,0.8447391835924747,0.00029698384933252164,0.23323487766230966,0.23352381010978324,-0.0002889324474735777
S5,3,1,3,5,9662ab746dfcb3782ba4da6b11186ae467d4f8e174e99630a5f4b2324fff3b5b,0.7218181818181819,0.7239393939393939,0.0021212121212119683,0.6559496524040471,0.6577890153012501,0.0018393628972029896,0.5436751048291618,0.5434768323199213,0.00019827250924053796
S5,3,1,3,6,9662ab746dfcb3782ba4da6b11186ae467d4f8e174e99630a5f4b2324fff3b5b,0.8763636363636363,0.8763636363636363,0.0,0.8147732375392905,0.8147732375392905,0.0,0.2880917430668735,0.28799900833413644,9.273473273707644e-05
