pair_id,dataset,outer_fold,meta_fold,draw,draw_seed,n_A,n_B,A_subjects,B_subjects,L_A,L_B,theta_norm,gA_norm,gB_norm,dot_AB,cos_AB,conflict
WBCIC-fold3-meta3-draw1,WBCIC,3,3,1,3849320738,64,64,1|2|3|5|11|13|16|18|21|22|25|26|27|28|29|34|36|37|45|49,9|19|33|35|44,0.3194606900215149,0.3330800533294678,12.781238555908203,1.3385181427001953,1.4433588981628418,-0.5664210915565491,-0.293184369802475,True
WBCIC-fold3-meta3-draw2,WBCIC,3,3,2,4087841958,64,64,1|2|3|5|11|13|16|18|21|22|25|26|27|28|29|34|36|37|45,9|19|33|35|44,0.4030410349369049,0.26365920901298523,12.781238555908203,8.73496150970459,1.3397243022918701,4.575874328613281,0.391018807888031,False
WBCIC-fold3-meta3-draw3,WBCIC,3,3,3,2079901442,64,64,1|2|3|5|11|13|16|18|22|25|26|27|28|29|34|36|37|45|49,9|19|33|35|44,0.3419644832611084,0.26814332604408264,12.781238555908203,2.3635029792785645,1.4058334827423096,-0.9071043729782104,-0.27300286293029785,True
WBCIC-fold3-meta3-draw4,WBCIC,3,3,4,2113927929,64,64,1|2|5|11|13|16|18|21|22|25|26|27|28|29|34|36|37|45|49,9|19|33|35|44,0.3283475339412689,0.36347708106040955,12.781238555908203,1.49088454246521,1.7567673921585083,-0.7488060593605042,-0.28589797019958496,True
WBCIC-fold3-meta3-draw5,WBCIC,3,3,5,3382742722,64,64,1|2|3|5|11|13|16|18|21|22|25|26|28|29|34|36|37|45|49,9|19|33|35|44,0.23276861011981964,0.2947996258735657,12.781238555908203,0.8064585328102112,1.4477192163467407,0.21328580379486084,0.18268191814422607,False
WBCIC-fold3-meta3-draw6,WBCIC,3,3,6,4230125508,64,64,1|2|3|5|11|13|16|18|21|22|25|26|27|28|29|34|36|37|45|49,9|19|33|35|44,0.35883939266204834,0.419363796710968,12.781238555908203,1.3880418539047241,3.7543752193450928,-1.1839537620544434,-0.22719277441501617,True
WBCIC-fold3-meta3-draw7,WBCIC,3,3,7,229929256,64,64,1|2|3|5|11|13|16|18|21|22|25|26|28|29|34|36|37|45|49,9|19|33|35|44,0.37505045533180237,0.32250910997390747,12.781238555908203,1.7391011714935303,1.493281364440918,-0.34082597494125366,-0.13123998045921326,True
WBCIC-fold3-meta3-draw8,WBCIC,3,3,8,794345890,64,64,1|2|3|5|11|13|16|18|21|22|25|26|28|29|34|37|45|49,9|19|33|35|44,0.3186849057674408,0.28745198249816895,12.781238555908203,1.5868229866027832,1.0553709268569946,-0.3888967037200928,-0.23222056031227112,True
WBCIC-fold3-meta3-draw9,WBCIC,3,3,9,802565817,64,64,1|2|3|5|13|16|18|21|22|25|26|27|28|29|34|36|37|45|49,9|19|33|35|44,0.2555076777935028,0.2868523895740509,12.781238555908203,1.0603179931640625,1.146730899810791,0.29399412870407104,0.2417915016412735,False
WBCIC-fold3-meta4-draw0,WBCIC,3,4,0,2079621293,64,64,1|2|3|9|16|18|19|21|22|25|26|27|28|33|34|35|36|44|45|49,5|11|13|29|37,0.3547598421573639,0.2742694318294525,12.781238555908203,1.7431899309158325,1.30850350856781,-0.18585528433322906,-0.08148080855607986,True
WBCIC-fold3-meta4-draw1,WBCIC,3,4,1,3231487905,64,64,1|2|3|9|16|18|19|21|22|25|26|27|28|33|34|35|36|44|45|49,5|11|13|29|37,0.2944847047328949,0.2316673994064331,12.781238555908203,1.6542919874191284,1.3765252828598022,-0.18738049268722534,-0.08228639513254166,True
WBCIC-fold3-meta4-draw2,WBCIC,3,4,2,4044828916,64,64,1|2|3|9|16|18|19|21|22|25|26|28|33|34|35|36|44|45|49,5|11|13|29|37,0.28351473808288574,0.3086060583591461,12.781238555908203,1.205510139465332,1.174176812171936,0.040654171258211136,0.028721079230308533,False
WBCIC-fold3-meta4-draw3,WBCIC,3,4,3,2389111609,64,64,1|2|3|9|16|18|19|21|22|25|26|27|28|33|34|35|44|45|49,5|11|13|29|37,0.41556933522224426,0.22723792493343353,12.781238555908203,1.570604681968689,1.298738718032837,0.09945924580097198,0.04875918850302696,False
WBCIC-fold3-meta4-draw4,WBCIC,3,4,4,2118520028,64,64,1|3|9|16|18|19|21|22|25|26|27|28|33|34|35|36|45|49,5|11|13|29|37,0.5659310221672058,0.25051066279411316,12.781238555908203,3.6847968101501465,1.434828519821167,-1.9235056638717651,-0.36381441354751587,True
WBCIC-fold3-meta4-draw5,WBCIC,3,4,5,240224631,64,64,1|2|3|9|16|18|19|21|22|25|26|27|28|33|34|35|36|44|45,5|11|13|29|37,0.38744911551475525,0.36386772990226746,12.781238555908203,2.020564079284668,1.3421787023544312,0.36359909176826477,0.13407252728939056,False
WBCIC-fold3-meta4-draw6,WBCIC,3,4,6,1055471896,64,64,1|2|3|16|18|19|21|22|25|26|27|28|33|34|35|36|44|45|49,5|11|13|29|37,0.3187744915485382,0.3044268786907196,12.781238555908203,2.2941813468933105,1.6295086145401,0.12288603186607361,0.032871391624212265,False
WBCIC-fold3-meta4-draw7,WBCIC,3,4,7,3078796218,64,64,1|2|9|16|18|19|21|22|25|26|27|28|33|34|35|36|44|45|49,5|11|13|29|37,0.41649287939071655,0.24784891307353973,12.781238555908203,2.284806489944458,1.3472541570663452,-0.22441644966602325,-0.07290473580360413,True
WBCIC-fold3-meta4-draw8,WBCIC,3,4,8,1032002227,64,64,1|2|3|9|16|18|19|21|22|25|26|27|28|33|34|35|36|44|45|49,5|11|13|29|37,0.3969392776489258,0.26024124026298523,12.781238555908203,1.94698965549469,1.7769097089767456,0.5648306012153625,0.16326354444026947,False
WBCIC-fold3-meta4-draw9,WBCIC,3,4,9,3727225455,64,64,1|2|3|9|16|18|19|21|22|25|26|27|28|34|35|36|44|45,5|11|13|29|37,0.22921082377433777,0.22914786636829376,12.781238555908203,1.406633973121643,0.9294074177742004,0.2622593343257904,0.20060589909553528,False
WBCIC-fold4-meta0-draw0,WBCIC,4,0,0,3891743209,64,64,2|9|11|18|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.420590341091156,0.29776501655578613,12.828954696655273,2.0499095916748047,2.1071674823760986,1.225648045539856,0.28374749422073364,False
WBCIC-fold4-meta0-draw1,WBCIC,4,0,1,3601589597,64,64,2|9|11|18|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.288685142993927,0.2017054557800293,12.828954696655273,0.8659487366676331,1.4514739513397217,0.3681597113609314,0.2929104268550873,False
WBCIC-fold4-meta0-draw2,WBCIC,4,0,2,774284763,64,64,2|9|11|18|22|23|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.40962928533554077,0.33557990193367004,12.828954696655273,1.6587789058685303,2.1769587993621826,-0.03671661764383316,-0.01016772910952568,True
WBCIC-fold4-meta0-draw3,WBCIC,4,0,3,392726584,64,64,2|9|11|18|22|23|24|27|29|30|34|35|36|41|42|44|45|49,6|13|25|26|38,0.29215207695961,0.2718625068664551,12.828954696655273,1.59780752658844,2.186769962310791,-0.5112577676773071,-0.14632292091846466,True
WBCIC-fold4-meta0-draw4,WBCIC,4,0,4,2834638875,64,64,2|9|11|18|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.4150456488132477,0.28752443194389343,12.828954696655273,2.4736976623535156,1.8590716123580933,0.033811017870903015,0.00735216960310936,False
WBCIC-fold4-meta0-draw5,WBCIC,4,0,5,2059173891,64,64,2|9|11|18|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.38082966208457947,0.27876967191696167,12.828954696655273,1.923149585723877,1.3152811527252197,0.3842911124229431,0.15192480385303497,False
WBCIC-fold4-meta0-draw6,WBCIC,4,0,6,1099505098,64,64,2|9|11|18|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.41416698694229126,0.25507840514183044,12.828954696655273,1.775246024131775,1.233365535736084,-0.3103713095188141,-0.14175266027450562,True
WBCIC-fold4-meta0-draw7,WBCIC,4,0,7,1413086164,64,64,2|9|11|18|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.3509288728237152,0.32319483160972595,12.828954696655273,1.309134840965271,1.2702605724334717,-0.021571174263954163,-0.012971690855920315,True
WBCIC-fold4-meta0-draw8,WBCIC,4,0,8,2862715519,64,64,2|9|11|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.36404696106910706,0.23569265007972717,12.828954696655273,1.5774040222167969,2.8025054931640625,-0.2784271538257599,-0.06298282742500305,True
WBCIC-fold4-meta0-draw9,WBCIC,4,0,9,2479791656,64,64,2|11|18|22|23|24|27|29|30|31|34|35|36|41|42|44|45|49,6|13|25|26|38,0.4108617603778839,0.35929107666015625,12.828954696655273,1.6904128789901733,1.5099296569824219,-0.2208791971206665,-0.0865376889705658,True
WBCIC-fold4-meta1-draw0,WBCIC,4,1,0,3331923210,64,64,2|6|11|13|18|22|23|24|25|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.25870710611343384,0.3001696765422821,12.828954696655273,1.7548059225082397,1.2126495838165283,0.27709245681762695,0.13021478056907654,False
WBCIC-fold4-meta1-draw1,WBCIC,4,1,1,683685191,64,64,2|6|11|13|18|22|23|24|25|26|29|34|35|41|42|44|45|49,9|27|30|31|36,0.36173132061958313,0.33745670318603516,12.828954696655273,2.1600778102874756,1.2249215841293335,-0.5429787635803223,-0.20521312952041626,True
WBCIC-fold4-meta1-draw2,WBCIC,4,1,2,2620872453,64,64,2|6|11|13|18|22|23|24|25|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.316759318113327,0.34499964118003845,12.828954696655273,1.7463775873184204,0.9528247117996216,-0.2947235703468323,-0.1771184206008911,True
WBCIC-fold4-meta1-draw3,WBCIC,4,1,3,3487358546,64,64,2|6|11|13|18|22|23|24|25|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.3326668441295624,0.45832404494285583,12.828954696655273,2.171992301940918,1.3314775228500366,-0.10309867560863495,-0.035650115460157394,True
WBCIC-fold4-meta1-draw4,WBCIC,4,1,4,689084897,64,64,2|6|11|13|18|22|23|24|25|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.31908711791038513,0.48730358481407166,12.828954696655273,1.5412840843200684,2.4061708450317383,-1.4518910646438599,-0.3914937973022461,True
WBCIC-fold4-meta1-draw5,WBCIC,4,1,5,3069016514,64,64,2|6|11|13|18|22|23|24|25|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.38493266701698303,0.3857444226741791,12.828954696655273,1.5013647079467773,1.7925474643707275,0.03197323903441429,0.011880364269018173,False
WBCIC-fold4-meta1-draw6,WBCIC,4,1,6,959672511,64,64,2|6|11|13|18|22|23|24|25|26|29|34|35|38|42|44|45|49,9|27|30|31|36,0.3172514736652374,0.5511725544929504,12.828954696655273,1.1631202697753906,1.4316691160202026,-0.44121286273002625,-0.2649603486061096,True
WBCIC-fold4-meta1-draw7,WBCIC,4,1,7,2432064596,64,64,2|6|11|13|22|23|24|25|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.2750687897205353,0.3950737416744232,12.828954696655273,1.448903203010559,1.7447367906570435,-0.1670161485671997,-0.06606769561767578,True
WBCIC-fold4-meta1-draw8,WBCIC,4,1,8,888709755,64,64,2|6|11|13|18|22|23|24|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.29310429096221924,0.3586098551750183,12.828954696655273,1.330234169960022,1.4518035650253296,0.24544097483158112,0.12708991765975952,False
WBCIC-fold4-meta1-draw9,WBCIC,4,1,9,1014544726,64,64,2|6|11|18|22|23|24|25|26|29|34|35|38|41|42|44|45|49,9|27|30|31|36,0.44518062472343445,0.2979802191257477,12.828954696655273,2.275806427001953,0.9899829626083374,-0.7033724784851074,-0.3121924102306366,True
WBCIC-fold4-meta2-draw0,WBCIC,4,2,0,2413850011,64,64,2|6|9|11|13|18|22|23|24|25|26|27|30|31|34|35|36|38|42,29|41|44|45|49,0.34284430742263794,0.2980339229106903,12.828954696655273,1.3880757093429565,1.4598727226257324,-0.03166065365076065,-0.01562398113310337,True
WBCIC-fold4-meta2-draw1,WBCIC,4,2,1,1271482707,64,64,6|9|11|13|18|22|23|24|25|26|27|30|31|34|35|36|38|42,29|41|44|45|49,0.3490336835384369,0.23335008323192596,12.828954696655273,1.9081166982650757,0.9348827004432678,0.4196109473705292,0.23522569239139557,False
WBCIC-fold4-meta2-draw2,WBCIC,4,2,2,3177985244,64,64,2|6|9|11|13|18|22|23|24|25|26|27|30|31|34|35|38|42,29|41|44|45|49,0.3222543001174927,0.42341604828834534,12.828954696655273,1.1893504858016968,2.265155076980591,0.3261200785636902,0.12105138599872589,False
WBCIC-fold4-meta2-draw3,WBCIC,4,2,3,2870869506,64,64,2|6|9|11|13|23|24|25|26|30|31|34|35|36|38|42,29|41|44|45|49,0.3491874039173126,0.3649936616420746,12.828954696655273,1.7240145206451416,1.7217658758163452,0.08360891044139862,0.02816680260002613,False
WBCIC-fold4-meta2-draw4,WBCIC,4,2,4,2998868160,64,64,2|6|9|11|13|22|23|24|25|26|27|30|31|34|35|36|38|42,29|41|44|45|49,0.2983004152774811,0.38025805354118347,12.828954696655273,1.363742470741272,1.6968668699264526,0.44168102741241455,0.19086600840091705,False
WBCIC-fold4-meta2-draw5,WBCIC,4,2,5,121244047,64,64,2|6|11|13|18|22|23|24|25|26|27|30|31|34|35|36|38|42,29|41|44|45|49,0.32429400086402893,0.25154367089271545,12.828954696655273,1.1053084135055542,1.6807221174240112,0.48838430643081665,0.26289498805999756,False
WBCIC-fold4-meta2-draw6,WBCIC,4,2,6,3795984111,64,64,2|6|9|11|13|18|22|23|24|25|26|27|30|31|34|35|36|38|42,29|41|44|45|49,0.390443354845047,0.3296637237071991,12.828954696655273,1.3571032285690308,1.398759365081787,-0.006266903132200241,-0.003301392076537013,True
WBCIC-fold4-meta2-draw7,WBCIC,4,2,7,3035805343,64,64,2|6|9|11|13|18|22|23|24|26|27|30|34|35|36|38|42,29|41|44|45|49,0.40783384442329407,0.4106867015361786,12.828954696655273,1.2877984046936035,1.8344284296035767,0.27869388461112976,0.11797195672988892,False
WBCIC-fold4-meta2-draw8,WBCIC,4,2,8,3188472994,64,64,2|6|9|11|13|18|22|23|24|25|26|27|30|31|34|35|36|38|42,29|41|44|45|49,0.31250065565109253,0.329336017370224,12.828954696655273,1.3108999729156494,1.322158932685852,-0.532407820224762,-0.307178795337677,True
WBCIC-fold4-meta2-draw9,WBCIC,4,2,9,500782288,64,64,2|11|13|18|22|23|24|25|26|27|30|31|34|35|36|38|42,29|41|44|45|49,0.34496310353279114,0.3027350902557373,12.828954696655273,2.0686447620391846,1.1090245246887207,0.6794692277908325,0.2961711287498474,False
WBCIC-fold4-meta3-draw0,WBCIC,4,3,0,1434145210,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.28760331869125366,0.4491937756538391,12.828954696655273,1.1320533752441406,2.178635597229004,-0.10883446037769318,-0.04412807151675224,True
WBCIC-fold4-meta3-draw1,WBCIC,4,3,1,1862705826,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|45|49,11|18|22|24|34,0.35336118936538696,0.41089707612991333,12.828954696655273,1.472855567932129,1.463605284690857,0.022063255310058594,0.010234943591058254,False
WBCIC-fold4-meta3-draw2,WBCIC,4,3,2,538192119,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.3194567561149597,0.3036911189556122,12.828954696655273,1.2616009712219238,1.1408694982528687,0.6137372851371765,0.42640718817710876,False
WBCIC-fold4-meta3-draw3,WBCIC,4,3,3,4179871018,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.3516496419906616,0.4901222884654999,12.828954696655273,2.2105014324188232,2.2105839252471924,0.256734699010849,0.05253959819674492,False
WBCIC-fold4-meta3-draw4,WBCIC,4,3,4,3860200480,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.3206257224082947,0.4290829598903656,12.828954696655273,1.361479640007019,1.4895893335342407,0.9649434089660645,0.47579964995384216,False
WBCIC-fold4-meta3-draw5,WBCIC,4,3,5,2323073788,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.3653196692466736,0.39205998182296753,12.828954696655273,1.8498857021331787,1.5148268938064575,-0.23730187118053436,-0.0846824198961258,True
WBCIC-fold4-meta3-draw6,WBCIC,4,3,6,3119055208,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.29023751616477966,0.44043445587158203,12.828954696655273,1.5456161499023438,2.8867828845977783,-0.21927738189697266,-0.04914485663175583,True
WBCIC-fold4-meta3-draw7,WBCIC,4,3,7,3995431910,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.3970320522785187,0.40157604217529297,12.828954696655273,2.027768135070801,1.792697787284851,-0.25411128997802734,-0.06990344822406769,True
WBCIC-fold4-meta3-draw8,WBCIC,4,3,8,806889081,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.22411668300628662,0.3526301085948944,12.828954696655273,1.1874960660934448,1.4447602033615112,0.11538521945476532,0.06725463271141052,False
WBCIC-fold4-meta3-draw9,WBCIC,4,3,9,4134262433,64,64,2|6|9|13|23|25|26|27|29|30|31|35|36|38|41|42|44|45|49,11|18|22|24|34,0.3640372157096863,0.4491482377052307,12.828954696655273,1.3848035335540771,1.4560295343399048,0.033090561628341675,0.01641140691936016,False
WBCIC-fold4-meta4-draw0,WBCIC,4,4,0,2011053493,64,64,6|9|11|13|18|22|24|25|26|27|29|30|31|34|36|38|41|44|45,2|23|35|42,0.38790735602378845,0.3422846496105194,12.828954696655273,1.3597668409347534,1.2850463390350342,-0.1935308277606964,-0.11075591295957565,True
WBCIC-fold4-meta4-draw1,WBCIC,4,4,1,1606146235,64,64,6|11|13|18|22|24|25|26|27|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.32541075348854065,0.23990502953529358,12.828954696655273,1.5987167358398438,1.1724520921707153,0.4622713327407837,0.24662116169929504,False
WBCIC-fold4-meta4-draw2,WBCIC,4,4,2,1504303404,64,64,6|9|11|13|22|24|25|26|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.24082279205322266,0.2569969892501831,12.828954696655273,0.889807939529419,1.3164230585098267,0.1165279671549797,0.09948059916496277,False
WBCIC-fold4-meta4-draw3,WBCIC,4,4,3,3238949217,64,64,6|9|11|13|18|22|24|25|26|27|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.2794458568096161,0.2861986756324768,12.828954696655273,1.9818929433822632,1.0723068714141846,0.7885109782218933,0.3710295259952545,False
WBCIC-fold4-meta4-draw4,WBCIC,4,4,4,994630403,64,64,6|9|11|13|18|22|25|26|27|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.3560941517353058,0.2545814514160156,12.828954696655273,1.0718722343444824,1.2667880058288574,0.15738755464553833,0.11591067165136337,False
WBCIC-fold4-meta4-draw5,WBCIC,4,4,5,973657228,64,64,6|9|11|13|18|22|24|25|26|27|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.4552594721317291,0.2809790372848511,12.828954696655273,3.671571731567383,0.8709056973457336,0.47256705164909363,0.1477883756160736,False
WBCIC-fold4-meta4-draw6,WBCIC,4,4,6,1861278480,64,64,6|9|11|18|22|24|25|26|27|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.4502408504486084,0.277502179145813,12.828954696655273,1.8573280572891235,0.9053756594657898,0.1951724737882614,0.11606496572494507,False
WBCIC-fold4-meta4-draw7,WBCIC,4,4,7,62168862,64,64,6|9|11|18|22|24|25|26|27|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.3418721556663513,0.2631114423274994,12.828954696655273,1.1569277048110962,0.9219766855239868,-0.1351914405822754,-0.12674272060394287,True
WBCIC-fold4-meta4-draw8,WBCIC,4,4,8,806407448,64,64,6|9|11|13|18|22|24|25|26|27|29|30|31|34|36|38|41|44|49,2|23|35|42,0.3705999553203583,0.2826552987098694,12.828954696655273,1.756881833076477,1.2892359495162964,0.9798149466514587,0.43258267641067505,False
WBCIC-fold4-meta4-draw9,WBCIC,4,4,9,2472905935,64,64,6|9|11|13|18|22|24|25|26|27|29|30|31|34|36|38|41|44|45|49,2|23|35|42,0.3050210177898407,0.23503653705120087,12.828954696655273,1.5288671255111694,1.3451590538024902,0.962309718132019,0.46791988611221313,False
