Model,Task,fold,seed,subject,session,session_index,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
EEGNet,OpenBMI_MI,3,0,36,S2,2,0.75,0.7487689679429204,0.75,100,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
EEGNet,OpenBMI_MI,3,0,37,S2,2,0.52,0.5169082125603865,0.52,100,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
EEGNet,OpenBMI_MI,3,0,39,S2,2,0.64,0.6138996138996139,0.64,100,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
EEGNet,OpenBMI_MI,3,0,4,S2,2,0.72,0.7057587221521648,0.72,100,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
EEGNet,OpenBMI_MI,3,0,42,S2,2,0.6599999999999999,0.6578099838969405,0.66,100,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
EEGNet,OpenBMI_MI,3,0,51,S2,2,0.65,0.6496847162446202,0.65,100,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
EEGNet,OpenBMI_MI,3,0,54,S2,2,0.67,0.66996699669967,0.67,100,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
EEGNet,OpenBMI_MI,4,0,12,S1,1,0.71,0.7033248081841432,0.71,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,13,S1,1,0.71,0.7092731829573935,0.71,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,17,S1,1,0.73,0.7293233082706767,0.73,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,18,S1,1,0.6699999999999999,0.6683750376846548,0.67,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,24,S1,1,0.63,0.6129302228266555,0.63,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,25,S1,1,0.77,0.7681217864704104,0.77,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,29,S1,1,0.55,0.5331465919701214,0.55,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,36,S1,1,0.78,0.7742200328407225,0.78,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,37,S1,1,0.61,0.6052232007288187,0.61,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,39,S1,1,0.78,0.779205138498595,0.78,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,4,S1,1,0.6699999999999999,0.6624040920716112,0.67,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,42,S1,1,0.75,0.7469379491851402,0.75,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,51,S1,1,0.6699999999999999,0.6697027324592133,0.67,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,54,S1,1,0.56,0.5592948717948718,0.56,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,12,S2,2,0.63,0.6189887756152817,0.63,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,13,S2,2,0.71,0.7064480210547626,0.71,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,17,S2,2,0.57,0.5361881134721174,0.57,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,18,S2,2,0.63,0.6254681647940075,0.63,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,24,S2,2,0.64,0.6138996138996139,0.64,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,25,S2,2,0.99,0.9899989998999901,0.99,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,29,S2,2,0.52,0.5182657567242072,0.52,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,36,S2,2,0.79,0.7874278773155178,0.79,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,37,S2,2,0.6,0.5920032639738881,0.6,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,39,S2,2,0.6599999999999999,0.6486151302190988,0.66,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,4,S2,2,0.72,0.7057587221521648,0.72,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,42,S2,2,0.67,0.6659580929243851,0.67,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,51,S2,2,0.64,0.6398559423769508,0.64,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,4,0,54,S2,2,0.72,0.7198879551820728,0.72,100,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d
EEGNet,OpenBMI_MI,0,1,12,S1,1,0.78,0.779205138498595,0.78,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,13,S1,1,0.74,0.7348021215830274,0.74,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,17,S1,1,0.79,0.7898108297467721,0.79,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,18,S1,1,0.66,0.6598639455782312,0.66,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,24,S1,1,0.61,0.6052232007288187,0.61,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,25,S1,1,0.8,0.7987117552334944,0.8,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,29,S1,1,0.6599999999999999,0.6594551282051282,0.66,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,36,S1,1,0.85,0.8481627695110842,0.85,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,37,S1,1,0.62,0.6198479391756703,0.62,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,39,S1,1,0.8,0.7987117552334944,0.8,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,4,S1,1,0.69,0.6828644501278772,0.69,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,42,S1,1,0.71,0.7050147492625369,0.71,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,51,S1,1,0.7,0.6989160979526294,0.7,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,54,S1,1,0.6699999999999999,0.6697027324592133,0.67,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,12,S2,2,0.74,0.7383252818035426,0.74,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,13,S2,2,0.6599999999999999,0.6578099838969405,0.66,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,17,S2,2,0.5800000000000001,0.5586380832282472,0.58,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,18,S2,2,0.64,0.6376811594202898,0.64,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,24,S2,2,0.59,0.5805626598465473,0.59,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,25,S2,2,1.0,1.0,1.0,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,29,S2,2,0.77,0.7688674505074866,0.77,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,36,S2,2,0.8200000000000001,0.8181818181818181,0.82,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,37,S2,2,0.69,0.6874684948079444,0.69,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,39,S2,2,0.69,0.6846709388668497,0.69,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,4,S2,2,0.76,0.7552019583843329,0.76,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,42,S2,2,0.6799999999999999,0.6767676767676768,0.68,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,51,S2,2,0.66,0.6565656565656566,0.66,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,0,1,54,S2,2,0.73,0.7277951406391774,0.73,100,3aa39fa5a83d8d1202f1b8307b10943325fac563938e7727c7e11731de92dab8,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
EEGNet,OpenBMI_MI,1,1,12,S1,1,0.78,0.7796474358974359,0.78,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,13,S1,1,0.8,0.7999199679871949,0.8,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,17,S1,1,0.78,0.7796474358974359,0.78,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,18,S1,1,0.72,0.719551282051282,0.72,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,24,S1,1,0.6799999999999999,0.6715927750410509,0.68,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,25,S1,1,0.81,0.8098288459613652,0.81,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,29,S1,1,0.69,0.6884735202492211,0.69,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,36,S1,1,0.81,0.8043455874781176,0.81,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,37,S1,1,0.6699999999999999,0.6697027324592133,0.67,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,39,S1,1,0.79,0.7898108297467721,0.79,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,4,S1,1,0.69,0.6783898744683059,0.69,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,42,S1,1,0.6799999999999999,0.6715927750410509,0.68,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,51,S1,1,0.72,0.7181964573268921,0.72,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,54,S1,1,0.63,0.6189887756152817,0.63,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,12,S2,2,0.6799999999999999,0.6794871794871795,0.68,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,13,S2,2,0.63,0.628178072555522,0.63,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,17,S2,2,0.5700000000000001,0.557203171661003,0.57,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,18,S2,2,0.69,0.6884735202492211,0.69,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,24,S2,2,0.62,0.5876736111111112,0.62,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,25,S2,2,1.0,1.0,1.0,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,29,S2,2,0.8,0.7992773986350863,0.8,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,36,S2,2,0.8400000000000001,0.8389694041867954,0.84,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,37,S2,2,0.72,0.7057587221521648,0.72,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,39,S2,2,0.64,0.6376811594202898,0.64,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,4,S2,2,0.75,0.7469379491851402,0.75,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,42,S2,2,0.69,0.6846709388668497,0.69,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,51,S2,2,0.6599999999999999,0.6587715776796468,0.66,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,1,1,54,S2,2,0.75,0.74997499749975,0.75,100,26fe3cd51b5f8466e1599b935fa8a97475d0fb40e20504170de46f78c365f546,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
EEGNet,OpenBMI_MI,2,1,12,S1,1,0.8,0.7992773986350863,0.8,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,13,S1,1,0.78,0.7726333195535345,0.78,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,17,S1,1,0.69,0.6862030569895738,0.69,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,18,S1,1,0.7,0.6995192307692308,0.7,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,24,S1,1,0.61,0.5953937130407718,0.61,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,25,S1,1,0.8400000000000001,0.839421918908069,0.84,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,29,S1,1,0.72,0.7198879551820728,0.72,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,36,S1,1,0.81,0.8043455874781176,0.81,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,37,S1,1,0.75,0.7497747973175859,0.75,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,39,S1,1,0.85,0.8498648783905515,0.85,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,4,S1,1,0.6699999999999999,0.6624040920716112,0.67,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,42,S1,1,0.73,0.7253585596582239,0.73,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,51,S1,1,0.69,0.6884735202492211,0.69,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
EEGNet,OpenBMI_MI,2,1,54,S1,1,0.64,0.6376811594202898,0.64,100,e206dcc16be49a8cf635e8d78c0a313265571d7e80e217602935d5b17606cf99,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
