block,draw,subject,u_random,finite_logit_rms,delta_BA_random,persistence_random
P01_04,20,S044,0.03358637428458255,0.7156978833877028,0.03333333333333338,-16.22672097458937
P01_04,20,S066,-0.01017369397386573,0.49398960533897035,-0.04999999999999999,24.693684813661307
P01_04,20,S072,-0.00832552782037485,0.45524961642751804,0.04999999999999999,45.00587262149282
P01_04,20,S077,-0.010225414300993043,0.421126365490465,-0.0023809523809523725,30.578454342446843
P01_04,20,S083,-0.16007253295783463,0.40711163031790487,-0.002232142857142849,37.00815304811144
P01_04,20,S088,-0.11276714062180335,0.675365314018018,5.551115123125783e-17,16.168146688532733
P01_04,20,S095,-0.03178241424926157,0.6184398141403888,-0.01339285714285715,25.627390363415675
P01_04,20,S097,-0.03767921678436595,0.3908395491895748,-0.016666666666666663,16.994310069465
P01_04,20,S102,0.04934130780434743,0.4284977967049827,-0.033333333333333326,34.93677617752582
P01_04,20,S106,-0.035939683041705126,0.37467146381208294,0.01785714285714285,12.594322317585016
P01_04,21,S002,0.020504280872570634,0.3517041085837233,-0.0558035714285714,26.66494699713639
P01_04,21,S015,-0.09565718750647369,0.41993607577177494,0.0,30.466384726817438
P01_04,21,S018,0.014170934722898062,0.4623693231787943,0.016666666666666663,33.976291855155814
P01_04,21,S030,-0.06693902275520985,0.47388916765384875,0.046875,34.342478278582504
P01_04,21,S043,-0.21320174078530055,0.5512097226719251,-0.04999999999999999,26.56114010983192
P01_04,21,S044,-0.4700140236274132,1.067346440578307,0.016666666666666663,29.936530494974477
P01_04,21,S066,-0.18121837238376115,0.5568889493368069,0.016666666666666663,13.093915078570888
P01_04,21,S072,-0.17706909436998142,0.4778074299087683,0.016666666666666663,45.95129480796645
P01_04,21,S077,-0.026831660204302974,0.5040408941684685,-0.01428571428571429,32.333213141958744
P01_04,21,S083,-0.19211274065748066,0.5231767958363467,0.004464285714285698,30.957407237111163
P01_04,21,S088,-0.2222517351532518,0.8061310669804275,0.026315789473684237,15.179702212312156
P01_04,21,S095,-0.09568973639859739,0.7959193520448509,0.05357142857142855,13.403754159484425
P01_04,21,S097,-0.03189845872519585,0.40186820826580444,-0.033333333333333326,14.295201735224506
P01_04,21,S102,-0.029026547005134386,0.43900837923912334,0.0,31.428933722593328
P01_04,21,S106,-0.13444490233604958,0.5371155386197385,0.01785714285714285,24.783752914727486
P01_04,22,S002,-0.013463861139881158,0.45335837616396435,-0.04910714285714285,21.32829004951221
P01_04,22,S015,-0.09832625526520446,0.4292107751958769,-0.002232142857142849,30.932835915288884
P01_04,22,S018,-0.020670570893308645,0.6512308690417123,-0.08333333333333331,31.6979425730274
P01_04,22,S030,0.0019874019818985123,0.6464905576828814,0.035714285714285726,39.00883540334343
P01_04,22,S043,-0.12229305423998242,0.5754959122759067,-0.08333333333333331,19.175080373251966
P01_04,22,S044,-0.44174302605634685,1.2390903757075158,0.03333333333333338,13.383835524326251
P01_04,22,S066,-0.06858037880473426,0.4407069073135472,0.016666666666666663,17.163970731277573
P01_04,22,S072,0.03133300078669932,0.6359865894518615,-0.033333333333333326,45.647404789058086
P01_04,22,S077,-0.030943899104070843,0.6342633581229878,0.01874999999999999,33.78388615630111
P01_04,22,S083,-0.10898247083936452,0.6162595806555825,-0.06919642857142855,31.98815547499306
P01_04,22,S088,-0.13644493758196533,0.6859999646325101,0.03947368421052633,18.34156101454091
P01_04,22,S095,-0.11065793796696043,0.8161955780988599,0.05357142857142855,28.228585352745394
P01_04,22,S097,-0.03830481158732433,0.4536213345321398,-0.016666666666666663,22.94318914447758
P01_04,22,S102,0.03104148338277508,0.5027760253330945,-0.06666666666666665,32.1038361736783
P01_04,22,S106,-0.04216875307649522,0.6254470433017429,-0.0580357142857143,21.277202843001916
P01_04,23,S002,0.04847758686082757,0.6538182711650827,-0.026785714285714246,29.50229946062554
P01_04,23,S015,-0.047423083700771924,0.5388743205119537,-0.01785714285714285,30.001256706679477
P01_04,23,S018,-0.04504920171789584,0.6972341944847034,-0.016666666666666663,34.94286785068538
P01_04,23,S030,-0.07406713836252772,0.8436704747084276,0.04910714285714288,34.39489787111259
P01_04,23,S043,-0.05764449853191612,0.6324539079030996,-0.08333333333333331,26.821082943126115
P01_04,23,S044,0.2628553323461623,1.0431418508285784,0.016666666666666663,18.983946028917185
P01_04,23,S066,0.05619156406942101,0.5558005822839756,-0.033333333333333354,19.241848693077266
P01_04,23,S072,-0.26518842169597,1.1019411526291103,0.1166666666666667,47.47522224158985
P01_04,23,S077,0.02038503355625088,0.8150230886031078,0.034375000000000044,33.707592523018675
P01_04,23,S083,0.020098441188004447,0.6433802997129325,-0.06026785714285712,28.497049412762557
P01_04,23,S088,-0.03887095302538189,0.6086135424585761,0.05263157894736842,23.342693596209052
P01_04,23,S095,-0.028331998717721206,0.8069273024270821,0.022321428571428548,25.500853776135912
P01_04,23,S097,-0.0009651043408892871,0.5800303811487727,-0.016666666666666663,21.836432687876954
P01_04,23,S102,-0.01960672209660088,0.7580868200341534,-0.15,34.147548280672
P01_04,23,S106,0.05553910959074702,0.7708522687360774,-0.011160714285714302,22.077689735321776
P01_04,24,S002,0.045561585439260394,0.4347382090394217,-0.06919642857142855,31.102356873832814
P01_04,24,S015,-0.042573562833334556,0.29624645698288105,0.0,24.992436664394877
P01_04,24,S018,0.03326407300951734,0.4455896070185001,-0.016666666666666663,30.28267603163765
P01_04,24,S030,-0.04173476904580349,0.4503576149984146,0.037946428571428575,36.39874902145537
P01_04,24,S043,-0.017417596026920803,0.4060496275283833,0.0,26.456641743465614
P01_04,24,S044,-0.31496498778864473,1.0519322555412378,0.016666666666666663,35.6727629193702
P01_04,24,S066,-0.1223540482543583,0.4663082409833808,0.033333333333333326,4.565018702821021
P01_04,24,S072,-0.006627062155255956,0.5478438060745169,-0.016666666666666663,43.33464898435572
P01_04,24,S077,0.05987054563439864,0.5379135971980699,0.021279761904761885,29.45336749749275
P01_04,24,S083,-0.056082028917883116,0.40703312126736296,0.011160714285714302,32.154380630961754
P01_04,24,S088,-0.04761791096522837,0.593861981531109,0.06578947368421056,17.21389480759561
P01_04,24,S095,0.08011300750636606,0.5448068928171624,-0.013392857142857206,15.81782533961206
P01_04,24,S097,0.008507608011999264,0.4046396137034272,0.016666666666666663,19.76894791841296
P01_04,24,S102,-0.04148159998650785,0.46264761555830247,-0.016666666666666607,27.67349253876929
P01_04,24,S106,-0.12468090658500706,0.5594333428601103,0.0714285714285714,26.954598550580343
P01_04,25,S002,0.040878843908826804,0.5521005254457005,-0.0267857142857143,27.012097015485686
P01_04,25,S015,-0.024263671052909875,0.38113192395712403,0.0,27.27570231137438
P01_04,25,S018,0.04581609480950742,0.756752830981679,-0.016666666666666663,33.895386706645496
P01_04,25,S030,-0.013747624681033802,0.619184309992719,0.10714285714285715,39.29791823712195
P01_04,25,S043,0.007857265384273174,0.8236779990173292,0.0,11.973218143882328
P01_04,25,S044,0.0034855679079907535,1.8733280113331092,0.06666666666666671,31.549993961690113
P01_04,25,S066,-0.08589656946295425,0.6886105029962415,-0.016666666666666663,23.00759196868396
P01_04,25,S072,0.14134390071291503,0.8589977818880271,-0.04999999999999999,35.409507286524274
P01_04,25,S077,0.17070015225688598,1.1313223492829998,-0.01651785714285714,33.02997562734145
P01_04,25,S083,0.05676350143029352,0.5593704629232623,0.01339285714285715,31.249933147019398
P01_04,25,S088,-0.031132373128298464,0.7248977102944804,0.09210526315789475,23.724863618477983
P01_04,25,S095,-0.0526956558465267,0.8920200744322401,0.06473214285714285,17.840543768677293
P01_04,25,S097,-0.037211481955841626,0.7225917869729416,0.016666666666666663,10.065827785701305
P01_04,25,S102,-0.000134024018762674,0.4554373635722881,0.033333333333333326,33.34449113845556
P01_04,25,S106,0.06036241136155043,0.9799234737041418,-0.05580357142857145,22.415766166269282
P01_04,26,S002,0.0020576215427398513,0.4587344017651298,-0.0267857142857143,31.870506075936063
P01_04,26,S015,0.022917543262064875,0.25165648142381536,0.0,27.824314882461834
P01_04,26,S018,0.0165419889115115,0.4376908705929796,-0.04999999999999999,37.98408307044758
P01_04,26,S030,0.03219176800646457,0.4413227319808485,0.04910714285714285,45.547438907274646
P01_04,26,S043,-0.02787896517181217,0.4071879465125211,-0.016666666666666663,20.107986317653708
P01_04,26,S044,-0.03823370314228531,0.8784119605551927,0.033333333333333326,15.510259028686944
P01_04,26,S066,-0.012097702701506608,0.36516842491361395,-0.033333333333333354,21.9004169069085
P01_04,26,S072,0.0071717340111101474,0.28140875767274415,-0.033333333333333326,49.58558754339494
P01_04,26,S077,0.05961010591557318,0.6625108818113327,0.005505952380952417,29.5335496289163
P01_04,26,S083,0.005492145976969425,0.3744549397740477,-0.0558035714285714,26.50746116919464
P01_04,26,S088,0.028374690704678122,0.6221204582620452,0.03947368421052633,21.5821263988889
P01_04,26,S095,0.010848308078102347,0.6800948845586237,0.0401785714285714,22.36122013099534
P01_04,26,S097,-0.005658364704147534,0.36738138062638565,0.0,15.38193796934829
P01_04,26,S102,0.061698688283090136,0.4361682043873572,-0.016666666666666663,40.19510276024289
P01_04,26,S106,0.042239988887338396,0.5344209547472499,-0.0736607142857143,20.08162733927876
P01_04,27,S002,0.023906895066425973,0.28472801841760886,-0.03794642857142855,25.164010814932947
P01_04,27,S015,-0.03252083058715588,0.2371398821212813,0.0,26.968324432486344
P01_04,27,S018,0.053778191930084845,0.38829088248793914,-0.016666666666666663,32.30075565269439
P01_04,27,S030,0.017302513369357456,0.5897585246062358,0.020089285714285726,39.77484303275523
P01_04,27,S043,-0.16614710023611384,0.47037387860119784,0.0,19.469504512442114
P01_04,27,S044,-0.23095053122226705,0.6624039164037016,0.016666666666666663,36.27496770400024
P01_04,27,S066,-0.08848804650900553,0.3974048648324289,-0.016666666666666663,13.057456445445094
P01_04,27,S072,0.14963944088255532,0.6301275719603863,-0.016666666666666663,45.04873324324623
P01_04,27,S077,0.04919097744801855,0.39293884770264936,-0.05104166666666665,37.00799325837002
P01_04,27,S083,-0.14922829314870867,0.41103231343238283,0.0022321428571429047,32.833781635265
P01_04,27,S088,-0.1136193072474872,0.5731978638951268,0.013157894736842118,16.76807574978437
P01_04,27,S095,-0.07296383580036116,0.5657525574558959,0.0200892857142857,-2.623234407743767
P01_04,27,S097,-0.017852128825936602,0.3178431838969004,0.016666666666666663,9.681667388999003
P01_04,27,S102,0.03371113809443765,0.4047136081294322,-0.04999999999999999,33.8645602307748
P01_04,27,S106,-0.09384646760697396,0.42862751070987665,0.015624999999999944,25.772518925127436
P01_04,28,S002,0.05758752857793637,0.5199382329015215,-0.0200892857142857,25.361957226848038
P01_04,28,S015,-0.03055636594910439,0.3466008873191774,-0.015625,33.09014836934451
P01_04,28,S018,-0.021088273867575984,0.504646749202576,0.050000000000000044,32.194796821313886
P01_04,28,S030,0.06889080159618682,0.6605167770112815,0.0892857142857143,40.96324508033809
P01_04,28,S043,-0.07129582719522089,0.3970845431716335,-0.033333333333333326,26.205871226861614
P01_04,28,S044,-0.03843692891438448,0.8369722006378916,0.06666666666666671,28.751282154648692
P01_04,28,S066,-0.08206608083039517,0.5550777387180283,0.0,15.017086129091934
P01_04,28,S072,-0.0673303684564329,0.7548692217006507,5.551115123125783e-17,45.37330103986368
P01_04,28,S077,-0.055322830292845945,0.6709636729643483,-0.016666666666666663,30.816068303632168
P01_04,28,S083,-0.03337922017042648,0.4146836433389168,0.015625,32.641952012683724
P01_04,28,S088,-0.03710849994789601,0.6964771355736236,0.05263157894736842,23.082764333438945
P01_04,28,S095,-0.026752474242610725,0.6430193187830217,0.015625,17.577331779986423
P01_04,28,S097,0.11807763612014156,0.470360381585949,-0.04999999999999999,16.187768785120802
P01_04,28,S102,0.03184772294428638,0.5126040327813872,-0.08333333333333331,34.59543013081563
P01_04,28,S106,0.024441831097190662,0.5163583222419832,-5.551115123125783e-17,22.656471951160015
P01_04,29,S002,-0.009696653368434376,0.36896849593799586,-0.0200892857142857,23.186940325545034
P01_04,29,S015,0.01609099416881697,0.20182781492886392,-0.01785714285714285,31.908430063429428
P01_04,29,S018,-0.047140642812205626,0.3486804598079771,0.01666666666666672,35.12472282435694
P01_04,29,S030,-0.00039608841417189676,0.4081120415571171,0.01339285714285715,39.84878939077919
P01_04,29,S043,0.024120620509098467,0.31687747996948196,-0.06666666666666665,-5.788097913865831
P01_04,29,S044,0.04633241801745281,0.7367968827777055,0.08333333333333331,20.06886573368832
P01_04,29,S066,-0.0382235731165019,0.30964381512918837,0.016666666666666663,15.965969959778196
P01_04,29,S072,-0.10944736211143849,0.40017613606460156,0.04999999999999999,43.1224980718765
P01_04,29,S077,-0.041337275647054444,0.47817234691901395,0.018898809523809512,31.854793257282658
P01_04,29,S083,-0.06839760789884662,0.2819420794222232,-0.006696428571428548,32.62216939899555
P01_04,29,S088,-0.09762611953949396,0.4328272501352383,0.02631578947368421,24.44223604770671
P01_04,29,S095,-0.029546651341907145,0.5109334495153792,0.0,25.44523884874655
P01_04,29,S097,0.016330873162428157,0.2575276614825556,-0.033333333333333326,20.283470355396478
P01_04,29,S102,-0.032267331577182055,0.39042485832202567,-0.033333333333333326,34.09918078525126
P01_04,29,S106,-0.013271602872806564,0.37945366660712565,0.015624999999999944,21.129002809952443
P01_04,30,S002,0.013245873708280943,0.5431735210727057,-0.0580357142857143,25.019976584392783
P01_04,30,S015,0.036218573112220744,0.3582561792768601,-0.015625,27.27187801383343
P01_04,30,S018,0.07209536578398218,0.5539945998522001,-0.033333333333333326,34.496689483717375
P01_04,30,S030,0.03026110256456476,0.6587333049580961,0.07589285714285715,42.34275102456005
P01_04,30,S043,-0.17900761791854097,0.6054460074693485,0.0,26.099530373070486
P01_04,30,S044,-0.29291889651575037,1.0179951705986399,-0.033333333333333326,25.82085879357603
P01_04,30,S066,-0.1014244653124498,0.5535077506847321,-0.04999999999999999,14.558277539188595
P01_04,30,S072,0.0850291170339637,0.5739403954370932,-0.016666666666666663,52.871757376151876
P01_04,30,S077,-0.013502294135173195,0.6297913085339114,-0.04553571428571429,17.052528650962323
P01_04,30,S083,-0.22108849499748834,0.6126079894306407,0.0022321428571429047,34.32850999615138
P01_04,30,S088,-0.0667971427524097,0.6704388920825349,0.052631578947368474,20.026006581855725
P01_04,30,S095,0.14091955290692346,0.8182791363601143,-0.01339285714285715,22.959971744241624
P01_04,30,S097,-0.0050473775343507325,0.47830142021213223,-0.06666666666666665,20.249430683228475
P01_04,30,S102,0.04971805783666047,0.5606017417073015,0.0,37.56465380898965
P01_04,30,S106,-0.0663077685837624,0.5597229196184216,-0.01785714285714285,24.197186539760516
P01_04,31,S002,0.00838965575008268,0.8120682943319882,-0.08482142857142855,23.295118739117996
P01_04,31,S015,-0.01943281949010781,0.45076416114351864,0.02901785714285715,29.639018119028357
P01_04,31,S018,0.1007090168223516,0.8335449579433236,-0.05000000000000002,28.473466292435383
P01_04,31,S030,0.11424940593598752,1.3130497023769665,0.0267857142857143,38.89455229307441
P01_04,31,S043,0.017035638171411436,0.843958470427314,-0.11666666666666664,18.82683935370821
P01_04,31,S044,-0.062408403131508874,1.9428227219556773,-0.06666666666666668,24.045027707861287
P01_04,31,S066,-0.03548470420826026,0.9057916660334793,-0.033333333333333354,14.110523248923803
P01_04,31,S072,-0.04284880851703189,1.3133790599990363,0.08333333333333331,48.97671317468798
P01_04,31,S077,0.06045287854729318,1.2063850420130315,0.02663690476190478,5.376101863590413
P01_04,31,S083,-0.029489146162528304,0.9048085018228614,-0.0714285714285714,28.522531776422138
P01_04,31,S088,-0.20514126980936448,1.1224994756489024,0.03947368421052633,13.579312210137267
P01_04,31,S095,-0.029303769008037182,1.2621602610946872,0.0424107142857143,20.099941240021252
P01_04,31,S097,-0.02053766548014375,0.7847042485305188,0.06666666666666665,11.835697278189357
P01_04,31,S102,0.01895329557124829,1.1509134547832467,-0.09999999999999998,34.210126531895796
P01_04,31,S106,-0.0589738732239673,1.1411941161689618,0.02901785714285715,24.139598216769436
P01_04,32,S002,0.027358085668645858,0.6164927950546886,-0.07589285714285715,16.146148651223236
P01_04,32,S015,0.02527163968826714,0.35875657416161993,0.0,34.93652218512163
P01_04,32,S018,-0.061950600968205524,0.5202653239134272,-0.016666666666666663,29.472198538365646
P01_04,32,S030,-0.05008138325253589,0.5690550122061703,0.053571428571428575,36.14396130115333
P01_04,32,S043,-0.20603131440417957,0.6927717175771058,-0.04999999999999999,28.81841299101105
P01_04,32,S044,0.22591892585354895,1.450783898485263,-0.04999999999999999,22.072949701312368
P01_04,32,S066,-0.15214543099314987,0.6311567987262734,-2.7755575615628914e-17,16.834714682621584
P01_04,32,S072,0.004616074030211702,0.5575463565351275,-0.04999999999999999,38.87496805173873
P01_04,32,S077,0.0039276784425550755,0.8738043607948399,-0.014434523809523814,11.636860901808891
P01_04,32,S083,-0.10547741419890948,0.4980183919059172,-0.058035714285714274,33.97757066851426
P01_04,32,S088,-0.20404059090308893,0.866644649572023,0.026315789473684237,22.408182749422643
