fold,seed,inner_fold,run,kind,draw,subject,n_trials,n_shifts,rescue_rate,harm_rate,net_rescue,stable_correct_rate,stable_wrong_rate,true_margin_change,correct_probability_change,prediction_flip_rate,ce_change,ba_change,confidence_change
0,0,0,0_0,matched_random,15,42,200,12,0.00125,0.0020833333333333333,-0.0008333333333333333,0.7729166666666667,0.22375,4.0936428898324566e-05,5.17216648599174e-05,0.0033333333333333335,-0.0002715399552651436,-0.000833333333333334,-0.00013690189637259657
0,0,0,0_0,matched_random,15,43,200,12,0.0,0.005,-0.005,0.845,0.15,0.00010071629580731193,-6.840759367701961e-05,0.005,0.0003150110545819024,-0.005000000000000078,0.00011677923345510535
0,0,0,0_0,matched_random,16,7,200,12,0.006666666666666667,0.0,0.006666666666666667,0.8,0.19333333333333333,5.608213522161047e-05,-0.00019644443307786905,0.006666666666666667,0.0005977823523755906,0.006666666666666636,6.296855870127853e-05
0,0,0,0_0,matched_random,16,16,200,12,0.0004166666666666667,0.0,0.0004166666666666667,0.905,0.09458333333333334,0.00017388094837466876,-2.4277370302772737e-05,0.0004166666666666667,4.9108931274186894e-05,0.000416666666666667,-3.240628127421004e-06
0,0,0,0_0,matched_random,16,24,200,12,0.005833333333333334,0.0025,0.0033333333333333335,0.7075,0.2841666666666667,2.2965810106446346e-05,0.00014467879268217123,0.008333333333333333,-0.0007149126382228536,0.003333333333333336,-0.00018316423358912546
0,0,0,0_0,matched_random,16,37,200,12,0.0,0.0004166666666666667,-0.0004166666666666667,0.9745833333333334,0.025,0.00034890551663314305,4.4708984365045835e-05,0.0004166666666666667,-5.687532857693753e-05,-0.000416666666666667,6.691942695743279e-05
0,0,0,0_0,matched_random,16,41,200,12,0.01,0.0033333333333333335,0.006666666666666666,0.7216666666666667,0.265,8.488554817934831e-05,3.4332786461644185e-06,0.013333333333333334,8.530026106518305e-05,0.006666666666666672,0.00018830321175348285
0,0,0,0_0,matched_random,16,42,200,12,0.0004166666666666667,0.0008333333333333334,-0.0004166666666666667,0.7741666666666667,0.22458333333333333,9.598696914811929e-05,8.996867005096884e-05,0.00125,-0.000439401112723569,-0.000416666666666667,-0.00018875350587559844
0,0,0,0_0,matched_random,16,43,200,12,0.0,0.004583333333333333,-0.004583333333333333,0.8454166666666667,0.15,0.00019369779232268532,-8.081767744774552e-05,0.004583333333333333,0.00040818830196702417,-0.004583333333333421,0.00015969067043536723
0,0,0,0_0,matched_random,17,7,200,12,0.00875,0.0008333333333333334,0.007916666666666667,0.7991666666666667,0.19125,-0.0001215877034701407,9.607026199774114e-05,0.009583333333333333,-0.0002885359131990409,0.007916666666666647,1.3192647969933469e-05
0,0,0,0_0,matched_random,17,16,200,12,0.0020833333333333333,0.0,0.0020833333333333333,0.905,0.09291666666666666,-0.0004362173316379388,-3.441843145787293e-05,0.0020833333333333333,5.7998426527288196e-05,0.002083333333333335,-3.706263303146639e-05
0,0,0,0_0,matched_random,17,24,200,12,0.004166666666666667,0.005416666666666667,-0.0012500000000000002,0.7045833333333333,0.28583333333333333,-9.442218734572331e-05,-0.0001225039995505979,0.009583333333333333,0.0005730738257965843,-0.0012500000000000011,0.0001989600515304101
0,0,0,0_0,matched_random,17,37,200,12,0.0,0.0008333333333333334,-0.0008333333333333334,0.9741666666666666,0.025,-0.0005171494015182058,-5.335699422898632e-05,0.0008333333333333334,7.890090773005504e-05,-0.000833333333333334,-6.106996292240268e-05
0,0,0,0_0,matched_random,17,41,200,12,0.011666666666666667,0.0075,0.0041666666666666675,0.7175,0.2633333333333333,-0.00011464280619596442,-3.390459704655451e-05,0.019166666666666665,7.641295392867055e-05,0.00416666666666667,7.031892631148021e-05
0,0,0,0_0,matched_random,17,42,200,12,0.0020833333333333333,0.00125,0.0008333333333333333,0.77375,0.22291666666666668,-0.00014283151676257452,-8.75367207536324e-05,0.0033333333333333335,0.00037393304656246825,0.000833333333333334,0.00010145001462942153
0,0,0,0_0,matched_random,17,43,200,12,0.0,0.005416666666666667,-0.005416666666666667,0.8445833333333334,0.15,-0.0002842501294799149,1.4451397279708032e-05,0.005416666666666667,-0.0001808250599302864,-0.0054166666666667545,-7.740102513358526e-05
0,0,0,0_0,matched_random,18,7,200,12,0.006666666666666667,0.0,0.006666666666666667,0.8,0.19333333333333333,0.00015121820149943232,7.735651180388224e-05,0.006666666666666667,-0.00017627235341083496,0.006666666666666617,4.203431345974701e-05
0,0,0,0_0,matched_random,18,16,200,12,0.0016666666666666668,0.0,0.0016666666666666668,0.905,0.09333333333333334,0.00015990289393812417,8.46126004618668e-06,0.0016666666666666668,7.210687701849856e-06,0.001666666666666668,6.985243539796617e-06
0,0,0,0_0,matched_random,18,24,200,12,0.00375,0.005833333333333334,-0.0020833333333333337,0.7041666666666667,0.28625,0.00011175226342553893,-4.747179261274791e-05,0.009583333333333333,0.0003238293555635392,-0.002083333333333335,0.00015486031866566595
0,0,0,0_0,matched_random,18,37,200,12,0.0,0.0004166666666666667,-0.0004166666666666667,0.9745833333333334,0.025,0.00028726664371788504,-1.95569878774166e-05,0.0004166666666666667,3.607830480121305e-05,-0.000416666666666667,-2.6300637898412405e-05
0,0,0,0_0,matched_random,18,41,200,12,0.010833333333333334,0.007916666666666667,0.0029166666666666664,0.7170833333333333,0.26416666666666666,2.6167051400989295e-05,-6.296150481143123e-06,0.01875,3.563142945050424e-05,0.0029166666666666694,6.811401360965558e-05
0,0,0,0_0,matched_random,18,42,200,12,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.7741666666666667,0.22333333333333333,8.906322220961252e-05,-3.537509144227878e-05,0.0025,0.00022427971067362867,0.000833333333333334,8.185838765168942e-05
0,0,0,0_0,matched_random,18,43,200,12,0.0,0.004166666666666667,-0.004166666666666667,0.8458333333333333,0.15,4.4513825171937547e-05,2.2376902944969944e-05,0.004166666666666667,-0.00010347445772333602,-0.004166666666666745,-2.212607273477186e-05
0,0,0,0_0,matched_random,19,7,200,12,0.006666666666666667,0.0,0.006666666666666667,0.8,0.19333333333333333,-1.2687214960654576e-05,0.00015845063055957767,0.006666666666666667,-0.00045203971321910324,0.006666666666666599,5.528867964727513e-06
0,0,0,0_0,matched_random,19,16,200,12,0.0016666666666666668,0.0,0.0016666666666666668,0.905,0.09333333333333334,-0.00030578802650173503,-1.2984295624639715e-05,0.0016666666666666668,2.561822283253041e-05,0.001666666666666668,-2.5362900246170503e-05
0,0,0,0_0,matched_random,19,24,200,12,0.002916666666666667,0.006666666666666667,-0.0037500000000000003,0.7033333333333334,0.28708333333333336,-2.9405545598516863e-05,-0.0001425287896024805,0.009583333333333333,0.0007139882338732423,-0.0037499999999999942,0.00023981788833692545
0,0,0,0_0,matched_random,19,37,200,12,0.0,0.0004166666666666667,-0.0004166666666666667,0.9745833333333334,0.025,-0.00030752142425626515,-5.332717950161957e-05,0.0004166666666666667,7.901599519690187e-05,-0.000416666666666667,-7.059263981518598e-05
0,0,0,0_0,matched_random,19,41,200,12,0.009583333333333333,0.009166666666666667,0.0004166666666666659,0.7158333333333333,0.2654166666666667,-0.00010049797361716628,-2.604416784285164e-05,0.01875,3.3247651784621794e-05,0.000416666666666667,2.2787676683849732e-06
0,0,0,0_0,matched_random,19,42,200,12,0.0020833333333333333,0.0008333333333333334,0.0012499999999999998,0.7741666666666667,0.22291666666666668,-8.392177522182465e-05,-9.651864444591091e-05,0.002916666666666667,0.00046059376174678384,0.0012500000000000011,0.00015246210840886825
0,0,0,0_0,matched_random,19,43,200,12,0.0,0.004583333333333333,-0.004583333333333333,0.8454166666666667,0.15,-0.00022288564980650941,4.5150992019577486e-05,0.004583333333333333,-0.00029031603794293405,-0.004583333333333402,-0.00011013948913458494
0,0,0,0_0,matched_random,20,7,200,12,0.007083333333333333,0.0004166666666666667,0.006666666666666666,0.7995833333333333,0.19291666666666665,-0.00027380482487690945,0.00011396293607971615,0.0075,-0.0003792147576706798,0.006666666666666617,-1.904498607942511e-05
0,0,0,0_0,matched_random,20,16,200,12,0.0016666666666666668,0.0,0.0016666666666666668,0.905,0.09333333333333334,-0.0007493258422861497,-4.9081188821610176e-05,0.0016666666666666668,6.634756649132311e-05,0.001666666666666668,-5.6142461814125595e-05
0,0,0,0_0,matched_random,20,24,200,12,0.004166666666666667,0.004583333333333333,-0.00041666666666666675,0.7054166666666667,0.28583333333333333,-0.00019338862892861168,-0.0001585861870490007,0.00875,0.0006901948021504783,-0.000416666666666667,0.00020121625543869496
0,0,0,0_0,matched_random,20,37,200,12,0.0,0.0008333333333333334,-0.0008333333333333334,0.9741666666666666,0.025,-0.0009590048257571955,-6.853263386159022e-05,0.0008333333333333334,9.518364487497106e-05,-0.000833333333333334,-8.289612816851228e-05
0,0,0,0_0,matched_random,20,41,200,12,0.007916666666666667,0.007083333333333333,0.0008333333333333344,0.7179166666666666,0.26708333333333334,-0.00018699398264288903,-4.273100708452853e-05,0.015,6.62251121382639e-05,0.000833333333333334,2.489308226890058e-05
0,0,0,0_0,matched_random,20,42,200,12,0.0016666666666666668,0.0016666666666666668,0.0,0.7733333333333333,0.22333333333333333,-0.000263497030052046,-0.00011159905398589849,0.0033333333333333335,0.0004385649950311704,0.0,0.00011570894037995309
0,0,0,0_0,matched_random,20,43,200,12,0.0,0.005416666666666667,-0.005416666666666667,0.8445833333333334,0.15,-0.0004688858528000613,1.7029420504438266e-05,0.005416666666666667,-0.0002464663451965677,-0.005416666666666736,-0.00011862793840532238
0,0,0,0_0,matched_random,21,7,200,12,0.005416666666666667,0.0,0.005416666666666667,0.8,0.19458333333333333,0.00010788814397528767,-0.00014716259574711657,0.005416666666666667,0.00046516687320883313,0.005416666666666625,5.488011222901448e-05
0,0,0,0_0,matched_random,21,16,200,12,0.0004166666666666667,0.0,0.0004166666666666667,0.905,0.09458333333333334,0.0004546421176443497,7.667026162088298e-06,0.0004166666666666667,7.384748147044236e-06,0.000416666666666667,2.457377320829716e-05
0,0,0,0_0,matched_random,21,24,200,12,0.00375,0.00125,0.0024999999999999996,0.70875,0.28625,0.00013186394004151226,0.0001288231326336379,0.005,-0.0005607736862926364,0.0025000000000000113,-0.00012348200908579097
0,0,0,0_0,matched_random,21,37,200,12,0.0,0.0,0.0,0.975,0.025,0.0005493499618023634,3.696330953559046e-05,0.0,-4.555461062708108e-05,0.0,5.1597106636258465e-05
0,0,0,0_0,matched_random,21,41,200,12,0.005833333333333334,0.0020833333333333333,0.0037500000000000003,0.7229166666666667,0.26916666666666667,0.00014931124712650975,1.65786745099048e-05,0.007916666666666667,4.618244055136339e-05,0.0037500000000000033,0.00015111683804459666
0,0,0,0_0,matched_random,21,42,200,12,0.0004166666666666667,0.0004166666666666667,0.0,0.7745833333333333,0.22458333333333333,0.00016655613978703817,7.720186120753055e-05,0.0008333333333333334,-0.00033670406019563017,0.0,-0.00012680236952192624
0,0,0,0_0,matched_random,21,43,200,12,0.0,0.004166666666666667,-0.004166666666666667,0.8458333333333333,0.15,0.0002495699476761123,-5.5572953253820676e-05,0.004166666666666667,0.0003179191956340386,-0.004166666666666726,0.00013138265931651004
0,0,0,0_0,matched_random,22,7,200,12,0.009166666666666667,0.0008333333333333334,0.008333333333333333,0.7991666666666667,0.19083333333333333,-0.00012251988053321838,3.318099067425791e-05,0.01,-0.00010026734987963894,0.008333333333333304,3.67758785460498e-05
0,0,0,0_0,matched_random,22,16,200,12,0.0020833333333333333,0.0,0.0020833333333333333,0.905,0.09291666666666666,-0.0003693818440660834,-4.096137580590274e-05,0.0020833333333333333,7.257614972803762e-05,0.002083333333333335,-4.2403287350439945e-05
0,0,0,0_0,matched_random,22,24,200,12,0.005416666666666667,0.00625,-0.0008333333333333335,0.70375,0.28458333333333335,-8.19283677265048e-05,-7.812890310917824e-05,0.011666666666666667,0.0003574149372037526,-0.000833333333333334,0.00014466630324258046
0,0,0,0_0,matched_random,22,37,200,12,0.0,0.0008333333333333334,-0.0008333333333333334,0.9741666666666666,0.025,-0.000434244255690525,-4.141630340273393e-05,0.0008333333333333334,6.36465967594736e-05,-0.000833333333333334,-4.7599507597004776e-05
0,0,0,0_0,matched_random,22,41,200,12,0.014166666666666666,0.009583333333333333,0.004583333333333333,0.7154166666666667,0.2608333333333333,-8.529182989150286e-05,-3.301124962615993e-05,0.02375,0.00010509570989216047,0.004583333333333338,0.00012858324582460157
0,0,0,0_0,matched_random,22,42,200,12,0.0025,0.0016666666666666668,0.0008333333333333333,0.7733333333333333,0.2225,-0.00011760703831290206,-6.157702445948963e-05,0.004166666666666667,0.00024239302720027256,0.000833333333333334,4.178533624335887e-05
0,0,0,0_0,matched_random,22,43,200,12,0.0,0.006666666666666667,-0.006666666666666667,0.8433333333333334,0.15,-0.00022928231551001468,-1.1432301667228659e-05,0.006666666666666667,-5.2602644491215186e-05,-0.006666666666666747,-3.384592962410134e-05
0,0,0,0_0,matched_random,23,7,200,12,0.009583333333333333,0.0,0.009583333333333333,0.8,0.19041666666666668,-0.00025337787655492624,0.00028455576215739696,0.009583333333333333,-0.000870209128996831,0.009583333333333277,-3.5537499829555866e-05
0,0,0,0_0,matched_random,23,16,200,12,0.0025,0.0,0.0025,0.905,0.0925,-0.0009066238168937465,-4.147253173106128e-05,0.0025,5.617831258259038e-05,0.0025000000000000022,-6.477025769813187e-05
0,0,0,0_0,matched_random,23,24,200,12,0.00375,0.00875,-0.005000000000000001,0.70125,0.28625,-0.00019714104942977428,-0.00029124042894275145,0.0125,0.0013635227229228453,-0.0050000000000000044,0.00041649309727889516
0,0,0,0_0,matched_random,23,37,200,12,0.0,0.00125,-0.00125,0.97375,0.025,-0.001145488511926184,-0.0001124033366681227,0.00125,0.0001579032819797667,-0.0012500000000000011,-0.0001438012575812562
0,0,0,0_0,matched_random,23,41,200,12,0.012083333333333333,0.011666666666666667,0.0004166666666666659,0.7133333333333334,0.2629166666666667,-0.00026310864913587766,-5.6294682335734925e-05,0.02375,4.851895963650998e-05,0.000416666666666667,-5.157290372470822e-05
0,0,0,0_0,matched_random,23,42,200,12,0.002916666666666667,0.0008333333333333334,0.0020833333333333333,0.7741666666666667,0.22208333333333333,-0.0003195922231922547,-0.00019717859470362034,0.00375,0.0008667991165522289,0.002083333333333335,0.0002750157454136916
0,0,0,0_0,matched_random,23,43,200,12,0.0,0.005,-0.005,0.845,0.15,-0.0006199579119371871,7.793539368531379e-05,0.005,-0.0005706034811355604,-0.00500000000000006,-0.00023702430055437296
0,0,0,0_0,matched_random,24,7,200,12,0.00875,0.0008333333333333334,0.007916666666666667,0.7991666666666667,0.19125,0.0001292863783116142,-0.00018659627739506222,0.009583333333333333,0.0005956594920743371,0.007916666666666627,9.319682944325096e-05
0,0,0,0_0,matched_random,24,16,200,12,0.0008333333333333334,0.0,0.0008333333333333334,0.905,0.09416666666666666,0.00034909827712302407,-1.7688336947150734e-05,0.0008333333333333334,5.3103168313533775e-05,0.000833333333333334,6.79201624682398e-06
0,0,0,0_0,matched_random,24,24,200,12,0.007916666666666667,0.00375,0.0041666666666666675,0.70625,0.28208333333333335,0.00010620792008315524,0.00014383329372239526,0.011666666666666667,-0.000651584987456756,0.00416666666666667,-0.00012878777090082684
0,0,0,0_0,matched_random,24,37,200,12,0.0,0.0008333333333333334,-0.0008333333333333334,0.9741666666666666,0.025,0.0005611058014134566,3.987992314902257e-05,0.0008333333333333334,-4.528369122028996e-05,-0.000833333333333334,6.153384060378602e-05
0,0,0,0_0,matched_random,24,41,200,12,0.012083333333333333,0.004583333333333333,0.0075,0.7204166666666667,0.2629166666666667,0.00012770682495708268,3.3678423401330147e-06,0.016666666666666666,0.00011251509715319679,0.007500000000000007,0.00025265704399163205
0,0,0,0_0,matched_random,24,42,200,12,0.0008333333333333334,0.0020833333333333333,-0.0012499999999999998,0.7729166666666667,0.22416666666666665,0.00016329322553550204,8.425520165990228e-05,0.002916666666666667,-0.0003838666376342261,-0.0012500000000000011,-0.00016494692618154025
0,0,0,0_0,matched_random,24,43,200,12,0.0,0.005,-0.005,0.845,0.15,0.0002611747772122423,-7.943817507765255e-05,0.005,0.00041351091654663976,-0.00500000000000006,0.00016784444118613716
0,0,0,0_0,matched_random,25,7,200,12,0.006666666666666667,0.0004166666666666667,0.00625,0.7995833333333333,0.19333333333333333,9.913889536013206e-05,-2.2604028107612965e-06,0.007083333333333333,4.537895577181881e-05,0.00624999999999996,5.1018080834118186e-05
0,0,0,0_0,matched_random,25,16,200,12,0.00125,0.0,0.00125,0.905,0.09375,0.00013810100654760996,-3.5910905783564003e-06,0.00125,2.383854337163209e-05,0.0012500000000000011,1.5067658957863828e-06
0,0,0,0_0,matched_random,25,24,200,12,0.00375,0.004166666666666667,-0.00041666666666666675,0.7058333333333333,0.28625,8.498408210774263e-05,3.9302822090944506e-06,0.007916666666666667,4.461484977561601e-05,-0.00041666666666664853,6.394644441215101e-05
0,0,0,0_0,matched_random,25,37,200,12,0.0,0.0,0.0,0.975,0.025,0.00024303057696670294,-5.097549975268331e-06,0.0,1.5030050865873633e-05,0.0,-5.398013341347171e-06
0,0,0,0_0,matched_random,25,41,200,12,0.01,0.0075,0.0025000000000000005,0.7175,0.265,3.7677030389507614e-05,-5.726377312661862e-06,0.0175,5.701716563206127e-05,0.0025000000000000022,0.00011636373004148752
0,0,0,0_0,matched_random,25,42,200,12,0.0016666666666666668,0.0004166666666666667,0.00125,0.7745833333333333,0.22333333333333333,8.084882594024142e-05,-3.571990602476625e-06,0.0020833333333333333,4.752625178362521e-05,0.0012500000000000011,6.119536880523034e-06
0,0,0,0_0,matched_random,25,43,200,12,0.0,0.005833333333333334,-0.005833333333333334,0.8441666666666666,0.15,6.249063415452838e-05,-9.359106895181298e-06,0.005833333333333334,4.306193231201972e-05,-0.005833333333333431,2.509669632734024e-05
0,0,0,0_0,matched_random,26,7,200,12,0.006666666666666667,0.0,0.006666666666666667,0.8,0.19333333333333333,-5.392317349712054e-05,-9.411949487898696e-05,0.006666666666666667,0.000274185866258103,0.006666666666666617,2.807825526731746e-05
0,0,0,0_0,matched_random,26,16,200,12,0.00125,0.0,0.00125,0.905,0.09375,-7.047260102505485e-05,-2.6039334635770326e-05,0.00125,4.52765775616467e-05,0.0012500000000000011,-1.6227090105284022e-05
0,0,0,0_0,matched_random,26,24,200,12,0.005833333333333334,0.004166666666666667,0.001666666666666667,0.7058333333333333,0.2841666666666667,-3.883985336869955e-05,4.682703110403829e-05,0.01,-0.0002552445732394889,0.001666666666666668,-5.653642242335157e-05
0,0,0,0_0,matched_random,26,37,200,12,0.0,0.0004166666666666667,-0.0004166666666666667,0.9745833333333334,0.025,-4.951493736977378e-05,7.941784846481499e-06,0.0004166666666666667,-7.866180912554496e-06,-0.000416666666666667,1.7021893506712627e-05
0,0,0,0_0,matched_random,26,41,200,12,0.010416666666666666,0.005416666666666667,0.004999999999999999,0.7195833333333334,0.26458333333333334,1.2316074377546707e-05,-7.7303897389361e-06,0.015833333333333335,6.859741014815298e-05,0.0050000000000000044,0.00012375582287663865
