task,seed,fold,subject_id,state_id,C,S,M,B0_BA,counterfactual_BA,delta_BA_pp,RESCUE_PP,HARM_PP,NET_PP,identity_absolute_difference,trials,CC_count,RESCUE_count,HARM_count,WW_count
WBCIC_MI,0,4,sub-5,C0S1M0,0,1,0,0.78,0.735,-4.5000000000000036,8.5,13.0,-4.5,4.163336342344337e-17,200,130,17,26,27
WBCIC_MI,0,4,sub-5,C0S1M1,0,1,1,0.78,0.795,1.5000000000000013,7.000000000000001,5.500000000000001,1.5,1.3877787807814457e-17,200,145,14,11,30
WBCIC_MI,0,4,sub-5,C1S0M0,1,0,0,0.78,0.735,-4.5000000000000036,9.0,13.5,-4.500000000000001,2.7755575615628914e-17,200,129,18,27,26
WBCIC_MI,0,4,sub-5,C1S0M1,1,0,1,0.78,0.79,1.0000000000000009,6.5,5.500000000000001,0.9999999999999996,1.3877787807814457e-17,200,145,13,11,31
WBCIC_MI,0,4,sub-5,C1S1M0,1,1,0,0.78,0.74,-4.0000000000000036,9.0,13.0,-4.000000000000001,2.7755575615628914e-17,200,130,18,26,26
WBCIC_MI,0,4,sub-5,C1S1M1,1,1,1,0.78,0.795,1.5000000000000013,7.000000000000001,5.500000000000001,1.5,1.3877787807814457e-17,200,145,14,11,30
WBCIC_MI,1,0,sub-18,C0S0M0,0,0,0,0.645,0.625,-2.0000000000000018,15.5,17.5,-1.9999999999999991,2.7755575615628914e-17,200,94,31,35,40
WBCIC_MI,1,0,sub-18,C0S0M1,0,0,1,0.645,0.6950000000000001,5.000000000000004,19.0,14.000000000000002,4.999999999999999,5.551115123125783e-17,200,101,38,28,33
WBCIC_MI,1,0,sub-18,C0S1M0,0,1,0,0.645,0.625,-2.0000000000000018,15.5,17.5,-1.9999999999999991,2.7755575615628914e-17,200,94,31,35,40
WBCIC_MI,1,0,sub-18,C0S1M1,0,1,1,0.645,0.69,4.499999999999993,19.0,14.499999999999998,4.500000000000001,8.326672684688674e-17,200,100,38,29,33
WBCIC_MI,1,0,sub-18,C1S0M0,1,0,0,0.645,0.625,-2.0000000000000018,15.5,17.5,-1.9999999999999991,2.7755575615628914e-17,200,94,31,35,40
WBCIC_MI,1,0,sub-18,C1S0M1,1,0,1,0.645,0.685,4.0000000000000036,18.000000000000004,14.000000000000002,4.000000000000001,2.7755575615628914e-17,200,101,36,28,35
WBCIC_MI,1,0,sub-18,C1S1M0,1,1,0,0.645,0.625,-2.0000000000000018,15.5,17.5,-1.9999999999999991,2.7755575615628914e-17,200,94,31,35,40
WBCIC_MI,1,0,sub-18,C1S1M1,1,1,1,0.645,0.685,4.0000000000000036,18.5,14.499999999999998,4.000000000000001,2.7755575615628914e-17,200,100,37,29,34
WBCIC_MI,1,0,sub-22,C0S0M0,0,0,0,0.78,0.75,-3.0000000000000027,12.0,15.0,-3.0,2.7755575615628914e-17,200,126,24,30,20
WBCIC_MI,1,0,sub-22,C0S0M1,0,0,1,0.78,0.755,-2.500000000000002,11.5,14.000000000000002,-2.500000000000002,0.0,200,128,23,28,21
WBCIC_MI,1,0,sub-22,C0S1M0,0,1,0,0.78,0.75,-3.0000000000000027,11.5,14.499999999999998,-3.0,2.7755575615628914e-17,200,127,23,29,21
WBCIC_MI,1,0,sub-22,C0S1M1,0,1,1,0.78,0.75,-3.0000000000000027,11.0,14.000000000000002,-3.0000000000000013,1.3877787807814457e-17,200,128,22,28,22
WBCIC_MI,1,0,sub-22,C1S0M0,1,0,0,0.78,0.755,-2.500000000000002,12.0,14.499999999999998,-2.4999999999999996,2.7755575615628914e-17,200,127,24,29,20
WBCIC_MI,1,0,sub-22,C1S0M1,1,0,1,0.78,0.755,-2.500000000000002,11.5,14.000000000000002,-2.500000000000002,0.0,200,128,23,28,21
WBCIC_MI,1,0,sub-22,C1S1M0,1,1,0,0.78,0.75,-3.0000000000000027,11.5,14.499999999999998,-3.0,2.7755575615628914e-17,200,127,23,29,21
WBCIC_MI,1,0,sub-22,C1S1M1,1,1,1,0.78,0.755,-2.500000000000002,11.0,13.5,-2.500000000000001,1.3877787807814457e-17,200,129,22,27,22
WBCIC_MI,1,0,sub-35,C0S0M0,0,0,0,0.885,0.835,-5.000000000000004,3.0,8.0,-5.0,4.163336342344337e-17,200,161,6,16,17
WBCIC_MI,1,0,sub-35,C0S0M1,0,0,1,0.885,0.905,2.0000000000000018,4.0,2.0,2.0,1.734723475976807e-17,200,173,8,4,15
WBCIC_MI,1,0,sub-35,C0S1M0,0,1,0,0.885,0.81,-7.499999999999996,3.0,10.500000000000002,-7.500000000000001,5.551115123125783e-17,200,156,6,21,17
WBCIC_MI,1,0,sub-35,C0S1M1,0,1,1,0.885,0.905,2.0000000000000018,4.0,2.0,2.0,1.734723475976807e-17,200,173,8,4,15
WBCIC_MI,1,0,sub-35,C1S0M0,1,0,0,0.885,0.835,-5.000000000000004,3.0,8.0,-5.0,4.163336342344337e-17,200,161,6,16,17
WBCIC_MI,1,0,sub-35,C1S0M1,1,0,1,0.885,0.905,2.0000000000000018,4.0,2.0,2.0,1.734723475976807e-17,200,173,8,4,15
WBCIC_MI,1,0,sub-35,C1S1M0,1,1,0,0.885,0.81,-7.499999999999996,3.0,10.500000000000002,-7.500000000000001,5.551115123125783e-17,200,156,6,21,17
WBCIC_MI,1,0,sub-35,C1S1M1,1,1,1,0.885,0.895,1.0000000000000009,4.0,3.0000000000000004,0.9999999999999999,1.0408340855860843e-17,200,171,8,6,15
WBCIC_MI,1,0,sub-44,C0S0M0,0,0,0,0.785,0.7949999999999999,0.9999999999999898,11.0,10.0,0.9999999999999996,9.71445146547012e-17,200,137,22,20,21
WBCIC_MI,1,0,sub-44,C0S0M1,0,0,1,0.785,0.8049999999999999,1.9999999999999907,9.5,7.5,2.0000000000000004,9.71445146547012e-17,200,142,19,15,24
WBCIC_MI,1,0,sub-44,C0S1M0,0,1,0,0.785,0.7949999999999999,0.9999999999999898,11.0,10.0,0.9999999999999996,9.71445146547012e-17,200,137,22,20,21
WBCIC_MI,1,0,sub-44,C0S1M1,0,1,1,0.785,0.8049999999999999,1.9999999999999907,9.5,7.5,2.0000000000000004,9.71445146547012e-17,200,142,19,15,24
WBCIC_MI,1,0,sub-44,C1S0M0,1,0,0,0.785,0.79,0.5000000000000004,11.0,10.500000000000002,0.49999999999999906,1.3877787807814457e-17,200,136,22,21,21
WBCIC_MI,1,0,sub-44,C1S0M1,1,0,1,0.785,0.8049999999999999,1.9999999999999907,9.5,7.5,2.0000000000000004,9.71445146547012e-17,200,142,19,15,24
WBCIC_MI,1,0,sub-44,C1S1M0,1,1,0,0.785,0.7949999999999999,0.9999999999999898,11.0,10.0,0.9999999999999996,9.71445146547012e-17,200,137,22,20,21
WBCIC_MI,1,0,sub-44,C1S1M1,1,1,1,0.785,0.8049999999999999,1.9999999999999907,9.5,7.5,2.0000000000000004,9.71445146547012e-17,200,142,19,15,24
WBCIC_MI,1,0,sub-49,C0S0M0,0,0,0,0.875,0.815,-6.000000000000005,3.5000000000000004,9.5,-6.0,5.551115123125783e-17,200,156,7,19,18
WBCIC_MI,1,0,sub-49,C0S0M1,0,0,1,0.875,0.84,-3.500000000000003,3.5000000000000004,6.999999999999999,-3.499999999999999,4.163336342344337e-17,200,161,7,14,18
WBCIC_MI,1,0,sub-49,C0S1M0,0,1,0,0.875,0.805,-6.999999999999995,3.0,10.0,-7.000000000000001,5.551115123125783e-17,200,155,6,20,19
WBCIC_MI,1,0,sub-49,C0S1M1,0,1,1,0.875,0.845,-3.0000000000000027,3.5000000000000004,6.5,-3.0,2.7755575615628914e-17,200,162,7,13,18
WBCIC_MI,1,0,sub-49,C1S0M0,1,0,0,0.875,0.815,-6.000000000000005,3.5000000000000004,9.5,-6.0,5.551115123125783e-17,200,156,7,19,18
WBCIC_MI,1,0,sub-49,C1S0M1,1,0,1,0.875,0.84,-3.500000000000003,3.5000000000000004,6.999999999999999,-3.499999999999999,4.163336342344337e-17,200,161,7,14,18
WBCIC_MI,1,0,sub-49,C1S1M0,1,1,0,0.875,0.8,-7.499999999999996,3.0,10.500000000000002,-7.500000000000001,5.551115123125783e-17,200,154,6,21,19
WBCIC_MI,1,0,sub-49,C1S1M1,1,1,1,0.875,0.845,-3.0000000000000027,3.5000000000000004,6.5,-3.0,2.7755575615628914e-17,200,162,7,13,18
WBCIC_MI,1,0,sub-6,C0S0M0,0,0,0,0.935,0.88,-5.500000000000005,2.0,7.5,-5.499999999999999,5.551115123125783e-17,200,172,4,15,9
WBCIC_MI,1,0,sub-6,C0S0M1,0,0,1,0.935,0.855,-8.000000000000007,1.5,9.5,-8.0,6.938893903907228e-17,200,168,3,19,10
WBCIC_MI,1,0,sub-6,C0S1M0,0,1,0,0.935,0.88,-5.500000000000005,2.0,7.5,-5.499999999999999,5.551115123125783e-17,200,172,4,15,9
WBCIC_MI,1,0,sub-6,C0S1M1,0,1,1,0.935,0.855,-8.000000000000007,1.5,9.5,-8.0,6.938893903907228e-17,200,168,3,19,10
WBCIC_MI,1,0,sub-6,C1S0M0,1,0,0,0.935,0.875,-6.000000000000005,2.0,8.0,-6.0,5.551115123125783e-17,200,171,4,16,9
WBCIC_MI,1,0,sub-6,C1S0M1,1,0,1,0.935,0.855,-8.000000000000007,1.5,9.5,-8.0,6.938893903907228e-17,200,168,3,19,10
WBCIC_MI,1,0,sub-6,C1S1M0,1,1,0,0.935,0.88,-5.500000000000005,2.0,7.5,-5.499999999999999,5.551115123125783e-17,200,172,4,15,9
WBCIC_MI,1,0,sub-6,C1S1M1,1,1,1,0.935,0.855,-8.000000000000007,1.5,9.5,-8.0,6.938893903907228e-17,200,168,3,19,10
WBCIC_MI,1,0,sub-9,C0S0M0,0,0,0,0.55,0.625,7.499999999999996,17.5,10.0,7.499999999999998,2.7755575615628914e-17,200,90,35,20,55
WBCIC_MI,1,0,sub-9,C0S0M1,0,0,1,0.55,0.605,5.499999999999994,15.000000000000002,9.5,5.500000000000002,8.326672684688674e-17,200,91,30,19,60
WBCIC_MI,1,0,sub-9,C0S1M0,0,1,0,0.55,0.625,7.499999999999996,17.0,9.5,7.500000000000001,5.551115123125783e-17,200,91,34,19,56
WBCIC_MI,1,0,sub-9,C0S1M1,0,1,1,0.55,0.6000000000000001,5.000000000000004,15.000000000000002,10.0,5.000000000000002,2.7755575615628914e-17,200,90,30,20,60
WBCIC_MI,1,0,sub-9,C1S0M0,1,0,0,0.55,0.62,6.999999999999995,17.5,10.500000000000002,6.999999999999998,2.7755575615628914e-17,200,89,35,21,55
WBCIC_MI,1,0,sub-9,C1S0M1,1,0,1,0.55,0.605,5.499999999999994,15.000000000000002,9.5,5.500000000000002,8.326672684688674e-17,200,91,30,19,60
WBCIC_MI,1,0,sub-9,C1S1M0,1,1,0,0.55,0.625,7.499999999999996,17.5,10.0,7.499999999999998,2.7755575615628914e-17,200,90,35,20,55
WBCIC_MI,1,0,sub-9,C1S1M1,1,1,1,0.55,0.605,5.499999999999994,15.000000000000002,9.5,5.500000000000002,8.326672684688674e-17,200,91,30,19,60
WBCIC_MI,1,1,sub-12,C0S0M0,0,0,0,0.75,0.675,-7.499999999999996,8.0,15.500000000000004,-7.500000000000003,6.938893903907228e-17,200,119,16,31,34
WBCIC_MI,1,1,sub-12,C0S0M1,0,0,1,0.75,0.73,-2.0000000000000018,8.5,10.500000000000002,-2.0000000000000018,0.0,200,129,17,21,33
WBCIC_MI,1,1,sub-12,C0S1M0,0,1,0,0.75,0.675,-7.499999999999996,8.0,15.500000000000004,-7.500000000000003,6.938893903907228e-17,200,119,16,31,34
WBCIC_MI,1,1,sub-12,C0S1M1,0,1,1,0.75,0.73,-2.0000000000000018,8.5,10.500000000000002,-2.0000000000000018,0.0,200,129,17,21,33
WBCIC_MI,1,1,sub-12,C1S0M0,1,0,0,0.75,0.69,-6.000000000000005,8.5,14.500000000000002,-6.000000000000001,4.163336342344337e-17,200,121,17,29,33
WBCIC_MI,1,1,sub-12,C1S0M1,1,0,1,0.75,0.725,-2.500000000000002,7.500000000000001,10.0,-2.4999999999999996,2.7755575615628914e-17,200,130,15,20,35
WBCIC_MI,1,1,sub-12,C1S1M0,1,1,0,0.75,0.69,-6.000000000000005,8.5,14.500000000000002,-6.000000000000001,4.163336342344337e-17,200,121,17,29,33
WBCIC_MI,1,1,sub-12,C1S1M1,1,1,1,0.75,0.725,-2.500000000000002,7.500000000000001,10.0,-2.4999999999999996,2.7755575615628914e-17,200,130,15,20,35
WBCIC_MI,1,1,sub-28,C0S0M0,0,0,0,0.545,0.51,-3.500000000000003,0.5,4.0,-3.5000000000000004,2.7755575615628914e-17,200,101,1,8,90
WBCIC_MI,1,1,sub-28,C0S0M1,0,0,1,0.545,0.5700000000000001,2.500000000000002,4.5,2.0,2.5,2.42861286636753e-17,200,105,9,4,82
WBCIC_MI,1,1,sub-28,C0S1M0,0,1,0,0.545,0.51,-3.500000000000003,0.5,4.0,-3.5000000000000004,2.7755575615628914e-17,200,101,1,8,90
WBCIC_MI,1,1,sub-28,C0S1M1,0,1,1,0.545,0.5700000000000001,2.500000000000002,4.5,2.0,2.5,2.42861286636753e-17,200,105,9,4,82
WBCIC_MI,1,1,sub-28,C1S0M0,1,0,0,0.545,0.515,-3.0000000000000027,2.0,5.0,-3.0000000000000004,2.42861286636753e-17,200,99,4,10,87
WBCIC_MI,1,1,sub-28,C1S0M1,1,0,1,0.545,0.61,6.499999999999995,9.5,3.0000000000000004,6.5,5.551115123125783e-17,200,103,19,6,72
WBCIC_MI,1,1,sub-28,C1S1M0,1,1,0,0.545,0.515,-3.0000000000000027,2.0,5.0,-3.0000000000000004,2.42861286636753e-17,200,99,4,10,87
WBCIC_MI,1,1,sub-28,C1S1M1,1,1,1,0.545,0.61,6.499999999999995,9.5,3.0000000000000004,6.5,5.551115123125783e-17,200,103,19,6,72
WBCIC_MI,1,1,sub-30,C0S0M0,0,0,0,0.77,0.745,-2.500000000000002,13.5,15.999999999999998,-2.4999999999999964,5.551115123125783e-17,200,122,27,32,19
WBCIC_MI,1,1,sub-30,C0S0M1,0,0,1,0.77,0.845,7.499999999999996,16.0,8.5,7.5,4.163336342344337e-17,200,137,32,17,14
WBCIC_MI,1,1,sub-30,C0S1M0,0,1,0,0.77,0.745,-2.500000000000002,13.5,15.999999999999998,-2.4999999999999964,5.551115123125783e-17,200,122,27,32,19
WBCIC_MI,1,1,sub-30,C0S1M1,0,1,1,0.77,0.8400000000000001,7.000000000000006,15.5,8.5,6.999999999999999,6.938893903907228e-17,200,137,31,17,15
WBCIC_MI,1,1,sub-30,C1S0M0,1,0,0,0.77,0.7050000000000001,-6.499999999999995,9.000000000000002,15.5,-6.499999999999999,4.163336342344337e-17,200,123,18,31,28
WBCIC_MI,1,1,sub-30,C1S0M1,1,0,1,0.77,0.815,4.499999999999993,9.0,4.500000000000001,4.499999999999999,6.245004513516506e-17,200,145,18,9,28
WBCIC_MI,1,1,sub-30,C1S1M0,1,1,0,0.77,0.7050000000000001,-6.499999999999995,9.000000000000002,15.500000000000004,-6.500000000000002,6.938893903907228e-17,200,123,18,31,28
WBCIC_MI,1,1,sub-30,C1S1M1,1,1,1,0.77,0.815,4.499999999999993,9.0,4.500000000000001,4.499999999999999,6.245004513516506e-17,200,145,18,9,28
WBCIC_MI,1,1,sub-37,C0S0M0,0,0,0,0.855,0.7,-15.500000000000004,8.0,23.5,-15.500000000000004,0.0,200,124,16,47,13
WBCIC_MI,1,1,sub-37,C0S0M1,0,0,1,0.855,0.835,-2.0000000000000018,6.5,8.5,-2.0000000000000004,1.3877787807814457e-17,200,154,13,17,16
WBCIC_MI,1,1,sub-37,C0S1M0,0,1,0,0.855,0.705,-15.000000000000002,8.0,23.0,-15.000000000000002,0.0,200,125,16,46,13
WBCIC_MI,1,1,sub-37,C0S1M1,0,1,1,0.855,0.835,-2.0000000000000018,6.5,8.5,-2.0000000000000004,1.3877787807814457e-17,200,154,13,17,16
WBCIC_MI,1,1,sub-37,C1S0M0,1,0,0,0.855,0.79,-6.499999999999995,7.500000000000001,14.000000000000002,-6.5,5.551115123125783e-17,200,143,15,28,14
WBCIC_MI,1,1,sub-37,C1S0M1,1,0,1,0.855,0.845,-1.0000000000000009,6.000000000000001,7.000000000000001,-1.0000000000000002,6.938893903907228e-18,200,157,12,14,17
WBCIC_MI,1,1,sub-37,C1S1M0,1,1,0,0.855,0.7849999999999999,-7.000000000000006,7.500000000000001,14.500000000000002,-7.000000000000001,5.551115123125783e-17,200,142,15,29,14
WBCIC_MI,1,1,sub-37,C1S1M1,1,1,1,0.855,0.845,-1.0000000000000009,6.000000000000001,7.000000000000001,-1.0000000000000002,6.938893903907228e-18,200,157,12,14,17
WBCIC_MI,1,1,sub-45,C0S0M0,0,0,0,0.925,0.795,-13.0,1.5,14.500000000000002,-13.0,0.0,200,156,3,29,12
WBCIC_MI,1,1,sub-45,C0S0M1,0,0,1,0.925,0.925,0.0,3.4999999999999996,3.4999999999999996,0.0,0.0,200,178,7,7,8
WBCIC_MI,1,1,sub-45,C0S1M0,0,1,0,0.925,0.795,-13.0,1.5,14.500000000000002,-13.0,0.0,200,156,3,29,12
WBCIC_MI,1,1,sub-45,C0S1M1,0,1,1,0.925,0.9299999999999999,0.49999999999998934,3.4999999999999996,3.0,0.4999999999999998,1.0408340855860843e-16,200,179,7,6,8
WBCIC_MI,1,1,sub-45,C1S0M0,1,0,0,0.925,0.8300000000000001,-9.499999999999996,1.5,11.0,-9.5,2.7755575615628914e-17,200,163,3,22,12
WBCIC_MI,1,1,sub-45,C1S0M1,1,0,1,0.925,0.9299999999999999,0.49999999999998934,3.5000000000000004,3.0,0.5000000000000004,1.1102230246251565e-16,200,179,7,6,8
WBCIC_MI,1,1,sub-45,C1S1M0,1,1,0,0.925,0.8300000000000001,-9.499999999999996,1.5,11.0,-9.5,2.7755575615628914e-17,200,163,3,22,12
WBCIC_MI,1,1,sub-45,C1S1M1,1,1,1,0.925,0.9299999999999999,0.49999999999998934,3.5000000000000004,3.0,0.5000000000000004,1.1102230246251565e-16,200,179,7,6,8
WBCIC_MI,1,1,sub-7,C0S0M0,0,0,0,0.795,0.65,-14.500000000000002,9.5,24.0,-14.499999999999998,2.7755575615628914e-17,200,111,19,48,22
WBCIC_MI,1,1,sub-7,C0S0M1,0,0,1,0.795,0.785,-1.0000000000000009,8.0,9.0,-0.9999999999999996,1.3877787807814457e-17,200,141,16,18,25
WBCIC_MI,1,1,sub-7,C0S1M0,0,1,0,0.795,0.65,-14.500000000000002,9.5,24.0,-14.499999999999998,2.7755575615628914e-17,200,111,19,48,22
WBCIC_MI,1,1,sub-7,C0S1M1,0,1,1,0.795,0.79,-0.5000000000000004,7.500000000000001,8.0,-0.49999999999999906,1.3877787807814457e-17,200,143,15,16,26
WBCIC_MI,1,1,sub-7,C1S0M0,1,0,0,0.795,0.7250000000000001,-6.999999999999995,10.500000000000002,17.5,-6.999999999999998,2.7755575615628914e-17,200,124,21,35,20
WBCIC_MI,1,1,sub-7,C1S0M1,1,0,1,0.795,0.825,2.9999999999999916,11.0,8.0,3.0,8.326672684688674e-17,200,143,22,16,19
WBCIC_MI,1,1,sub-7,C1S1M0,1,1,0,0.795,0.7250000000000001,-6.999999999999995,10.500000000000002,17.5,-6.999999999999998,2.7755575615628914e-17,200,124,21,35,20
WBCIC_MI,1,1,sub-7,C1S1M1,1,1,1,0.795,0.825,2.9999999999999916,11.0,8.0,3.0,8.326672684688674e-17,200,143,22,16,19
WBCIC_MI,1,2,sub-1,C0S0M0,0,0,0,0.905,0.84,-6.500000000000005,2.5,9.0,-6.5,5.551115123125783e-17,200,163,5,18,14
WBCIC_MI,1,2,sub-1,C0S0M1,0,0,1,0.905,0.915,1.0000000000000009,3.5000000000000004,2.5,1.0000000000000002,6.938893903907228e-18,200,176,7,5,12
WBCIC_MI,1,2,sub-1,C0S1M0,0,1,0,0.905,0.84,-6.500000000000005,2.5,9.0,-6.5,5.551115123125783e-17,200,163,5,18,14
WBCIC_MI,1,2,sub-1,C0S1M1,0,1,1,0.905,0.915,1.0000000000000009,3.5000000000000004,2.5,1.0000000000000002,6.938893903907228e-18,200,176,7,5,12
WBCIC_MI,1,2,sub-1,C1S0M0,1,0,0,0.905,0.84,-6.500000000000005,3.0,9.5,-6.5,5.551115123125783e-17,200,162,6,19,13
WBCIC_MI,1,2,sub-1,C1S0M1,1,0,1,0.905,0.915,1.0000000000000009,3.5000000000000004,2.5,1.0000000000000002,6.938893903907228e-18,200,176,7,5,12
WBCIC_MI,1,2,sub-1,C1S1M0,1,1,0,0.905,0.84,-6.500000000000005,3.0,9.5,-6.5,5.551115123125783e-17,200,162,6,19,13
WBCIC_MI,1,2,sub-1,C1S1M1,1,1,1,0.905,0.915,1.0000000000000009,3.5000000000000004,2.5,1.0000000000000002,6.938893903907228e-18,200,176,7,5,12
WBCIC_MI,1,2,sub-14,C0S0M0,0,0,0,0.515,0.515,0.0,11.0,11.0,0.0,0.0,200,81,22,22,75
WBCIC_MI,1,2,sub-14,C0S0M1,0,0,1,0.515,0.555,4.0000000000000036,12.5,8.5,4.000000000000001,2.7755575615628914e-17,200,86,25,17,72
WBCIC_MI,1,2,sub-14,C0S1M0,0,1,0,0.515,0.515,0.0,11.0,11.0,0.0,0.0,200,81,22,22,75
WBCIC_MI,1,2,sub-14,C0S1M1,0,1,1,0.515,0.55,3.500000000000003,12.0,8.5,3.5000000000000004,2.7755575615628914e-17,200,86,24,17,73
WBCIC_MI,1,2,sub-14,C1S0M0,1,0,0,0.515,0.49,-2.500000000000002,9.0,11.5,-2.4999999999999996,2.7755575615628914e-17,200,80,18,23,79
WBCIC_MI,1,2,sub-14,C1S0M1,1,0,1,0.515,0.565,4.999999999999993,12.0,7.000000000000001,4.999999999999999,5.551115123125783e-17,200,89,24,14,73
WBCIC_MI,1,2,sub-14,C1S1M0,1,1,0,0.515,0.495,-2.0000000000000018,9.0,11.000000000000002,-2.0000000000000018,0.0,200,81,18,22,79
WBCIC_MI,1,2,sub-14,C1S1M1,1,1,1,0.515,0.56,4.5000000000000036,12.0,7.500000000000001,4.499999999999998,5.551115123125783e-17,200,88,24,15,73
WBCIC_MI,1,2,sub-23,C0S0M0,0,0,0,0.97,0.935,-3.499999999999992,1.5,5.0,-3.5000000000000004,8.326672684688674e-17,200,184,3,10,3
WBCIC_MI,1,2,sub-23,C0S0M1,0,0,1,0.97,0.975,0.5000000000000004,1.5,1.0,0.49999999999999994,5.204170427930421e-18,200,192,3,2,3
WBCIC_MI,1,2,sub-23,C0S1M0,0,1,0,0.97,0.9299999999999999,-4.0000000000000036,1.5,5.5,-4.0,3.469446951953614e-17,200,183,3,11,3
WBCIC_MI,1,2,sub-23,C0S1M1,0,1,1,0.97,0.975,0.5000000000000004,1.5,1.0,0.49999999999999994,5.204170427930421e-18,200,192,3,2,3
WBCIC_MI,1,2,sub-23,C1S0M0,1,0,0,0.97,0.94,-3.0000000000000027,2.0,5.0,-2.9999999999999996,3.122502256758253e-17,200,184,4,10,2
WBCIC_MI,1,2,sub-23,C1S0M1,1,0,1,0.97,0.98,1.0000000000000009,1.5,0.5,0.9999999999999999,1.0408340855860843e-17,200,193,3,1,3
WBCIC_MI,1,2,sub-23,C1S1M0,1,1,0,0.97,0.94,-3.0000000000000027,2.0,5.0,-2.9999999999999996,3.122502256758253e-17,200,184,4,10,2
WBCIC_MI,1,2,sub-23,C1S1M1,1,1,1,0.97,0.98,1.0000000000000009,1.5,0.5,0.9999999999999999,1.0408340855860843e-17,200,193,3,1,3
WBCIC_MI,1,2,sub-32,C0S0M0,0,0,0,0.605,0.605,0.0,18.5,18.5,0.0,0.0,200,84,37,37,42
WBCIC_MI,1,2,sub-32,C0S0M1,0,0,1,0.605,0.6000000000000001,-0.49999999999998934,13.0,13.5,-0.5000000000000004,1.1102230246251565e-16,200,94,26,27,53
WBCIC_MI,1,2,sub-32,C0S1M0,0,1,0,0.605,0.595,-1.0000000000000009,18.000000000000004,19.0,-0.9999999999999981,2.7755575615628914e-17,200,83,36,38,43
WBCIC_MI,1,2,sub-32,C0S1M1,0,1,1,0.605,0.6000000000000001,-0.49999999999998934,13.0,13.5,-0.5000000000000004,1.1102230246251565e-16,200,94,26,27,53
WBCIC_MI,1,2,sub-32,C1S0M0,1,0,0,0.605,0.59,-1.5000000000000013,15.5,17.0,-1.5000000000000013,0.0,200,87,31,34,48
WBCIC_MI,1,2,sub-32,C1S0M1,1,0,1,0.605,0.61,0.5000000000000004,12.000000000000002,11.5,0.5000000000000018,1.3877787807814457e-17,200,98,24,23,55
WBCIC_MI,1,2,sub-32,C1S1M0,1,1,0,0.605,0.59,-1.5000000000000013,15.5,17.0,-1.5000000000000013,0.0,200,87,31,34,48
WBCIC_MI,1,2,sub-32,C1S1M1,1,1,1,0.605,0.605,0.0,11.5,11.5,1.3877787807814457e-15,1.3877787807814457e-17,200,98,23,23,56
WBCIC_MI,1,2,sub-34,C0S0M0,0,0,0,0.6000000000000001,0.56,-4.0000000000000036,17.0,21.0,-4.000000000000001,2.7755575615628914e-17,200,78,34,42,46
WBCIC_MI,1,2,sub-34,C0S0M1,0,0,1,0.6000000000000001,0.485,-11.50000000000001,11.5,23.0,-11.499999999999998,1.249000902703301e-16,200,74,23,46,57
WBCIC_MI,1,2,sub-34,C0S1M0,0,1,0,0.6000000000000001,0.56,-4.0000000000000036,17.0,21.0,-4.000000000000001,2.7755575615628914e-17,200,78,34,42,46
WBCIC_MI,1,2,sub-34,C0S1M1,0,1,1,0.6000000000000001,0.485,-11.50000000000001,11.5,23.0,-11.499999999999998,1.249000902703301e-16,200,74,23,46,57
WBCIC_MI,1,2,sub-34,C1S0M0,1,0,0,0.6000000000000001,0.5650000000000001,-3.500000000000003,17.0,20.5,-3.5000000000000004,2.7755575615628914e-17,200,79,34,41,46
WBCIC_MI,1,2,sub-34,C1S0M1,1,0,1,0.6000000000000001,0.49,-11.00000000000001,11.5,22.500000000000004,-11.000000000000004,6.938893903907228e-17,200,75,23,45,57
WBCIC_MI,1,2,sub-34,C1S1M0,1,1,0,0.6000000000000001,0.5650000000000001,-3.500000000000003,17.0,20.5,-3.5000000000000004,2.7755575615628914e-17,200,79,34,41,46
WBCIC_MI,1,2,sub-34,C1S1M1,1,1,1,0.6000000000000001,0.49,-11.00000000000001,11.5,22.500000000000004,-11.000000000000004,6.938893903907228e-17,200,75,23,45,57
WBCIC_MI,1,2,sub-50,C0S0M0,0,0,0,0.94,0.9450000000000001,0.5000000000000115,2.0,1.5,0.5000000000000001,1.1449174941446927e-16,200,185,4,3,8
WBCIC_MI,1,2,sub-50,C0S0M1,0,0,1,0.94,0.9450000000000001,0.5000000000000115,1.5,1.0,0.49999999999999994,1.1622647289044608e-16,200,186,3,2,9
WBCIC_MI,1,2,sub-50,C0S1M0,0,1,0,0.94,0.9450000000000001,0.5000000000000115,2.0,1.5,0.5000000000000001,1.1449174941446927e-16,200,185,4,3,8
WBCIC_MI,1,2,sub-50,C0S1M1,0,1,1,0.94,0.9450000000000001,0.5000000000000115,1.5,1.0,0.49999999999999994,1.1622647289044608e-16,200,186,3,2,9
WBCIC_MI,1,2,sub-50,C1S0M0,1,0,0,0.94,0.95,1.0000000000000009,2.5,1.5,1.0000000000000002,6.938893903907228e-18,200,185,5,3,7
WBCIC_MI,1,2,sub-50,C1S0M1,1,0,1,0.94,0.9450000000000001,0.5000000000000115,1.5,1.0,0.49999999999999994,1.1622647289044608e-16,200,186,3,2,9
WBCIC_MI,1,2,sub-50,C1S1M0,1,1,0,0.94,0.95,1.0000000000000009,2.5,1.5,1.0000000000000002,6.938893903907228e-18,200,185,5,3,7
