model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,BA,CE,MacroF1,feature_family,n_trials,policy,selected_alpha,selected_tau,subject_id,train_lso_BA,ridge_lambdas,ridge_lso_mse,selected_delta,train_nested_subject_BA
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.21697165071964264,0.9497433588820143,C,100,ReliabilityArbitration,0.25,0.75,2,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.5556482672691345,0.8206090947017105,C,100,ReliabilityArbitration,0.25,0.75,14,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.0987999215722084,0.9595252077917911,C,100,ReliabilityArbitration,0.25,0.75,26,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.15220783650875092,0.9605651491365776,C,100,ReliabilityArbitration,0.25,0.75,28,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.002999422838911414,1.0,C,100,ReliabilityArbitration,0.25,0.75,31,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9099999999999999,0.36495018005371094,0.910457647531112,C,100,ReliabilityArbitration,0.25,0.75,35,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.04592401906847954,0.9799919967987194,C,100,ReliabilityArbitration,0.25,0.75,40,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.005014185328036547,1.0,C,100,ReliabilityArbitration,0.25,0.75,43,0.9502083333333335,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.2146885097026825,0.9497433588820143,D,100,ReliabilityArbitration,0.75,0.5,2,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.5251003503799438,0.8206090947017105,D,100,ReliabilityArbitration,0.75,0.5,14,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.1145215630531311,0.9595252077917911,D,100,ReliabilityArbitration,0.75,0.5,26,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.14441202580928802,0.9605651491365776,D,100,ReliabilityArbitration,0.75,0.5,28,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.0023098888341337442,1.0,D,100,ReliabilityArbitration,0.75,0.5,31,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9099999999999999,0.31509527564048767,0.910457647531112,D,100,ReliabilityArbitration,0.75,0.5,35,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.04543285816907883,0.9799919967987194,D,100,ReliabilityArbitration,0.75,0.5,40,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.004557383246719837,1.0,D,100,ReliabilityArbitration,0.75,0.5,43,0.9499479166666667,,,,
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.21498414874076843,0.9497433588820143,A,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.5053089261054993,0.8206090947017105,A,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.10770819336175919,0.9595252077917911,A,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.14172610640525818,0.9605651491365776,A,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.0025674859061837196,1.0,A,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8999999999999999,0.34144678711891174,0.900362238414644,A,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.04575002193450928,0.9799919967987194,A,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.0045053353533148766,1.0,A,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.5561532974243164, 0.3034575581550598, 0.1315106749534607, 0.032171692699193954]",0.1,0.9483854166666668
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.21304906904697418,0.9497433588820143,C,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.5089519619941711,0.8206090947017105,C,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.10950914025306702,0.9595252077917911,C,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.15069593489170074,0.9605651491365776,C,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.0024744688998907804,1.0,C,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9099999999999999,0.32694166898727417,0.9104980584705241,C,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.04587768018245697,0.9799919967987194,C,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.0046992115676403046,1.0,C,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.5932711958885193, 0.32320865988731384, 0.14081013202667236, 0.03487340360879898]",0.05,0.9471875000000001
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.21637773513793945,0.9497433588820143,D,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8200000000000001,0.512836217880249,0.8206090947017105,D,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.10840807855129242,0.9595252077917911,D,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.96,0.1530526876449585,0.9605651491365776,D,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.005859818309545517,1.0,D,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9099999999999999,0.31203693151474,0.9104980584705241,D,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.05050062760710716,0.9799919967987194,D,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.005549138877540827,1.0,D,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.5985422730445862, 0.3258408010005951, 0.14188238978385925, 0.03513336926698685]",0.1,0.946875
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9,0.5166780352592468,0.8991231107827746,A,100,ReliabilityArbitration,0.5,0.25,1,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.16523417830467224,0.9480894922071393,A,100,ReliabilityArbitration,0.5,0.25,8,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.09004808217287064,0.9799679487179487,A,100,ReliabilityArbitration,0.5,0.25,11,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.37,2.4637043476104736,0.36618456602499155,A,100,ReliabilityArbitration,0.5,0.25,23,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.93,0.17675547301769257,0.9288727858293075,A,100,ReliabilityArbitration,0.5,0.25,30,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.004979827906936407,1.0,A,100,ReliabilityArbitration,0.5,0.25,48,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.2258967012166977,0.9490714452720532,A,100,ReliabilityArbitration,0.5,0.25,50,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8099999999999999,0.5781535506248474,0.7869975186104219,A,100,ReliabilityArbitration,0.5,0.25,52,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9,0.5035277605056763,0.8988392526822049,B,100,ReliabilityArbitration,0.5,0.25,1,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.16523417830467224,0.9480894922071393,B,100,ReliabilityArbitration,0.5,0.25,8,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.98,0.09004808217287064,0.9799679487179487,B,100,ReliabilityArbitration,0.5,0.25,11,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.37,2.4637043476104736,0.36618456602499155,B,100,ReliabilityArbitration,0.5,0.25,23,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.93,0.17675547301769257,0.9288727858293075,B,100,ReliabilityArbitration,0.5,0.25,30,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0.004979827906936407,1.0,B,100,ReliabilityArbitration,0.5,0.25,48,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.95,0.2258967012166977,0.9490714452720532,B,100,ReliabilityArbitration,0.5,0.25,50,0.9765625,,,,
EEGNet,OpenBMI_SSVEP,2,0,COMPLETE,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,73287146b09aaf3561fe6fd0eb8419bf58673131e6e49d840a76be9e4f1df464,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.82,0.566510796546936,0.8016224496639244,B,100,ReliabilityArbitration,0.5,0.25,52,0.9765625,,,,
