model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_BA,C_only_CE,C_only_MacroF1,P_only_BA,P_only_CE,P_only_MacroF1,fixed_alpha_0.25_BA,fixed_alpha_0.25_CE,fixed_alpha_0.25_MacroF1,fixed_alpha_0.5_BA,fixed_alpha_0.5_CE,fixed_alpha_0.5_MacroF1,fixed_alpha_0.75_BA,fixed_alpha_0.75_CE,fixed_alpha_0.75_MacroF1,fixed_alpha_0_BA,fixed_alpha_0_CE,fixed_alpha_0_MacroF1,fixed_alpha_1_BA,fixed_alpha_1_CE,fixed_alpha_1_MacroF1,gain_2d_A_BA,gain_2d_A_CE,gain_2d_A_MacroF1,gain_2d_C_BA,gain_2d_C_CE,gain_2d_C_MacroF1,gain_2d_D_BA,gain_2d_D_CE,gain_2d_D_MacroF1,gain_alpha_A_BA,gain_alpha_A_CE,gain_alpha_A_MacroF1,gain_alpha_C_BA,gain_alpha_C_CE,gain_alpha_C_MacroF1,gain_alpha_D_BA,gain_alpha_D_CE,gain_alpha_D_MacroF1,native_BA,native_CE,native_MacroF1,oracle_2d_BA,oracle_2d_CE,oracle_2d_MacroF1,oracle_suppression_BA,oracle_suppression_CE,oracle_suppression_MacroF1,reliability_A_BA,reliability_A_CE,reliability_A_MacroF1,reliability_B_BA,reliability_B_CE,reliability_B_MacroF1,reliability_C_BA,reliability_C_CE,reliability_C_MacroF1,reliability_D_BA,reliability_D_CE,reliability_D_MacroF1,subject_id
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.55,0.8640123009681702,0.5366079703429101,0.62,0.7424175143241882,0.6198479391756703,0.68,0.6905978322029114,0.68,0.7,0.6671692728996277,0.6998799519807923,0.6799999999999999,0.6703245043754578,0.6788438378161381,0.62,0.7424175143241882,0.6198479391756703,0.67,0.6970071196556091,0.6659580929243851,0.67,0.6968290209770203,0.6659580929243851,0.67,0.6894383430480957,0.6659580929243851,0.69,0.686048686504364,0.6874684948079444,0.66,0.7019569873809814,0.6565656565656566,0.6799999999999999,0.6737214922904968,0.677938808373591,0.67,0.6836157441139221,0.6659580929243851,0.67,0.6970071196556091,0.6659580929243851,0.8200000000000001,0.34616589546203613,0.8193496587715776,0.78,0.46922671797928295,0.779205138498595,0.67,0.7037833333015442,0.6659580929243851,0.67,0.7037833333015442,0.6659580929243851,0.67,0.7034612894058228,0.6659580929243851,0.67,0.7034612894058228,0.6659580929243851,30
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.62,0.7263028621673584,0.6198479391756703,0.6,0.758484423160553,0.595959595959596,0.66,0.6934669613838196,0.6550324675324675,0.66,0.6512686014175415,0.6532027743778049,0.69,0.6312764883041382,0.6807743795695603,0.6,0.758484423160553,0.595959595959596,0.6599999999999999,0.6321308016777039,0.6486151302190988,0.6699999999999999,0.6316800117492676,0.6601791782514674,0.6599999999999999,0.630183219909668,0.6486151302190988,0.6599999999999999,0.6161773204803467,0.6486151302190988,0.6699999999999999,0.6311709880828857,0.6601791782514674,0.6599999999999999,0.61891770362854,0.6510673234811166,0.6599999999999999,0.6323714852333069,0.6510673234811166,0.6599999999999999,0.6321308016777039,0.6486151302190988,0.8600000000000001,0.29960525035858154,0.8594941790445605,0.77,0.4655755911125818,0.7660461804495982,0.6599999999999999,0.6568002104759216,0.6486151302190988,0.6599999999999999,0.6568002104759216,0.6486151302190988,0.6599999999999999,0.6658799052238464,0.6486151302190988,0.6599999999999999,0.6658799052238464,0.6486151302190988,48
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.68,0.6499757170677185,0.6753246753246753,0.55,1.0004745721817017,0.5331465919701214,0.63,0.941341757774353,0.6161427533976553,0.64,0.9005017876625061,0.6305418719211823,0.65,0.8763301968574524,0.6439833180754755,0.55,1.0004745721817017,0.5331465919701214,0.63,0.8665526509284973,0.6254681647940075,0.63,0.8665526509284973,0.6254681647940075,0.63,0.8693510293960571,0.6254681647940075,0.66,0.8682717680931091,0.6550324675324675,0.62,0.8693692684173584,0.614448051948052,0.63,0.8463654518127441,0.6236395076797885,0.62,0.8624860644340515,0.614448051948052,0.63,0.8665526509284973,0.6254681647940075,0.78,0.4273366928100586,0.7777777777777778,0.6799999999999999,0.712890190453779,0.6736026111791106,0.63,0.9353823065757751,0.6254681647940075,0.63,0.9353823065757751,0.6254681647940075,0.63,0.9415985941886902,0.6254681647940075,0.63,0.9415985941886902,0.6254681647940075,50
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6100000000000001,0.7024778723716736,0.6090225563909775,0.72,0.5577869415283203,0.7189883580891208,0.75,0.4963473975658417,0.7493734335839599,0.77,0.45562511682510376,0.7681217864704104,0.76,0.43565160036087036,0.7575757575757576,0.72,0.5577869415283203,0.7189883580891208,0.78,0.43513378500938416,0.7777777777777778,0.78,0.43487656116485596,0.7777777777777778,0.77,0.4341418743133545,0.767182913250329,0.77,0.4291130006313324,0.767182913250329,0.79,0.43168437480926514,0.7882851093860268,0.78,0.4397733807563782,0.7777777777777778,0.79,0.4306219220161438,0.7882851093860268,0.78,0.43513378500938416,0.7777777777777778,0.89,0.20635886490345,0.8899009108197378,0.8500000000000001,0.31327988644676524,0.849624060150376,0.78,0.44294068217277527,0.7777777777777778,0.78,0.44294068217277527,0.7777777777777778,0.78,0.4373985230922699,0.7777777777777778,0.78,0.4373985230922699,0.7777777777777778,52
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.54,0.8032428026199341,0.5398159263705482,0.63,0.7920024394989014,0.62996299629963,0.64,0.7594496011734009,0.64,0.6699999999999999,0.7388336062431335,0.6697027324592133,0.6799999999999999,0.7306057810783386,0.6794871794871795,0.63,0.7920024394989014,0.62996299629963,0.63,0.7349886298179626,0.6296667000300271,0.61,0.7057634592056274,0.6096486838154338,0.61,0.730276346206665,0.6096486838154338,0.61,0.7302625179290771,0.6096486838154338,0.63,0.7349886298179626,0.6296667000300271,0.63,0.735653817653656,0.6296667000300271,0.63,0.7354937195777893,0.6296667000300271,0.63,0.7349886298179626,0.6296667000300271,0.81,0.3564836084842682,0.8098288459613652,0.71,0.5706091375633905,0.7097387648883995,0.63,0.7954342365264893,0.6296667000300271,0.63,0.7954342365264893,0.6296667000300271,0.63,0.7962967753410339,0.6296667000300271,0.63,0.7973970770835876,0.6296667000300271,10
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.71,0.6263070106506348,0.6991389148251893,0.8200000000000001,0.4080478549003601,0.8193496587715776,0.82,0.3903898298740387,0.8173701298701299,0.81,0.3838666081428528,0.8067338012409724,0.81,0.38748401403427124,0.8067338012409724,0.8200000000000001,0.4080478549003601,0.8193496587715776,0.79,0.39992237091064453,0.7851662404092072,0.79,0.3791491389274597,0.7863899908452854,0.8,0.3741151690483093,0.7960016319869441,0.8,0.375963032245636,0.7960016319869441,0.8,0.39935728907585144,0.7960016319869441,0.8,0.393644243478775,0.7960016319869441,0.8,0.4013185501098633,0.7960016319869441,0.79,0.39992237091064453,0.7851662404092072,0.86,0.21610908210277557,0.8590982286634461,0.87,0.2979977915166488,0.8693598633303186,0.79,0.4036087691783905,0.7851662404092072,0.79,0.4073656499385834,0.7851662404092072,0.79,0.4036087691783905,0.7851662404092072,0.79,0.4036087691783905,0.7851662404092072,16
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.59,0.8247920274734497,0.5577607593571352,0.71,0.6549972295761108,0.7097387648883995,0.72,0.6378388404846191,0.7198879551820728,0.71,0.6374821662902832,0.7092731829573935,0.6799999999999999,0.6534878015518188,0.6788438378161381,0.71,0.6549972295761108,0.7097387648883995,0.6599999999999999,0.6842375993728638,0.6578099838969405,0.6799999999999999,0.6741840243339539,0.677938808373591,0.6799999999999999,0.7039158344268799,0.677938808373591,0.6599999999999999,0.6938016414642334,0.6578099838969405,0.6599999999999999,0.6842375993728638,0.6578099838969405,0.6699999999999999,0.6843939423561096,0.6683750376846548,0.6699999999999999,0.6851747035980225,0.6683750376846548,0.6599999999999999,0.6842375993728638,0.6578099838969405,0.8300000000000001,0.34752941131591797,0.8295739348370927,0.78,0.47446394285230825,0.78,0.6599999999999999,0.7043825387954712,0.6578099838969405,0.6599999999999999,0.7099687457084656,0.6578099838969405,0.6599999999999999,0.7070233821868896,0.6578099838969405,0.6599999999999999,0.7024800181388855,0.6578099838969405,19
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.52,0.7734810709953308,0.5182657567242072,0.59,0.9425455331802368,0.5577607593571352,0.58,0.909799337387085,0.5442708333333334,0.59,0.8872842192649841,0.5523528769516323,0.61,0.8752436637878418,0.5793334052421529,0.59,0.9425455331802368,0.5577607593571352,0.59,0.8738915324211121,0.5626666666666666,0.59,0.7740063667297363,0.5626666666666666,0.58,0.7787330746650696,0.5495495495495495,0.58,0.7837421894073486,0.5495495495495495,0.6,0.8728094696998596,0.5755517826825127,0.61,0.872885525226593,0.5882166613873931,0.61,0.8733621835708618,0.5882166613873931,0.59,0.8738915324211121,0.5626666666666666,0.74,0.44735440611839294,0.7312939231087227,0.64,0.6940172354833802,0.6179966044142615,0.59,0.9533257484436035,0.5626666666666666,0.59,0.9533257484436035,0.5626666666666666,0.59,0.9411807060241699,0.5626666666666666,0.59,0.9411807060241699,0.5626666666666666,22
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6699999999999999,0.633455753326416,0.6691729323308271,0.8500000000000001,0.3084125816822052,0.8492613807657522,0.8799999999999999,0.28102976083755493,0.8795664391810518,0.8899999999999999,0.26273778080940247,0.8897243107769424,0.8899999999999999,0.25301817059516907,0.8897243107769424,0.8500000000000001,0.3084125816822052,0.8492613807657522,0.9199999999999999,0.2513650953769684,0.9199679871948779,0.9199999999999999,0.2593321204185486,0.9199679871948779,0.9099999999999999,0.27929747104644775,0.9099189270343309,0.9099999999999999,0.26472651958465576,0.9099189270343309,0.9199999999999999,0.25051191449165344,0.9199679871948779,0.9199999999999999,0.25130370259284973,0.9199679871948779,0.9199999999999999,0.25129061937332153,0.9199679871948779,0.9199999999999999,0.2513650953769684,0.9199679871948779,0.94,0.1180439218878746,0.94,0.9299999999999999,0.20236583795170573,0.9299929992999301,0.9199999999999999,0.24357326328754425,0.9199679871948779,0.9199999999999999,0.24357326328754425,0.9199679871948779,0.9199999999999999,0.24357326328754425,0.9199679871948779,0.9199999999999999,0.24357326328754425,0.9199679871948779,27
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.58,0.7421392202377319,0.58,0.63,0.8394085764884949,0.6236395076797885,0.63,0.7873973846435547,0.6254681647940075,0.62,0.7476029992103577,0.6161616161616161,0.6699999999999999,0.7212855815887451,0.6691729323308271,0.63,0.8394085764884949,0.6236395076797885,0.6799999999999999,0.708366870880127,0.6788438378161381,0.6799999999999999,0.6871575713157654,0.677938808373591,0.6799999999999999,0.7127070426940918,0.6788438378161381,0.6699999999999999,0.7425049543380737,0.6683750376846548,0.69,0.707193911075592,0.6892230576441103,0.6799999999999999,0.7081249952316284,0.6788438378161381,0.6799999999999999,0.7100470066070557,0.6788438378161381,0.6799999999999999,0.708366870880127,0.6788438378161381,0.85,0.3459360897541046,0.84998499849985,0.76,0.5919033261657028,0.7584541062801933,0.6799999999999999,0.7553816437721252,0.6788438378161381,0.6799999999999999,0.7553816437721252,0.6788438378161381,0.6699999999999999,0.7482391595840454,0.6683750376846548,0.6799999999999999,0.7458695769309998,0.6788438378161381,34
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.56,0.7039505839347839,0.5452666391070691,0.68,0.660509467124939,0.68,0.69,0.6511908769607544,0.6899689968996899,0.69,0.6505880951881409,0.6899689968996899,0.7,0.6579426527023315,0.6998799519807923,0.68,0.660509467124939,0.68,0.69,0.6725765466690063,0.6892230576441103,0.6499999999999999,0.6204237937927246,0.6482765551200884,0.6499999999999999,0.6245535016059875,0.6482765551200884,0.6699999999999999,0.6234205365180969,0.6691729323308271,0.69,0.672599732875824,0.6892230576441103,0.69,0.6657804846763611,0.6892230576441103,0.69,0.6726241111755371,0.6892230576441103,0.69,0.6725765466690063,0.6892230576441103,0.77,0.38958999514579773,0.7688674505074866,0.74,0.5410267194757958,0.7395833333333333,0.69,0.6907175183296204,0.6892230576441103,0.69,0.6907175183296204,0.6892230576441103,0.69,0.6907175183296204,0.6892230576441103,0.69,0.6907175183296204,0.6892230576441103,45
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6399999999999999,0.6945781707763672,0.6386993175431553,0.74,0.567709743976593,0.7395833333333333,0.74,0.5104650855064392,0.7395833333333333,0.78,0.4684399366378784,0.7799119647859143,0.8,0.4411570429801941,0.7999199679871949,0.74,0.567709743976593,0.7395833333333333,0.8,0.42763522267341614,0.7999199679871949,0.8200000000000001,0.4285438656806946,0.8197115384615384,0.8,0.4338546097278595,0.7999199679871949,0.8200000000000001,0.4298785328865051,0.8199279711884754,0.8,0.4276050925254822,0.7999199679871949,0.8,0.4276464879512787,0.7999199679871949,0.8,0.4277632236480713,0.7999199679871949,0.8,0.42763522267341614,0.7999199679871949,0.9,0.19509629905223846,0.8999599839935974,0.85,0.3263757333275629,0.84998499849985,0.8,0.4449784457683563,0.7999199679871949,0.8,0.4542325735092163,0.7999199679871949,0.8,0.43856823444366455,0.7999199679871949,0.8,0.44782233238220215,0.7999199679871949,49
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6000000000000001,0.7399539947509766,0.5985547972701726,0.66,0.6748601794242859,0.66,0.7,0.6216456294059753,0.6998799519807923,0.73,0.5941317081451416,0.72997299729973,0.73,0.5901244878768921,0.72997299729973,0.66,0.6748601794242859,0.66,0.74,0.6061471700668335,0.74,0.73,0.6249579787254333,0.72997299729973,0.74,0.6049653887748718,0.74,0.74,0.6205592155456543,0.74,0.74,0.6061230301856995,0.74,0.74,0.6068076491355896,0.74,0.74,0.6068076491355896,0.74,0.74,0.6061471700668335,0.74,0.86,0.2910265624523163,0.86,0.8200000000000001,0.4071897880097046,0.8197115384615384,0.74,0.6318877935409546,0.74,0.74,0.6318877935409546,0.74,0.74,0.6355772018432617,0.74,0.74,0.6355772018432617,0.74,7
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.54,0.7711669206619263,0.5353535353535354,0.55,0.8826558589935303,0.5495946351716545,0.5700000000000001,0.8578794002532959,0.5696126513862476,0.5800000000000001,0.8498974442481995,0.5793269230769231,0.6100000000000001,0.8576535582542419,0.6080795899909557,0.55,0.8826558589935303,0.5495946351716545,0.6000000000000001,0.8795450329780579,0.5985547972701726,0.6000000000000001,0.8730918765068054,0.5985547972701726,0.6000000000000001,0.8730918765068054,0.5985547972701726,0.6000000000000001,0.8737866282463074,0.5985547972701726,0.6000000000000001,0.8783109784126282,0.5985547972701726,0.6000000000000001,0.8796005249023438,0.5985547972701726,0.5900000000000001,0.8832489252090454,0.5889724310776943,0.6000000000000001,0.8795451521873474,0.5985547972701726,0.71,0.4772973358631134,0.7092731829573935,0.69,0.6662330456904081,0.6892230576441103,0.6000000000000001,0.9007497429847717,0.5985547972701726,0.6000000000000001,0.908376932144165,0.5985547972701726,0.6000000000000001,0.893433153629303,0.5985547972701726,0.6000000000000001,0.8945813179016113,0.5985547972701726,9
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.72,0.5893283486366272,0.7181964573268921,0.8,0.421012282371521,0.8,0.82,0.38287127017974854,0.82,0.85,0.3607361614704132,0.84998499849985,0.85,0.35229501128196716,0.84998499849985,0.8,0.421012282371521,0.8,0.85,0.3554146885871887,0.84998499849985,0.85,0.36042797565460205,0.84998499849985,0.85,0.36159172654151917,0.84998499849985,0.85,0.360741525888443,0.84998499849985,0.83,0.35945484042167664,0.8299829982998299,0.82,0.3650529384613037,0.82,0.83,0.3625360131263733,0.8299829982998299,0.85,0.3554146885871887,0.84998499849985,0.9199999999999999,0.17813797295093536,0.9199679871948779,0.91,0.2614393566288124,0.90999099909991,0.85,0.34884434938430786,0.84998499849985,0.85,0.34884434938430786,0.84998499849985,0.85,0.35045456886291504,0.84998499849985,0.85,0.35045456886291504,0.84998499849985,20
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.59,0.7270879149436951,0.5829518868884143,0.76,0.5271937847137451,0.7536945812807883,0.8,0.47017747163772583,0.7960016319869441,0.81,0.4366697072982788,0.8076728413807066,0.8300000000000001,0.4252406656742096,0.8286117552172598,0.76,0.5271937847137451,0.7536945812807883,0.8200000000000001,0.43252289295196533,0.818840579710145,0.8200000000000001,0.43362149596214294,0.818840579710145,0.81,0.43433573842048645,0.8090644156366193,0.8200000000000001,0.4320315420627594,0.818840579710145,0.8300000000000001,0.43040674924850464,0.8291628982011858,0.8300000000000001,0.42855122685432434,0.8291628982011858,0.8300000000000001,0.42855122685432434,0.8291628982011858,0.8200000000000001,0.43252289295196533,0.818840579710145,0.8899999999999999,0.203513965010643,0.8894583458948849,0.88,0.30665546627500606,0.8792270531400965,0.8200000000000001,0.42613887786865234,0.818840579710145,0.8200000000000001,0.42613887786865234,0.818840579710145,0.8200000000000001,0.4246957004070282,0.818840579710145,0.8200000000000001,0.4246957004070282,0.818840579710145,21
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.56,0.7226357460021973,0.5555555555555556,0.6000000000000001,0.7305381298065186,0.5993589743589745,0.63,0.6736952066421509,0.62996299629963,0.63,0.6389594078063965,0.62996299629963,0.63,0.625758707523346,0.6296667000300271,0.6000000000000001,0.7305381298065186,0.5993589743589745,0.65,0.6322181224822998,0.64996499649965,0.65,0.6263955235481262,0.64996499649965,0.65,0.6291642189025879,0.64996499649965,0.65,0.6304630041122437,0.64996499649965,0.66,0.6297405362129211,0.6598639455782312,0.66,0.6282299160957336,0.6598639455782312,0.66,0.6311164498329163,0.6598639455782312,0.65,0.6322181224822998,0.64996499649965,0.81,0.34193316102027893,0.8099809980998101,0.72,0.4772081966029388,0.719551282051282,0.65,0.6373330950737,0.64996499649965,0.65,0.6373330950737,0.64996499649965,0.65,0.643268883228302,0.64996499649965,0.65,0.643268883228302,0.64996499649965,41
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5700000000000001,0.7615960836410522,0.567882624861823,0.5800000000000001,0.9199796319007874,0.5798319327731092,0.6000000000000001,0.8405877947807312,0.5993589743589745,0.6200000000000001,0.7904780507087708,0.6186270574066639,0.64,0.7695644497871399,0.6398559423769508,0.5800000000000001,0.9199796319007874,0.5798319327731092,0.6599999999999999,0.772540807723999,0.6594551282051282,0.6599999999999999,0.7743616700172424,0.6594551282051282,0.6599999999999999,0.7744342088699341,0.6594551282051282,0.65,0.7759485840797424,0.6496847162446202,0.6699999999999999,0.7686519622802734,0.6697027324592133,0.6699999999999999,0.7696283459663391,0.6697027324592133,0.6699999999999999,0.7686519622802734,0.6697027324592133,0.6599999999999999,0.7725407481193542,0.6594551282051282,0.77,0.3678932189941406,0.7694235588972431,0.73,0.5908814520494752,0.7293233082706767,0.6599999999999999,0.8333579301834106,0.6594551282051282,0.6599999999999999,0.8311323523521423,0.6594551282051282,0.6599999999999999,0.8337084054946899,0.6594551282051282,0.6599999999999999,0.8329266905784607,0.6594551282051282,44
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.56,0.9520407915115356,0.5584102769971899,0.6799999999999999,0.6733276844024658,0.6767676767676768,0.7,0.6585047841072083,0.696969696969697,0.6599999999999999,0.6653595566749573,0.6578099838969405,0.64,0.6938716769218445,0.6363636363636364,0.6799999999999999,0.6733276844024658,0.6767676767676768,0.65,0.7425951957702637,0.6471418489767113,0.65,0.7407864332199097,0.6471418489767113,0.65,0.7420194149017334,0.6471418489767113,0.65,0.7420194149017334,0.6471418489767113,0.65,0.7420709133148193,0.6471418489767113,0.65,0.7416360378265381,0.6471418489767113,0.65,0.7416360378265381,0.6471418489767113,0.65,0.7425951957702637,0.6471418489767113,0.81,0.3370342254638672,0.8099809980998101,0.78,0.43983430659384587,0.7777777777777778,0.65,0.7827813625335693,0.6471418489767113,0.65,0.7768507599830627,0.6471418489767113,0.65,0.7757316827774048,0.6471418489767113,0.65,0.7855862975120544,0.6471418489767113,46
