model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_accuracy,C_only_corrected_errors,C_only_introduced_errors,P_only_accuracy,P_only_corrected_errors,P_only_introduced_errors,fixed_alpha_0.25_corrected_errors,fixed_alpha_0.25_introduced_errors,fixed_alpha_0.5_corrected_errors,fixed_alpha_0.5_introduced_errors,fixed_alpha_0.75_corrected_errors,fixed_alpha_0.75_introduced_errors,fixed_alpha_0_corrected_errors,fixed_alpha_0_introduced_errors,fixed_alpha_1_corrected_errors,fixed_alpha_1_introduced_errors,fraction,gain_2d_A_corrected_errors,gain_2d_A_introduced_errors,gain_2d_C_corrected_errors,gain_2d_C_introduced_errors,gain_2d_D_corrected_errors,gain_2d_D_introduced_errors,gain_alpha_A_corrected_errors,gain_alpha_A_introduced_errors,gain_alpha_C_corrected_errors,gain_alpha_C_introduced_errors,gain_alpha_D_corrected_errors,gain_alpha_D_introduced_errors,n_trials,native_accuracy,native_corrected_errors,native_introduced_errors,oracle_2d_corrected_errors,oracle_2d_introduced_errors,oracle_recoverable_fraction,oracle_suppression_corrected_errors,oracle_suppression_introduced_errors,reliability_A_corrected_errors,reliability_A_introduced_errors,reliability_B_corrected_errors,reliability_B_introduced_errors,reliability_C_corrected_errors,reliability_C_introduced_errors,reliability_D_corrected_errors,reliability_D_introduced_errors,subject_id,subset
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28,ambiguous
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.44680851063829785,12,16,0.5531914893617021,10,9,7,9,3,7,3,1,10,9,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,47,0.5319148936170213,0,0,12,0,0.7872340425531915,10,0,0,0,0,0,0,0,0,0,31,disagreement
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,16,1.0,10,0,7,0,3,0,3,0,10,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,26,0.6153846153846154,0,0,5,0,0.8076923076923077,10,0,0,0,0,0,0,0,0,0,31,P_correct_C_wrong
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,12,0,0.0,0,9,0,9,0,7,0,1,0,9,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,21,0.42857142857142855,0,0,7,0,0.7619047619047619,0,0,0,0,0,0,0,0,0,0,31,P_wrong_C_correct
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,ambiguous
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.38235294117647056,8,16,0.6176470588235294,5,5,5,3,4,1,3,0,5,5,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,34,0.6176470588235294,0,0,8,0,0.8529411764705882,5,0,0,0,0,0,0,0,0,0,35,disagreement
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,16,1.0,5,0,5,0,4,0,3,0,5,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,21,0.7619047619047619,0,0,5,0,1.0,5,0,0,0,0,0,0,0,0,0,35,P_correct_C_wrong
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,8,0,0.0,0,5,0,3,0,1,0,0,0,5,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,13,0.38461538461538464,0,0,3,0,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,35,P_wrong_C_correct
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,35,ambiguous
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.46511627906976744,3,21,0.5348837209302325,2,17,1,15,0,6,0,3,2,17,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,43,0.8837209302325582,0,0,3,0,0.9534883720930233,2,0,0,0,0,0,0,0,0,0,40,disagreement
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,21,1.0,2,0,1,0,0,0,0,0,2,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,23,0.9130434782608695,0,0,1,0,0.9565217391304348,2,0,0,0,0,0,0,0,0,0,40,P_correct_C_wrong
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,3,0,0.0,0,17,0,15,0,6,0,3,0,17,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,20,0.85,0,0,2,0,0.95,0,0,0,0,0,0,0,0,0,0,40,P_wrong_C_correct
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,40,ambiguous
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3673469387755102,9,24,0.6326530612244898,7,9,7,2,4,0,2,0,7,9,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,49,0.673469387755102,0,0,11,0,0.8979591836734694,7,0,0,0,0,0,0,0,0,0,43,disagreement
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,24,1.0,7,0,7,0,4,0,2,0,7,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,31,0.7741935483870968,0,0,6,0,0.967741935483871,7,0,0,0,0,0,0,0,0,0,43,P_correct_C_wrong
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,9,0,0.0,0,9,0,2,0,0,0,0,0,9,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,18,0.5,0,0,5,0,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,43,P_wrong_C_correct
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,43,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.41509433962264153,7,22,0.5849056603773585,9,15,6,10,4,6,0,5,9,15,0,0,0.53,0,0,0,0,0,0,0,1,0,4,0,2,53,0.6981132075471698,0,0,10,0,0.8867924528301887,9,0,0,0,0,0,0,0,0,0,1,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,22,1.0,9,0,6,0,4,0,0,0,9,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,31,0.7096774193548387,0,0,6,0,0.9032258064516129,9,0,0,0,0,0,0,0,0,0,1,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,7,0,0.0,0,15,0,10,0,6,0,5,0,15,0,0,0.22,0,0,0,0,0,0,0,1,0,4,0,2,22,0.6818181818181818,0,0,4,0,0.8636363636363636,0,0,0,0,0,0,0,0,0,0,1,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.3958333333333333,10,22,0.6041666666666666,7,9,6,6,5,3,4,0,7,9,0,0,0.48,0,0,0,0,1,0,0,1,1,1,0,1,48,0.6458333333333334,0,0,11,0,0.875,7,0,0,0,0,0,0,0,0,0,8,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,22,1.0,7,0,6,0,5,0,4,0,7,0,0,0,0.29,0,0,0,0,1,0,0,0,1,0,0,0,29,0.7586206896551724,0,0,6,0,0.9655172413793104,7,0,0,0,0,0,0,0,0,0,8,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,10,0,0.0,0,9,0,6,0,3,0,0,0,9,0,0,0.19,0,0,0,0,0,0,0,1,0,1,0,1,19,0.47368421052631576,0,0,5,0,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,8,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,8,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.32432432432432434,10,16,0.6756756756756757,9,2,8,0,5,0,3,0,9,2,0,0,0.37,0,0,0,0,0,0,0,0,0,1,0,1,37,0.4864864864864865,0,0,15,0,0.8918918918918919,9,0,0,0,0,0,0,0,0,0,11,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,16,1.0,9,0,8,0,5,0,3,0,9,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,25,0.64,0,0,6,0,0.88,9,0,0,0,0,0,0,0,0,0,11,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,10,0,0.0,0,2,0,0,0,0,0,0,0,2,0,0,0.12,0,0,0,0,0,0,0,0,0,1,0,1,12,0.16666666666666666,0,0,9,0,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,11,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,11,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.4727272727272727,12,20,0.5272727272727272,9,14,7,12,4,7,1,4,9,14,0,0,0.55,0,0,0,0,0,0,0,0,1,0,1,0,55,0.6181818181818182,0,0,13,0,0.8545454545454545,9,0,0,0,0,0,0,0,0,0,23,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,20,1.0,9,0,7,0,4,0,1,0,9,0,0,0,0.29,0,0,0,0,0,0,0,0,1,0,1,0,29,0.6896551724137931,0,0,6,0,0.896551724137931,9,0,0,0,0,0,0,0,0,0,23,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,12,0,0.0,0,14,0,12,0,7,0,4,0,14,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,26,0.5384615384615384,0,0,7,0,0.8076923076923077,0,0,0,0,0,0,0,0,0,0,23,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,23,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.4406779661016949,10,22,0.559322033898305,11,16,10,9,8,5,3,2,11,16,0,0,0.59,0,0,0,0,2,0,0,1,2,1,0,0,59,0.6440677966101694,0,0,15,0,0.8983050847457628,11,0,0,0,0,0,0,0,0,0,30,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,22,1.0,11,0,10,0,8,0,3,0,11,0,0,0,0.33,0,0,0,0,2,0,0,0,2,0,0,0,33,0.6666666666666666,0,0,10,0,0.9696969696969697,11,0,0,0,0,0,0,0,0,0,30,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,10,0,0.0,0,16,0,9,0,5,0,2,0,16,0,0,0.26,0,0,0,0,0,0,0,1,0,1,0,0,26,0.6153846153846154,0,0,5,0,0.8076923076923077,0,0,0,0,0,0,0,0,0,0,30,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5178571428571429,12,16,0.48214285714285715,11,17,10,10,8,8,4,1,11,17,0,0,0.56,1,0,0,0,0,0,1,0,1,1,1,1,56,0.5892857142857143,0,0,20,0,0.9464285714285714,11,0,0,0,0,0,0,0,0,0,48,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,16,1.0,11,0,10,0,8,0,4,0,11,0,0,0,0.27,1,0,0,0,0,0,1,0,1,0,1,0,27,0.5925925925925926,0,0,10,0,0.9629629629629629,11,0,0,0,0,0,0,0,0,0,48,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,12,0,0.0,0,17,0,10,0,8,0,1,0,17,0,0,0.29,0,0,0,0,0,0,0,0,0,1,0,1,29,0.5862068965517241,0,0,10,0,0.9310344827586207,0,0,0,0,0,0,0,0,0,0,48,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6326530612244898,18,13,0.3673469387755102,5,13,5,5,4,3,2,0,5,13,0,0,0.49,0,0,0,0,2,0,0,1,1,1,0,1,49,0.5306122448979592,0,0,14,0,0.8163265306122449,5,0,0,0,0,0,0,0,0,0,50,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,13,1.0,5,0,5,0,4,0,2,0,5,0,0,0,0.18,0,0,0,0,2,0,0,0,1,0,0,0,18,0.7222222222222222,0,0,5,0,1.0,5,0,0,0,0,0,0,0,0,0,50,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,18,0,0.0,0,13,0,5,0,3,0,0,0,13,0,0,0.31,0,0,0,0,0,0,0,1,0,1,0,1,31,0.41935483870967744,0,0,9,0,0.7096774193548387,0,0,0,0,0,0,0,0,0,0,50,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,50,ambiguous
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.40350877192982454,10,27,0.5964912280701754,7,13,6,9,4,5,0,2,7,13,0,0,0.57,0,0,0,1,0,1,1,0,1,1,1,0,57,0.7017543859649122,0,0,11,0,0.8947368421052632,7,0,0,0,0,0,0,0,0,0,52,disagreement
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.0,0,27,1.0,7,0,6,0,4,0,0,0,7,0,0,0,0.34,0,0,0,0,0,0,1,0,1,0,1,0,34,0.7941176470588235,0,0,4,0,0.9117647058823529,7,0,0,0,0,0,0,0,0,0,52,P_correct_C_wrong
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.0,10,0,0.0,0,13,0,9,0,5,0,2,0,13,0,0,0.23,0,0,0,1,0,1,0,0,0,1,0,0,23,0.5652173913043478,0,0,7,0,0.8695652173913043,0,0,0,0,0,0,0,0,0,0,52,P_wrong_C_correct
EEGNet,OpenBMI_MI,2,0,COMPLETE,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,e0aff4bd34fd8374611f34105d88b1a4c8cd02ac0be7b27e7743ccfe4339b697,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,ambiguous
