dataset,fold,seed,anchor_position,target_subject,alpha,euclidean_norm_structured,euclidean_norm_random,euclidean_norm_mismatch,whitened_norm_structured,whitened_norm_random,whitened_norm_mismatch,structured_valid,random_valid,structured_matched_count,random_matched_count,matched_pair,alpha_mismatch,method,q,lambda_T
OpenBMI,0,0,22,23,0.75,1.537036657333374,1.537036657333374,0.0,1.8906633775697241,1.8906633775697241,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,22,21,0.25,0.8971772789955139,0.8971772789955139,0.0,0.7928429030943352,0.7928429030943352,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,22,6,0.75,0.965859055519104,0.965859055519104,0.0,1.3915164752219984,1.3915164752219984,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,22,43,1.0,1.6588644981384277,,,2.2957223878923476,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,22,11,1.0,1.570915699005127,1.570915699005127,0.0,2.3660237270205307,2.3660237270205307,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,14,0.0,1.611840844154358,,,2.361813798151976,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,27,0.0,1.8009440898895264,,,3.264639604912939,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,43,0.0,1.7223612070083618,,,2.7157212877286296,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,40,0.0,1.3441243171691895,,,2.634289624351343,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,21,0.0,3.578106641769409,,,3.6010940774098255,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,7,0.0,2.040900230407715,,,3.0199009948470144,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,23,0.0,2.482367515563965,,,3.949814426576269,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,23,9,0.0,2.5867421627044678,,,3.3572525427109716,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,30,0.25,0.2718183398246765,0.2718183398246765,0.0,0.5273386980399005,0.5273386980399005,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,11,0.0,1.5052287578582764,,,2.312628988116875,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,22,0.25,0.40465909242630005,,,0.4740502795854446,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,27,0.0,1.6165813207626343,,,2.7249583237971726,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,14,0.25,0.3771800100803375,,,0.5657362646151457,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,40,0.0,1.279144048690796,,,2.4144235430543524,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,34,1.0,1.2522081136703491,1.2522081136703491,0.0,2.0535366581844703,2.0535366581844703,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,24,5,0.75,1.5337547063827515,,,1.944599878915356,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,48,0.75,1.9822132587432861,1.9822132587432861,0.0,1.9003266761167912,1.9003266761167912,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,44,1.0,1.5558996200561523,1.5558996200561523,0.0,2.1202328075266057,2.1202328075266057,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,21,0.75,2.312070846557617,2.312070846557617,0.0,2.3875843484106043,2.3875843484106043,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,22,1.0,1.1710566282272339,,,2.269320712233874,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,5,1.0,2.2587456703186035,,,2.24572744995406,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,8,0.5,1.826263427734375,,,1.5855405616333835,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,11,1.0,0.9997557401657104,,,2.14257696331567,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,25,23,1.0,1.795259714126587,1.795259714126587,0.0,2.5710114258226233,2.5710114258226233,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,11,1.0,1.4852330684661865,,,2.025662287823619,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,14,1.0,1.5006052255630493,1.5006052255630493,0.0,1.8018360608464297,1.8018360608464297,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,30,0.25,0.2532825469970703,,,0.5197555057548607,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,8,0.5,1.4153860807418823,1.4153860807418823,0.0,1.387722596764375,1.387722596764375,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,9,0.75,1.9614604711532593,1.9614604711532593,0.0,1.8659091898825841,1.8659091898825841,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,23,0.75,1.7082688808441162,,,2.1652402827742563,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,10,0.5,1.5507954359054565,1.5507954359054565,0.0,1.5345292106647084,1.5345292106647084,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,26,3,0.75,1.3897453546524048,1.3897453546524048,0.0,1.272478604833026,1.272478604833026,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,21,0.0,3.7629032135009766,,,3.0618884743017887,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,30,0.0,1.0496059656143188,,,1.8933856475747448,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,52,1.0,2.1792030334472656,,,2.474709621850179,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,35,0.75,2.5406079292297363,2.5406079292297363,0.0,2.351656309175588,2.351656309175588,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,40,0.0,1.30370032787323,,,2.0948732085247204,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,9,0.0,2.6933176517486572,,,2.6189161991899765,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,27,0.0,1.4276717901229858,,,2.2720025633397145,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,27,22,0.0,1.772600769996643,,,2.20759336214659,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,21,0.5,1.5038753747940063,,,1.6027585662633332,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,28,0.75,1.7043282985687256,1.7043282985687256,0.0,2.1334842937236584,2.1334842937236584,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,35,0.25,0.9296740889549255,0.9296740889549255,0.0,0.7528720109100429,0.7528720109100429,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,30,1.0,1.3653699159622192,1.3653699159622192,0.0,2.0346949782229844,2.0346949782229844,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,40,0.0,1.2654389142990112,,,2.4504970394272676,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,8,0.5,1.9678369760513306,,,1.7993787894114506,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,44,0.0,1.7478777170181274,,,2.234835107544975,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,28,31,0.0,1.9030842781066895,,,2.6247310237699364,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,40,1.0,1.3344146013259888,1.3344146013259888,0.0,2.472184206712329,2.472184206712329,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,48,0.75,1.9519356489181519,1.9519356489181519,0.0,1.8902094154444964,1.8902094154444964,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,5,0.75,1.6573972702026367,,,2.0900918856591906,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,44,1.0,1.858681321144104,,,2.8983575549952194,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,34,0.0,1.579930067062378,,,2.9939592257477288,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,52,1.0,2.031683921813965,,,2.37994633423734,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,14,0.5,0.7685980200767517,0.7685980200767517,0.0,1.078151036148837,1.078151036148837,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,29,9,1.0,2.6057963371276855,,,2.6480527485830163,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,22,1.0,1.1116366386413574,1.1116366386413574,0.0,2.1152973824750494,2.1152973824750494,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,23,1.0,1.851691484451294,,,2.6227554781050566,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,48,0.75,2.0742855072021484,2.0742855072021484,0.0,1.885860634642642,1.885860634642642,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,27,1.0,1.411129117012024,,,2.3603357280706176,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,5,0.75,1.998780369758606,,,1.9961220868082679,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,44,1.0,1.786500096321106,1.786500096321106,0.0,2.3856174800379004,2.3856174800379004,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,10,0.75,1.9822444915771484,1.9822444915771484,0.0,2.131286035615427,2.131286035615427,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,30,31,1.0,1.5083534717559814,,,1.8803181111625324,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,22,0.0,1.723925232887268,,,2.170872217495526,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,14,0.0,1.5516870021820068,,,2.2821717998085624,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,23,0.0,2.1078567504882812,,,2.89519496776719,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,8,0.0,3.0609617233276367,,,3.0018322224361067,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,40,0.0,1.189408540725708,,,2.1491038363362596,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,44,0.0,1.6147205829620361,,,2.494653598724173,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,52,0.0,1.7174180746078491,,,2.0231610600219723,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,31,31,0.0,1.2989648580551147,,,1.852030948368529,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,5,0.75,1.8462090492248535,1.8462090492248535,0.0,2.4252151921579186,2.4252151921579186,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,23,1.0,2.4269309043884277,2.4269309043884277,0.0,3.329664851721641,3.329664851721641,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,11,1.0,1.739949345588684,,,2.661693097019146,,,True,False,6,6,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,35,0.5,1.6928316354751587,1.6928316354751587,0.0,1.7391050580614753,1.7391050580614753,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,28,1.0,2.2814528942108154,2.2814528942108154,0.0,2.644622241151961,2.644622241151961,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,34,0.25,0.4326927065849304,0.4326927065849304,0.0,0.8128331717369647,0.8128331717369647,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,10,0.5,1.6134496927261353,,,1.8404664478887358,,,True,False,6,6,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,32,21,0.5,1.936786413192749,1.936786413192749,0.0,1.8450890201374044,1.8450890201374044,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,35,0.5,1.782178282737732,,,1.647301812695718,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,3,0.0,1.6667534112930298,,,3.439159090796213,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,27,1.0,1.5306012630462646,,,2.7886304129794293,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,23,0.0,1.768892765045166,,,2.7470104481190702,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,43,1.0,1.5743502378463745,1.5743502378463745,0.0,2.682141209535182,2.682141209535182,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,40,0.0,1.5540693998336792,,,3.3046728486576793,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,5,0.75,1.7040119171142578,1.7040119171142578,0.0,1.6919354907950512,1.6919354907950512,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,33,22,0.5,0.6737163662910461,,,1.2026845797852013,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,5,1.0,2.0861124992370605,2.0861124992370605,0.0,2.674143635300728,2.674143635300728,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,40,0.0,1.1526646614074707,,,2.142226782672671,,,False,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,31,0.75,1.020516037940979,1.020516037940979,0.0,1.456516979330879,1.456516979330879,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,14,0.0,1.4939641952514648,,,2.140984946360459,,,False,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,27,0.5,0.7290058135986328,0.7290058135986328,0.0,1.3765686000403496,1.3765686000403496,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,11,0.25,0.3395925462245941,,,0.4953844933031963,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,7,1.0,2.0259816646575928,2.0259816646575928,0.0,2.3603625796831382,2.3603625796831382,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,34,30,1.0,1.1481541395187378,,,2.0954815356605434,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,31,0.5,0.8500953316688538,0.8500953316688538,0.0,1.175955682946504,1.175955682946504,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,52,0.75,1.6320250034332275,,,1.8815962742841972,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,22,1.0,0.9796630144119263,,,1.746683949666649,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,43,1.0,1.361492395401001,1.361492395401001,0.0,2.0081986846202446,2.0081986846202446,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,11,0.0,1.1557165384292603,,,2.0366954325997266,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,14,1.0,1.5510226488113403,,,2.186251295993598,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,6,0.5,0.6877765655517578,0.6877765655517578,0.0,1.0381935359392622,1.0381935359392622,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,35,8,0.5,1.692385196685791,,,1.6518271840651835,,,True,False,3,3,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,40,0.0,1.6088725328445435,,,3.277625378162827,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,23,0.0,2.0176753997802734,,,2.8314878157844636,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,10,0.0,3.2253265380859375,,,4.014937058064796,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,6,0.0,1.678336262702942,,,2.69157546105622,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,9,0.0,2.2679617404937744,,,2.783907416754365,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,52,0.0,2.692735433578491,,,3.0895058257395713,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,14,0.0,1.7499231100082397,,,2.9343465462521294,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,36,34,0.0,1.332570195198059,,,2.432478923577075,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,35,0.5,1.6433380842208862,1.6433380842208862,0.0,1.4729100037666916,1.4729100037666916,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,3,0.75,0.852056086063385,,,1.5662918847854626,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,52,1.0,2.275003433227539,,,2.552392077467363,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,8,0.5,1.8999239206314087,1.8999239206314087,0.0,1.6592476420961537,1.6592476420961537,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,22,1.0,1.3498470783233643,,,2.371075381592758,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,7,0.75,1.7062276601791382,,,2.219812821020749,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,40,0.0,1.2801607847213745,,,2.6265501792661525,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,37,48,0.75,2.0770182609558105,,,2.1016628033071454,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,14,0.0,1.4247008562088013,,,2.2686676293299106,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,21,0.0,3.193734884262085,,,3.305845512641826,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,52,0.0,2.545107364654541,,,2.883985109772605,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,23,0.0,2.021064043045044,,,2.566574630281322,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,31,0.0,1.6537355184555054,,,2.40479420228452,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,22,0.0,1.3681838512420654,,,2.4106961574997223,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,5,0.0,2.648451805114746,,,2.649764970442596,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,38,30,0.0,1.2425284385681152,,,1.9439392020823965,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,14,1.0,1.4658235311508179,1.4658235311508179,0.0,1.9822276576769151,1.9822276576769151,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,27,0.0,1.3939104080200195,,,2.191147617512907,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,48,1.0,2.645242929458618,,,2.46494110962464,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,40,1.0,1.2113025188446045,,,2.343907611474828,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,22,0.75,0.870900571346283,,,1.7664237968464986,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,9,1.0,1.8561732769012451,,,2.257700740557524,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,52,0.75,1.6450124979019165,1.6450124979019165,0.0,1.9802710397663463,1.9802710397663463,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,39,11,0.0,1.2287925481796265,,,2.1997965971447235,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,44,1.0,1.7569122314453125,1.7569122314453125,0.0,2.6277113602787683,2.6277113602787683,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,8,0.5,1.7034417390823364,,,1.5149753892346325,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,23,1.0,1.8316361904144287,1.8316361904144287,0.0,2.927555964781634,2.927555964781634,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,5,0.5,1.2801049947738647,1.2801049947738647,0.0,1.48898507861948,1.48898507861948,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,27,0.25,0.33575239777565,0.33575239777565,0.0,0.6270698307145925,0.6270698307145925,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,34,0.0,1.217511773109436,,,2.195171942901499,,,False,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,10,0.75,2.1041996479034424,,,2.3919641076091547,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,40,30,0.0,1.437476396560669,,,2.5255231008100383,,,False,False,4,4,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,28,0.5,1.2483962774276733,1.2483962774276733,0.0,1.6327654160547098,1.6327654160547098,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,31,0.0,1.5797244310379028,,,2.105684203900167,,,False,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,52,0.5,1.0962148904800415,1.0962148904800415,0.0,1.1407625332628897,1.1407625332628897,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,8,0.5,1.795539379119873,1.795539379119873,0.0,1.6111542226021083,1.6111542226021083,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,27,1.0,1.3581631183624268,,,2.2630119159769664,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,48,0.75,1.9877214431762695,1.9877214431762695,0.0,1.7619617695777863,1.7619617695777863,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,23,1.0,1.7775559425354004,1.7775559425354004,0.0,2.42236902236248,2.42236902236248,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,41,22,0.0,1.1353644132614136,,,1.7875128599320331,,,False,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,8,0.0,3.573892593383789,,,3.070079322735104,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,21,0.0,2.9750776290893555,,,3.1610939153820263,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,28,0.0,2.3589396476745605,,,2.6432566745427426,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,23,0.0,1.9868004322052002,,,3.036006376557357,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,35,0.0,3.584907293319702,,,3.0592398997405743,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,5,0.0,2.637979507446289,,,3.026939435425284,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,14,0.0,1.3785343170166016,,,2.0614206014680505,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,42,52,0.0,2.4285850524902344,,,2.9459609047247475,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,34,1.0,1.0301759243011475,,,2.2431593218140087,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,52,1.0,2.0538835525512695,,,2.2031906498915457,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,48,1.0,2.6907527446746826,,,2.5309568589897653,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,3,0.0,1.5132368803024292,,,2.2299559674129976,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,21,0.5,1.5536515712738037,,,1.460238219911357,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,40,1.0,1.106477975845337,1.106477975845337,0.0,1.845458307611523,1.845458307611523,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,9,1.0,2.1308608055114746,2.1308608055114746,0.0,2.7727371794218953,2.7727371794218953,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,43,6,1.0,1.4878711700439453,,,2.312495962345684,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,44,21,0.5,1.506579875946045,,,1.4673983711752248,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,44,8,0.5,1.715284824371338,1.715284824371338,0.0,1.4723346507486947,1.4723346507486947,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,44,3,0.5,0.6184670329093933,0.6184670329093933,0.0,1.109430997341247,1.109430997341247,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,44,35,0.25,0.8764727711677551,,,0.7029199364298615,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
OpenBMI,0,0,44,30,0.75,1.0473486185073853,1.0473486185073853,0.0,1.6020173431190452,1.6020173431190452,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
