subject_id,session,BA,macro_F1,trials,task,fold,seed,condition,checkpoint_sha256,arm,checkpoint,normalizer_sha256,protected_rank
sub-51,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R1,8d2b59c051127e9c618487b8269d079dd74fc414471ba5944d067d3e77bfbc1a,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R1/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-51,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R1,8d2b59c051127e9c618487b8269d079dd74fc414471ba5944d067d3e77bfbc1a,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R1/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-51,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R1,8d2b59c051127e9c618487b8269d079dd74fc414471ba5944d067d3e77bfbc1a,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R1/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-4,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-4,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-4,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-8,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-8,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-8,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-10,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-10,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-10,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-15,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-15,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-15,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-20,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-20,S1,0.495,0.3311036789297659,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-20,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-39,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-39,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-39,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-40,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-40,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-40,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-43,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-43,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-43,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-46,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-46,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-46,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-51,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-51,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-51,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,1,RANDOM_PRESERVE_R2,65feeb23143c2617543998fe93e2aee3c975b4d8f00be8192f95882737ab4c67,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-4,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-4,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-4,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-8,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-8,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-8,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-10,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-10,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-10,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-15,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-15,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-15,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-20,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-20,S1,0.495,0.3311036789297659,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-20,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-39,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-39,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-39,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-40,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-40,S1,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-40,S2,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
sub-43,S0,0.5,0.3333333333333333,200,WBCIC_MI,3,2,PRD_ONLY,21bfa873ea4fcb808b2f322d2b81f465a46aed022b50410229c179603eafdfcc,PRD_ONLY,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/WBCIC_MI/fold3_seed2/PRD_ONLY/final.pt,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,4.0
