pool,policy_family,method_id,fold_id,seed_id,subject_id,trials,balanced_accuracy,accuracy,macro_f1,OUTER_TEST_USED
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,13,200,0.65,0.65,0.6368917937545389,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,15,200,0.845,0.845,0.8449030644152595,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,19,200,0.8200000000000001,0.82,0.8199279711884754,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,2,200,0.755,0.755,0.7546995068959474,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,20,200,0.865,0.865,0.8649155722326454,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,21,200,0.9650000000000001,0.965,0.9649570724137068,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,23,200,0.86,0.86,0.859873886497848,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,24,200,0.685,0.685,0.6738370738526054,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,27,200,0.87,0.87,0.8699869986998701,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,28,200,0.98,0.98,0.9799979997999799,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,3,200,0.92,0.92,0.91999199919992,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,31,200,0.825,0.825,0.8244690187818149,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,32,200,0.945,0.945,0.9449986249656241,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,33,200,0.97,0.97,0.97,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,35,200,0.96,0.96,0.959983993597439,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,36,200,0.97,0.97,0.9699879951980792,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,37,200,0.965,0.965,0.9649991249781245,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,38,200,0.735,0.735,0.7307936507936508,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,39,200,0.8500000000000001,0.85,0.8497596153846154,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,40,200,0.79,0.79,0.788647342995169,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,41,200,0.65,0.65,0.64996499649965,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,42,200,0.74,0.74,0.7390606182256123,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,43,200,0.8500000000000001,0.85,0.8497596153846154,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,45,200,0.825,0.825,0.823726423409131,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,46,200,0.625,0.625,0.5743352535543006,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,47,200,0.8899999999999999,0.89,0.8897243107769424,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,48,200,0.75,0.75,0.749096748293858,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,50,200,0.655,0.655,0.6441005802707931,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,53,200,0.8049999999999999,0.805,0.8046043237556051,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,0,8,200,0.8200000000000001,0.82,0.818840579710145,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,1,200,0.79,0.79,0.7851662404092072,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,10,200,0.795,0.795,0.7949948748718718,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,11,200,0.705,0.705,0.7049926248156204,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,12,200,0.81,0.81,0.8096955128205128,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,13,200,0.7050000000000001,0.705,0.6986644194182691,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,15,200,0.875,0.875,0.8748466871918099,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,19,200,0.835,0.835,0.8342999171499585,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,2,200,0.805,0.805,0.804995124878122,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,20,200,0.895,0.895,0.8947869435607105,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,21,200,0.97,0.97,0.9699729756781104,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,23,200,0.9099999999999999,0.91,0.9098557692307692,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,24,200,0.69,0.69,0.6838025295797634,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,27,200,0.8799999999999999,0.88,0.8795664391810518,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,28,200,0.98,0.98,0.98,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,3,200,0.925,0.925,0.9249530956848031,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,31,200,0.84,0.84,0.8399359743897559,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,32,200,0.96,0.96,0.96,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,33,200,0.98,0.98,0.9799979997999799,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,35,200,0.965,0.965,0.9649991249781245,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,36,200,0.985,0.985,0.9849966242404541,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,37,200,0.97,0.97,0.9699879951980792,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,38,200,0.775,0.775,0.7724917212265223,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,39,200,0.8500000000000001,0.85,0.849624060150376,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,40,200,0.81,0.81,0.8098288459613652,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,41,200,0.69,0.69,0.6868686868686869,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,42,200,0.755,0.755,0.7522687631133245,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,43,200,0.845,0.845,0.8445297023496076,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,45,200,0.88,0.88,0.8792270531400965,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,46,200,0.7350000000000001,0.735,0.7266279819471309,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,47,200,0.905,0.905,0.9048834822657756,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,48,200,0.74,0.74,0.7368154671525458,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,50,200,0.64,0.64,0.6043956043956044,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,53,200,0.795,0.795,0.7949948748718718,False
pooled_descriptive,DIRECT_CONSENSUS_CONTROL,C3_ACTION_MASKED_DIRECT_CONSENSUS_PROTECTED_SAFE,2,1,8,200,0.8200000000000001,0.82,0.8185300937594515,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,11,200,0.71,0.71,0.7092731829573935,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,12,200,0.79,0.79,0.7899159663865546,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,15,200,0.8999999999999999,0.9,0.8996386993175431,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,16,200,0.88,0.88,0.88,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,18,200,0.8999999999999999,0.9,0.8993558776167472,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,20,200,0.885,0.885,0.8843494657448145,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,21,200,0.9650000000000001,0.965,0.9649570724137068,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,22,200,0.7849999999999999,0.785,0.7843476516462298,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,23,200,0.905,0.905,0.9049976249406235,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,24,200,0.71,0.71,0.6991389148251893,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,25,200,0.865,0.865,0.8645903859174001,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,26,200,0.83,0.83,0.8299829982998299,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,27,200,0.885,0.885,0.8849971249281232,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,29,200,0.895,0.895,0.8942358540454786,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,30,200,0.825,0.825,0.8249606161386311,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,31,200,0.855,0.855,0.8545600441335038,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,34,200,0.69,0.69,0.6897207486738064,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,35,200,0.975,0.975,0.9749993749843746,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,37,200,0.99,0.99,0.9899989998999901,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,38,200,0.7749999999999999,0.775,0.7733625443831684,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,39,200,0.865,0.865,0.8649966249156229,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,4,200,0.705,0.705,0.7049336100622641,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,41,200,0.745,0.745,0.744993624840621,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,42,200,0.79,0.79,0.7889659330720531,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,43,200,0.86,0.86,0.8599439775910365,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,44,200,0.9099999999999999,0.91,0.9095568284594513,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,46,200,0.715,0.715,0.6968004468203941,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,49,200,0.815,0.815,0.8120634920634922,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,5,200,0.925,0.925,0.9249981249531238,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,51,200,0.73,0.73,0.72997299729973,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,52,200,0.775,0.775,0.7749943748593715,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,7,200,0.815,0.815,0.8146246148450612,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,8,200,0.8300000000000001,0.83,0.8289049919484701,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,0,9,200,0.865,0.865,0.864726070292342,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,11,200,0.735,0.735,0.7346749768466372,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,12,200,0.86,0.86,0.8599439775910365,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,15,200,0.88,0.88,0.8792270531400965,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,16,200,0.905,0.905,0.9049976249406235,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,18,200,0.88,0.88,0.879020062506301,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,20,200,0.88,0.88,0.8794091046126018,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,21,200,0.96,0.96,0.9599358974358975,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,22,200,0.8049999999999999,0.805,0.8049561151259033,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,23,200,0.9,0.9,0.8999099189270343,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,24,200,0.69,0.69,0.6796196775527077,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,25,200,0.8899999999999999,0.89,0.8894583458948849,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,26,200,0.8400000000000001,0.84,0.8397435897435898,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,27,200,0.895,0.895,0.8949763696831787,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,29,200,0.9,0.9,0.8991833854219176,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,30,200,0.845,0.845,0.8449961249031226,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,31,200,0.855,0.855,0.8545600441335038,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,34,200,0.6950000000000001,0.695,0.6909123153707786,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,35,200,0.99,0.99,0.99,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,37,200,0.99,0.99,0.9899989998999901,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,38,200,0.745,0.745,0.7421572840567254,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,39,200,0.89,0.89,0.8899889988998899,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,4,200,0.75,0.75,0.748389694041868,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,41,200,0.74,0.74,0.7399739973997399,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,42,200,0.78,0.78,0.7799119647859143,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,43,200,0.865,0.865,0.864726070292342,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,44,200,0.9299999999999999,0.93,0.9298245614035088,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,46,200,0.705,0.705,0.6827189373773225,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,49,200,0.8049999999999999,0.805,0.8023865622862355,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,5,200,0.94,0.94,0.94,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,51,200,0.765,0.765,0.7649941248531213,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,52,200,0.785,0.785,0.7849516141131755,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,7,200,0.8300000000000001,0.83,0.8293857888398234,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,8,200,0.81,0.81,0.809313528703332,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,0,1,9,200,0.875,0.875,0.8747463613817982,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,12,200,0.835,0.835,0.8349628666449951,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,13,200,0.725,0.725,0.7219343259435274,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,14,200,0.775,0.775,0.7747240369452579,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,15,200,0.8899999999999999,0.89,0.8896025692492975,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,18,200,0.915,0.915,0.9146393512590696,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,2,200,0.79,0.79,0.7899159663865546,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,20,200,0.8899999999999999,0.89,0.8896025692492975,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,21,200,0.98,0.98,0.9799919967987194,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,23,200,0.9,0.9,0.8999599839935974,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,24,200,0.6699999999999999,0.67,0.6576408341114224,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,26,200,0.845,0.845,0.844965117151359,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,27,200,0.895,0.895,0.8949973749343734,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,28,200,0.975,0.975,0.9749943737340903,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,29,200,0.88,0.88,0.8792270531400965,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,30,200,0.8300000000000001,0.83,0.8299319727891157,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,31,200,0.865,0.865,0.8645903859174001,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,32,200,0.975,0.975,0.9749993749843746,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,33,200,0.985,0.985,0.9849996249906248,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,34,200,0.7250000000000001,0.725,0.7234443746071653,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,36,200,0.97,0.97,0.9699729756781104,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,37,200,0.975,0.975,0.9749943737340903,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,39,200,0.875,0.875,0.8749968749218731,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,4,200,0.735,0.735,0.7348342714196372,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,41,200,0.725,0.725,0.724938111074992,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,44,200,0.9199999999999999,0.92,0.9197109594540345,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,46,200,0.71,0.71,0.6938021328265231,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,47,200,0.895,0.895,0.8947869435607105,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,49,200,0.8600000000000001,0.86,0.8593106220480353,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,51,200,0.745,0.745,0.744993624840621,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,52,200,0.81,0.81,0.8099809980998101,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,53,200,0.815,0.815,0.8149953748843721,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,54,200,0.67,0.67,0.6659580929243851,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,8,200,0.825,0.825,0.8230491165095175,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,0,9,200,0.8700000000000001,0.87,0.8695303091128062,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,12,200,0.835,0.835,0.8348968105065666,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,13,200,0.7150000000000001,0.715,0.7079843233689388,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,14,200,0.79,0.79,0.78997899789979,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,15,200,0.8999999999999999,0.9,0.899749373433584,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,18,200,0.88,0.88,0.8785302156088672,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,2,200,0.8,0.8,0.7999199679871949,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,20,200,0.915,0.915,0.9148957472904308,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,21,200,0.97,0.97,0.9699729756781104,False
pooled_descriptive,FROZEN_V2_INTERVENTION,I003_CROSS_RUN_FULL,1,1,23,200,0.8999999999999999,0.9,0.899749373433584,False
