task,fold,role,direction,classification,group_argmax_alpha,peak_near_native_significant,peak_minus_alpha0_ci95_low,peak_minus_alpha2_ci95_low,subject_argmax_alpha_distribution,mean_margin_curve,biological_subjects,label_scope
OpenBMI_ERP,1,inner_train,7,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 2, ""2.0"": 23}","[2.730278491973877, 2.737339973449707, 2.7450902462005615, 2.7533276081085205, 2.7617688179016113, 2.770092010498047, 2.7779581546783447, 2.791074275970459]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[2.7318356037139893, 2.7363951206207275, 2.7429096698760986, 2.7513842582702637, 2.7617688179016113, 2.7739548683166504, 2.78778076171875, 2.8195581436157227]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,9,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 2, ""1.5"": 1, ""2.0"": 20}","[2.731295585632324, 2.7396228313446045, 2.747551918029785, 2.7549784183502197, 2.7617688179016113, 2.7677690982818604, 2.772808074951172, 2.779294729232788]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,10,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[2.6943295001983643, 2.7056081295013428, 2.720918893814087, 2.7398321628570557, 2.7617688179016113, 2.786059856414795, 2.811995267868042, 2.8661458492279053]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,11,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[2.730259895324707, 2.7333550453186035, 2.7397043704986572, 2.7492265701293945, 2.7617688179016113, 2.777109384536743, 2.7949628829956055, 2.8368988037109375]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 1, ""1.25"": 1, ""1.5"": 1, ""2.0"": 21}","[2.7415668964385986, 2.7461111545562744, 2.7510828971862793, 2.7563490867614746, 2.7617688179016113, 2.76719331741333, 2.7724618911743164, 2.7818453311920166]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,13,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[2.752075672149658, 2.7540266513824463, 2.7562947273254395, 2.7588765621185303, 2.7617688179016113, 2.764961004257202, 2.7684378623962402, 2.776172161102295]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,14,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 19, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 3, ""1.5"": 1, ""2.0"": 3}","[2.766850471496582, 2.7653825283050537, 2.764049768447876, 2.7628488540649414, 2.7617688179016113, 2.7607901096343994, 2.759882926940918, 2.7581875324249268]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,inner_train,15,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[2.7514917850494385, 2.7531650066375732, 2.7554497718811035, 2.758331060409546, 2.7617688179016113, 2.765707492828369, 2.770068645477295, 2.779717445373535]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,0,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.5793755054473877, 2.6047658920288086, 2.62992262840271, 2.654789447784424, 2.6792993545532227, 2.703389883041382, 2.7269904613494873, 2.7724626064300537]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.6738462448120117, 2.6751086711883545, 2.6764354705810547, 2.6778318881988525, 2.6792993545532227, 2.6808359622955322, 2.68243670463562, 2.6858043670654297]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.6660521030426025, 2.6693105697631836, 2.6726083755493164, 2.6759397983551025, 2.6792993545532227, 2.6826822757720947, 2.6860837936401367, 2.6929104328155518]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,3,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.659027338027954, 2.663370132446289, 2.66821551322937, 2.6735384464263916, 2.6792993545532227, 2.6854546070098877, 2.6919491291046143, 2.705759048461914]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,4,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.635852575302124, 2.6460559368133545, 2.656714677810669, 2.6678085327148438, 2.6792993545532227, 2.691148042678833, 2.7033145427703857, 2.7284433841705322]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,5,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.6103434562683105, 2.619776487350464, 2.634639263153076, 2.654634714126587, 2.6792993545532227, 2.7080371379852295, 2.7401647567749023, 2.8117313385009766]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,6,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 2}","[2.683905839920044, 2.6830074787139893, 2.68194317817688, 2.680710792541504, 2.6792993545532227, 2.677684783935547, 2.675830602645874, 2.6712467670440674]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,7,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.6508190631866455, 2.6573503017425537, 2.664362907409668, 2.6717443466186523, 2.6792993545532227, 2.686764717102051, 2.6938421726226807, 2.7056682109832764]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.6474666595458984, 2.65204119682312, 2.6588821411132812, 2.6679887771606445, 2.6792993545532227, 2.6926944255828857, 2.7079992294311523, 2.7434241771698]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,9,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.6535446643829346, 2.6608452796936035, 2.667628049850464, 2.6738083362579346, 2.6792993545532227, 2.6840031147003174, 2.6878044605255127, 2.6921274662017822]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,10,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.598151683807373, 2.6122117042541504, 2.630786418914795, 2.6533772945404053, 2.6792993545532227, 2.7077395915985107, 2.7378475666046143, 2.7999045848846436]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,11,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.655717134475708, 2.657221794128418, 2.6617071628570557, 2.669109582901001, 2.6792993545532227, 2.692096471786499, 2.7072811126708984, 2.7437565326690674]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.666043281555176, 2.6687774658203125, 2.671983003616333, 2.6755340099334717, 2.6792993545532227, 2.6831247806549072, 2.6868441104888916, 2.6932895183563232]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,13,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.6709325313568115, 2.672541379928589, 2.674471616744995, 2.676724672317505, 2.6792993545532227, 2.682188034057617, 2.6853787899017334, 2.69260311126709]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,14,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 1}","[2.6836044788360596, 2.682347059249878, 2.6812121868133545, 2.6801977157592773, 2.6792993545532227, 2.6784985065460205, 2.6777737140655518, 2.6764309406280518]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,1,discovery,15,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.667738199234009, 2.669701337814331, 2.6722958087921143, 2.6755049228668213, 2.6792993545532227, 2.6836299896240234, 2.6884419918060303, 2.6992084980010986]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,0,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 21}","[3.2610931396484375, 3.2714388370513916, 3.2816927433013916, 3.291865348815918, 3.3019649982452393, 3.311988592147827, 3.321930170059204, 3.3415262699127197]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.2932839393615723, 3.294999361038208, 3.2970223426818848, 3.299349546432495, 3.3019649982452393, 3.3048338890075684, 3.3079135417938232, 3.3145549297332764]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 9, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 16}","[3.2922372817993164, 3.2942020893096924, 3.296485662460327, 3.299079656600952, 3.3019649982452393, 3.305109977722168, 3.308478832244873, 3.315702199935913]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,3,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.2293591499328613, 3.2393405437469482, 3.255298614501953, 3.2764856815338135, 3.3019649982452393, 3.3307418823242188, 3.361891508102417, 3.4282546043395996]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,4,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.251321315765381, 3.2597367763519287, 3.2709908485412598, 3.2851078510284424, 3.3019649982452393, 3.3213086128234863, 3.3427670001983643, 3.39021897315979]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,5,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.2221131324768066, 3.244004726409912, 3.2647175788879395, 3.284076690673828, 3.3019649982452393, 3.3183236122131348, 3.333139657974243, 3.358219623565674]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,6,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 25}","[3.2772369384765625, 3.280850648880005, 3.2862348556518555, 3.2933144569396973, 3.3019649982452393, 3.3120102882385254, 3.3232438564300537, 3.3483774662017822]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,7,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.152252197265625, 3.1863503456115723, 3.2230162620544434, 3.2617361545562744, 3.3019649982452393, 3.3431456089019775, 3.3847427368164062, 3.467332601547241]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.2260093688964844, 3.2450358867645264, 3.264068603515625, 3.283060312271118, 3.3019649982452393, 3.3207273483276367, 3.3392910957336426, 3.3755249977111816]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,9,MONOTONIC_DECREASING,0.0,False,nan,nan,"{""0.0"": 19, ""0.25"": 0, ""0.5"": 2, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[3.3138580322265625, 3.311208963394165, 3.3083436489105225, 3.3052594661712646, 3.3019649982452393, 3.2984743118286133, 3.2948083877563477, 3.287010431289673]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,10,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.26924467086792, 3.276484251022339, 3.2844488620758057, 3.2929866313934326, 3.3019649982452393, 3.3112781047821045, 3.320838451385498, 3.3404176235198975]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,11,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 24}","[3.2874934673309326, 3.2914888858795166, 3.2952380180358887, 3.298729181289673, 3.3019649982452393, 3.3049604892730713, 3.307743549346924, 3.3128182888031006]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 4, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 22}","[3.2846920490264893, 3.288346290588379, 3.292489528656006, 3.297062873840332, 3.3019649982452393, 3.307068109512329, 3.312227725982666, 3.3221473693847656]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,13,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 23}","[3.278099536895752, 3.283783435821533, 3.2896816730499268, 3.29575514793396, 3.3019649982452393, 3.308272123336792, 3.3146400451660156, 3.327415704727173]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,14,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 26}","[3.2655744552612305, 3.2708611488342285, 3.2788403034210205, 3.2892940044403076, 3.3019649982452393, 3.3165667057037354, 3.332807779312134, 3.3691062927246094]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,inner_train,15,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 23}","[3.2960355281829834, 3.2973058223724365, 3.298719644546509, 3.3002748489379883, 3.3019649982452393, 3.303781747817993, 3.3057169914245605, 3.3098855018615723]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,0,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.446030855178833, 2.4561545848846436, 2.466952323913574, 2.4785258769989014, 2.4908015727996826, 2.503634452819824, 2.516857385635376, 2.543945789337158]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,1,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.480196952819824, 2.481917142868042, 2.484276056289673, 2.487240791320801, 2.4908015727996826, 2.494951009750366, 2.499580144882202, 2.509817600250244]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,2,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.4811079502105713, 2.4817216396331787, 2.483538866043091, 2.4865729808807373, 2.4908015727996826, 2.496157646179199, 2.50253963470459, 2.517901659011841]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,3,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.4257705211639404, 2.4346840381622314, 2.4489142894744873, 2.467862129211426, 2.4908015727996826, 2.516965866088867, 2.545631170272827, 2.6080121994018555]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,4,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.451523542404175, 2.4561574459075928, 2.4643468856811523, 2.475975275039673, 2.4908015727996826, 2.5085136890411377, 2.52874493598938, 2.5751688480377197]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,5,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.4122507572174072, 2.4332966804504395, 2.4535679817199707, 2.47280216217041, 2.4908015727996826, 2.507453203201294, 2.5227127075195312, 2.5490715503692627]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,6,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.4747653007507324, 2.475355386734009, 2.4782824516296387, 2.4834725856781006, 2.4908015727996826, 2.500075340270996, 2.5110549926757812, 2.5370702743530273]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,7,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.357998847961426, 2.3872528076171875, 2.4194061756134033, 2.454070806503296, 2.4908015727996826, 2.52913236618042, 2.5685794353485107, 2.6491317749023438]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,8,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.4250388145446777, 2.4403669834136963, 2.4564716815948486, 2.4733054637908936, 2.4908015727996826, 2.5088751316070557, 2.527435541152954, 2.565598487854004]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,9,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 3, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 3}","[2.48988938331604, 2.489993095397949, 2.490168571472168, 2.4904286861419678, 2.4908015727996826, 2.4913198947906494, 2.491985321044922, 2.4937307834625244]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,10,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.4542794227600098, 2.461819887161255, 2.470550537109375, 2.4802772998809814, 2.4908015727996826, 2.5019617080688477, 2.5136477947235107, 2.538203716278076]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,11,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.4807403087615967, 2.4833791255950928, 2.4859437942504883, 2.4884204864501953, 2.4908015727996826, 2.4930968284606934, 2.4953274726867676, 2.499720573425293]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,12,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 2, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 4}","[2.4774274826049805, 2.4795572757720947, 2.4825470447540283, 2.4863274097442627, 2.4908015727996826, 2.495826005935669, 2.501272201538086, 2.512934923171997]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,13,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 1, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 5}","[2.460299491882324, 2.467294692993164, 2.474745035171509, 2.4825968742370605, 2.4908015727996826, 2.499324321746826, 2.5081405639648438, 2.526535749435425]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,14,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.4550304412841797, 2.4598379135131836, 2.467561721801758, 2.477973222732544, 2.4908015727996826, 2.5057566165924072, 2.5225350856781006, 2.5603787899017334]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,2,discovery,15,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 0, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 6}","[2.487042188644409, 2.487675905227661, 2.4885098934173584, 2.4895522594451904, 2.4908015727996826, 2.4922525882720947, 2.4939002990722656, 2.4977197647094727]",6,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_ERP,3,inner_train,0,MONOTONIC_INCREASING,2.0,False,nan,nan,"{""0.0"": 6, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 20}","[2.7186148166656494, 2.7249341011047363, 2.731248617172241, 2.7375612258911133, 2.7438735961914062, 2.750183343887329, 2.756484031677246, 2.7690391540527344]",26,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
