task,fold,role,session,subject,direction,train_U_P,margin_alpha_star_le_1_fraction,margin_alpha_star_near_native_fraction,margin_alpha_star_lt_1_fraction,margin_alpha_star_gt_1_fraction,direction_trial_conditional,margin_alpha_star_distribution,ce_alpha_star_distribution,label_scope
OpenBMI_MI,0,inner_train,2,2,8,0.02965977140299331,0.47,0.0,0.47,0.53,True,"{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}","{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,2,9,-0.0005533329486542453,0.53,0.0,0.53,0.47,True,"{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}","{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,2,10,0.004219093044342186,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,2,11,0.002305248283496789,0.56,0.0,0.56,0.44,True,"{""0.0"": 56, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 44}","{""0.0"": 56, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 44}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,2,12,-6.252592944432623e-05,0.49,0.01,0.48,0.51,True,"{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 51}","{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 0, ""2.0"": 51}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,2,13,0.00016973708261502907,0.52,0.0,0.52,0.48,True,"{""0.0"": 52, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 48}","{""0.0"": 52, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 48}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,2,14,0.00012141609854902177,0.43,0.0,0.43,0.57,True,"{""0.0"": 42, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 57}","{""0.0"": 42, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 57}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,2,15,0.0011208738114174383,0.63,0.0,0.63,0.37,True,"{""0.0"": 63, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 37}","{""0.0"": 63, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 37}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,0,-0.003540023689031211,0.58,0.0,0.58,0.42,True,"{""0.0"": 58, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 42}","{""0.0"": 58, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 42}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,1,0.009314711964039955,0.54,0.0,0.54,0.46,True,"{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}","{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,2,0.0009696265404342669,0.55,0.02,0.53,0.45,True,"{""0.0"": 52, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 1, ""2.0"": 44}","{""0.0"": 52, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 1, ""2.0"": 44}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,3,0.0028918306849776013,0.4,0.0,0.4,0.6,True,"{""0.0"": 40, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 60}","{""0.0"": 40, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 60}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,4,0.0037543704065683414,0.46,0.0,0.46,0.54,True,"{""0.0"": 45, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 45, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,5,0.00029651051891750493,0.52,0.02,0.5,0.48,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 1, ""2.0"": 47}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 1, ""2.0"": 47}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,6,0.016403615913497142,0.45,0.0,0.45,0.55,True,"{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}","{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,7,0.0047730627070100475,0.46,0.0,0.46,0.54,True,"{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,8,0.02965977140299331,0.48,0.0,0.48,0.52,True,"{""0.0"": 47, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}","{""0.0"": 47, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,9,-0.0005533329486542453,0.53,0.0,0.53,0.47,True,"{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}","{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,10,0.004219093044342186,0.47,0.0,0.47,0.53,True,"{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}","{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,11,0.002305248283496789,0.44,0.0,0.44,0.56,True,"{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}","{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,12,-6.252592944432623e-05,0.56,0.0,0.56,0.44,True,"{""0.0"": 56, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 44}","{""0.0"": 56, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 44}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,13,0.00016973708261502907,0.47,0.02,0.46,0.53,True,"{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 52}","{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 52}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,14,0.00012141609854902177,0.56,0.0,0.56,0.44,True,"{""0.0"": 55, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 43}","{""0.0"": 55, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 1, ""2.0"": 43}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,7,15,0.0011208738114174383,0.44,0.0,0.44,0.56,True,"{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}","{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,0,-0.003540023689031211,0.6,0.0,0.6,0.4,True,"{""0.0"": 60, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 40}","{""0.0"": 60, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 40}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,1,0.009314711964039955,0.5,0.0,0.5,0.5,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,2,0.0009696265404342669,0.44,0.03,0.44,0.56,True,"{""0.0"": 41, ""0.25"": 0, ""0.5"": 1, ""0.75"": 2, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 54}","{""0.0"": 41, ""0.25"": 0, ""0.5"": 1, ""0.75"": 2, ""1.0"": 0, ""1.25"": 1, ""1.5"": 1, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,3,0.0028918306849776013,0.44,0.0,0.44,0.56,True,"{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}","{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 56}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,4,0.0037543704065683414,0.48,0.0,0.48,0.52,True,"{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}","{""0.0"": 48, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,5,0.00029651051891750493,0.6,0.02,0.59,0.4,True,"{""0.0"": 58, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 1, ""1.25"": 0, ""1.5"": 2, ""2.0"": 38}","{""0.0"": 58, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 1, ""1.25"": 0, ""1.5"": 2, ""2.0"": 38}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,6,0.016403615913497142,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,7,0.0047730627070100475,0.57,0.0,0.57,0.43,True,"{""0.0"": 57, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 43}","{""0.0"": 57, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 43}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,8,0.02965977140299331,0.43,0.0,0.43,0.57,True,"{""0.0"": 43, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 57}","{""0.0"": 43, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 57}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,9,-0.0005533329486542453,0.5,0.0,0.5,0.5,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,10,0.004219093044342186,0.5,0.0,0.5,0.5,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,11,0.002305248283496789,0.45,0.01,0.45,0.55,True,"{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 1, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,12,-6.252592944432623e-05,0.54,0.0,0.54,0.46,True,"{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}","{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,13,0.00016973708261502907,0.42,0.01,0.42,0.58,True,"{""0.0"": 41, ""0.25"": 0, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 2, ""2.0"": 56}","{""0.0"": 40, ""0.25"": 1, ""0.5"": 0, ""0.75"": 1, ""1.0"": 0, ""1.25"": 0, ""1.5"": 2, ""2.0"": 56}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,14,0.00012141609854902177,0.46,0.02,0.44,0.54,True,"{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 44, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 2, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,7,15,0.0011208738114174383,0.61,0.0,0.61,0.39,True,"{""0.0"": 61, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 39}","{""0.0"": 61, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 39}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,0,-0.003540023689031211,0.56,0.02,0.55,0.44,True,"{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 43}","{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 1, ""1.25"": 1, ""1.5"": 0, ""2.0"": 43}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,1,0.009314711964039955,0.55,0.0,0.55,0.45,True,"{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}","{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,2,0.0009696265404342669,0.48,0.01,0.47,0.52,True,"{""0.0"": 44, ""0.25"": 1, ""0.5"": 2, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 51}","{""0.0"": 44, ""0.25"": 1, ""0.5"": 2, ""0.75"": 0, ""1.0"": 1, ""1.25"": 0, ""1.5"": 1, ""2.0"": 51}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,3,0.0028918306849776013,0.48,0.0,0.48,0.52,True,"{""0.0"": 47, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}","{""0.0"": 47, ""0.25"": 0, ""0.5"": 1, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 52}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,4,0.0037543704065683414,0.46,0.0,0.46,0.54,True,"{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}","{""0.0"": 46, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 54}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,5,0.00029651051891750493,0.56,0.04,0.56,0.44,True,"{""0.0"": 52, ""0.25"": 1, ""0.5"": 2, ""0.75"": 1, ""1.0"": 0, ""1.25"": 3, ""1.5"": 0, ""2.0"": 41}","{""0.0"": 52, ""0.25"": 1, ""0.5"": 2, ""0.75"": 1, ""1.0"": 0, ""1.25"": 3, ""1.5"": 0, ""2.0"": 41}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,6,0.016403615913497142,0.47,0.0,0.47,0.53,True,"{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}","{""0.0"": 47, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 53}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,7,0.0047730627070100475,0.53,0.0,0.53,0.47,True,"{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}","{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,8,0.02965977140299331,0.5,0.0,0.5,0.5,True,"{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}","{""0.0"": 50, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 50}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,9,-0.0005533329486542453,0.45,0.0,0.45,0.55,True,"{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}","{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,10,0.004219093044342186,0.53,0.0,0.53,0.47,True,"{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}","{""0.0"": 53, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 47}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,11,0.002305248283496789,0.45,0.0,0.45,0.55,True,"{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}","{""0.0"": 45, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 55}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,12,-6.252592944432623e-05,0.51,0.0,0.51,0.49,True,"{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}","{""0.0"": 51, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 49}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,13,0.00016973708261502907,0.52,0.0,0.52,0.48,True,"{""0.0"": 51, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 48}","{""0.0"": 51, ""0.25"": 1, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 48}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,14,0.00012141609854902177,0.54,0.0,0.54,0.46,True,"{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}","{""0.0"": 54, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 46}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,10,15,0.0011208738114174383,0.55,0.0,0.55,0.45,True,"{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}","{""0.0"": 55, ""0.25"": 0, ""0.5"": 0, ""0.75"": 0, ""1.0"": 0, ""1.25"": 0, ""1.5"": 0, ""2.0"": 45}",DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
