fold,seed,run,audit_fold,block,rank,assignment,role,subject,n_trials,decision_logit_rms,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change
0,0,0_0,2,4,4,uncertain,outcome,7,200,,,,,0.01654394748440319,-0.04999999999999993
0,0,0_0,2,4,4,uncertain,outcome,8,200,,,,,0.01556410399312851,-0.025000000000000022
0,0,0_0,2,4,4,uncertain,outcome,20,200,,,,,0.005222410186902171,0.020000000000000018
0,0,0_0,2,4,4,uncertain,outcome,25,200,,,,,0.12526173651777436,-0.11499999999999999
0,0,0_0,2,4,4,uncertain,outcome,38,200,,,,,-0.015925569703814504,0.0050000000000000044
0,0,0_0,2,4,4,uncertain,outcome,44,200,,,,,0.006796021130345126,-0.020000000000000018
0,0,0_0,2,4,4,uncertain,outcome,51,200,,,,,0.028338255492669287,-0.03499999999999992
0,0,0_0,2,5,4,protected,decision,4,200,0.6484444507777039,0.7147319605559878,0.47,0.1580734040158281,,
0,0,0_0,2,5,4,protected,decision,12,200,1.052286273673124,1.1996448344787003,0.385,0.2222961156488136,,
0,0,0_0,2,5,4,protected,decision,15,200,0.9892759669872083,1.1974489211286654,0.34,0.23484467821066687,,
0,0,0_0,2,5,4,protected,decision,26,200,1.448559496932885,1.68940900785856,0.375,0.2849754491564014,,
0,0,0_0,2,5,4,protected,decision,29,200,1.9249585942352916,2.185611760020293,0.15,0.207614051044547,,
0,0,0_0,2,5,4,protected,decision,41,200,0.6144499855619392,0.6600839745491629,0.415,0.14539025200273792,,
0,0,0_0,2,5,4,protected,decision,43,200,1.2718239481099634,1.4539958281761358,0.28,0.233956846785651,,
0,0,0_0,2,5,4,protected,outcome,7,200,,,,,0.26836993740615994,-0.275
0,0,0_0,2,5,4,protected,outcome,8,200,,,,,0.12085620142574893,-0.11499999999999999
0,0,0_0,2,5,4,protected,outcome,20,200,,,,,0.3316285170275687,-0.29500000000000004
0,0,0_0,2,5,4,protected,outcome,25,200,,,,,0.36060818140437717,-0.20999999999999996
0,0,0_0,2,5,4,protected,outcome,38,200,,,,,0.20611908707285473,-0.20999999999999996
0,0,0_0,2,5,4,protected,outcome,44,200,,,,,0.38822286594385197,-0.365
0,0,0_0,2,5,4,protected,outcome,51,200,,,,,0.019517988379609993,-0.05499999999999994
0,0,0_0,2,6,4,neutral,decision,4,200,0.11231899684672537,0.11363421142107707,0.055,0.023100566294369053,,
0,0,0_0,2,6,4,neutral,decision,12,200,0.31227380036580765,0.36776663313788205,0.075,0.06054954037083073,,
0,0,0_0,2,6,4,neutral,decision,15,200,0.20471325605945895,0.23023823903718862,0.05,0.04018490592004403,,
0,0,0_0,2,6,4,neutral,decision,26,200,0.25367351537193356,0.2940760559582607,0.04,0.03792710792495678,,
0,0,0_0,2,6,4,neutral,decision,29,200,0.3856143843065173,0.4260337668323817,0.035,0.02833138234930694,,
0,0,0_0,2,6,4,neutral,decision,41,200,0.2840678228522544,0.3472611772677054,0.205,0.07466367574743484,,
0,0,0_0,2,6,4,neutral,decision,43,200,0.226211542806426,0.24773948651279895,0.015,0.03417868831062794,,
0,0,0_0,2,6,4,neutral,outcome,7,200,,,,,0.03573761578934329,-0.039999999999999925
0,0,0_0,2,6,4,neutral,outcome,8,200,,,,,-0.012878186411574889,-0.010000000000000009
0,0,0_0,2,6,4,neutral,outcome,20,200,,,,,0.03254822055555023,-0.02499999999999991
0,0,0_0,2,6,4,neutral,outcome,25,200,,,,,-0.008382909196060441,0.020000000000000018
0,0,0_0,2,6,4,neutral,outcome,38,200,,,,,0.01411158425810014,-0.025000000000000022
0,0,0_0,2,6,4,neutral,outcome,44,200,,,,,0.002180506500637121,-0.004999999999999893
0,0,0_0,2,6,4,neutral,outcome,51,200,,,,,-0.008560488653663509,-0.010000000000000009
0,0,0_0,3,0,1,neutral,decision,7,200,0.21620262376995442,0.29755575752036356,0.11,0.05582252747342679,,
0,0,0_0,3,0,1,neutral,decision,8,200,0.12611861876815708,0.17195080958933762,0.015,0.01987754413483403,,
0,0,0_0,3,0,1,neutral,decision,20,200,0.07659706438862676,0.08510822732301816,0.02,0.014283409059680357,,
0,0,0_0,3,0,1,neutral,decision,25,200,0.05201899146199812,0.05589546444948151,0.0,0.006202870159767373,,
0,0,0_0,3,0,1,neutral,decision,38,200,0.06283404762931262,0.08347538279832614,0.03,0.015594758810500148,,
0,0,0_0,3,0,1,neutral,decision,44,200,0.07173900198072429,0.0930922191092344,0.005,0.008643277775013428,,
0,0,0_0,3,0,1,neutral,decision,51,200,0.06287038974913962,0.07986993073999368,0.02,0.012617217137446403,,
0,0,0_0,3,0,1,neutral,outcome,16,200,,,,,0.00033466882080971093,0.0
0,0,0_0,3,0,1,neutral,outcome,18,200,,,,,0.010155760834330185,-0.015000000000000013
0,0,0_0,3,0,1,neutral,outcome,21,200,,,,,0.0003213858745749308,0.0
0,0,0_0,3,0,1,neutral,outcome,22,200,,,,,-0.007786320264282251,0.010000000000000009
0,0,0_0,3,0,1,neutral,outcome,23,200,,,,,0.0009559461657609249,0.0050000000000000044
0,0,0_0,3,0,1,neutral,outcome,37,200,,,,,0.002860741735956561,0.0
0,0,0_0,3,1,1,neutral,decision,7,200,0.05077003507832147,0.056641276350496005,0.01,0.009613913831311275,,
0,0,0_0,3,1,1,neutral,decision,8,200,0.06795721542468001,0.08404710815266972,0.015,0.0105102971958557,,
0,0,0_0,3,1,1,neutral,decision,20,200,0.12078950739457223,0.16330504233095897,0.04,0.026215172218063704,,
0,0,0_0,3,1,1,neutral,decision,25,200,0.03662766377056158,0.04417561800519255,0.0,0.005647732577966752,,
0,0,0_0,3,1,1,neutral,decision,38,200,0.033955800887184306,0.03527559986467721,0.015,0.0061977423769780425,,
0,0,0_0,3,1,1,neutral,decision,44,200,0.04379847118896132,0.046909029288891076,0.0,0.0036226026144799955,,
0,0,0_0,3,1,1,neutral,decision,51,200,0.043787156899386455,0.048069245904281736,0.005,0.006496110621406655,,
0,0,0_0,3,1,1,neutral,outcome,16,200,,,,,-9.724665560939865e-05,0.0
0,0,0_0,3,1,1,neutral,outcome,18,200,,,,,-2.2456282279854357e-05,0.0
0,0,0_0,3,1,1,neutral,outcome,21,200,,,,,0.0039889067257400535,0.0
0,0,0_0,3,1,1,neutral,outcome,22,200,,,,,0.006911356311849557,-0.004999999999999893
0,0,0_0,3,1,1,neutral,outcome,23,200,,,,,0.0019779241709256363,0.0
0,0,0_0,3,1,1,neutral,outcome,37,200,,,,,-0.00028761400098754105,0.0050000000000000044
0,0,0_0,3,2,2,neutral,decision,7,200,0.12499006192614123,0.16424386284373327,0.065,0.031127184653606293,,
0,0,0_0,3,2,2,neutral,decision,8,200,0.08091099156293038,0.09362520715816239,0.005,0.009490626833592704,,
0,0,0_0,3,2,2,neutral,decision,20,200,0.12524694264571484,0.16893564535649042,0.04,0.027833493264944643,,
0,0,0_0,3,2,2,neutral,decision,25,200,0.08513582028998545,0.10803794711428256,0.01,0.01216099878964977,,
0,0,0_0,3,2,2,neutral,decision,38,200,0.08967489088038981,0.1188276269054519,0.035,0.022472033402448,,
0,0,0_0,3,2,2,neutral,decision,44,200,0.05418994454847927,0.0583091189587098,0.0,0.004960173315745503,,
0,0,0_0,3,2,2,neutral,decision,51,200,0.06149177970921111,0.07142501965863687,0.0,0.010851186907879536,,
0,0,0_0,3,2,2,neutral,outcome,16,200,,,,,0.0018755712272305158,-0.015000000000000013
0,0,0_0,3,2,2,neutral,outcome,18,200,,,,,0.007845496663637546,-0.010000000000000009
0,0,0_0,3,2,2,neutral,outcome,21,200,,,,,-0.0020886034742899537,0.0
0,0,0_0,3,2,2,neutral,outcome,22,200,,,,,0.009425144392550457,-0.010000000000000009
0,0,0_0,3,2,2,neutral,outcome,23,200,,,,,0.0018060469217406874,0.0
0,0,0_0,3,2,2,neutral,outcome,37,200,,,,,-0.0017849268400898185,0.0050000000000000044
0,0,0_0,3,3,4,uncertain,decision,7,200,0.3899825397428555,0.4617862549845039,0.15,0.08268497173640349,,
0,0,0_0,3,3,4,uncertain,decision,8,200,0.30666110703169674,0.34846685560891844,0.04,0.04416614031933998,,
0,0,0_0,3,3,4,uncertain,decision,20,200,0.22969285404455436,0.2706336779795329,0.065,0.04434670534900146,,
0,0,0_0,3,3,4,uncertain,decision,25,200,0.42102231756919545,0.49335602450576826,0.105,0.07593231450174126,,
0,0,0_0,3,3,4,uncertain,decision,38,200,0.15561725297066678,0.17287591035093905,0.075,0.032715666708974196,,
0,0,0_0,3,3,4,uncertain,decision,44,200,0.28304027502122875,0.33448546624852665,0.0,0.0166553319477557,,
0,0,0_0,3,3,4,uncertain,decision,51,200,0.2685924597716628,0.2963902449496908,0.05,0.04565628956526637,,
0,0,0_0,3,3,4,uncertain,outcome,16,200,,,,,0.009552706961908946,-0.015000000000000013
0,0,0_0,3,3,4,uncertain,outcome,18,200,,,,,-0.005784387375687233,0.014999999999999902
0,0,0_0,3,3,4,uncertain,outcome,21,200,,,,,-0.012863465758362431,0.0
0,0,0_0,3,3,4,uncertain,outcome,22,200,,,,,-0.0010587849149561945,0.010000000000000009
0,0,0_0,3,3,4,uncertain,outcome,23,200,,,,,-0.0035727623717050263,0.0
0,0,0_0,3,3,4,uncertain,outcome,37,200,,,,,0.01161397648448843,-0.014999999999999902
0,0,0_0,3,4,4,uncertain,decision,7,200,0.5108697360365881,0.5860624029428948,0.2,0.0996902266489283,,
0,0,0_0,3,4,4,uncertain,decision,8,200,0.371406968089366,0.4226725788605736,0.055,0.04827511293329757,,
0,0,0_0,3,4,4,uncertain,decision,20,200,0.3407387704651116,0.3856054049997278,0.085,0.06257080545270635,,
0,0,0_0,3,4,4,uncertain,decision,25,200,0.5922332022888306,0.7234430276048514,0.145,0.10319074946525321,,
0,0,0_0,3,4,4,uncertain,decision,38,200,0.26660145419495596,0.307528655923986,0.105,0.0582617842248684,,
0,0,0_0,3,4,4,uncertain,decision,44,200,0.26148073616598244,0.2968031334765911,0.01,0.019420906660087823,,
0,0,0_0,3,4,4,uncertain,decision,51,200,0.3951699563359197,0.4356686744252191,0.095,0.06250382447045558,,
0,0,0_0,3,4,4,uncertain,outcome,16,200,,,,,0.015860624907454688,-0.020000000000000018
0,0,0_0,3,4,4,uncertain,outcome,18,200,,,,,-0.00853540007915008,0.0
0,0,0_0,3,4,4,uncertain,outcome,21,200,,,,,0.008380065384040703,0.0
0,0,0_0,3,4,4,uncertain,outcome,22,200,,,,,0.04387047144027072,-0.05999999999999994
0,0,0_0,3,4,4,uncertain,outcome,23,200,,,,,0.028419947957479125,-0.020000000000000018
0,0,0_0,3,4,4,uncertain,outcome,37,200,,,,,0.012609017042934838,-0.015000000000000013
0,0,0_0,3,5,4,protected,decision,7,200,1.0093068546973338,1.1314303570662831,0.395,0.21672578037115578,,
0,0,0_0,3,5,4,protected,decision,8,200,1.759541328263423,2.0701150658006964,0.275,0.2705703620333322,,
0,0,0_0,3,5,4,protected,decision,20,200,1.1143268155911892,1.3111811060345382,0.37,0.24126763181325483,,
0,0,0_0,3,5,4,protected,decision,25,200,1.7622643793909796,2.1820271811097074,0.39,0.3267943880282568,,
0,0,0_0,3,5,4,protected,decision,38,200,0.9081172238574108,1.029514372571888,0.415,0.21068103051751397,,
0,0,0_0,3,5,4,protected,decision,44,200,2.221402949246028,2.7116301378403627,0.375,0.28219857579210794,,
0,0,0_0,3,5,4,protected,decision,51,200,1.3964742508799686,1.5615104903666557,0.275,0.234535159907813,,
0,0,0_0,3,5,4,protected,outcome,16,200,,,,,0.35864918973523063,-0.27
0,0,0_0,3,5,4,protected,outcome,18,200,,,,,0.3453965368989839,-0.19500000000000006
0,0,0_0,3,5,4,protected,outcome,21,200,,,,,0.4133377769851262,-0.16000000000000003
0,0,0_0,3,5,4,protected,outcome,22,200,,,,,0.2814593574405597,-0.19999999999999996
0,0,0_0,3,5,4,protected,outcome,23,200,,,,,0.3314674895053757,-0.245
0,0,0_0,3,5,4,protected,outcome,37,200,,,,,0.4218769923537999,-0.21999999999999997
0,0,0_0,3,6,4,neutral,decision,7,200,0.18560090947734628,0.21274749839734983,0.065,0.03983653005426284,,
0,0,0_0,3,6,4,neutral,decision,8,200,0.27838239961512157,0.3172623434154786,0.065,0.03685129969921556,,
0,0,0_0,3,6,4,neutral,decision,20,200,0.2505124429718093,0.2831474531951924,0.07,0.04718254850563095,,
0,0,0_0,3,6,4,neutral,decision,25,200,0.23761763217812526,0.2967029795486706,0.08,0.040957217367967216,,
0,0,0_0,3,6,4,neutral,decision,38,200,0.1597992420586058,0.1728401925882364,0.045,0.031635250354537035,,
0,0,0_0,3,6,4,neutral,decision,44,200,0.2641925170811445,0.30312590046455834,0.01,0.016982127023837792,,
0,0,0_0,3,6,4,neutral,decision,51,200,0.23458891583147146,0.26905394774377034,0.055,0.03713885462832162,,
0,0,0_0,3,6,4,neutral,outcome,16,200,,,,,0.0101637691628647,-0.010000000000000009
0,0,0_0,3,6,4,neutral,outcome,18,200,,,,,0.013605581915075889,-0.015000000000000124
0,0,0_0,3,6,4,neutral,outcome,21,200,,,,,-0.007172966691901327,0.0050000000000000044
0,0,0_0,3,6,4,neutral,outcome,22,200,,,,,0.006897535604462144,0.010000000000000009
0,0,0_0,3,6,4,neutral,outcome,23,200,,,,,0.004223114972670673,-0.015000000000000013
0,0,0_0,3,6,4,neutral,outcome,37,200,,,,,0.007344562707177391,-0.010000000000000009
0,0,0_0,4,0,1,neutral,decision,16,200,0.040611770473487005,0.04605861693830095,0.005,0.005694194902294727,,
0,0,0_0,4,0,1,neutral,decision,18,200,0.05989503739231415,0.07577416535123807,0.02,0.01096217977183493,,
0,0,0_0,4,0,1,neutral,decision,21,200,0.04140121584723515,0.04763045429595878,0.0,0.0012932685767026444,,
0,0,0_0,4,0,1,neutral,decision,22,200,0.09654308936397087,0.12019220953206006,0.035,0.019636401461946996,,
0,0,0_0,4,0,1,neutral,decision,23,200,0.07960781832647976,0.10802562638885242,0.025,0.014395881192710713,,
0,0,0_0,4,0,1,neutral,decision,37,200,0.04453649365892833,0.052270921744136285,0.005,0.0036781287863344326,,
0,0,0_0,4,0,1,neutral,outcome,24,200,,,,,-0.007082368064340167,-0.0050000000000000044
0,0,0_0,4,0,1,neutral,outcome,27,200,,,,,0.001299141997574135,0.015000000000000013
0,0,0_0,4,0,1,neutral,outcome,31,200,,,,,7.155797193736068e-05,0.0050000000000001155
0,0,0_0,4,0,1,neutral,outcome,34,200,,,,,0.004657032679750355,0.010000000000000009
0,0,0_0,4,0,1,neutral,outcome,42,200,,,,,0.002907356301383378,0.0
0,0,0_0,4,0,1,neutral,outcome,46,200,,,,,0.01942416495849646,-0.02499999999999991
0,0,0_0,4,0,1,neutral,outcome,52,200,,,,,0.0043200643611663635,0.009999999999999898
0,0,0_0,4,1,1,neutral,decision,16,200,0.08870381875360459,0.10816611550815823,0.02,0.01356276637327631,,
0,0,0_0,4,1,1,neutral,decision,18,200,0.043370920133210394,0.052051376701566544,0.005,0.005863774533314385,,
0,0,0_0,4,1,1,neutral,decision,21,200,0.06300066188790808,0.0727661266190199,0.005,0.0032167838787896556,,
0,0,0_0,4,1,1,neutral,decision,22,200,0.1598897041117299,0.21494112101079374,0.04,0.0336763315720356,,
0,0,0_0,4,1,1,neutral,decision,23,200,0.07247797218268259,0.08299679646908624,0.0,0.010685014064620267,,
0,0,0_0,4,1,1,neutral,decision,37,200,0.07180863211615889,0.08223715455862848,0.0,0.005400683651707476,,
0,0,0_0,4,1,1,neutral,outcome,24,200,,,,,0.004760396438233358,-0.025000000000000022
0,0,0_0,4,1,1,neutral,outcome,27,200,,,,,0.0011842766125783027,0.015000000000000013
0,0,0_0,4,1,1,neutral,outcome,31,200,,,,,0.002624712837778738,0.0050000000000001155
0,0,0_0,4,1,1,neutral,outcome,34,200,,,,,0.004883445065487954,0.020000000000000018
0,0,0_0,4,1,1,neutral,outcome,42,200,,,,,-0.007007063959397102,-0.010000000000000009
0,0,0_0,4,1,1,neutral,outcome,46,200,,,,,-0.011901678012649897,-0.0050000000000000044
0,0,0_0,4,1,1,neutral,outcome,52,200,,,,,0.0012643621814720377,-0.015000000000000013
0,0,0_0,4,2,2,neutral,decision,16,200,0.09785997608538755,0.12978009548156133,0.02,0.01529594283565545,,
0,0,0_0,4,2,2,neutral,decision,18,200,0.06206374149215949,0.07503221902713002,0.02,0.009976152738569522,,
0,0,0_0,4,2,2,neutral,decision,21,200,0.11622862391077607,0.14045671939697674,0.0,0.002929154247370955,,
0,0,0_0,4,2,2,neutral,decision,22,200,0.12156072511453295,0.15581415441666457,0.04,0.024518255077278627,,
0,0,0_0,4,2,2,neutral,decision,23,200,0.044935959308758065,0.050733054935850334,0.01,0.006135787611244294,,
0,0,0_0,4,2,2,neutral,decision,37,200,0.08841995587052895,0.10595782747641597,0.005,0.00823209852872269,,
0,0,0_0,4,2,2,neutral,outcome,24,200,,,,,-0.008269254991033119,-0.019999999999999907
0,0,0_0,4,2,2,neutral,outcome,27,200,,,,,0.004230808182049565,0.010000000000000009
0,0,0_0,4,2,2,neutral,outcome,31,200,,,,,0.010440206149867659,-0.010000000000000009
0,0,0_0,4,2,2,neutral,outcome,34,200,,,,,0.0010217427226227472,0.020000000000000018
0,0,0_0,4,2,2,neutral,outcome,42,200,,,,,-0.0166070295403673,-0.0050000000000001155
0,0,0_0,4,2,2,neutral,outcome,46,200,,,,,-0.007073722105871332,-0.0050000000000000044
0,0,0_0,4,2,2,neutral,outcome,52,200,,,,,-0.0003380500323494309,-0.0050000000000000044
0,0,0_0,4,3,4,uncertain,decision,16,200,0.2661194164333033,0.29996344135010305,0.03,0.032041711852570855,,
0,0,0_0,4,3,4,uncertain,decision,18,200,0.17197499206511813,0.18379826216064882,0.035,0.022915633494801108,,
0,0,0_0,4,3,4,uncertain,decision,21,200,0.28314235622573364,0.32330064246941065,0.0,0.01301071594975851,,
0,0,0_0,4,3,4,uncertain,decision,22,200,0.2935977764301955,0.3335789061197494,0.075,0.05160005862120323,,
0,0,0_0,4,3,4,uncertain,decision,23,200,0.22518659240603278,0.25241989851848035,0.04,0.03542235093530123,,
0,0,0_0,4,3,4,uncertain,decision,37,200,0.2665737684569558,0.30399219532628385,0.03,0.019802917189800567,,
0,0,0_0,4,3,4,uncertain,outcome,24,200,,,,,-0.0018434445763659945,-0.0050000000000000044
0,0,0_0,4,3,4,uncertain,outcome,27,200,,,,,0.014583595793182953,-0.0050000000000000044
0,0,0_0,4,3,4,uncertain,outcome,31,200,,,,,-0.028715653559736595,-0.0050000000000000044
0,0,0_0,4,3,4,uncertain,outcome,34,200,,,,,0.023021903392398888,0.015000000000000124
0,0,0_0,4,3,4,uncertain,outcome,42,200,,,,,0.02766353034021451,-0.030000000000000027
0,0,0_0,4,3,4,uncertain,outcome,46,200,,,,,0.019935230737359404,-0.03499999999999992
0,0,0_0,4,3,4,uncertain,outcome,52,200,,,,,0.014926341001248889,0.0
0,0,0_0,4,4,4,uncertain,decision,16,200,0.3747540703991322,0.440076342420779,0.06,0.04922370756766507,,
0,0,0_0,4,4,4,uncertain,decision,18,200,0.23411883928682783,0.2580298431893985,0.03,0.027807669041387283,,
0,0,0_0,4,4,4,uncertain,decision,21,200,0.4537287415077106,0.541208283753884,0.01,0.015976840569537906,,
0,0,0_0,4,4,4,uncertain,decision,22,200,0.4343856871816212,0.4898096037946301,0.125,0.07840817278944136,,
0,0,0_0,4,4,4,uncertain,decision,23,200,0.3961518541083955,0.4822385074051245,0.04,0.062037070148589495,,
0,0,0_0,4,4,4,uncertain,decision,37,200,0.3162415466092351,0.35949374769011955,0.03,0.02486179822859496,,
0,0,0_0,4,4,4,uncertain,outcome,24,200,,,,,0.021176211710681132,-0.025000000000000022
0,0,0_0,4,4,4,uncertain,outcome,27,200,,,,,0.020532538321724348,-0.0050000000000001155
0,0,0_0,4,4,4,uncertain,outcome,31,200,,,,,0.05072227763174335,-0.04999999999999993
0,0,0_0,4,4,4,uncertain,outcome,34,200,,,,,0.012199220471810247,-0.02499999999999991
0,0,0_0,4,4,4,uncertain,outcome,42,200,,,,,0.01576645538730084,-0.015000000000000013
0,0,0_0,4,4,4,uncertain,outcome,46,200,,,,,0.05179400865249537,-0.04999999999999993
0,0,0_0,4,4,4,uncertain,outcome,52,200,,,,,0.03154894755994962,0.010000000000000009
0,0,0_0,4,5,4,protected,decision,16,200,1.611915886521278,1.941638206505028,0.345,0.2881998920151489,,
0,0,0_0,4,5,4,protected,decision,18,200,1.8823481361687628,2.1261415803842554,0.27,0.2762556539290457,,
0,0,0_0,4,5,4,protected,decision,21,200,3.2149185516744274,4.2442513702672935,0.19,0.32750084119763295,,
0,0,0_0,4,5,4,protected,decision,22,200,1.3557934921458061,1.5577130103351524,0.385,0.2682006113342281,,
0,0,0_0,4,5,4,protected,decision,23,200,1.5229772302842368,1.8165800160634127,0.355,0.2802440282524565,,
0,0,0_0,4,5,4,protected,decision,37,200,2.3983173245392897,3.006926322015639,0.255,0.3106570339917189,,
0,0,0_0,4,5,4,protected,outcome,24,200,,,,,0.10884839504843263,-0.19000000000000006
0,0,0_0,4,5,4,protected,outcome,27,200,,,,,0.29643428663527177,-0.355
0,0,0_0,4,5,4,protected,outcome,31,200,,,,,0.2732867957684654,-0.29499999999999993
0,0,0_0,4,5,4,protected,outcome,34,200,,,,,0.16072612004095205,-0.14500000000000002
0,0,0_0,4,5,4,protected,outcome,42,200,,,,,0.1333990613466218,-0.15500000000000003
0,0,0_0,4,5,4,protected,outcome,46,200,,,,,0.09066527838637907,-0.16000000000000003
0,0,0_0,4,5,4,protected,outcome,52,200,,,,,0.213666190698589,-0.15000000000000002
0,0,0_0,4,6,4,neutral,decision,16,200,0.23068132813448414,0.27355811864758395,0.02,0.03056748203582414,,
0,0,0_0,4,6,4,neutral,decision,18,200,0.19985440167650428,0.2273143315479696,0.015,0.023765752579129818,,
0,0,0_0,4,6,4,neutral,decision,21,200,0.2807293477729509,0.34477010305646844,0.005,0.008880231092526695,,
0,0,0_0,4,6,4,neutral,decision,22,200,0.21761996405440132,0.2398187732053516,0.045,0.03701833965313446,,
0,0,0_0,4,6,4,neutral,decision,23,200,0.2490493203383655,0.2782394605041062,0.025,0.03437497544852631,,
0,0,0_0,4,6,4,neutral,decision,37,200,0.27847067783769414,0.32421040719834826,0.01,0.018904033861711175,,
0,0,0_0,4,6,4,neutral,outcome,24,200,,,,,-0.0035721920449619084,0.0
0,0,0_0,4,6,4,neutral,outcome,27,200,,,,,0.015119419546598588,-0.030000000000000027
0,0,0_0,4,6,4,neutral,outcome,31,200,,,,,0.021744213509014357,-0.010000000000000009
0,0,0_0,4,6,4,neutral,outcome,34,200,,,,,0.00022559304021446235,0.010000000000000009
0,0,0_0,4,6,4,neutral,outcome,42,200,,,,,0.024580133148191293,-0.020000000000000018
0,0,0_0,4,6,4,neutral,outcome,46,200,,,,,0.014970733830600564,-0.010000000000000009
0,0,0_0,4,6,4,neutral,outcome,52,200,,,,,-0.015360879307017093,0.015000000000000013
0,1,0_1,0,0,1,neutral,decision,8,200,0.03945487859521487,0.052893666136595734,0.0,0.006267684973844924,,
0,1,0_1,0,0,1,neutral,decision,21,200,0.013240730931826032,0.014978259688407453,0.0,0.0005211771604077403,,
0,1,0_1,0,0,1,neutral,decision,23,200,0.02843334375341926,0.03840242145316244,0.005,0.005531923811447168,,
0,1,0_1,0,0,1,neutral,decision,25,200,0.01685162392589117,0.018489924673532738,0.0,0.0017995091490528455,,
