model,task,dataset,subject_id,session,fold,seed,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S2,0,1,0.95,0.9494147157190636,0.95,100,525f93079730530405b276faeabe8cc759dc8fbf71567f977823ca8dabb01a88,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S2,0,1,0.52,0.5200546801318258,0.52,100,525f93079730530405b276faeabe8cc759dc8fbf71567f977823ca8dabb01a88,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,51,S2,0,1,0.63,0.6266377586975593,0.63,100,525f93079730530405b276faeabe8cc759dc8fbf71567f977823ca8dabb01a88,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,54,S2,0,1,0.69,0.6707208411298227,0.69,100,525f93079730530405b276faeabe8cc759dc8fbf71567f977823ca8dabb01a88,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,4,S1,0,2,0.98,0.9799679487179488,0.98,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,12,S1,0,2,0.99,0.9899959983993597,0.99,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,13,S1,0,2,0.79,0.7593444397132921,0.79,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,17,S1,0,2,0.66,0.6537589752951198,0.66,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,18,S1,0,2,0.96,0.9604219938566443,0.96,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,24,S1,0,2,0.8499999999999999,0.8524875410062082,0.85,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,25,S1,0,2,0.98,0.9799919967987194,0.98,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,29,S1,0,2,0.8899999999999999,0.8901812054734332,0.89,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,36,S1,0,2,0.94,0.9391233766233766,0.94,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,37,S1,0,2,0.99,0.9899959983993598,0.99,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S1,0,2,0.96,0.9597423510466989,0.96,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S1,0,2,0.97,0.9703303491207804,0.97,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,51,S1,0,2,0.65,0.6486535859937395,0.65,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,54,S1,0,2,0.56,0.5402191894127378,0.56,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,4,S2,0,2,1.0,1.0,1.0,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,12,S2,0,2,0.9299999999999999,0.9302756385573097,0.93,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,13,S2,0,2,0.63,0.6109198699560145,0.63,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,17,S2,0,2,0.73,0.7377255074623496,0.73,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,18,S2,0,2,1.0,1.0,1.0,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,24,S2,0,2,0.78,0.7833402324852236,0.78,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,25,S2,0,2,0.87,0.8675775978407556,0.87,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,29,S2,0,2,0.9199999999999999,0.9209152950622239,0.92,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,36,S2,0,2,0.99,0.9899959983993598,0.99,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,37,S2,0,2,0.99,0.9899959983993598,0.99,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S2,0,2,0.99,0.9899959983993597,0.99,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S2,0,2,0.58,0.5833082706766918,0.58,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,51,S2,0,2,0.69,0.6639893617021277,0.69,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,54,S2,0,2,0.6200000000000001,0.5919248445216755,0.62,100,4a68b562a20f95f7c66019277476616bbf03b67fe6a7236ecf8d7aaec0a74dce,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2
EEGConformer,OpenBMI_SSVEP,OpenBMI,4,S1,1,0,0.99,0.9899959983993598,0.99,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,12,S1,1,0,0.94,0.9398148148148149,0.94,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,13,S1,1,0,0.61,0.5748478701825558,0.61,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,17,S1,1,0,0.86,0.8576185136430858,0.86,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,18,S1,1,0,0.95,0.9499559439160279,0.95,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,24,S1,1,0,0.55,0.500861593603529,0.55,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,25,S1,1,0,0.91,0.906364468864469,0.91,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,29,S1,1,0,0.81,0.8092401960784313,0.81,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,36,S1,1,0,0.79,0.7450218552695483,0.79,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,37,S1,1,0,0.7999999999999999,0.7825905362144858,0.8,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S1,1,0,0.8300000000000001,0.8216604823747681,0.83,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S1,1,0,0.96,0.9592079653846772,0.96,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,51,S1,1,0,0.62,0.6026996537154761,0.62,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,54,S1,1,0,0.37000000000000005,0.31047854785478546,0.37,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,4,S2,1,0,0.94,0.9377751877751879,0.94,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,12,S2,1,0,0.86,0.8630650331378216,0.86,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,13,S2,1,0,0.5700000000000001,0.5096288956944695,0.57,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,17,S2,1,0,0.8,0.7979592012320504,0.8,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,18,S2,1,0,1.0,1.0,1.0,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,24,S2,1,0,0.54,0.5132050287597514,0.54,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,25,S2,1,0,0.75,0.7378607503607504,0.75,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,29,S2,1,0,0.8599999999999999,0.8586588481546465,0.86,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,36,S2,1,0,0.83,0.8120663650075415,0.83,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,37,S2,1,0,0.86,0.8462885154061625,0.86,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S2,1,0,0.89,0.8891117052881758,0.89,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S2,1,0,0.55,0.5598971421952789,0.55,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,51,S2,1,0,0.67,0.6627794582241043,0.67,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,54,S2,1,0,0.38,0.31914629488158897,0.38,100,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,4,S1,1,1,1.0,1.0,1.0,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,12,S1,1,1,1.0,1.0,1.0,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,13,S1,1,1,0.84,0.8392328789223199,0.84,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,17,S1,1,1,0.87,0.868528795165865,0.87,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,18,S1,1,1,0.98,0.9799679487179488,0.98,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,24,S1,1,1,0.88,0.8811224489795918,0.88,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,25,S1,1,1,0.95,0.9503561039800535,0.95,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,29,S1,1,1,0.81,0.8193345646912092,0.81,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,36,S1,1,1,0.99,0.9899959983993597,0.99,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,37,S1,1,1,0.99,0.9899959983993598,0.99,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S1,1,1,0.95,0.9495252077917911,0.95,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S1,1,1,0.95,0.95089861379755,0.95,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,51,S1,1,1,0.62,0.5702169373055449,0.62,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,54,S1,1,1,0.6,0.6121624641193557,0.6,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,4,S2,1,1,1.0,1.0,1.0,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,12,S2,1,1,0.94,0.941162734597385,0.94,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,13,S2,1,1,0.65,0.6462047828547905,0.65,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,17,S2,1,1,0.8899999999999999,0.8914410352485119,0.89,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,18,S2,1,1,1.0,1.0,1.0,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,24,S2,1,1,0.8600000000000001,0.8618063577632311,0.86,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,25,S2,1,1,0.8499999999999999,0.8508396116212829,0.85,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,29,S2,1,1,0.86,0.8617914438502674,0.86,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,36,S2,1,1,1.0,1.0,1.0,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,37,S2,1,1,0.99,0.9899959983993598,0.99,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S2,1,1,0.96,0.9599098231764065,0.96,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S2,1,1,0.54,0.5386547662863452,0.54,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,51,S2,1,1,0.62,0.6143789104566613,0.62,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,54,S2,1,1,0.71,0.7071842541677577,0.71,100,06ea20e228c0015193e6803d265bba49f0d0c88ff786bff31b10444ecae5bde5,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,4,S1,1,2,0.96,0.9604219938566443,0.96,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,12,S1,1,2,0.98,0.9799679487179488,0.98,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,13,S1,1,2,0.71,0.6851359469326801,0.71,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,17,S1,1,2,0.71,0.704345146147399,0.71,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,18,S1,1,2,0.96,0.9604219938566443,0.96,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,24,S1,1,2,0.74,0.7452955429663505,0.74,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,25,S1,1,2,0.98,0.98,0.98,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,29,S1,1,2,0.85,0.8493850267379678,0.85,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,36,S1,1,2,0.77,0.7082699137493658,0.77,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,37,S1,1,2,0.96,0.9608607331821617,0.96,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,39,S1,1,2,0.86,0.8534922092265114,0.86,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EEGConformer,OpenBMI_SSVEP,OpenBMI,42,S1,1,2,0.91,0.9099885817211044,0.91,100,486469f56d7b9082b277a7a1692b4d0a50aab1eb8104fb55aa5a06b07b27b9e1,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
