comparison,task,target,feature_set,heldout_fold,training_scope,feature,standardized_coefficient,mean_coefficient,mean_absolute_coefficient,sign_consistency
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,top1_probability_difference,0.11173913409788984,0.03683107950294646,0.07424768232251695,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,margin_difference,0.11173852178931405,0.0368306607027868,0.07424763762011485,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,entropy_difference,0.24121725956785323,-0.04970974447463901,0.15672981868257013,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,probability_L1_distance,0.01506293438707369,-0.01834486164919934,0.05018935347849922,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,JS_divergence,0.4069802790965814,0.11307301318883937,0.13391757982852331,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,candidate_embedding_l2_norm,0.021289963699782602,-0.04559487630135094,0.05632728771440838,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,candidate_prehead_feature_l2_norm,0.021289963699782602,-0.04559487630135094,0.05632728771440838,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,mixer_block1_relative_update_norm,0.12493579996910177,0.03688464567211562,0.11130475501514059,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,mixer_block2_relative_update_norm,-0.09151867862909752,-0.11316847485815296,0.11316847485815296,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,mixer_block3_relative_update_norm,0.24859845718368406,0.08562547705106285,0.11899850700311869,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,scale_alpha_max,0.046440375158432155,0.09784821370341464,0.19982639269251443,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,scale_alpha_min,0.24296309302841312,0.19565721147071022,0.19565721147071022,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,scale_alpha_entropy,0.0076316163238358235,0.03463042063648826,0.13034668114869463,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,scale_alpha_range,-0.09656231543410695,-0.03316568201347529,0.06997779446099621,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,b0_embedding_l2_norm,-0.16804831593450534,-0.10028970491019358,0.10028970491019355,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,3,seed0,b0_final_temporal_feature_l2_norm,0.31517589598658813,0.2870322336762794,0.28703223367627945,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,b0_top1_probability,0.057869920363446944,-0.04034274841530984,0.06349071656068862,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,b0_margin,0.05787072148507706,-0.0403417947764336,0.06349008337046443,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,b0_entropy,0.22601767254368305,0.18436545011369257,0.18572077459729322,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,b0_logit_l2_norm,0.12337599528127163,0.23222949765883402,0.232229497658834,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,candidate_top1_probability,-0.011494117614697,0.014223500480242809,0.0555340864331617,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,candidate_margin,-0.01149449720470971,0.01422380777336428,0.05553430266640761,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,candidate_entropy,-0.09477904649682303,0.09272493632234366,0.2108918953384024,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,candidate_logit_l2_norm,0.2731626639884807,0.3168741502756582,0.31687415027565824,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,top1_probability_difference,-0.04650075540210146,0.03683107950294646,0.07424768232251695,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,margin_difference,-0.04650155235220923,0.0368306607027868,0.07424763762011485,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,entropy_difference,-0.20734590048988957,-0.04970974447463901,0.15672981868257013,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,probability_L1_distance,0.033109433384040605,-0.01834486164919934,0.05018935347849922,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,JS_divergence,-0.03450037444203432,0.11307301318883937,0.13391757982852331,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,candidate_embedding_l2_norm,-0.05507055721725204,-0.04559487630135094,0.05632728771440838,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,candidate_prehead_feature_l2_norm,-0.05507055721725204,-0.04559487630135094,0.05632728771440838,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,mixer_block1_relative_update_norm,-0.17911124770094153,0.03688464567211562,0.11130475501514059,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,mixer_block2_relative_update_norm,-0.07842160674899597,-0.11316847485815296,0.11316847485815296,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,mixer_block3_relative_update_norm,0.05603925972275159,0.08562547705106285,0.11899850700311869,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,scale_alpha_max,0.3573772516538793,0.09784821370341464,0.19982639269251443,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,scale_alpha_min,0.44127362079328847,0.19565721147071022,0.19565721147071022,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,scale_alpha_entropy,0.15415149112063514,0.03463042063648826,0.13034668114869463,0.8
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,scale_alpha_range,0.014156814370936872,-0.03316568201347529,0.06997779446099621,0.6
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,b0_embedding_l2_norm,-0.03903621481541924,-0.10028970491019358,0.10028970491019355,1.0
X,OpenBMI_MI,SAFE_SWITCH,MECH,4,seed0,b0_final_temporal_feature_l2_norm,0.2600117424115007,0.2870322336762794,0.28703223367627945,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,b0_top1_probability,-0.0864823339737247,-0.21913329656538694,0.219133296565387,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,b0_margin,-0.6124912153044517,-0.6590253087591502,0.6590253087591503,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,b0_entropy,-0.7375926012421022,-0.6985597629866042,0.6985597629866043,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,b0_logit_l2_norm,-0.951716172028857,-0.801850337417888,0.8018503374178879,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,candidate_top1_probability,-0.6264687602528738,-0.6892195780438366,0.6892195780438366,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,candidate_margin,0.27942422552460466,0.34337467569919217,0.3433746756991921,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,candidate_entropy,-1.0791201444279745,-0.8076706479317337,0.8076706479317337,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,candidate_logit_l2_norm,0.5497432905929035,0.8453446013274682,0.8453446013274682,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,top1_probability_difference,-0.3246884848791404,-0.27407318572737405,0.2740731857273741,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,margin_difference,0.6054985722303032,0.6989597117638677,0.6989597117638677,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,entropy_difference,-0.17555254422891442,-0.02113415581549259,0.12666107681461752,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,probability_L1_distance,-0.1375941718069566,-0.1645734331320424,0.29205117631779365,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,0,seed0,JS_divergence,-0.13569105391041902,0.08553949048552963,0.17287942642804957,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,b0_top1_probability,-0.10233600937693346,-0.21913329656538694,0.219133296565387,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,b0_margin,-0.9537085841355266,-0.6590253087591502,0.6590253087591503,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,b0_entropy,-0.938538260618586,-0.6985597629866042,0.6985597629866043,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,b0_logit_l2_norm,-0.874324489361648,-0.801850337417888,0.8018503374178879,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,candidate_top1_probability,-0.6728303956231144,-0.6892195780438366,0.6892195780438366,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,candidate_margin,0.09902589164809554,0.34337467569919217,0.3433746756991921,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,candidate_entropy,-0.9275245300287562,-0.8076706479317337,0.8076706479317337,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,candidate_logit_l2_norm,0.7778509973814692,0.8453446013274682,0.8453446013274682,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,top1_probability_difference,-0.3674507081922755,-0.27407318572737405,0.2740731857273741,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,margin_difference,0.7805385637816632,0.6989597117638677,0.6989597117638677,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,entropy_difference,0.06699309137178526,-0.02113415581549259,0.12666107681461752,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,probability_L1_distance,0.04783033858582463,-0.1645734331320424,0.29205117631779365,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,1,seed0,JS_divergence,0.0345717147302757,0.08553949048552963,0.17287942642804957,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,b0_top1_probability,-0.40882169882816793,-0.21913329656538694,0.219133296565387,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,b0_margin,-0.33214312046960076,-0.6590253087591502,0.6590253087591503,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,b0_entropy,-0.6478438664448277,-0.6985597629866042,0.6985597629866043,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,b0_logit_l2_norm,-0.9491831391194865,-0.801850337417888,0.8018503374178879,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,candidate_top1_probability,-0.7131948824285742,-0.6892195780438366,0.6892195780438366,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,candidate_margin,0.45388620118875744,0.34337467569919217,0.3433746756991921,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,candidate_entropy,-0.8017390128838355,-0.8076706479317337,0.8076706479317337,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,candidate_logit_l2_norm,1.186931730850384,0.8453446013274682,0.8453446013274682,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,top1_probability_difference,-0.13252561833858353,-0.27407318572737405,0.2740731857273741,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,margin_difference,0.5125916414402133,0.6989597117638677,0.6989597117638677,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,entropy_difference,-0.04042738794999575,-0.02113415581549259,0.12666107681461752,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,probability_L1_distance,-0.6258772468262153,-0.1645734331320424,0.29205117631779365,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,2,seed0,JS_divergence,0.4232463406016394,0.08553949048552963,0.17287942642804957,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,b0_top1_probability,-0.314099718500782,-0.21913329656538694,0.219133296565387,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,b0_margin,-0.8942319822529589,-0.6590253087591502,0.6590253087591503,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,b0_entropy,-0.9602053419253291,-0.6985597629866042,0.6985597629866043,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,b0_logit_l2_norm,-0.5639433169655357,-0.801850337417888,0.8018503374178879,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,candidate_top1_probability,-0.7110388286886181,-0.6892195780438366,0.6892195780438366,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,candidate_margin,0.4206345054555514,0.34337467569919217,0.3433746756991921,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,candidate_entropy,-0.7675196430728702,-0.8076706479317337,0.8076706479317337,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,candidate_logit_l2_norm,0.9428678699436221,0.8453446013274682,0.8453446013274682,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,top1_probability_difference,-0.21489076640617538,-0.27407318572737405,0.2740731857273741,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,margin_difference,0.932242544735814,0.6989597117638677,0.6989597117638677,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,entropy_difference,0.19682421112602708,-0.02113415581549259,0.12666107681461752,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,probability_L1_distance,-0.3780901049914183,-0.1645734331320424,0.29205117631779365,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,3,seed0,JS_divergence,0.18822923695203284,0.08553949048552963,0.17287942642804957,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,b0_top1_probability,-0.18392672214732667,-0.21913329656538694,0.219133296565387,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,b0_margin,-0.5025516416332135,-0.6590253087591502,0.6590253087591503,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,b0_entropy,-0.20861874470217573,-0.6985597629866042,0.6985597629866043,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,b0_logit_l2_norm,-0.6700845696139128,-0.801850337417888,0.8018503374178879,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,candidate_top1_probability,-0.7225650232260025,-0.6892195780438366,0.6892195780438366,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,candidate_margin,0.46390255467895175,0.34337467569919217,0.3433746756991921,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,candidate_entropy,-0.4624499092452318,-0.8076706479317337,0.8076706479317337,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,candidate_logit_l2_norm,0.7693291178689625,0.8453446013274682,0.8453446013274682,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,top1_probability_difference,-0.33081035082069554,-0.27407318572737405,0.2740731857273741,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,margin_difference,0.6639272366313449,0.6989597117638677,0.6989597117638677,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,entropy_difference,-0.15350814939636512,-0.02113415581549259,0.12666107681461752,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,probability_L1_distance,0.2708640193785535,-0.1645734331320424,0.29205117631779365,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,CONF_ONLY,4,seed0,JS_divergence,-0.08265878594588082,0.08553949048552963,0.17287942642804957,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,b0_top1_probability,-0.11257022663518396,-0.09397986509386756,0.09415476574766335,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,b0_margin,-0.6197898916886856,-0.6759739547558141,0.6759739547558141,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,b0_entropy,-0.8380126768151924,-0.7219187057561501,0.7219187057561501,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,b0_logit_l2_norm,-1.3161519016203995,-1.1326494154549027,1.1326494154549027,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,candidate_top1_probability,-0.5068662750338955,-0.426122773306069,0.4261227733060691,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,candidate_margin,0.13423489848755757,0.3517176228525283,0.3517176228525282,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,candidate_entropy,-1.2187842882620747,-0.739420735932299,0.739420735932299,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,candidate_logit_l2_norm,0.4766466430500856,0.5271775736704829,0.5271775736704829,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,top1_probability_difference,-0.23215734400548943,-0.2006826668550322,0.2006826668550322,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,margin_difference,0.5202714279030123,0.7166300446345888,0.7166300446345888,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,entropy_difference,-0.1948463033470899,0.03959646020817442,0.11753498154701039,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,probability_L1_distance,-0.03947870909138116,-0.029374445035466157,0.24444179504833344,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,JS_divergence,-0.3818785936442983,-0.3114388888419501,0.3114388888419501,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,candidate_embedding_l2_norm,0.0446809020419976,0.08522631061635928,0.12516688316963873,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,candidate_prehead_feature_l2_norm,0.0446809020419976,0.08522631061635928,0.12516688316963873,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,mixer_block1_relative_update_norm,0.3616289471365241,0.41560742352516655,0.41560742352516655,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,mixer_block2_relative_update_norm,0.6268684185761675,0.4620260737571842,0.5022482032808104,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,mixer_block3_relative_update_norm,0.17611162561171845,0.5928903650506874,0.5928903650506874,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,scale_alpha_max,-0.633186155167037,-0.5163133430048354,0.5163133430048354,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,scale_alpha_min,-0.2573633781752288,-0.411523485021344,0.411523485021344,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,scale_alpha_entropy,-1.1826007459370043,-0.2761005011129386,0.34900089472448226,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,scale_alpha_range,-0.274942260893247,-0.21002728048503708,0.22466923653020707,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,b0_embedding_l2_norm,0.5688419961684359,0.2911804476736316,0.4620896343259715,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,0,seed0,b0_final_temporal_feature_l2_norm,0.19213697127072524,0.32485904815166544,0.32485904815166544,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,b0_top1_probability,-0.00943093855586868,-0.09397986509386756,0.09415476574766335,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,b0_margin,-0.8429567790659616,-0.6759739547558141,0.6759739547558141,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,b0_entropy,-0.768770137782806,-0.7219187057561501,0.7219187057561501,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,b0_logit_l2_norm,-0.9772620993798539,-1.1326494154549027,1.1326494154549027,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,candidate_top1_probability,-0.4754934097456735,-0.426122773306069,0.4261227733060691,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,candidate_margin,0.19392788865852925,0.3517176228525283,0.3517176228525282,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,candidate_entropy,-0.7441322417703994,-0.739420735932299,0.739420735932299,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,candidate_logit_l2_norm,0.4675295224473857,0.5271775736704829,0.5271775736704829,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,top1_probability_difference,-0.3070556426195505,-0.2006826668550322,0.2006826668550322,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,margin_difference,0.7611868784658125,0.7166300446345888,0.7166300446345888,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,entropy_difference,0.06529318138642179,0.03959646020817442,0.11753498154701039,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,probability_L1_distance,0.11276237014268888,-0.029374445035466157,0.24444179504833344,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,JS_divergence,-0.184390587207621,-0.3114388888419501,0.3114388888419501,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,candidate_embedding_l2_norm,0.12525568074227747,0.08522631061635928,0.12516688316963873,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,candidate_prehead_feature_l2_norm,0.12525568074227747,0.08522631061635928,0.12516688316963873,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,mixer_block1_relative_update_norm,0.22244914069865832,0.41560742352516655,0.41560742352516655,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,mixer_block2_relative_update_norm,0.0495604948096,0.4620260737571842,0.5022482032808104,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,mixer_block3_relative_update_norm,0.29437581004066515,0.5928903650506874,0.5928903650506874,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,scale_alpha_max,-0.40093843707073246,-0.5163133430048354,0.5163133430048354,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,scale_alpha_min,-0.22663245813439178,-0.411523485021344,0.411523485021344,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,scale_alpha_entropy,-0.021872492404699254,-0.2761005011129386,0.34900089472448226,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,scale_alpha_range,-0.19996142302453448,-0.21002728048503708,0.22466923653020707,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,b0_embedding_l2_norm,-0.09459177981431931,0.2911804476736316,0.4620896343259715,0.6
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,1,seed0,b0_final_temporal_feature_l2_norm,0.26061699380340775,0.32485904815166544,0.32485904815166544,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,b0_top1_probability,-0.24540749296622286,-0.09397986509386756,0.09415476574766335,0.8
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,b0_margin,-0.35005247165606757,-0.6759739547558141,0.6759739547558141,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,b0_entropy,-0.6230424953621513,-0.7219187057561501,0.7219187057561501,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,b0_logit_l2_norm,-0.9334545764486938,-1.1326494154549027,1.1326494154549027,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,candidate_top1_probability,-0.38247014250827854,-0.426122773306069,0.4261227733060691,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,candidate_margin,0.523001151311148,0.3517176228525283,0.3517176228525282,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,candidate_entropy,-0.6530575284158889,-0.739420735932299,0.739420735932299,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,candidate_logit_l2_norm,0.3839203172517857,0.5271775736704829,0.5271775736704829,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,top1_probability_difference,-0.05211600401353595,-0.2006826668550322,0.2006826668550322,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,margin_difference,0.5674183027759769,0.7166300446345888,0.7166300446345888,1.0
X,OpenBMI_SSVEP,CLEAN_RESCUE_VS_HARM,MECH,2,seed0,entropy_difference,0.03530815677273035,0.03959646020817442,0.11753498154701039,0.8
