dataset,role,fold,seed,subject,block,recipe,population_CE,adapter_CE,utility_CE,population_BA,adapter_BA,delta_BA,held_block_used_for_fit,future_labels_used_for_fit
WBCIC,outcome,0,0,37,3,upda_r1_l20.001_one_se,0.4131206475123598,0.4024986951094952,0.010621952402864565,0.8200000000000001,0.84,0.019999999999999907,False,False
WBCIC,outcome,0,1,1,0,upda_r1_l20.001_one_se,0.38534867476787604,0.4288574699385241,-0.04350879517064804,0.8,0.8400000000000001,0.040000000000000036,False,False
WBCIC,outcome,0,1,1,1,upda_r1_l20.001_one_se,0.16561929047705476,0.1366923290770427,0.028926961400012052,0.9565217391304348,0.9565217391304348,0.0,False,False
WBCIC,outcome,0,1,1,2,upda_r1_l20.001_one_se,0.4494863493346861,0.47214979985493605,-0.022663450520249928,0.8,0.8200000000000001,0.020000000000000018,False,False
WBCIC,outcome,0,1,1,3,upda_r1_l20.001_one_se,0.18410143976437324,0.14971117976257356,0.03439026000179968,0.9597423510466989,0.9347826086956521,-0.02495974235104681,False,False
WBCIC,outcome,0,1,3,0,upda_r1_l20.001_one_se,0.21174067086053902,0.17728770333405686,0.034452967526482164,0.8999999999999999,0.8999999999999999,0.0,False,False
WBCIC,outcome,0,1,3,1,upda_r1_l20.001_one_se,0.1280238129775567,0.09270503487673071,0.03531877810082598,0.98,0.98,0.0,False,False
WBCIC,outcome,0,1,3,2,upda_r1_l20.001_one_se,0.2861818503495299,0.2842641489622419,0.0019177013872880289,0.9,0.8600000000000001,-0.039999999999999925,False,False
WBCIC,outcome,0,1,3,3,upda_r1_l20.001_one_se,0.27940573089379694,0.3196688540346653,-0.04026312314086833,0.88,0.88,0.0,False,False
WBCIC,outcome,0,1,5,0,upda_r1_l20.001_one_se,0.19049184845600056,0.1630124630571156,0.027479385398884976,0.9182692307692308,0.9391025641025641,0.02083333333333326,False,False
WBCIC,outcome,0,1,5,1,upda_r1_l20.001_one_se,0.3258707018484907,0.3269510678178744,-0.001080365969383712,0.8701298701298701,0.8701298701298701,0.0,False,False
WBCIC,outcome,0,1,5,2,upda_r1_l20.001_one_se,0.2482550700478173,0.2496983275851905,-0.0014432575373732048,0.9237012987012987,0.9058441558441559,-0.017857142857142794,False,False
WBCIC,outcome,0,1,5,3,upda_r1_l20.001_one_se,0.41262167253380666,0.45886086130502407,-0.04623918877121741,0.7996794871794872,0.7772435897435898,-0.022435897435897467,False,False
WBCIC,outcome,0,1,16,0,upda_r1_l20.001_one_se,0.7203299943723558,0.6688023542694991,0.05152764010285671,0.6009615384615384,0.657051282051282,0.05608974358974361,False,False
WBCIC,outcome,0,1,16,1,upda_r1_l20.001_one_se,0.8066878852759007,0.6740403213361653,0.13264756393973542,0.5246305418719212,0.541871921182266,0.017241379310344862,False,False
WBCIC,outcome,0,1,16,2,upda_r1_l20.001_one_se,0.7870504737404711,0.7023623450693115,0.0846881286711596,0.6223832528180354,0.6159420289855072,-0.006441223832528209,False,False
WBCIC,outcome,0,1,16,3,upda_r1_l20.001_one_se,0.8513815730726451,0.730910935998576,0.12047063707406902,0.5416666666666667,0.5801282051282051,0.038461538461538325,False,False
WBCIC,outcome,0,1,19,0,upda_r1_l20.001_one_se,0.635581416597725,0.6518037734509586,-0.016222356853233588,0.7564102564102564,0.6714743589743589,-0.08493589743589747,False,False
WBCIC,outcome,0,1,19,1,upda_r1_l20.001_one_se,0.2728184932790908,0.31128300125946023,-0.03846450798036943,0.857487922705314,0.8236714975845411,-0.033816425120772986,False,False
WBCIC,outcome,0,1,19,2,upda_r1_l20.001_one_se,0.9540642430472009,0.8794769316262491,0.07458731142095187,0.612012987012987,0.625,0.012987012987012991,False,False
WBCIC,outcome,0,1,19,3,upda_r1_l20.001_one_se,0.8776915814611828,0.7984505396119509,0.07924104184923186,0.4742351046698873,0.5644122383252818,0.09017713365539448,False,False
WBCIC,outcome,0,1,21,0,upda_r1_l20.001_one_se,0.25062349672490614,0.28611359767164957,-0.03549010094674343,0.8557692307692308,0.8557692307692308,0.0,False,False
WBCIC,outcome,0,1,21,1,upda_r1_l20.001_one_se,0.30078572182377195,0.33181223897404166,-0.031026517150269717,0.9,0.88,-0.020000000000000018,False,False
WBCIC,outcome,0,1,21,2,upda_r1_l20.001_one_se,0.28821030558673355,0.279619784376016,0.008590521210717572,0.8621794871794872,0.8397435897435898,-0.022435897435897467,False,False
WBCIC,outcome,0,1,21,3,upda_r1_l20.001_one_se,0.37828051538458674,0.3891194633347789,-0.01083894795019219,0.8389694041867954,0.8389694041867954,0.0,False,False
WBCIC,outcome,0,1,28,0,upda_r1_l20.001_one_se,0.3922468820638813,0.3976204233794998,-0.005373541315618513,0.8051529790660226,0.7834138486312399,-0.021739130434782705,False,False
WBCIC,outcome,0,1,28,1,upda_r1_l20.001_one_se,0.6457325799057706,0.7512257580742364,-0.10549317816846582,0.643317230273752,0.6618357487922705,0.01851851851851849,False,False
WBCIC,outcome,0,1,28,2,upda_r1_l20.001_one_se,0.4045766089998628,0.39932049053785423,0.005256118462008574,0.8119868637110016,0.8185550082101807,0.006568144499179085,False,False
WBCIC,outcome,0,1,28,3,upda_r1_l20.001_one_se,0.3287395075337094,0.32732310922982516,0.0014163983038842365,0.8448275862068966,0.8793103448275862,0.03448275862068961,False,False
WBCIC,outcome,0,1,33,0,upda_r1_l20.001_one_se,0.12182143904863293,0.08820391509284654,0.03361752395578639,0.9423076923076923,0.9599358974358975,0.017628205128205177,False,False
WBCIC,outcome,0,1,33,1,upda_r1_l20.001_one_se,0.13684462735791153,0.1250798771145725,0.011764750243339034,0.9594155844155845,0.9821428571428572,0.022727272727272707,False,False
WBCIC,outcome,0,1,33,2,upda_r1_l20.001_one_se,0.09346749921345732,0.05025658464736079,0.04321091456609653,0.9814814814814814,0.9782608695652174,-0.0032206119162639935,False,False
WBCIC,outcome,0,1,33,3,upda_r1_l20.001_one_se,0.11677654049361655,0.13408591251231036,-0.017309372018693814,0.98,0.98,0.0,False,False
WBCIC,outcome,0,1,37,0,upda_r1_l20.001_one_se,0.2825171315116968,0.24153847921424848,0.04097865229744829,0.8766025641025641,0.8766025641025641,0.0,False,False
WBCIC,outcome,0,1,37,1,upda_r1_l20.001_one_se,0.36583135042481757,0.3707059750121687,-0.004874624587351106,0.8555194805194806,0.8327922077922079,-0.022727272727272707,False,False
WBCIC,outcome,0,1,37,2,upda_r1_l20.001_one_se,0.4545361248047746,0.470622731722566,-0.0160866069177914,0.7865353037766831,0.8037766830870279,0.01724137931034475,False,False
WBCIC,outcome,0,1,37,3,upda_r1_l20.001_one_se,0.3893139526700016,0.3688174348752845,0.020496517794717062,0.78,0.8200000000000001,0.040000000000000036,False,False
WBCIC,outcome,0,2,1,0,upda_r1_l20.001_one_se,0.4390648463245101,0.5254399933606514,-0.0863751470361413,0.76,0.76,0.0,False,False
WBCIC,outcome,0,2,1,1,upda_r1_l20.001_one_se,0.18127271708591547,0.14491353384013406,0.03635918324578141,0.9565217391304348,0.9565217391304348,0.0,False,False
WBCIC,outcome,0,2,1,2,upda_r1_l20.001_one_se,0.5063987113141925,0.5604483873368344,-0.05404967602264199,0.7,0.6799999999999999,-0.020000000000000018,False,False
WBCIC,outcome,0,2,1,3,upda_r1_l20.001_one_se,0.19810576475173627,0.19726779237179098,0.0008379723799452898,0.9009661835748792,0.9194847020933977,0.01851851851851849,False,False
WBCIC,outcome,0,2,3,0,upda_r1_l20.001_one_se,0.156968590805459,0.13037982008240726,0.02658877072305174,0.94,0.94,0.0,False,False
WBCIC,outcome,0,2,3,1,upda_r1_l20.001_one_se,0.16090203583430682,0.14635266864858154,0.014549367185725276,0.92,0.92,0.0,False,False
WBCIC,outcome,0,2,3,2,upda_r1_l20.001_one_se,0.29909571657613576,0.3141745188959055,-0.015078802319769713,0.8400000000000001,0.8200000000000001,-0.020000000000000018,False,False
WBCIC,outcome,0,2,3,3,upda_r1_l20.001_one_se,0.28819623169164216,0.35287940403295726,-0.0646831723413151,0.86,0.86,0.0,False,False
WBCIC,outcome,0,2,5,0,upda_r1_l20.001_one_se,0.12242363561095855,0.11049970689235103,0.011923928718607521,0.9391025641025641,0.9391025641025641,0.0,False,False
WBCIC,outcome,0,2,5,1,upda_r1_l20.001_one_se,0.3062499935301597,0.3170922747243782,-0.010842281194218484,0.887987012987013,0.8652597402597402,-0.022727272727272818,False,False
WBCIC,outcome,0,2,5,2,upda_r1_l20.001_one_se,0.2317120195254845,0.28721741815268836,-0.055505398627203856,0.900974025974026,0.8831168831168831,-0.017857142857142905,False,False
WBCIC,outcome,0,2,5,3,upda_r1_l20.001_one_se,0.31598939060713466,0.364555402967643,-0.04856601236050834,0.8573717948717949,0.8349358974358975,-0.022435897435897467,False,False
WBCIC,outcome,0,2,16,0,upda_r1_l20.001_one_se,0.8266835773845842,0.7126665941717928,0.11401698321279141,0.5176282051282051,0.5144230769230769,-0.0032051282051281937,False,False
WBCIC,outcome,0,2,16,1,upda_r1_l20.001_one_se,0.8574422652032911,0.7136172616404711,0.14382500356282002,0.4860426929392447,0.451559934318555,-0.03448275862068967,False,False
WBCIC,outcome,0,2,16,2,upda_r1_l20.001_one_se,0.831311501379134,0.7272502706631067,0.10406123071602735,0.501610305958132,0.47020933977455714,-0.03140096618357491,False,False
WBCIC,outcome,0,2,16,3,upda_r1_l20.001_one_se,0.9607055069067719,0.7844871089316898,0.1762183979750821,0.45993589743589747,0.4935897435897436,0.033653846153846145,False,False
WBCIC,outcome,0,2,19,0,upda_r1_l20.001_one_se,0.6526216456996522,0.6632074438550083,-0.010585798155356096,0.5897435897435898,0.5448717948717949,-0.04487179487179482,False,False
WBCIC,outcome,0,2,19,1,upda_r1_l20.001_one_se,0.33445246993023064,0.46206643002464737,-0.12761396009441672,0.8639291465378421,0.786634460547504,-0.07729468599033817,False,False
WBCIC,outcome,0,2,19,2,upda_r1_l20.001_one_se,0.7065537357830082,0.7062016440064647,0.000352091776543495,0.48538961038961037,0.5324675324675325,0.04707792207792216,False,False
WBCIC,outcome,0,2,19,3,upda_r1_l20.001_one_se,0.7070202971210481,0.7060659625900012,0.0009543345310468743,0.5241545893719807,0.5555555555555556,0.03140096618357491,False,False
WBCIC,outcome,0,2,21,0,upda_r1_l20.001_one_se,0.24021077187269618,0.2656858936211068,-0.0254751217484106,0.8573717948717949,0.8157051282051282,-0.04166666666666674,False,False
WBCIC,outcome,0,2,21,1,upda_r1_l20.001_one_se,0.22647831456818823,0.2423299088858824,-0.015851594317694173,0.8400000000000001,0.88,0.039999999999999925,False,False
WBCIC,outcome,0,2,21,2,upda_r1_l20.001_one_se,0.2792822374275421,0.2745314828900097,0.004750754537532376,0.8798076923076923,0.8573717948717949,-0.022435897435897356,False,False
WBCIC,outcome,0,2,21,3,upda_r1_l20.001_one_se,0.30129750668001887,0.2914867041241989,0.009810802555819953,0.857487922705314,0.8607085346215781,0.0032206119162641045,False,False
WBCIC,outcome,0,2,28,0,upda_r1_l20.001_one_se,0.4040739996335926,0.43075542083270596,-0.026681421199113375,0.7801932367149759,0.7584541062801933,-0.021739130434782594,False,False
WBCIC,outcome,0,2,28,1,upda_r1_l20.001_one_se,0.5850165209015213,0.6422944025305029,-0.05727788162898151,0.6280193236714976,0.6497584541062802,0.021739130434782594,False,False
WBCIC,outcome,0,2,28,2,upda_r1_l20.001_one_se,0.306542644120263,0.31468306242413113,-0.008140418303868135,0.8940886699507389,0.8768472906403941,-0.01724137931034475,False,False
WBCIC,outcome,0,2,28,3,upda_r1_l20.001_one_se,0.21975399987760025,0.23059149750164104,-0.010837497624040793,0.9072249589490968,0.9072249589490968,0.0,False,False
WBCIC,outcome,0,2,33,0,upda_r1_l20.001_one_se,0.10606321259028074,0.1741743305644491,-0.06811111797416834,0.9599358974358975,0.9599358974358975,0.0,False,False
WBCIC,outcome,0,2,33,1,upda_r1_l20.001_one_se,0.16365177266119607,0.24911187542630098,-0.0854601027651049,0.900974025974026,0.9107142857142857,0.009740259740259716,False,False
WBCIC,outcome,0,2,33,2,upda_r1_l20.001_one_se,0.08487996463578565,0.057425401457926364,0.027454563177859284,0.9814814814814814,0.9597423510466989,-0.021739130434782483,False,False
WBCIC,outcome,0,2,33,3,upda_r1_l20.001_one_se,0.054665914440839146,0.003918432330220941,0.050747482110618206,1.0,1.0,0.0,False,False
WBCIC,outcome,0,2,37,0,upda_r1_l20.001_one_se,0.26313174178120163,0.22864728658418013,0.03448445519702151,0.9006410256410255,0.9006410256410255,0.0,False,False
WBCIC,outcome,0,2,37,1,upda_r1_l20.001_one_se,0.35358143541709147,0.37357798210294973,-0.019996546685858263,0.8376623376623377,0.8149350649350648,-0.022727272727272818,False,False
WBCIC,outcome,0,2,37,2,upda_r1_l20.001_one_se,0.4213395309565424,0.40624326065384175,0.015096270302700665,0.8144499178981938,0.8144499178981938,0.0,False,False
WBCIC,outcome,0,2,37,3,upda_r1_l20.001_one_se,0.39866204852214665,0.41196287242293217,-0.013300823900785519,0.8200000000000001,0.86,0.039999999999999925,False,False
WBCIC,outcome,1,0,2,0,upda_r1_l20.001_one_se,0.6039482976977576,0.5354673868985362,0.06848091079922136,0.6561996779388084,0.6312399355877616,-0.02495974235104681,False,False
WBCIC,outcome,1,0,2,1,upda_r1_l20.001_one_se,0.46911014480936514,0.47889827057282197,-0.009788125763456834,0.6987179487179487,0.6987179487179487,0.0,False,False
WBCIC,outcome,1,0,2,2,upda_r1_l20.001_one_se,0.9875897437686387,0.832907258588375,0.15468248518026373,0.538647342995169,0.5789049919484701,0.040257648953301084,False,False
WBCIC,outcome,1,0,2,3,upda_r1_l20.001_one_se,0.5077385739920504,0.4688372119078469,0.03890136208420347,0.7596153846153846,0.7419871794871795,-0.017628205128205066,False,False
WBCIC,outcome,1,0,11,0,upda_r1_l20.001_one_se,0.08976660275620742,0.06144897960652099,0.02831762314968643,1.0,0.98,-0.020000000000000018,False,False
WBCIC,outcome,1,0,11,1,upda_r1_l20.001_one_se,0.2762801567750757,0.443535964059804,-0.16725580728472828,0.8573717948717949,0.8573717948717949,0.0,False,False
WBCIC,outcome,1,0,11,2,upda_r1_l20.001_one_se,0.0886438167305011,0.0944714980163087,-0.005827681285807601,0.9545454545454546,0.9545454545454546,0.0,False,False
WBCIC,outcome,1,0,11,3,upda_r1_l20.001_one_se,0.25654381203430476,0.32521158647774473,-0.06866777444343997,0.8888888888888888,0.8888888888888888,0.0,False,False
WBCIC,outcome,1,0,13,0,upda_r1_l20.001_one_se,0.1512793768489224,0.15711323466353905,-0.00583385781461665,0.9642857142857143,0.9642857142857143,0.0,False,False
WBCIC,outcome,1,0,13,1,upda_r1_l20.001_one_se,0.27271688555111157,0.28231990532886125,-0.009603019777749688,0.8474025974025974,0.8295454545454546,-0.017857142857142794,False,False
WBCIC,outcome,1,0,13,2,upda_r1_l20.001_one_se,0.6097013732275698,0.8250755542466617,-0.2153741810190919,0.717948717948718,0.7211538461538461,0.0032051282051281937,False,False
WBCIC,outcome,1,0,13,3,upda_r1_l20.001_one_se,0.12377890541253028,0.12073500844983404,0.0030438969626962464,0.9615384615384616,0.9615384615384616,0.0,False,False
WBCIC,outcome,1,0,18,0,upda_r1_l20.001_one_se,0.7809988633201951,0.7012213099417203,0.07977755337847481,0.45993589743589747,0.46634615384615385,0.0064102564102563875,False,False
WBCIC,outcome,1,0,18,1,upda_r1_l20.001_one_se,0.6524775223923606,0.6588703794283856,-0.00639285703602499,0.6409017713365539,0.604669887278583,-0.03623188405797095,False,False
WBCIC,outcome,1,0,18,2,upda_r1_l20.001_one_se,0.7220896409867936,0.6964088260556939,0.02568081493109975,0.5769230769230769,0.5064102564102564,-0.07051282051282048,False,False
WBCIC,outcome,1,0,18,3,upda_r1_l20.001_one_se,0.7719659158053944,0.696459469565749,0.07550644623964542,0.52,0.5,-0.020000000000000018,False,False
WBCIC,outcome,1,0,27,0,upda_r1_l20.001_one_se,0.9251176456283324,0.7870255059141111,0.1380921397142213,0.512987012987013,0.512987012987013,0.0,False,False
WBCIC,outcome,1,0,27,1,upda_r1_l20.001_one_se,0.7906906779227356,0.7221261986889569,0.06856447923377873,0.5827922077922079,0.5422077922077921,-0.04058441558441572,False,False
WBCIC,outcome,1,0,27,2,upda_r1_l20.001_one_se,0.81577235619201,0.7172629395463008,0.09850941664570922,0.5480769230769231,0.46794871794871795,-0.08012820512820518,False,False
WBCIC,outcome,1,0,27,3,upda_r1_l20.001_one_se,0.7111359737064714,0.6763199576265708,0.03481601607990059,0.5721153846153846,0.5721153846153846,0.0,False,False
WBCIC,outcome,1,0,36,0,upda_r1_l20.001_one_se,0.034215859915623766,0.047619929481042905,-0.01340406956541914,1.0,0.9791666666666667,-0.02083333333333326,False,False
WBCIC,outcome,1,0,36,1,upda_r1_l20.001_one_se,0.11866381285741817,0.12171795675322558,-0.0030541438958074096,0.94,0.94,0.0,False,False
WBCIC,outcome,1,0,36,2,upda_r1_l20.001_one_se,0.3438948234142392,0.35692920670665496,-0.013034383292415741,0.8397435897435898,0.8221153846153846,-0.017628205128205177,False,False
WBCIC,outcome,1,0,36,3,upda_r1_l20.001_one_se,0.3556602699743579,0.3605529018639475,-0.004892631889589605,0.8,0.8200000000000001,0.020000000000000018,False,False
WBCIC,outcome,1,0,44,0,upda_r1_l20.001_one_se,0.7466326108949537,0.6137268747106576,0.13290573618429613,0.6200000000000001,0.64,0.019999999999999907,False,False
WBCIC,outcome,1,0,44,1,upda_r1_l20.001_one_se,0.844767922207077,0.7289716718048516,0.11579625040222541,0.6,0.5800000000000001,-0.019999999999999907,False,False
WBCIC,outcome,1,0,44,2,upda_r1_l20.001_one_se,0.6739029981357524,0.6063456447152472,0.06755735342050517,0.6799999999999999,0.6200000000000001,-0.05999999999999983,False,False
WBCIC,outcome,1,0,44,3,upda_r1_l20.001_one_se,0.8349182171460653,0.7003483436689638,0.13456987347710148,0.62,0.66,0.040000000000000036,False,False
WBCIC,outcome,1,0,45,0,upda_r1_l20.001_one_se,0.23073348402521757,0.19750277590837764,0.033230708116839924,0.8518518518518519,0.8671497584541064,0.015297906602254496,False,False
WBCIC,outcome,1,0,45,1,upda_r1_l20.001_one_se,0.19507612284877585,0.18730192459611836,0.007774198252657488,0.894524959742351,0.962962962962963,0.068438003220612,False,False
WBCIC,outcome,1,0,45,2,upda_r1_l20.001_one_se,0.25659405593092655,0.2550648924414066,0.0015291634895199246,0.9009661835748792,0.9041867954911433,0.0032206119162641045,False,False
WBCIC,outcome,1,0,45,3,upda_r1_l20.001_one_se,0.41843837082204954,0.3996890223407818,0.018749348481267747,0.8115942028985508,0.826892109500805,0.015297906602254274,False,False
WBCIC,outcome,1,1,2,0,upda_r1_l20.001_one_se,0.6550928847902846,0.5563183613520879,0.0987745234381967,0.6996779388083736,0.5877616747181964,-0.11191626409017719,False,False
WBCIC,outcome,1,1,2,1,upda_r1_l20.001_one_se,0.5131972836671664,0.5068638467329007,0.00633343693426569,0.7548076923076923,0.717948717948718,-0.03685897435897434,False,False
WBCIC,outcome,1,1,2,2,upda_r1_l20.001_one_se,0.9991235165994853,0.8727251786795223,0.12639833791996302,0.6409017713365539,0.6191626409017714,-0.021739130434782483,False,False
WBCIC,outcome,1,1,2,3,upda_r1_l20.001_one_se,0.6390622267010184,0.5224053261172389,0.11665690058377953,0.6634615384615384,0.6634615384615384,0.0,False,False
WBCIC,outcome,1,1,11,0,upda_r1_l20.001_one_se,0.1087384089535695,0.11508479737733943,-0.00634638842376993,0.96,0.96,0.0,False,False
WBCIC,outcome,1,1,11,1,upda_r1_l20.001_one_se,0.2094331171923558,0.32751160840379406,-0.11807849121143826,0.9182692307692308,0.9182692307692308,0.0,False,False
WBCIC,outcome,1,1,11,2,upda_r1_l20.001_one_se,0.1196577017394824,0.1746412834150685,-0.05498358167558609,0.9090909090909092,0.9090909090909092,0.0,False,False
WBCIC,outcome,1,1,11,3,upda_r1_l20.001_one_se,0.3264490032278071,0.45146795195357164,-0.12501894872576452,0.8856682769726247,0.8856682769726247,0.0,False,False
WBCIC,outcome,1,1,13,0,upda_r1_l20.001_one_se,0.2066399847813515,0.20459624744612395,0.002043737335227558,0.9107142857142857,0.9285714285714286,0.017857142857142905,False,False
WBCIC,outcome,1,1,13,1,upda_r1_l20.001_one_se,0.327834654472448,0.3199465899664601,0.00788806450598789,0.8327922077922079,0.8376623376623377,0.004870129870129802,False,False
WBCIC,outcome,1,1,13,2,upda_r1_l20.001_one_se,0.5248274560200705,0.698542355371754,-0.1737148993516835,0.780448717948718,0.780448717948718,0.0,False,False
WBCIC,outcome,1,1,13,3,upda_r1_l20.001_one_se,0.15434632831380515,0.1496097899693458,0.004736538344459362,0.9615384615384616,0.9615384615384616,0.0,False,False
WBCIC,outcome,1,1,18,0,upda_r1_l20.001_one_se,0.8745566188091415,0.7441688087291416,0.1303878100799999,0.5208333333333333,0.40544871794871795,-0.11538461538461531,False,False
WBCIC,outcome,1,1,18,1,upda_r1_l20.001_one_se,0.6201508675697647,0.6465756114673284,-0.026424743897563774,0.6038647342995169,0.604669887278583,0.0008051529790660261,False,False
WBCIC,outcome,1,1,18,2,upda_r1_l20.001_one_se,0.7146941412081893,0.6791565824236369,0.03553755878455245,0.5416666666666667,0.5705128205128205,0.028846153846153744,False,False
WBCIC,outcome,1,1,18,3,upda_r1_l20.001_one_se,0.8330863261709198,0.7170636326653478,0.11602269350557204,0.5,0.46,-0.03999999999999998,False,False
WBCIC,outcome,1,1,27,0,upda_r1_l20.001_one_se,0.7668432179163442,0.6996248958805777,0.0672183220357665,0.5795454545454546,0.577922077922078,-0.0016233766233766378,False,False
WBCIC,outcome,1,1,27,1,upda_r1_l20.001_one_se,0.6526878350904461,0.6448809233370647,0.00780691175338144,0.5925324675324675,0.698051948051948,0.10551948051948057,False,False
WBCIC,outcome,1,1,27,2,upda_r1_l20.001_one_se,0.6393668773821797,0.6696171613904476,-0.030250284008267903,0.6201923076923077,0.5544871794871795,-0.0657051282051282,False,False
WBCIC,outcome,1,1,27,3,upda_r1_l20.001_one_se,0.7528289571691977,0.6886004116993137,0.06422854546988399,0.46314102564102566,0.5352564102564102,0.07211538461538458,False,False
WBCIC,outcome,1,1,36,0,upda_r1_l20.001_one_se,0.042261707815184145,0.058085853918607204,-0.01582414610342306,0.9791666666666667,0.9791666666666667,0.0,False,False
WBCIC,outcome,1,1,36,1,upda_r1_l20.001_one_se,0.11811562126112106,0.12307600500187106,-0.004960383740750002,0.94,0.9199999999999999,-0.020000000000000018,False,False
WBCIC,outcome,1,1,36,2,upda_r1_l20.001_one_se,0.47123629405052064,0.49304878453401335,-0.021812490483492708,0.7612179487179487,0.782051282051282,0.02083333333333337,False,False
WBCIC,outcome,1,1,36,3,upda_r1_l20.001_one_se,0.3620940356706609,0.37226679815341085,-0.010172762482749953,0.8200000000000001,0.8200000000000001,0.0,False,False
WBCIC,outcome,1,1,44,0,upda_r1_l20.001_one_se,0.7837764683255662,0.6155726495316579,0.16820381879390833,0.5800000000000001,0.6200000000000001,0.040000000000000036,False,False
WBCIC,outcome,1,1,44,1,upda_r1_l20.001_one_se,0.9159666295097211,0.7058023924473364,0.21016423706238463,0.6,0.6,0.0,False,False
WBCIC,outcome,1,1,44,2,upda_r1_l20.001_one_se,0.7462216974039125,0.6273399209964358,0.11888177640747677,0.64,0.66,0.020000000000000018,False,False
WBCIC,outcome,1,1,44,3,upda_r1_l20.001_one_se,0.8125953491581622,0.6814371820250683,0.13115816713309392,0.7,0.6799999999999999,-0.020000000000000018,False,False
WBCIC,outcome,1,1,45,0,upda_r1_l20.001_one_se,0.16700032876097,0.1399760899544465,0.02702423880652352,0.9444444444444444,0.9444444444444444,0.0,False,False
WBCIC,outcome,1,1,45,1,upda_r1_l20.001_one_se,0.23598477717778174,0.23012972261050135,0.005855054567280388,0.857487922705314,0.8824476650563606,0.024959742351046588,False,False
WBCIC,outcome,1,1,45,2,upda_r1_l20.001_one_se,0.30713967000514514,0.29751573663380587,0.009623933371339266,0.8977455716586151,0.9227053140096618,0.0249597423510467,False,False
WBCIC,outcome,1,1,45,3,upda_r1_l20.001_one_se,0.3077923126042419,0.2759037503269814,0.0318885622772605,0.8703703703703703,0.8671497584541064,-0.0032206119162639935,False,False
WBCIC,outcome,1,2,2,0,upda_r1_l20.001_one_se,0.5212942548212909,0.5082721207750682,0.013022134046222655,0.7181964573268921,0.6932367149758454,-0.0249597423510467,False,False
WBCIC,outcome,1,2,2,1,upda_r1_l20.001_one_se,0.5838504871064988,0.5350120113563807,0.04883847575011813,0.6346153846153846,0.6217948717948718,-0.012820512820512775,False,False
WBCIC,outcome,1,2,2,2,upda_r1_l20.001_one_se,1.0119649553731263,0.8461491481480864,0.16581580722503986,0.49194847020933974,0.5539452495974235,0.06199677938808379,False,False
WBCIC,outcome,1,2,2,3,upda_r1_l20.001_one_se,0.4330246874894308,0.4253251396956014,0.00769954779382942,0.7612179487179487,0.7419871794871795,-0.019230769230769162,False,False
WBCIC,outcome,1,2,11,0,upda_r1_l20.001_one_se,0.14428282990813002,0.14619143589704792,-0.0019086059889178997,0.94,0.9199999999999999,-0.020000000000000018,False,False
WBCIC,outcome,1,2,11,1,upda_r1_l20.001_one_se,0.16031012555798255,0.1595712914323556,0.0007388341256269471,0.9375,0.9166666666666667,-0.02083333333333326,False,False
WBCIC,outcome,1,2,11,2,upda_r1_l20.001_one_se,0.12064619410777803,0.1203274001005548,0.00031879400722323314,0.9772727272727273,0.9545454545454546,-0.022727272727272707,False,False
WBCIC,outcome,1,2,11,3,upda_r1_l20.001_one_se,0.22227827020105081,0.31490025469017835,-0.09262198448912753,0.8856682769726247,0.8856682769726247,0.0,False,False
WBCIC,outcome,1,2,13,0,upda_r1_l20.001_one_se,0.18886414914141425,0.19603331865648926,-0.007169169515075013,0.9415584415584416,0.9594155844155845,0.017857142857142905,False,False
WBCIC,outcome,1,2,13,1,upda_r1_l20.001_one_se,0.29443547328243963,0.3116710903492724,-0.017235617066832742,0.8474025974025974,0.8474025974025974,0.0,False,False
WBCIC,outcome,1,2,13,2,upda_r1_l20.001_one_se,0.5062356041682069,0.6709494429846415,-0.16471383881643464,0.780448717948718,0.782051282051282,0.0016025641025640969,False,False
WBCIC,outcome,1,2,13,3,upda_r1_l20.001_one_se,0.10075914346133598,0.09620313419704207,0.004556009264293906,0.9407051282051282,0.9407051282051282,0.0,False,False
WBCIC,outcome,1,2,18,0,upda_r1_l20.001_one_se,0.7459278993880946,0.7062001693146371,0.03972773007345742,0.4439102564102564,0.47115384615384615,0.027243589743589758,False,False
WBCIC,outcome,1,2,18,1,upda_r1_l20.001_one_se,0.7065741897594704,0.6776820634397743,0.028892126319696065,0.5942028985507246,0.5611916264090178,-0.03301127214170685,False,False
WBCIC,outcome,1,2,18,2,upda_r1_l20.001_one_se,0.7870669092469431,0.7129038361866863,0.07416307306025682,0.5240384615384616,0.5448717948717949,0.02083333333333337,False,False
WBCIC,outcome,1,2,18,3,upda_r1_l20.001_one_se,0.798103202736067,0.7014234658683862,0.09667973686768083,0.56,0.46,-0.10000000000000003,False,False
WBCIC,outcome,1,2,27,0,upda_r1_l20.001_one_se,0.7306071958189686,0.692142956080001,0.03846423973896762,0.5616883116883117,0.5616883116883117,0.0,False,False
WBCIC,outcome,1,2,27,1,upda_r1_l20.001_one_se,0.7120058121570211,0.6718929157428054,0.04011289641421567,0.577922077922078,0.5827922077922079,0.004870129870129913,False,False
WBCIC,outcome,1,2,27,2,upda_r1_l20.001_one_se,0.7272842262515199,0.6973589641764901,0.029925262075029768,0.5064102564102564,0.4935897435897436,-0.012820512820512775,False,False
WBCIC,outcome,1,2,27,3,upda_r1_l20.001_one_se,0.7610509771411487,0.6965434453046333,0.06450753183651536,0.5128205128205129,0.5288461538461539,0.01602564102564097,False,False
