fold,seed,protected_block_id,dose,group_id,control_id,subject_id,baseline_identity_BA,post_identity_BA,identity_drop,alpha,outer_test_used,outer_membership_enumerated
2,0,5,HIGH,N,N_B5_043,16,0.55,0.20500000000000002,0.34500000000000003,1.0,False,False
2,0,5,HIGH,N,N_B5_043,17,0.19,0.395,-0.20500000000000002,1.0,False,False
2,0,5,HIGH,N,N_B5_043,25,0.605,0.5800000000000001,0.02499999999999991,1.0,False,False
2,0,5,HIGH,N,N_B5_043,30,0.97,0.915,0.05499999999999994,1.0,False,False
2,0,5,HIGH,N,N_B5_043,49,0.8400000000000001,0.685,0.15500000000000003,1.0,False,False
2,0,5,HIGH,N,N_B5_044,5,0.625,0.485,0.14,1.0,False,False
2,0,5,HIGH,N,N_B5_044,6,0.78,0.8400000000000001,-0.06000000000000005,1.0,False,False
2,0,5,HIGH,N,N_B5_044,9,0.7,0.48,0.21999999999999997,1.0,False,False
2,0,5,HIGH,N,N_B5_044,14,0.405,0.61,-0.20499999999999996,1.0,False,False
2,0,5,HIGH,N,N_B5_044,16,0.55,0.28500000000000003,0.265,1.0,False,False
2,0,5,HIGH,N,N_B5_044,17,0.19,0.395,-0.20500000000000002,1.0,False,False
2,0,5,HIGH,N,N_B5_044,25,0.605,0.595,0.010000000000000009,1.0,False,False
2,0,5,HIGH,N,N_B5_044,30,0.97,0.975,-0.0050000000000000044,1.0,False,False
2,0,5,HIGH,N,N_B5_044,49,0.8400000000000001,0.635,0.20500000000000007,1.0,False,False
2,0,5,HIGH,N,N_B5_045,5,0.625,0.33,0.295,1.0,False,False
2,0,5,HIGH,N,N_B5_045,6,0.78,0.77,0.010000000000000009,1.0,False,False
2,0,5,HIGH,N,N_B5_045,9,0.7,0.6799999999999999,0.020000000000000018,1.0,False,False
2,0,5,HIGH,N,N_B5_045,14,0.405,0.58,-0.17499999999999993,1.0,False,False
2,0,5,HIGH,N,N_B5_045,16,0.55,0.5499999999999999,1.1102230246251565e-16,1.0,False,False
2,0,5,HIGH,N,N_B5_045,17,0.19,0.32499999999999996,-0.13499999999999995,1.0,False,False
2,0,5,HIGH,N,N_B5_045,25,0.605,0.125,0.48,1.0,False,False
2,0,5,HIGH,N,N_B5_045,30,0.97,0.94,0.030000000000000027,1.0,False,False
2,0,5,HIGH,N,N_B5_045,49,0.8400000000000001,0.845,-0.004999999999999893,1.0,False,False
2,0,5,HIGH,N,N_B5_046,5,0.625,0.26,0.365,1.0,False,False
2,0,5,HIGH,N,N_B5_046,6,0.78,0.755,0.025000000000000022,1.0,False,False
2,0,5,HIGH,N,N_B5_046,9,0.7,0.63,0.06999999999999995,1.0,False,False
2,0,5,HIGH,N,N_B5_046,14,0.405,0.27999999999999997,0.12500000000000006,1.0,False,False
2,0,5,HIGH,N,N_B5_046,16,0.55,0.42000000000000004,0.13,1.0,False,False
2,0,5,HIGH,N,N_B5_046,17,0.19,0.195,-0.0050000000000000044,1.0,False,False
2,0,5,HIGH,N,N_B5_046,25,0.605,0.16,0.44499999999999995,1.0,False,False
2,0,5,HIGH,N,N_B5_046,30,0.97,0.965,0.0050000000000000044,1.0,False,False
2,0,5,HIGH,N,N_B5_046,49,0.8400000000000001,0.835,0.0050000000000001155,1.0,False,False
2,0,5,HIGH,N,N_B5_047,5,0.625,0.31,0.315,1.0,False,False
2,0,5,HIGH,N,N_B5_047,6,0.78,0.7050000000000001,0.07499999999999996,1.0,False,False
2,0,5,HIGH,N,N_B5_047,9,0.7,0.685,0.014999999999999902,1.0,False,False
2,0,5,HIGH,N,N_B5_047,14,0.405,0.295,0.11000000000000004,1.0,False,False
2,0,5,HIGH,N,N_B5_047,16,0.55,0.305,0.24500000000000005,1.0,False,False
2,0,5,HIGH,N,N_B5_047,17,0.19,0.22,-0.03,1.0,False,False
2,0,5,HIGH,N,N_B5_047,25,0.605,0.38,0.22499999999999998,1.0,False,False
2,0,5,HIGH,N,N_B5_047,30,0.97,0.85,0.12,1.0,False,False
2,0,5,HIGH,N,N_B5_047,49,0.8400000000000001,0.79,0.050000000000000044,1.0,False,False
2,0,5,HIGH,N,N_B5_048,5,0.625,0.46499999999999997,0.16000000000000003,1.0,False,False
2,0,5,HIGH,N,N_B5_048,6,0.78,0.71,0.07000000000000006,1.0,False,False
2,0,5,HIGH,N,N_B5_048,9,0.7,0.7,0.0,1.0,False,False
2,0,5,HIGH,N,N_B5_048,14,0.405,0.42500000000000004,-0.020000000000000018,1.0,False,False
2,0,5,HIGH,N,N_B5_048,16,0.55,0.325,0.22500000000000003,1.0,False,False
2,0,5,HIGH,N,N_B5_048,17,0.19,0.12,0.07,1.0,False,False
2,0,5,HIGH,N,N_B5_048,25,0.605,0.195,0.41,1.0,False,False
2,0,5,HIGH,N,N_B5_048,30,0.97,0.875,0.09499999999999997,1.0,False,False
2,0,5,HIGH,N,N_B5_048,49,0.8400000000000001,0.775,0.06500000000000006,1.0,False,False
2,0,5,HIGH,N,N_B5_049,5,0.625,0.5549999999999999,0.07000000000000006,1.0,False,False
2,0,5,HIGH,N,N_B5_049,6,0.78,0.675,0.10499999999999998,1.0,False,False
2,0,5,HIGH,N,N_B5_049,9,0.7,0.74,-0.040000000000000036,1.0,False,False
2,0,5,HIGH,N,N_B5_049,14,0.405,0.635,-0.22999999999999998,1.0,False,False
2,0,5,HIGH,N,N_B5_049,16,0.55,0.45499999999999996,0.09500000000000008,1.0,False,False
2,0,5,HIGH,N,N_B5_049,17,0.19,0.315,-0.125,1.0,False,False
2,0,5,HIGH,N,N_B5_049,25,0.605,0.16,0.44499999999999995,1.0,False,False
2,0,5,HIGH,N,N_B5_049,30,0.97,0.88,0.08999999999999997,1.0,False,False
2,0,5,HIGH,N,N_B5_049,49,0.8400000000000001,0.86,-0.019999999999999907,1.0,False,False
2,0,5,HIGH,N,N_B5_050,5,0.625,0.5349999999999999,0.09000000000000008,1.0,False,False
2,0,5,HIGH,N,N_B5_050,6,0.78,0.7050000000000001,0.07499999999999996,1.0,False,False
2,0,5,HIGH,N,N_B5_050,9,0.7,0.595,0.10499999999999998,1.0,False,False
2,0,5,HIGH,N,N_B5_050,14,0.405,0.41500000000000004,-0.010000000000000009,1.0,False,False
2,0,5,HIGH,N,N_B5_050,16,0.55,0.42,0.13000000000000006,1.0,False,False
2,0,5,HIGH,N,N_B5_050,17,0.19,0.41000000000000003,-0.22000000000000003,1.0,False,False
2,0,5,HIGH,N,N_B5_050,25,0.605,0.535,0.06999999999999995,1.0,False,False
2,0,5,HIGH,N,N_B5_050,30,0.97,0.97,0.0,1.0,False,False
2,0,5,HIGH,N,N_B5_050,49,0.8400000000000001,0.73,0.1100000000000001,1.0,False,False
2,0,6,LOW,P,P,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,P,P,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,P,P,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,P,P,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,P,P,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,P,P,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,P,P,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,P,P,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,P,P,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_001,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_002,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_003,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_004,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_005,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_006,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_007,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_008,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_009,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_010,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_011,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_012,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_013,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_014,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_015,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_016,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_017,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_018,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_019,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_020,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_021,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_022,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_023,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_024,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_025,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_026,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,5,0.625,0.625,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,6,0.78,0.78,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,9,0.7,0.7,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,14,0.405,0.405,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,16,0.55,0.55,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,17,0.19,0.19,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,25,0.605,0.605,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,30,0.97,0.97,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_027,49,0.8400000000000001,0.8400000000000001,0.0,0.0,False,False
2,0,6,LOW,N,N_B6_028,5,0.625,0.625,0.0,0.0,False,False
