fold,seed,task,metric,subject,session_or_direction,protected,random_mean,delta,representation,n_controls
0,0,ssvep,alignment,25,2,0.9840926542326676,0.8347133540682674,0.14937930016440015,random,100
0,0,ssvep,alignment,26,1,0.9693896292466238,0.8875431846260758,0.08184644462054791,random,100
0,0,ssvep,alignment,26,2,0.9709272861448404,0.8643551770253839,0.10657210911945647,random,100
0,0,ssvep,alignment,27,1,0.9931736819092273,0.9297812431038817,0.06339243880534562,random,100
0,0,ssvep,alignment,27,2,0.9917187841976344,0.9554005710939548,0.03631821310367955,random,100
0,0,ssvep,alignment,29,1,0.9449505775460735,0.6582163322510189,0.28673424529505454,random,100
0,0,ssvep,alignment,29,2,0.9833337499846866,0.7421074940874024,0.2412262558972842,random,100
0,0,ssvep,alignment,30,1,0.9442282907620364,0.6128540478656529,0.3313742428963835,random,100
0,0,ssvep,alignment,30,2,0.9754574934657477,0.7723726743822188,0.20308481908352893,random,100
0,0,ssvep,alignment,31,1,0.9725670707427926,0.8681394348539567,0.10442763588883586,random,100
0,0,ssvep,alignment,31,2,0.9701788409763946,0.8311859683311869,0.13899287264520777,random,100
0,0,ssvep,alignment,34,1,0.933785070975307,0.6617379841894071,0.27204708678589995,random,100
0,0,ssvep,alignment,34,2,0.9514240633888714,0.7197837499115319,0.2316403134773395,random,100
0,0,ssvep,alignment,35,1,0.969514445262218,0.9030108078315274,0.06650363743069054,random,100
0,0,ssvep,alignment,35,2,0.9314957033781882,0.8115152777922452,0.11998042558594302,random,100
0,0,ssvep,alignment,37,1,0.9855310744010074,0.8853190130500718,0.10021206135093563,random,100
0,0,ssvep,alignment,37,2,0.9814204624189755,0.8639911463383255,0.11742931608064999,random,100
0,0,ssvep,alignment,38,1,0.9697777200822503,0.7416545007156483,0.22812321936660196,random,100
0,0,ssvep,alignment,38,2,0.969031231464514,0.7783112607253443,0.1907199707391697,random,100
0,0,ssvep,alignment,39,1,0.9839014339646555,0.8372626942387064,0.1466387397259491,random,100
0,0,ssvep,alignment,39,2,0.9900849835962325,0.9055794579538342,0.08450552564239833,random,100
0,0,ssvep,alignment,4,1,0.97748497220407,0.8845525242013575,0.0929324480027125,random,100
0,0,ssvep,alignment,4,2,0.9924589679946103,0.9141741735270851,0.07828479446752523,random,100
0,0,ssvep,alignment,41,1,0.9739900567581489,0.9158930391110555,0.05809701764709341,random,100
0,0,ssvep,alignment,41,2,0.982269423765378,0.9510303355674224,0.03123908819795551,random,100
0,0,ssvep,alignment,42,1,0.9884094638605594,0.9188561443098179,0.06955331955074151,random,100
0,0,ssvep,alignment,42,2,0.9431730352789206,0.8215273296216771,0.12164570565724353,random,100
0,0,ssvep,alignment,43,1,0.9929152307753201,0.9394485060115728,0.05346672476374725,random,100
0,0,ssvep,alignment,43,2,0.9878391522465899,0.9146348909072469,0.07320426133934299,random,100
0,0,ssvep,alignment,44,1,0.9715457441418512,0.8073998476243739,0.16414589651747735,random,100
0,0,ssvep,alignment,44,2,0.9809208613234058,0.8033740414317269,0.17754681989167898,random,100
0,0,ssvep,alignment,46,1,0.9734200086267616,0.8507145939964933,0.1227054146302683,random,100
0,0,ssvep,alignment,46,2,0.9730401672566268,0.8091484989639526,0.1638916682926742,random,100
0,0,ssvep,alignment,49,1,0.9741446891996132,0.8340042911450405,0.14014039805457268,random,100
0,0,ssvep,alignment,49,2,0.956177789685843,0.8804432266475274,0.0757345630383156,random,100
0,0,ssvep,alignment,5,1,0.9019469951034663,0.7979737352750127,0.10397325982845362,random,100
0,0,ssvep,alignment,5,2,0.9560230806766792,0.8602945966991696,0.09572848397750955,random,100
0,0,ssvep,alignment,51,1,0.9185828704434118,0.7000029990497991,0.21857987139361268,random,100
0,0,ssvep,alignment,51,2,0.9234812490906867,0.7021774203632875,0.2213038287273993,random,100
0,0,ssvep,alignment,52,1,0.9511586652756202,0.852717285762246,0.09844137951337417,random,100
0,0,ssvep,alignment,52,2,0.9429066924403944,0.5755315140454955,0.36737517839489886,random,100
0,0,ssvep,alignment,7,1,0.9841279108944561,0.9165909454040425,0.06753696549041355,random,100
0,0,ssvep,alignment,7,2,0.9826623036753135,0.8566904402284972,0.12597186344681632,random,100
0,0,ssvep,alignment,8,1,0.9409159288962786,0.689907920916591,0.2510080079796876,random,100
0,0,ssvep,alignment,8,2,0.9496724387382082,0.6907331968496923,0.2589392418885159,random,100
0,0,ssvep,alignment,9,1,0.9647337854406011,0.8955232233848647,0.06921056205573639,random,100
0,0,ssvep,alignment,9,2,0.9793595661777384,0.9204712532928938,0.05888831288484464,random,100
0,0,ssvep,rdm,11,1,0.8285714285714287,0.6348571428571429,0.19371428571428584,random,100
0,0,ssvep,rdm,11,2,0.8285714285714287,0.8005714285714285,0.028000000000000247,random,100
0,0,ssvep,rdm,12,1,0.8285714285714287,0.6217142857142859,0.20685714285714285,random,100
0,0,ssvep,rdm,12,2,0.8285714285714287,0.78,0.04857142857142871,random,100
0,0,ssvep,rdm,15,1,0.2571428571428572,0.40800000000000003,-0.15085714285714286,random,100
0,0,ssvep,rdm,15,2,0.08571428571428573,0.5057142857142858,-0.42000000000000004,random,100
0,0,ssvep,rdm,16,1,0.8285714285714287,0.5142857142857143,0.3142857142857144,random,100
0,0,ssvep,rdm,16,2,0.6,0.5582857142857144,0.04171428571428559,random,100
0,0,ssvep,rdm,18,1,0.08571428571428573,0.5542857142857145,-0.46857142857142875,random,100
0,0,ssvep,rdm,18,2,0.14285714285714288,0.5337142857142858,-0.3908571428571429,random,100
0,0,ssvep,rdm,20,1,0.6,0.5205714285714287,0.07942857142857129,random,100
0,0,ssvep,rdm,20,2,0.6,0.48742857142857154,0.11257142857142843,random,100
0,0,ssvep,rdm,21,1,0.5428571428571429,0.2102857142857143,0.33257142857142863,random,100
0,0,ssvep,rdm,21,2,0.48571428571428577,0.5451428571428573,-0.0594285714285715,random,100
0,0,ssvep,rdm,22,1,0.08571428571428573,0.13828571428571426,-0.05257142857142853,random,100
0,0,ssvep,rdm,22,2,-0.028571428571428574,0.34742857142857153,-0.3760000000000001,random,100
0,0,ssvep,rdm,23,1,0.48571428571428577,0.506857142857143,-0.02114285714285724,random,100
0,0,ssvep,rdm,23,2,0.5428571428571429,0.34457142857142864,0.1982857142857143,random,100
0,0,ssvep,rdm,24,1,0.08571428571428573,0.2782857142857143,-0.19257142857142856,random,100
0,0,ssvep,rdm,24,2,0.08571428571428573,-0.06971428571428573,0.15542857142857147,random,100
0,0,ssvep,rdm,25,1,0.8285714285714287,0.3428571428571429,0.4857142857142858,random,100
0,0,ssvep,rdm,25,2,0.6,0.32,0.27999999999999997,random,100
0,0,ssvep,rdm,26,1,0.6571428571428573,0.7560000000000002,-0.09885714285714298,random,100
0,0,ssvep,rdm,26,2,0.5428571428571429,0.3571428571428572,0.18571428571428572,random,100
0,0,ssvep,rdm,27,1,0.7142857142857143,0.7239999999999999,-0.009714285714285564,random,100
0,0,ssvep,rdm,27,2,0.8285714285714287,0.7142857142857142,0.11428571428571455,random,100
0,0,ssvep,rdm,29,1,0.48571428571428577,0.4011428571428572,0.08457142857142858,random,100
0,0,ssvep,rdm,29,2,0.48571428571428577,0.6354285714285716,-0.1497142857142858,random,100
0,0,ssvep,rdm,30,1,0.3142857142857143,0.30057142857142866,0.013714285714285623,random,100
0,0,ssvep,rdm,30,2,0.48571428571428577,0.48914285714285716,-0.003428571428571392,random,100
0,0,ssvep,rdm,31,1,0.7142857142857143,0.6611428571428571,0.05314285714285716,random,100
0,0,ssvep,rdm,31,2,0.3714285714285715,0.5640000000000002,-0.19257142857142867,random,100
0,0,ssvep,rdm,34,1,-0.028571428571428574,0.4411428571428573,-0.46971428571428586,random,100
0,0,ssvep,rdm,34,2,0.8857142857142858,0.1788571428571429,0.7068571428571429,random,100
0,0,ssvep,rdm,35,1,0.6,0.5657142857142858,0.03428571428571414,random,100
0,0,ssvep,rdm,35,2,-0.08571428571428573,0.13542857142857143,-0.22114285714285714,random,100
0,0,ssvep,rdm,37,1,0.7714285714285715,0.5382857142857144,0.2331428571428571,random,100
0,0,ssvep,rdm,37,2,0.7714285714285715,0.3817142857142858,0.3897142857142857,random,100
0,0,ssvep,rdm,38,1,0.8285714285714287,0.16342857142857142,0.6651428571428573,random,100
0,0,ssvep,rdm,38,2,0.7142857142857143,0.08914285714285715,0.6251428571428571,random,100
0,0,ssvep,rdm,39,1,0.8285714285714287,0.18285714285714286,0.6457142857142859,random,100
0,0,ssvep,rdm,39,2,0.8285714285714287,0.5217142857142857,0.30685714285714305,random,100
0,0,ssvep,rdm,4,1,0.7142857142857143,0.784,-0.06971428571428573,random,100
0,0,ssvep,rdm,4,2,0.8285714285714287,0.6559999999999999,0.17257142857142882,random,100
0,0,ssvep,rdm,41,1,0.6571428571428573,0.7051428571428571,-0.04799999999999982,random,100
0,0,ssvep,rdm,41,2,0.5428571428571429,0.8605714285714285,-0.3177142857142856,random,100
0,0,ssvep,rdm,42,1,0.7142857142857143,0.6057142857142858,0.10857142857142854,random,100
0,0,ssvep,rdm,42,2,0.14285714285714288,0.4857142857142858,-0.34285714285714297,random,100
0,0,ssvep,rdm,43,1,1.0,0.8291428571428571,0.17085714285714293,random,100
0,0,ssvep,rdm,43,2,0.6,0.7811428571428572,-0.18114285714285727,random,100
0,0,ssvep,rdm,44,1,0.942857142857143,0.34228571428571436,0.6005714285714285,random,100
0,0,ssvep,rdm,44,2,0.8285714285714287,0.31085714285714283,0.5177142857142859,random,100
0,0,ssvep,rdm,46,1,-0.08571428571428573,0.06799999999999999,-0.15371428571428572,random,100
0,0,ssvep,rdm,46,2,0.08571428571428573,0.19771428571428573,-0.112,random,100
0,0,ssvep,rdm,49,1,0.5428571428571429,0.3542857142857143,0.1885714285714286,random,100
0,0,ssvep,rdm,49,2,0.3714285714285715,0.5880000000000001,-0.21657142857142858,random,100
0,0,ssvep,rdm,5,1,0.2,0.574857142857143,-0.37485714285714294,random,100
0,0,ssvep,rdm,5,2,0.3714285714285715,0.7262857142857142,-0.3548571428571427,random,100
0,0,ssvep,rdm,51,1,0.7142857142857143,0.08914285714285715,0.6251428571428571,random,100
0,0,ssvep,rdm,51,2,0.48571428571428577,0.6862857142857142,-0.2005714285714284,random,100
0,0,ssvep,rdm,52,1,0.6,0.27485714285714286,0.3251428571428571,random,100
0,0,ssvep,rdm,52,2,0.3142857142857143,0.6765714285714285,-0.3622857142857142,random,100
0,0,ssvep,rdm,7,1,0.7142857142857143,0.6285714285714287,0.08571428571428563,random,100
0,0,ssvep,rdm,7,2,0.7142857142857143,0.784,-0.06971428571428573,random,100
0,0,ssvep,rdm,8,1,0.6,0.31428571428571433,0.28571428571428564,random,100
0,0,ssvep,rdm,8,2,0.6,0.3937142857142858,0.20628571428571418,random,100
0,0,ssvep,rdm,9,1,0.8285714285714287,0.678285714285714,0.1502857142857147,random,100
0,0,ssvep,rdm,9,2,0.6,0.8365714285714284,-0.23657142857142843,random,100
0,0,ssvep,cross_session,11,1->2,0.8285714285714287,0.8348571428571429,-0.006285714285714117,random,100
0,0,ssvep,cross_session,11,2->1,0.8285714285714287,0.5542857142857143,0.27428571428571447,random,100
0,0,ssvep,cross_session,12,1->2,0.8285714285714287,0.6897142857142857,0.138857142857143,random,100
0,0,ssvep,cross_session,12,2->1,0.8285714285714287,0.7108571428571429,0.11771428571428588,random,100
0,0,ssvep,cross_session,15,1->2,0.08571428571428573,0.5148571428571429,-0.42914285714285716,random,100
0,0,ssvep,cross_session,15,2->1,0.2571428571428572,0.29542857142857143,-0.038285714285714256,random,100
0,0,ssvep,cross_session,16,1->2,0.6,0.6360000000000002,-0.036000000000000254,random,100
0,0,ssvep,cross_session,16,2->1,0.8285714285714287,0.4085714285714286,0.42000000000000015,random,100
0,0,ssvep,cross_session,18,1->2,0.14285714285714288,0.5737142857142858,-0.43085714285714294,random,100
0,0,ssvep,cross_session,18,2->1,0.08571428571428573,0.43257142857142866,-0.3468571428571429,random,100
0,0,ssvep,cross_session,20,1->2,0.6,0.4662857142857144,0.13371428571428556,random,100
0,0,ssvep,cross_session,20,2->1,0.6,0.5571428571428573,0.042857142857142705,random,100
0,0,ssvep,cross_session,21,1->2,0.48571428571428577,0.5000000000000001,-0.014285714285714346,random,100
0,0,ssvep,cross_session,21,2->1,0.5428571428571429,0.2257142857142857,0.3171428571428572,random,100
0,0,ssvep,cross_session,22,1->2,-0.028571428571428574,0.32114285714285723,-0.3497142857142858,random,100
0,0,ssvep,cross_session,22,2->1,0.08571428571428573,0.03828571428571429,0.04742857142857144,random,100
0,0,ssvep,cross_session,23,1->2,0.5428571428571429,0.2731428571428572,0.26971428571428574,random,100
0,0,ssvep,cross_session,23,2->1,0.48571428571428577,0.5582857142857144,-0.07257142857142862,random,100
0,0,ssvep,cross_session,24,1->2,0.08571428571428573,0.12457142857142856,-0.038857142857142826,random,100
0,0,ssvep,cross_session,24,2->1,0.08571428571428573,0.10114285714285715,-0.015428571428571417,random,100
0,0,ssvep,cross_session,25,1->2,0.6,0.47542857142857153,0.12457142857142844,random,100
0,0,ssvep,cross_session,25,2->1,0.8285714285714287,0.19485714285714284,0.6337142857142859,random,100
0,0,ssvep,cross_session,26,1->2,0.5428571428571429,0.5485714285714286,-0.005714285714285672,random,100
0,0,ssvep,cross_session,26,2->1,0.6571428571428573,0.6439999999999999,0.013142857142857345,random,100
0,0,ssvep,cross_session,27,1->2,0.8285714285714287,0.6919999999999998,0.1365714285714289,random,100
0,0,ssvep,cross_session,27,2->1,0.7142857142857143,0.764,-0.04971428571428571,random,100
0,0,ssvep,cross_session,29,1->2,0.48571428571428577,0.5611428571428572,-0.0754285714285714,random,100
0,0,ssvep,cross_session,29,2->1,0.48571428571428577,0.42400000000000015,0.06171428571428561,random,100
0,0,ssvep,cross_session,30,1->2,0.48571428571428577,0.40228571428571436,0.08342857142857141,random,100
0,0,ssvep,cross_session,30,2->1,0.3142857142857143,0.3228571428571429,-0.008571428571428619,random,100
0,0,ssvep,cross_session,31,1->2,0.3714285714285715,0.6617142857142856,-0.2902857142857141,random,100
0,0,ssvep,cross_session,31,2->1,0.7142857142857143,0.5468571428571429,0.16742857142857137,random,100
0,0,ssvep,cross_session,34,1->2,0.8857142857142858,0.26685714285714285,0.618857142857143,random,100
0,0,ssvep,cross_session,34,2->1,-0.028571428571428574,0.538857142857143,-0.5674285714285716,random,100
0,0,ssvep,cross_session,35,1->2,-0.08571428571428573,0.3394285714285715,-0.42514285714285727,random,100
0,0,ssvep,cross_session,35,2->1,0.6,0.4902857142857144,0.1097142857142856,random,100
0,0,ssvep,cross_session,37,1->2,0.7714285714285715,0.5342857142857143,0.2371428571428572,random,100
0,0,ssvep,cross_session,37,2->1,0.7714285714285715,0.3885714285714286,0.38285714285714284,random,100
0,0,ssvep,cross_session,38,1->2,0.7142857142857143,0.264,0.4502857142857143,random,100
0,0,ssvep,cross_session,38,2->1,0.8285714285714287,0.033714285714285704,0.794857142857143,random,100
0,0,ssvep,cross_session,39,1->2,0.8285714285714287,0.586857142857143,0.24171428571428577,random,100
0,0,ssvep,cross_session,39,2->1,0.8285714285714287,0.1262857142857143,0.7022857142857144,random,100
0,0,ssvep,cross_session,4,1->2,0.8285714285714287,0.8034285714285714,0.025142857142857356,random,100
0,0,ssvep,cross_session,4,2->1,0.7142857142857143,0.7308571428571429,-0.01657142857142857,random,100
0,0,ssvep,cross_session,41,1->2,0.5428571428571429,0.7668571428571428,-0.22399999999999987,random,100
0,0,ssvep,cross_session,41,2->1,0.6571428571428573,0.6891428571428571,-0.031999999999999806,random,100
0,0,ssvep,cross_session,42,1->2,0.14285714285714288,0.5497142857142859,-0.40685714285714303,random,100
0,0,ssvep,cross_session,42,2->1,0.7142857142857143,0.736,-0.021714285714285686,random,100
0,0,ssvep,cross_session,43,1->2,0.6,0.8114285714285715,-0.21142857142857152,random,100
0,0,ssvep,cross_session,43,2->1,1.0,0.8582857142857141,0.1417142857142859,random,100
0,0,ssvep,cross_session,44,1->2,0.8285714285714287,0.33371428571428574,0.494857142857143,random,100
0,0,ssvep,cross_session,44,2->1,0.942857142857143,0.3577142857142857,0.5851428571428572,random,100
0,0,ssvep,cross_session,46,1->2,0.08571428571428573,0.38628571428571434,-0.3005714285714286,random,100
0,0,ssvep,cross_session,46,2->1,-0.08571428571428573,-0.1085714285714286,0.022857142857142868,random,100
0,0,ssvep,cross_session,49,1->2,0.3714285714285715,0.5794285714285715,-0.20800000000000002,random,100
0,0,ssvep,cross_session,49,2->1,0.5428571428571429,0.22228571428571428,0.3205714285714286,random,100
0,0,ssvep,cross_session,5,1->2,0.3714285714285715,0.7874285714285715,-0.416,random,100
0,0,ssvep,cross_session,5,2->1,0.2,0.6234285714285714,-0.42342857142857143,random,100
0,0,ssvep,cross_session,51,1->2,0.48571428571428577,0.5657142857142857,-0.07999999999999996,random,100
0,0,ssvep,cross_session,51,2->1,0.7142857142857143,0.03257142857142859,0.6817142857142857,random,100
0,0,ssvep,cross_session,52,1->2,0.6,0.6691428571428569,-0.06914285714285695,random,100
0,0,ssvep,cross_session,52,2->1,0.3142857142857143,0.2782857142857143,0.035999999999999976,random,100
0,0,ssvep,cross_session,7,1->2,0.7142857142857143,0.630857142857143,0.0834285714285713,random,100
0,0,ssvep,cross_session,7,2->1,0.7142857142857143,0.7942857142857143,-0.07999999999999996,random,100
0,0,ssvep,cross_session,8,1->2,0.6,0.3754285714285716,0.22457142857142837,random,100
0,0,ssvep,cross_session,8,2->1,0.6,0.4120000000000001,0.1879999999999999,random,100
0,0,ssvep,cross_session,9,1->2,0.6,0.6862857142857144,-0.08628571428571441,random,100
0,0,ssvep,cross_session,9,2->1,0.8285714285714287,0.696,0.13257142857142878,random,100
0,1,mi,alignment,11,1,0.6349156378043079,0.5397905138594717,0.09512512394483619,random,100
0,1,mi,alignment,11,2,0.7198582646573756,0.3032509451635431,0.41660731949383245,random,100
0,1,mi,alignment,12,1,0.7945673193946047,0.17670317621373732,0.6178641431808674,random,100
0,1,mi,alignment,12,2,0.753689246370972,0.22739358596877784,0.5262956604021942,random,100
0,1,mi,alignment,15,1,0.6920951147895138,-0.021154474136141185,0.7132495889256549,random,100
