observation_id,task,dataset,fold,seed,space,round,K,subject_A,subject_B,different_subjects,global_subjects,m_per_class,B_blocks_disjoint,A_B_disjoint,controls_exclude_A_B,gradient_mode,c_same,c_different,c_global,g_B_norm,g_different_norm,g_global_norm,future_harm,harm_label,loss_B_future_before,loss_B_future_after,checkpoint_sha256,normalizer_sha256
OpenBMI_MI:f2:CM:r0:B=32:A=33,OpenBMI_MI,OpenBMI,2,0,CM,0,1,33,32,43,43,8,True,True,True,eval_dropout_disabled,-9.821897037909366e-06,5.608925857814029e-05,1.9332226656842977e-05,0.06886007636785507,0.19568359851837158,0.07419188320636749,-8.58306884765625e-06,0,0.33241283893585205,0.3324042558670044,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=32:A=33,OpenBMI_MI,OpenBMI,2,0,CM,0,2,33,32,43;44,43;44,8,True,True,True,eval_dropout_disabled,-3.325277430121787e-05,2.2144422473502345e-05,7.62904073781101e-06,0.1623460054397583,0.07051236182451248,0.02891630306839943,-8.58306884765625e-06,0,0.33241283893585205,0.3324042558670044,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=32:A=33,OpenBMI_MI,OpenBMI,2,0,CM,0,4,33,32,43;44;47;49,43;44;47;49,8,True,True,True,eval_dropout_disabled,-1.7839000065578148e-05,1.4145136447041295e-05,1.8754804841591977e-05,0.10500892996788025,0.04392671585083008,0.06670600175857544,-8.58306884765625e-06,0,0.33241283893585205,0.3324042558670044,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=33:A=34,OpenBMI_MI,OpenBMI,2,0,CM,0,1,34,33,15,41,8,True,True,True,eval_dropout_disabled,-7.185863978520501e-06,-1.276219973078696e-05,-3.284304966655327e-06,0.014604335650801659,0.06827504187822342,0.022317415103316307,-3.551691770553589e-05,0,0.0983288511633873,0.09829333424568176,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=33:A=34,OpenBMI_MI,OpenBMI,2,0,CM,0,2,34,33,15;16,41;43,8,True,True,True,eval_dropout_disabled,-1.5912744856905192e-05,1.6055602827691473e-05,-1.3529395801015198e-05,0.029370803385972977,0.0707922950387001,0.04622439667582512,-3.551691770553589e-05,0,0.0983288511633873,0.09829333424568176,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=33:A=34,OpenBMI_MI,OpenBMI,2,0,CM,0,4,34,33,15;16;19;20,41;43;44;47,8,True,True,True,eval_dropout_disabled,-9.249019058188424e-06,3.347130405018106e-05,-9.30283022171352e-06,0.015735387802124023,0.16039596498012543,0.0442485474050045,-3.551691770553589e-05,0,0.0983288511633873,0.09829333424568176,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=34:A=38,OpenBMI_MI,OpenBMI,2,0,CM,0,1,38,34,53,53,8,True,True,True,eval_dropout_disabled,3.2972951885312796e-05,-9.523095286567695e-06,-4.8042391426861286e-05,0.11171382665634155,0.03288493677973747,0.10036161541938782,3.331899642944336e-05,1,0.40267544984817505,0.4027087688446045,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=34:A=38,OpenBMI_MI,OpenBMI,2,0,CM,0,2,38,34,53;2,53;2,8,True,True,True,eval_dropout_disabled,2.5257164452341385e-05,6.15705630480079e-07,-3.363002906553447e-05,0.06557920575141907,0.027899757027626038,0.06135407090187073,3.331899642944336e-05,1,0.40267544984817505,0.4027087688446045,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=34:A=38,OpenBMI_MI,OpenBMI,2,0,CM,0,4,38,34,53;2;3;7,53;2;3;7,8,True,True,True,eval_dropout_disabled,2.4743589165154845e-05,4.305709808249958e-06,-1.607841841178015e-05,0.05550668016076088,0.025645041838288307,0.030580459162592888,3.331899642944336e-05,1,0.40267544984817505,0.4027087688446045,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=38:A=40,OpenBMI_MI,OpenBMI,2,0,CM,0,1,40,38,9,15,8,True,True,True,eval_dropout_disabled,-5.1799761422444135e-05,-1.4953577192500234e-05,2.7538399081095122e-05,0.15288466215133667,0.06741122901439667,0.10378623753786087,3.2007694244384766e-05,1,0.2414657473564148,0.24149775505065918,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=38:A=40,OpenBMI_MI,OpenBMI,2,0,CM,0,2,40,38,9;10,15;16,8,True,True,True,eval_dropout_disabled,-2.274001235491596e-05,-3.628234117059037e-05,1.4991852367529646e-05,0.05125102028250694,0.08719898015260696,0.05312705039978027,3.2007694244384766e-05,1,0.2414657473564148,0.24149775505065918,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=38:A=40,OpenBMI_MI,OpenBMI,2,0,CM,0,4,40,38,9;10;15;16,15;16;19;20,8,True,True,True,eval_dropout_disabled,4.065469056513393e-06,-3.102375194430351e-05,-1.7651502275839448e-05,0.010439296253025532,0.07864255458116531,0.0480496883392334,3.2007694244384766e-05,1,0.2414657473564148,0.24149775505065918,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=40:A=41,OpenBMI_MI,OpenBMI,2,0,CM,0,1,41,40,21,15,8,True,True,True,eval_dropout_disabled,-8.840417649480514e-06,-3.0707633413840085e-07,-2.4474054953316227e-05,0.05308384448289871,0.04023149982094765,0.10378623753786087,-7.152557373046875e-06,0,0.2515891492366791,0.25158199667930603,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=40:A=41,OpenBMI_MI,OpenBMI,2,0,CM,0,2,41,40,21;22,15;16,8,True,True,True,eval_dropout_disabled,-1.1770786841225345e-05,-1.4402858141693287e-05,-1.3475580999511294e-05,0.037502385675907135,0.03638399392366409,0.05312705039978027,-7.152557373046875e-06,0,0.2515891492366791,0.25158199667930603,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=40:A=41,OpenBMI_MI,OpenBMI,2,0,CM,0,4,41,40,21;22;26;27,15;16;19;20,8,True,True,True,eval_dropout_disabled,-6.024852154951077e-06,-1.356947177555412e-05,-6.076516456232639e-06,0.05098084360361099,0.03637659177184105,0.0480496883392334,-7.152557373046875e-06,0,0.2515891492366791,0.25158199667930603,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=41:A=43,OpenBMI_MI,OpenBMI,2,0,CM,0,1,43,41,21,44,8,True,True,True,eval_dropout_disabled,1.400002383888932e-05,2.0736337319249287e-05,2.022565786319319e-05,0.03699791431427002,0.04023149982094765,0.041297394782304764,6.198883056640625e-05,1,0.35817188024520874,0.35823386907577515,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=41:A=43,OpenBMI_MI,OpenBMI,2,0,CM,0,2,43,41,21;22,44;47,8,True,True,True,eval_dropout_disabled,4.8811034503160045e-06,2.0838548152823932e-05,-1.723286186461337e-05,0.02319735288619995,0.03638399392366409,0.044042740017175674,6.198883056640625e-05,1,0.35817188024520874,0.35823386907577515,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=41:A=43,OpenBMI_MI,OpenBMI,2,0,CM,0,4,43,41,21;22;26;27,44;47;49;53,8,True,True,True,eval_dropout_disabled,-6.12679014011519e-06,-5.593276000581682e-06,-5.575768682319904e-06,0.03362492471933365,0.03637659177184105,0.02520013228058815,6.198883056640625e-05,1,0.35817188024520874,0.35823386907577515,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=43:A=44,OpenBMI_MI,OpenBMI,2,0,CM,0,1,44,43,19,7,8,True,True,True,eval_dropout_disabled,9.165616211248562e-05,-0.0001620291732251644,-1.1886439096997492e-05,0.19568359851837158,0.3289210796356201,0.03556980565190315,-2.9101967811584473e-05,0,0.08946500718593597,0.08943590521812439,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=43:A=44,OpenBMI_MI,OpenBMI,2,0,CM,0,2,44,43,19;20,7;9,8,True,True,True,eval_dropout_disabled,6.053754623280838e-05,-0.00012482382589951158,-1.8442453438183293e-05,0.13399358093738556,0.2504614591598511,0.03281396999955177,-2.9101967811584473e-05,0,0.08946500718593597,0.08943590521812439,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=43:A=44,OpenBMI_MI,OpenBMI,2,0,CM,0,4,44,43,19;20;21;22,7;9;10;15,8,True,True,True,eval_dropout_disabled,5.5510645324829966e-05,-7.283118611667305e-05,-2.3393296942231245e-05,0.12146498262882233,0.13832952082157135,0.042942680418491364,-2.9101967811584473e-05,0,0.08946500718593597,0.08943590521812439,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=44:A=47,OpenBMI_MI,OpenBMI,2,0,CM,0,1,47,44,49,49,8,True,True,True,eval_dropout_disabled,1.180035815195879e-05,-5.218654678174062e-06,-2.110888817696832e-05,0.0763867050409317,0.037741128355264664,0.1156882643699646,2.140924334526062e-05,1,0.06125720590353012,0.06127861514687538,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=44:A=47,OpenBMI_MI,OpenBMI,2,0,CM,0,2,47,44,49;53,49;53,8,True,True,True,eval_dropout_disabled,7.937286682135891e-06,3.841141278826399e-06,4.8283209252986126e-06,0.05417044460773468,0.01037233229726553,0.023831242695450783,2.140924334526062e-05,1,0.06125720590353012,0.06127861514687538,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=44:A=47,OpenBMI_MI,OpenBMI,2,0,CM,0,4,47,44,49;53;2;3,49;53;2;3,8,True,True,True,eval_dropout_disabled,9.540379323880188e-06,5.831899670738494e-06,4.018037998321233e-06,0.024507228285074234,0.014987693168222904,0.019145965576171875,2.140924334526062e-05,1,0.06125720590353012,0.06127861514687538,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=47:A=49,OpenBMI_MI,OpenBMI,2,0,CM,0,1,49,47,28,26,8,True,True,True,eval_dropout_disabled,5.030654392612632e-06,4.960140813636826e-07,4.636116500478238e-05,0.014942790381610394,0.0153728686273098,0.09973061084747314,-3.260374069213867e-05,0,0.0694277286529541,0.06939512491226196,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=47:A=49,OpenBMI_MI,OpenBMI,2,0,CM,0,2,49,47,28;31,26;27,8,True,True,True,eval_dropout_disabled,-1.9561646695365198e-05,-5.015427086618729e-05,5.21528854733333e-05,0.05635874345898628,0.12745657563209534,0.11838031560182571,-3.260374069213867e-05,0,0.0694277286529541,0.06939512491226196,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=47:A=49,OpenBMI_MI,OpenBMI,2,0,CM,0,4,49,47,28;31;32;33,26;27;28;31,8,True,True,True,eval_dropout_disabled,-1.9924898879253305e-05,-1.8699211068451405e-05,1.465378409193363e-05,0.048239972442388535,0.04689445719122887,0.037639033049345016,-3.260374069213867e-05,0,0.0694277286529541,0.06939512491226196,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=49:A=53,OpenBMI_MI,OpenBMI,2,0,CM,0,1,53,49,2,41,8,True,True,True,eval_dropout_disabled,1.674669692874886e-05,7.040508080535801e-06,1.2021799193462357e-05,0.037741128355264664,0.05886947736144066,0.022317415103316307,-1.7315149307250977e-05,0,0.12619000673294067,0.12617269158363342,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=49:A=53,OpenBMI_MI,OpenBMI,2,0,CM,0,2,53,49,2;3,41;43,8,True,True,True,eval_dropout_disabled,2.2375581465894356e-05,-1.2836137557314942e-06,1.5111481843632646e-05,0.07459036260843277,0.02085140533745289,0.04622439667582512,-1.7315149307250977e-05,0,0.12619000673294067,0.12617269158363342,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=49:A=53,OpenBMI_MI,OpenBMI,2,0,CM,0,4,53,49,2;3;7;9,41;43;44;47,8,True,True,True,eval_dropout_disabled,8.599698048783466e-06,-8.605333277955651e-06,1.710142896627076e-05,0.03565799817442894,0.028166085481643677,0.0442485474050045,-1.7315149307250977e-05,0,0.12619000673294067,0.12617269158363342,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=53:A=2,OpenBMI_MI,OpenBMI,2,0,CM,0,1,2,53,41,40,8,True,True,True,eval_dropout_disabled,1.0561370800132863e-06,-1.1932122106372844e-05,-8.993081792141311e-06,0.03288493677973747,0.03699791431427002,0.052371617406606674,-2.60770320892334e-06,0,0.18498092889785767,0.18497832119464874,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=53:A=2,OpenBMI_MI,OpenBMI,2,0,CM,0,2,2,53,41;43,40;41,8,True,True,True,eval_dropout_disabled,1.2338296073721722e-05,-3.0118808354018256e-05,-6.138692697277293e-06,0.06362250447273254,0.0972406193614006,0.03704677149653435,-2.60770320892334e-06,0,0.18498092889785767,0.18497832119464874,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r0:B=53:A=2,OpenBMI_MI,OpenBMI,2,0,CM,0,4,2,53,41;43;44;47,40;41;43;44,8,True,True,True,eval_dropout_disabled,1.4108074537944049e-05,-1.1377733244444244e-05,-6.9805309976800345e-06,0.04657328873872757,0.03836202621459961,0.032561589032411575,-2.60770320892334e-06,0,0.18498092889785767,0.18497832119464874,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=2:A=7,OpenBMI_MI,OpenBMI,2,0,CM,1,1,7,2,43,47,8,True,True,True,eval_dropout_disabled,-1.6258065443253145e-05,-5.15127248945646e-05,-2.8819655199185945e-05,0.05886947736144066,0.19568359851837158,0.10902642458677292,-4.982948303222656e-05,0,0.4662163257598877,0.46616649627685547,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=2:A=7,OpenBMI_MI,OpenBMI,2,0,CM,1,2,7,2,43;44,47;49,8,True,True,True,eval_dropout_disabled,-4.391828042571433e-06,-1.857082315837033e-05,-3.409811688470654e-05,0.0365949422121048,0.07051236182451248,0.10838986188173294,-4.982948303222656e-05,0,0.4662163257598877,0.46616649627685547,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=2:A=7,OpenBMI_MI,OpenBMI,2,0,CM,1,4,7,2,43;44;47;49,47;49;53;3,8,True,True,True,eval_dropout_disabled,-2.784529897326138e-05,-1.0233248758595437e-05,-1.2430916285666171e-05,0.07328160852193832,0.04392671585083008,0.03659410774707794,-4.982948303222656e-05,0,0.4662163257598877,0.46616649627685547,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=3:A=9,OpenBMI_MI,OpenBMI,2,0,CM,1,1,9,3,44,27,8,True,True,True,eval_dropout_disabled,-6.272493010328617e-06,-1.1800565516750794e-05,-6.578696047654375e-05,0.03044653870165348,0.0763867050409317,0.15084834396839142,-1.4230608940124512e-06,0,0.12258435785770416,0.12258293479681015,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=3:A=9,OpenBMI_MI,OpenBMI,2,0,CM,1,2,9,3,44;47,27;28,8,True,True,True,eval_dropout_disabled,4.4002808863297105e-07,-2.3637285266886465e-06,-3.408155316719785e-05,0.010212872177362442,0.03980723023414612,0.07182058691978455,-1.4230608940124512e-06,0,0.12258435785770416,0.12258293479681015,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=3:A=9,OpenBMI_MI,OpenBMI,2,0,CM,1,4,9,3,44;47;49;53,27;28;31;32,8,True,True,True,eval_dropout_disabled,4.938639222018537e-07,-3.1024426334624877e-06,-2.5455392460571602e-05,0.015124683268368244,0.019651032984256744,0.07823536545038223,-1.4230608940124512e-06,0,0.12258435785770416,0.12258293479681015,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=7:A=10,OpenBMI_MI,OpenBMI,2,0,CM,1,1,10,7,28,34,8,True,True,True,eval_dropout_disabled,3.7313715438358486e-05,-3.556758656486636e-06,2.1343907064874656e-05,0.0648944303393364,0.0153728686273098,0.04399861395359039,-5.8844685554504395e-05,0,0.22311332821846008,0.22305448353290558,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=7:A=10,OpenBMI_MI,OpenBMI,2,0,CM,1,2,10,7,28;31,34;38,8,True,True,True,eval_dropout_disabled,2.013615085161291e-05,5.238606900093146e-05,1.3831813703291118e-05,0.03731905668973923,0.12745657563209534,0.039960529655218124,-5.8844685554504395e-05,0,0.22311332821846008,0.22305448353290558,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=7:A=10,OpenBMI_MI,OpenBMI,2,0,CM,1,4,10,7,28;31;32;33,34;38;40;41,8,True,True,True,eval_dropout_disabled,2.1671523427357897e-05,1.953781429619994e-05,4.707750576926628e-06,0.043559495359659195,0.04689445719122887,0.034003257751464844,-5.8844685554504395e-05,0,0.22311332821846008,0.22305448353290558,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=9:A=15,OpenBMI_MI,OpenBMI,2,0,CM,1,1,15,9,27,53,8,True,True,True,eval_dropout_disabled,7.5507641668082215e-06,-9.08485526451841e-05,4.181169788353145e-05,0.06741122901439667,0.18943142890930176,0.10036161541938782,1.6763806343078613e-05,1,0.15609581768512726,0.15611258149147034,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=9:A=15,OpenBMI_MI,OpenBMI,2,0,CM,1,2,15,9,27;28,53;2,8,True,True,True,eval_dropout_disabled,-1.5304249245673418e-07,-4.5176253479439765e-05,2.2331216314341873e-05,0.05999232456088066,0.09074186533689499,0.06135407090187073,1.6763806343078613e-05,1,0.15609581768512726,0.15611258149147034,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=9:A=15,OpenBMI_MI,OpenBMI,2,0,CM,1,4,15,9,27;28;31;32,53;2;3;7,8,True,True,True,eval_dropout_disabled,7.739252396277152e-06,-4.116972195333801e-05,1.33529792947229e-05,0.058209314942359924,0.09315264970064163,0.030580459162592888,1.6763806343078613e-05,1,0.15609581768512726,0.15611258149147034,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=10:A=16,OpenBMI_MI,OpenBMI,2,0,CM,1,1,16,10,31,19,8,True,True,True,eval_dropout_disabled,-4.649216862162575e-05,0.00011793756857514381,-0.0001074018218787387,0.12524636089801788,0.26369884610176086,0.2244947999715805,-0.0001647472381591797,0,0.6051783561706543,0.6050136089324951,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=10:A=16,OpenBMI_MI,OpenBMI,2,0,CM,1,2,16,10,31;32,19;20,8,True,True,True,eval_dropout_disabled,-6.971530092414469e-05,4.483471275307238e-05,-7.015722803771496e-05,0.16490836441516876,0.09766175597906113,0.1364966779947281,-0.0001647472381591797,0,0.6051783561706543,0.6050136089324951,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=10:A=16,OpenBMI_MI,OpenBMI,2,0,CM,1,4,16,10,31;32;33;34,19;20;21;22,8,True,True,True,eval_dropout_disabled,-5.649166268995032e-05,2.967277032439597e-05,-5.4524825827684253e-05,0.12805438041687012,0.07598314434289932,0.11380418390035629,-0.0001647472381591797,0,0.6051783561706543,0.6050136089324951,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=15:A=19,OpenBMI_MI,OpenBMI,2,0,CM,1,1,19,15,31,33,8,True,True,True,eval_dropout_disabled,3.265938721597195e-05,0.00011793759767897427,1.4883429685141891e-05,0.06827504187822342,0.26369884610176086,0.052796538919210434,3.563612699508667e-05,1,0.0701051726937294,0.07014080882072449,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=15:A=19,OpenBMI_MI,OpenBMI,2,0,CM,1,2,19,15,31;32,33;34,8,True,True,True,eval_dropout_disabled,3.445476613705978e-05,4.4834720029029995e-05,1.6212405171245337e-05,0.08413981646299362,0.09766175597906113,0.03551860153675079,3.563612699508667e-05,1,0.0701051726937294,0.07014080882072449,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
OpenBMI_MI:f2:CM:r1:B=15:A=19,OpenBMI_MI,OpenBMI,2,0,CM,1,4,19,15,31;32;33;34,33;34;38;40,8,True,True,True,eval_dropout_disabled,2.0737958038807847e-05,2.9672777600353584e-05,1.5634030205546878e-05,0.04957454279065132,0.07598314434289932,0.04050430282950401,3.563612699508667e-05,1,0.0701051726937294,0.07014080882072449,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
