observation_id,task,dataset,fold,seed,space,round,subject_A,subject_B,optimizer,learning_rate,weight_decay,global_grad_clip,gradient_mode,delta_norm,g_A_norm,g_A_delta_dot,g_A_delta_cosine,preclip_global_grad_norm,loss_A,checkpoint_sha256,normalizer_sha256
WBCIC_MI:f3:CM:r1:B=sub-44:A=sub-48,WBCIC_MI,WBCIC,3,0,CM,1,sub-48,sub-44,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000125431455672,0.035915907472372055,-1.8581013137008995e-05,-0.8622280955314636,0.03591590374708176,0.09363257139921188,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI:f3:CM:r1:B=sub-45:A=sub-49,WBCIC_MI,WBCIC,3,0,CM,1,sub-49,sub-45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000124267302454,0.03853558003902435,-1.9862312910845503e-05,-0.8590286374092102,0.03853558003902435,0.07788175344467163,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI:f3:CM:r1:B=sub-48:A=sub-5,WBCIC_MI,WBCIC,3,0,CM,1,sub-5,sub-48,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000600012659560889,0.09987492114305496,-3.800159538513981e-05,-0.6341397166252136,0.09987492114305496,0.3178067207336426,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI:f3:CM:r1:B=sub-49:A=sub-6,WBCIC_MI,WBCIC,3,0,CM,1,sub-6,sub-49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0006000114372000098,0.02718505635857582,-1.1810164323833305e-05,-0.7240459322929382,0.02718505635857582,0.2364637851715088,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
WBCIC_MI:f4:C:r0:B=sub-1:A=sub-6,WBCIC_MI,WBCIC,4,0,C,0,sub-6,sub-1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999895659741014,0.0002814820036292076,-8.4441587944184e-08,-0.9999871850013733,0.0002814820036292076,0.10008740425109863,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-6:A=sub-7,WBCIC_MI,WBCIC,4,0,C,0,sub-7,sub-6,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000142492354,0.011375375092029572,-3.4126096579711884e-06,-0.9999988675117493,0.011375375092029572,0.29092592000961304,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-7:A=sub-9,WBCIC_MI,WBCIC,4,0,C,0,sub-9,sub-7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00030000018887221813,0.036332786083221436,-1.0899832886934746e-05,-0.9999989867210388,0.036332786083221436,0.7860556244850159,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-9:A=sub-11,WBCIC_MI,WBCIC,4,0,C,0,sub-11,sub-9,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000142492354,0.013934258371591568,-4.180274117970839e-06,-0.999998927116394,0.013934258371591568,0.24217846989631653,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-11:A=sub-12,WBCIC_MI,WBCIC,4,0,C,0,sub-12,sub-11,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000724568963,0.020041894167661667,-6.012564881530125e-06,-0.9999990463256836,0.020041894167661667,0.8151439428329468,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-12:A=sub-14,WBCIC_MI,WBCIC,4,0,C,0,sub-14,sub-12,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999969410710037,0.005995195358991623,-1.7985553313337732e-06,-0.9999986290931702,0.005995195358991623,0.5938026905059814,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-14:A=sub-22,WBCIC_MI,WBCIC,4,0,C,0,sub-22,sub-14,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000724568963,0.019215527921915054,-5.764655270468211e-06,-0.9999990463256836,0.019215527921915054,0.27508744597435,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-22:A=sub-23,WBCIC_MI,WBCIC,4,0,C,0,sub-23,sub-22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999989783391356,0.009314782917499542,-2.7944315661443397e-06,-0.9999988675117493,0.009314782917499542,0.0840691477060318,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-23:A=sub-24,WBCIC_MI,WBCIC,4,0,C,0,sub-24,sub-23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002998361305799335,1.8268823623657227e-05,-5.477648556961867e-09,-0.9998165369033813,1.8268823623657227e-05,0.04296191781759262,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-24:A=sub-26,WBCIC_MI,WBCIC,4,0,C,0,sub-26,sub-24,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.029096852988004684,-8.729051842237823e-06,-0.9999989867210388,0.029096852988004684,0.26894623041152954,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-26:A=sub-28,WBCIC_MI,WBCIC,4,0,C,0,sub-28,sub-26,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999943217262626,0.0037369374185800552,-1.1210780712644919e-06,-0.999998152256012,0.0037369374185800552,0.08193129301071167,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-28:A=sub-29,WBCIC_MI,WBCIC,4,0,C,0,sub-29,sub-28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999995485879481,0.004507469944655895,-1.352237859464367e-06,-0.9999983906745911,0.004507469944655895,0.19478768110275269,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-29:A=sub-32,WBCIC_MI,WBCIC,4,0,C,0,sub-32,sub-29,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999998105224222,0.006433263421058655,-1.929976178871584e-06,-0.9999986886978149,0.006433263421058655,0.5392051935195923,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-32:A=sub-35,WBCIC_MI,WBCIC,4,0,C,0,sub-35,sub-32,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999917023815215,0.0027902768924832344,-8.370799946533225e-07,-0.9999979138374329,0.0027902768924832344,0.012441623955965042,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-35:A=sub-37,WBCIC_MI,WBCIC,4,0,C,0,sub-37,sub-35,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999995485879481,0.00431794673204422,-1.29538091186987e-06,-0.9999983310699463,0.00431794673204422,0.03617331385612488,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-37:A=sub-45,WBCIC_MI,WBCIC,4,0,C,0,sub-45,sub-37,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999998105224222,0.007122136652469635,-2.1366379314713413e-06,-0.9999987483024597,0.007122136652469635,0.6225168704986572,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-45:A=sub-47,WBCIC_MI,WBCIC,4,0,C,0,sub-47,sub-45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999949038028717,0.003907389007508755,-1.1722137287506484e-06,-0.9999982714653015,0.003907389007508755,0.1158173605799675,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-47:A=sub-49,WBCIC_MI,WBCIC,4,0,C,0,sub-49,sub-47,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.03145022690296173,-9.435064384888392e-06,-0.9999990463256836,0.03145022690296173,0.05195885896682739,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-49:A=sub-50,WBCIC_MI,WBCIC,4,0,C,0,sub-50,sub-49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999998105224222,0.007460830267518759,-2.2382459974323865e-06,-0.9999988675117493,0.007460830267518759,0.035606637597084045,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r0:B=sub-50:A=sub-1,WBCIC_MI,WBCIC,4,0,C,0,sub-1,sub-50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000142492354,0.013854432851076126,-4.156326212978456e-06,-0.999998927116394,0.013854432851076126,0.20319125056266785,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-1:A=sub-7,WBCIC_MI,WBCIC,4,0,C,1,sub-7,sub-1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000142492354,0.011375375092029572,-3.4126096579711884e-06,-0.9999988675117493,0.011375375092029572,0.29092592000961304,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-6:A=sub-9,WBCIC_MI,WBCIC,4,0,C,1,sub-9,sub-6,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00030000018887221813,0.036332786083221436,-1.0899832886934746e-05,-0.9999989867210388,0.036332786083221436,0.7860556244850159,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-7:A=sub-11,WBCIC_MI,WBCIC,4,0,C,1,sub-11,sub-7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000142492354,0.013934258371591568,-4.180274117970839e-06,-0.999998927116394,0.013934258371591568,0.24217846989631653,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-9:A=sub-12,WBCIC_MI,WBCIC,4,0,C,1,sub-12,sub-9,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000724568963,0.020041894167661667,-6.012564881530125e-06,-0.9999990463256836,0.020041894167661667,0.8151439428329468,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-11:A=sub-14,WBCIC_MI,WBCIC,4,0,C,1,sub-14,sub-11,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999969410710037,0.005995195358991623,-1.7985553313337732e-06,-0.9999986290931702,0.005995195358991623,0.5938026905059814,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-12:A=sub-22,WBCIC_MI,WBCIC,4,0,C,1,sub-22,sub-12,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000724568963,0.019215527921915054,-5.764655270468211e-06,-0.9999990463256836,0.019215527921915054,0.27508744597435,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-14:A=sub-23,WBCIC_MI,WBCIC,4,0,C,1,sub-23,sub-14,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999989783391356,0.009314782917499542,-2.7944315661443397e-06,-0.9999988675117493,0.009314782917499542,0.0840691477060318,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-22:A=sub-24,WBCIC_MI,WBCIC,4,0,C,1,sub-24,sub-22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002998361305799335,1.8268823623657227e-05,-5.477648556961867e-09,-0.9998165369033813,1.8268823623657227e-05,0.04296191781759262,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-23:A=sub-26,WBCIC_MI,WBCIC,4,0,C,1,sub-26,sub-23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.029096852988004684,-8.729051842237823e-06,-0.9999989867210388,0.029096852988004684,0.26894623041152954,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-24:A=sub-28,WBCIC_MI,WBCIC,4,0,C,1,sub-28,sub-24,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999943217262626,0.0037369374185800552,-1.1210780712644919e-06,-0.999998152256012,0.0037369374185800552,0.08193129301071167,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-26:A=sub-29,WBCIC_MI,WBCIC,4,0,C,1,sub-29,sub-26,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999995485879481,0.004507469944655895,-1.352237859464367e-06,-0.9999983906745911,0.004507469944655895,0.19478768110275269,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-28:A=sub-32,WBCIC_MI,WBCIC,4,0,C,1,sub-32,sub-28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999998105224222,0.006433263421058655,-1.929976178871584e-06,-0.9999986886978149,0.006433263421058655,0.5392051935195923,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-29:A=sub-35,WBCIC_MI,WBCIC,4,0,C,1,sub-35,sub-29,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999917023815215,0.0027902768924832344,-8.370799946533225e-07,-0.9999979138374329,0.0027902768924832344,0.012441623955965042,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-32:A=sub-37,WBCIC_MI,WBCIC,4,0,C,1,sub-37,sub-32,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999995485879481,0.00431794673204422,-1.29538091186987e-06,-0.9999983310699463,0.00431794673204422,0.03617331385612488,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-35:A=sub-45,WBCIC_MI,WBCIC,4,0,C,1,sub-45,sub-35,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999998105224222,0.007122136652469635,-2.1366379314713413e-06,-0.9999987483024597,0.007122136652469635,0.6225168704986572,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-37:A=sub-47,WBCIC_MI,WBCIC,4,0,C,1,sub-47,sub-37,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.00029999949038028717,0.003907389007508755,-1.1722137287506484e-06,-0.9999982714653015,0.003907389007508755,0.1158173605799675,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-45:A=sub-49,WBCIC_MI,WBCIC,4,0,C,1,sub-49,sub-45,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000001306645572,0.03145022690296173,-9.435064384888392e-06,-0.9999990463256836,0.03145022690296173,0.05195885896682739,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-47:A=sub-50,WBCIC_MI,WBCIC,4,0,C,1,sub-50,sub-47,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999998105224222,0.007460830267518759,-2.2382459974323865e-06,-0.9999988675117493,0.007460830267518759,0.035606637597084045,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-49:A=sub-1,WBCIC_MI,WBCIC,4,0,C,1,sub-1,sub-49,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0003000000142492354,0.013854432851076126,-4.156326212978456e-06,-0.999998927116394,0.013854432851076126,0.20319125056266785,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:C:r1:B=sub-50:A=sub-6,WBCIC_MI,WBCIC,4,0,C,1,sub-6,sub-50,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0002999895659741014,0.0002814820036292076,-8.4441587944184e-08,-0.9999871850013733,0.0002814820036292076,0.10008740425109863,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-1:A=sub-6,WBCIC_MI,WBCIC,4,0,M,0,sub-6,sub-1,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299753151834,0.027655942365527153,-1.3825118912791368e-05,-0.9620246291160583,0.027655942365527153,0.10008740425109863,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-6:A=sub-7,WBCIC_MI,WBCIC,4,0,M,0,sub-7,sub-6,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196300335228443,0.061295464634895325,-2.5450126486248337e-05,-0.7990378737449646,0.061295464634895325,0.29092592000961304,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-7:A=sub-9,WBCIC_MI,WBCIC,4,0,M,0,sub-9,sub-7,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519630266353488,0.2300356924533844,-9.027958731167018e-05,-0.7552659511566162,0.2300356924533844,0.7860556244850159,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-9:A=sub-11,WBCIC_MI,WBCIC,4,0,M,0,sub-11,sub-9,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196283455006778,0.026116792112588882,-1.0959356586681679e-05,-0.8075554966926575,0.026116792112588882,0.24217846989631653,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-11:A=sub-12,WBCIC_MI,WBCIC,4,0,M,0,sub-12,sub-11,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299753151834,0.04761086404323578,-1.9801631424343213e-05,-0.8003882169723511,0.04761086404323578,0.8151439428329468,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-12:A=sub-14,WBCIC_MI,WBCIC,4,0,M,0,sub-14,sub-12,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196220590732992,0.04441157728433609,-1.7956779629457742e-05,-0.7781165242195129,0.04441157728433609,0.5938026905059814,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-14:A=sub-22,WBCIC_MI,WBCIC,4,0,M,0,sub-22,sub-14,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519630266353488,0.09689787775278091,-4.7830089897615835e-05,-0.9499319195747375,0.09689787775278091,0.27508744597435,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-22:A=sub-23,WBCIC_MI,WBCIC,4,0,M,0,sub-23,sub-22,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.000519630266353488,0.0958075299859047,-4.750148218590766e-05,-0.954142153263092,0.0958075299859047,0.0840691477060318,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-23:A=sub-24,WBCIC_MI,WBCIC,4,0,M,0,sub-24,sub-23,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196299753151834,0.025353096425533295,-1.2948789844813291e-05,-0.9828878045082092,0.025353096425533295,0.04296191781759262,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-24:A=sub-26,WBCIC_MI,WBCIC,4,0,M,0,sub-26,sub-24,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196303245611489,0.12472229450941086,-6.219343049451709e-05,-0.9596346616744995,0.12472229450941086,0.26894623041152954,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-26:A=sub-28,WBCIC_MI,WBCIC,4,0,M,0,sub-28,sub-26,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196303245611489,0.13870809972286224,-6.849298370070755e-05,-0.9502760767936707,0.13870809972286224,0.08193129301071167,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
WBCIC_MI:f4:M:r0:B=sub-28:A=sub-29,WBCIC_MI,WBCIC,4,0,M,0,sub-29,sub-28,AdamW,0.0003,0.0005,5.0,eval_dropout_disabled,0.0005196297424845397,0.036501459777355194,-1.5624911611666903e-05,-0.8237838745117188,0.036501459777355194,0.19478768110275269,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
