task,model,fold,seed,absolute_CE_harm_CI95,absolute_CE_harm_mean,block,coordinates,excess_CE_harm_CI95,excess_CE_harm_mean,persistence_supported,protected,rank,rho_G,rho_null_p95,selection_subjects
OpenBMI_ERP,LiteBN,3,1,"[0.05121371925138852, 0.06701138800157723]",0.05893896100970063,6,"[15, 16, 17, 18]","[0.022502480089042105, 0.043717549935742644]",0.033170701475611866,False,False,4,-0.0002550682183147953,0.008134362575949882,26
OpenBMI_ERP,LiteBN,3,1,"[0.0011649520618122427, 0.0035730800068112744]",0.002337211922382728,7,[19],"[-0.0070760470484338145, -0.004416250627167164]",-0.0058027257617384665,False,False,1,-0.05411162360796007,0.07344700981235515,26
OpenBMI_ERP,LiteBN,3,2,"[-0.0010332341563305562, 0.0011840667987903404]",7.601330539163873e-05,0,[0],"[-0.010083307257600923, -0.0076377172823849145]",-0.008872189697322534,True,False,1,1.2029850769936061,0.8742835839174257,25
OpenBMI_ERP,LiteBN,3,2,"[0.00207373136000287, 0.00789437655605178]",0.004885394479985395,1,[1],"[-0.0067169109922169965, -0.0010646349908524607]",-0.0038671824347053145,True,False,1,0.5524962669956589,0.24149607060207795,25
OpenBMI_ERP,LiteBN,3,2,"[0.005091365829410628, 0.014599278072063007]",0.009897804049257964,2,[2],"[-0.0028676887037191565, 0.005616294582388795]",0.0014294344864007342,True,False,1,0.4479788534568897,0.22004344979754278,25
OpenBMI_ERP,LiteBN,3,2,"[0.010574864002966358, 0.03333867193195147]",0.022193789758443088,3,"[3, 4]","[-0.0075576922575621396, 0.0162345023353179]",0.004703177955862787,True,False,2,0.20712132270014366,0.07074105142951811,25
OpenBMI_ERP,LiteBN,3,2,"[0.02054705798364514, 0.03959709794200977]",0.030005815392725697,4,"[5, 6, 7, 8]","[-0.01779452646780191, 0.0022947121342234518]",-0.007738212848399076,True,False,4,0.08298660866484285,0.023836048208330102,25
OpenBMI_ERP,LiteBN,3,2,"[0.05182154016729619, 0.06889404668140338]",0.0601499327765615,5,"[9, 10, 11, 12]","[0.01927518788835941, 0.04134170339304671]",0.0301942977871699,True,True,4,0.027916390555295663,0.012020893092326205,25
OpenBMI_ERP,LiteBN,3,2,"[0.020880977988525097, 0.03203184888820315]",0.02646114608875175,6,"[13, 14, 15, 16]","[-0.019117598985960372, -0.003907138880172401]",-0.011670927971060613,False,False,4,0.0036214652862578724,0.004891107722641443,25
OpenBMI_ERP,LiteBN,3,2,"[0.0211182060938204, 0.02940895527917558]",0.025111008853622874,7,"[17, 18, 19]","[-0.009662185170363399, 0.003151505931928537]",-0.003342661940191034,False,False,3,-0.019607034440864105,0.02613194550584169,25
OpenBMI_ERP,LiteBN,4,0,"[-0.005758358523269351, -0.0009397381882194699]",-0.003229446571949489,0,[0],"[-0.01470072098391301, -0.010146946469174882]",-0.01234087366411803,True,False,1,1.0498508679622103,0.6986075429834112,26
OpenBMI_ERP,LiteBN,4,0,"[0.005521216296724002, 0.016599715585873004]",0.011191646857652818,1,[1],"[-0.0025364684014030875, 0.008297880357802498]",0.002922168386183308,True,False,1,0.6282083553045991,0.3163802779002587,26
OpenBMI_ERP,LiteBN,4,0,"[0.015012854738129872, 0.025472750210174745]",0.020306893624002773,2,[2],"[0.007372799631442646, 0.01799729387495219]",0.012689814976491142,True,True,1,0.298748547086058,0.16765368017259413,26
OpenBMI_ERP,LiteBN,4,0,"[0.03269158387562372, 0.054385475243019524]",0.04210368343420219,3,"[3, 4, 5, 6]","[-0.004621865121579436, 0.01894639522281391]",0.005948344801219736,True,False,4,0.17052542072162252,0.04412907964911378,26
OpenBMI_ERP,LiteBN,4,0,"[0.04255369498610328, 0.0660755484532718]",0.05414688550654572,4,"[7, 8, 9, 10]","[0.007303673181916916, 0.032099989147413]",0.019991719430680916,True,True,4,0.06680219254986064,0.01895488990461357,26
OpenBMI_ERP,LiteBN,4,0,"[0.012993561886082241, 0.022391749282602225]",0.017768986193949197,5,"[11, 12, 13, 14]","[-0.03282006739016149, -0.0187836817560965]",-0.02567654183470329,True,False,4,0.02185961360740988,0.008290338877761358,26
OpenBMI_ERP,LiteBN,4,0,"[0.03223993748420628, 0.04256905216432514]",0.03730378560679773,6,"[15, 16, 17, 18]","[-0.009808639027226427, 0.008997861353971272]",-0.0005243510448643781,False,False,4,0.0016345804536030532,0.0032948039566649285,26
OpenBMI_ERP,LiteBN,4,0,"[-0.0007018085307534534, 0.0006380885094370591]",-5.2021952809875096e-05,7,[19],"[-0.010497064251219202, -0.0078073144220587205]",-0.009206074704330169,False,False,1,-0.020911176784721982,0.027011240789101425,26
OpenBMI_ERP,LiteBN,4,1,"[-0.009110076329753794, 0.0020617040629060377]",-0.0029031641798815695,0,[0],"[-0.01824630141314615, -0.0070610686276996164]",-0.011828372124834586,True,False,1,1.3727000425823739,0.785349468317883,25
OpenBMI_ERP,LiteBN,4,1,"[-0.0015519816347014615, 0.012443459262695248]",0.005657780653724115,1,[1],"[-0.010162739596379025, 0.004227561193358394]",-0.0026784954905411298,True,False,1,0.9123474350819417,0.5060109683158827,25
OpenBMI_ERP,LiteBN,4,1,"[-0.003609726285854186, 0.0033010641668740444]",0.00010832437222506517,2,[2],"[-0.012190646559359645, -0.004880589412763995]",-0.008350004837716599,True,False,1,0.6043175127422927,0.2995476853296417,25
OpenBMI_ERP,LiteBN,4,1,"[-0.0008304933871954468, 0.0003868973118196275]",-0.00025020582541291053,3,[3],"[-0.009612741383090007, -0.007995315074148981]",-0.008799391741618175,True,False,1,0.36891371628868563,0.1599072328896171,25
OpenBMI_ERP,LiteBN,4,1,"[0.03108309625442177, 0.04873924422828107]",0.04000636855369399,4,"[4, 5, 6, 7]","[-0.003201846756628463, 0.01529343250188099]",0.0061286462987190735,True,False,4,0.18943362140356412,0.050895981008495766,25
OpenBMI_ERP,LiteBN,4,1,"[0.037901508267405536, 0.05988379915142064]",0.04921966477103129,5,"[8, 9, 10, 11]","[0.006208563980406991, 0.03239535983201384]",0.019386685759899644,True,True,4,0.06549955282395076,0.020143713932115666,25
OpenBMI_ERP,LiteBN,4,1,"[0.04137210097431751, 0.05190755072922133]",0.04663495273246102,6,"[12, 13, 14, 15]","[0.005600011568665237, 0.023168204949916123]",0.014372152333793844,True,True,4,0.009632564631108282,0.007692520269698862,25
OpenBMI_ERP,LiteBN,4,1,"[0.02709561108798138, 0.04082215543864132]",0.03366494203234735,7,"[16, 17, 18, 19]","[-0.01203789548338551, 0.0065923802238520915]",-0.0029022687950469115,False,False,4,-0.0053921514278626875,0.006741377509815074,25
OpenBMI_ERP,LiteBN,4,2,"[-0.0033733153848298633, 0.0028387708398868064]",7.31187920358433e-06,0,[0],"[-0.012710672888537188, -0.006525517891039784]",-0.009329774193161505,True,False,1,1.045108130647864,0.6142940167087723,25
OpenBMI_ERP,LiteBN,4,2,"[-0.0006669014724403775, 0.018529973878523384]",0.009103329552837675,1,[1],"[-0.00985107602965088, 0.009694070927143965]",0.00036059823946744436,True,False,1,0.7399083145742354,0.41510966488313905,25
OpenBMI_ERP,LiteBN,4,2,"[-0.0009647012469369645, 0.0025171590458006256]",0.0007354760053199165,2,[2],"[-0.010379895239282642, -0.006648165408698558]",-0.008544386633473386,True,False,1,0.5056558332856803,0.22350508101925107,25
OpenBMI_ERP,LiteBN,4,2,"[-0.0006054403286890719, 0.0056300588363268934]",0.0026662640461477044,3,[3],"[-0.010208331904260603, -0.0030472831267309816]",-0.0065012291990471285,True,False,1,0.25272098421751094,0.11935398867768932,25
OpenBMI_ERP,LiteBN,4,2,"[-0.0038011115776227264, 0.006346468004540829]",0.0012258804372211234,4,"[4, 5]","[-0.022460080320078925, -0.012476857051458436]",-0.017501669050295095,True,False,2,0.1890254196787191,0.06860682856925145,25
OpenBMI_ERP,LiteBN,4,2,"[0.10611061784791345, 0.1440269295104183]",0.12505938423239468,5,"[6, 7, 8, 9]","[0.0878312280902222, 0.12851079615340705]",0.10834446159711301,True,True,4,0.07989976070609592,0.02247262274854645,25
OpenBMI_ERP,LiteBN,4,2,"[0.00485174015663106, 0.011771317576516692]",0.008277891846464764,6,"[10, 11, 12, 13]","[-0.03902158353559458, -0.02685382154863092]",-0.03310765400556489,True,False,4,0.018502412355187292,0.006381909609335257,25
OpenBMI_ERP,LiteBN,4,2,"[0.02564642956763879, 0.03707304356320086]",0.03130270402919416,7,"[14, 15, 16, 17]","[-0.013294522844764853, 0.0036253423993644297]",-0.004774128284584057,False,False,4,0.0003813779203636961,0.004549014903325267,25
OpenBMI_ERP,LiteBN,4,2,"[0.006759634935078495, 0.013867608229200712]",0.01041537254128747,8,"[18, 19]","[-0.010676505656239219, -0.00257505980150948]",-0.0067593803212947215,False,False,2,-0.02299573529835782,0.01944188553527021,25
OpenBMI_ERP,TFFormer,0,0,"[-0.005851976682765757, -0.0009725684002268688]",-0.0033353767166012715,0,[0],"[-0.014071325655840398, -0.009450039237836914]",-0.011717724765481252,True,False,1,0.9460641596515916,0.5932116487111192,25
OpenBMI_ERP,TFFormer,0,0,"[-0.0005843433460681975, 0.004507970198657795]",0.0020858319315121493,1,[1],"[-0.009036980741034107, -0.0032624293008178895]",-0.005972834031747032,True,False,1,0.5561761660135219,0.2419323507352129,25
OpenBMI_ERP,TFFormer,0,0,"[0.013415172565265424, 0.02905968460192616]",0.020572222884735526,2,[2],"[0.006345474059252662, 0.021935963661830028]",0.013638064747161189,True,True,1,0.403724856236839,0.19004470702310317,25
OpenBMI_ERP,TFFormer,0,0,"[-0.0038240674077760755, 0.004279950359124523]",0.0004129788866262135,3,[3],"[-0.01166623633573474, -0.0039493375443765705]",-0.0077568382827258855,True,False,1,0.24064613766183057,0.10069810465406817,25
OpenBMI_ERP,TFFormer,0,0,"[0.06936938568859728, 0.09417138238624322]",0.08122391377000633,4,"[4, 5, 6, 7]","[0.04489012546319376, 0.07055052387055902]",0.05708995280010467,True,True,4,0.10638178233261206,0.03153311835166349,25
OpenBMI_ERP,TFFormer,0,0,"[0.0372834100364424, 0.054981448117079904]",0.04627080881079248,5,"[8, 9, 10, 11]","[0.0008274367892915029, 0.02177534497178089]",0.011294088834046265,True,True,4,0.030928942646608806,0.010159977394060186,25
OpenBMI_ERP,TFFormer,0,0,"[0.016076885870882403, 0.023612010255568864]",0.019930398806534827,6,"[12, 13, 14, 15]","[-0.02697039680859478, -0.014263331007797503]",-0.02057116293597932,True,False,4,0.012019207572439832,0.004744392083766084,25
OpenBMI_ERP,TFFormer,0,0,"[0.008059271109158373, 0.014158548042132539]",0.011038116925941055,7,"[16, 17, 18]","[-0.025103160878136487, -0.015389715042279546]",-0.020208374257839966,False,False,3,0.0008228823315213628,0.004686962937046257,25
OpenBMI_ERP,TFFormer,0,0,"[-0.0006690512316530568, 0.0023175239964484716]",0.0009003888432042667,8,[19],"[-0.008928541984444082, -0.005220618060355889]",-0.007046009241124957,False,False,1,-0.12175566341282659,0.09047149939939447,25
OpenBMI_ERP,TFFormer,0,1,"[-0.002173931420512228, 0.00014137699606972583]",-0.0009647719624718323,0,[0],"[-0.010362325705424783, -0.007678552631708629]",-0.008940706840031353,True,False,1,1.0032223975993295,0.5823702511487326,26
OpenBMI_ERP,TFFormer,0,1,"[0.002640877953666767, 0.006478778188930556]",0.004547342665380144,1,[1],"[-0.00508503612476013, -0.0008917830252730812]",-0.0029915477272853155,True,False,1,0.498084615476148,0.23262688477069451,26
OpenBMI_ERP,TFFormer,0,1,"[0.004622658104334425, 0.012940412814642848]",0.00867331911676387,2,[2],"[-0.0028576135866573067, 0.005595831063989676]",0.0013017071730062324,True,False,1,0.42001339971492346,0.16006149738785247,26
OpenBMI_ERP,TFFormer,0,1,"[0.03183133717159437, 0.05667045977414502]",0.043614035812603875,3,"[3, 4, 5, 6]","[0.0011950653075966434, 0.0300834121990073]",0.015193836294045871,True,True,4,0.12737841221325824,0.03793798095785637,26
OpenBMI_ERP,TFFormer,0,1,"[0.061528136429863205, 0.08499492079899715]",0.07312509927715495,4,"[7, 8, 9, 10]","[0.0378528580378546, 0.06531986713386057]",0.0515608325728543,True,True,4,0.043164406340123404,0.012178407939704523,26
OpenBMI_ERP,TFFormer,0,1,"[0.015526238351580793, 0.025385135748727545]",0.02024778438082108,5,"[11, 12, 13, 14]","[-0.02369720149372336, -0.009314366114452745]",-0.016703469129518617,True,False,4,0.014166231584582793,0.007188786751111591,26
OpenBMI_ERP,TFFormer,0,1,"[-2.6210501503244546e-05, 0.004600627503537351]",0.002306987619668283,6,"[15, 16, 17, 18]","[-0.04423492425216777, -0.035204926102285934]",-0.03962526667264479,False,False,4,-0.0043275038415787935,0.008853744008548957,26
OpenBMI_ERP,TFFormer,0,1,"[0.00023587156490913636, 0.0032810426432417364]",0.0017614332242677365,7,[19],"[-0.007880305326171186, -0.004387226638316818]",-0.006120011719370059,False,False,1,-0.06274202257282278,0.05907836859736997,26
OpenBMI_ERP,TFFormer,0,2,"[-0.003459114996717086, -0.0005403384822078942]",-0.0019393716972473949,0,[0],"[-0.01439989912913035, -0.009567941079565812]",-0.011904311298846323,True,False,1,1.3821145643610961,0.9158502855417409,25
OpenBMI_ERP,TFFormer,0,2,"[0.0003065865037050764, 0.0024585722938629474]",0.0013936241111351289,1,[1],"[-0.010051492334628091, -0.0067687634270252066]",-0.008423600126193842,True,False,1,0.5046167061657125,0.2278853762782899,25
OpenBMI_ERP,TFFormer,0,2,"[0.010578516351537306, 0.027727090665321107]",0.019377607427556044,2,[2],"[0.0019816102029366024, 0.018574878357617685]",0.010660867118441289,True,True,1,0.4118627946135731,0.24925236357695976,25
OpenBMI_ERP,TFFormer,0,2,"[0.03564862186940834, 0.062246327204509115]",0.04900710544383621,3,"[3, 4, 5, 6]","[0.0006821645342707101, 0.02758965394637831]",0.014098725908166642,True,True,4,0.16798095674206542,0.05329638424625011,25
OpenBMI_ERP,TFFormer,0,2,"[0.05123860192505541, 0.0727584879891495]",0.06201692650612725,4,"[7, 8, 9, 10]","[0.020209342927259684, 0.04084366129595297]",0.030701670086352634,True,True,4,0.06047766320586424,0.01862640113256392,25
OpenBMI_ERP,TFFormer,0,2,"[0.01975366292494332, 0.0323155378664683]",0.025704973272113834,5,"[11, 12, 13, 14]","[-0.024960199679166236, -0.008369220557602912]",-0.016874254115902158,True,False,4,0.013168049414880874,0.006115750720709106,25
OpenBMI_ERP,TFFormer,0,2,"[0.019431434048192513, 0.026388709030270584]",0.022830131804983198,6,"[15, 16, 17, 18]","[-0.027658793677623396, -0.013175993138450977]",-0.02064061827578849,False,False,4,-0.005473113798252757,0.01047499634668003,25
OpenBMI_ERP,TFFormer,0,2,"[0.004828152347961755, 0.012090680433404518]",0.008396379880312319,7,[19],"[-0.004238522718878044, 0.0035623496560300617]",-0.00033715353880934396,False,False,1,-0.06266925344829433,0.07169388003462847,25
OpenBMI_ERP,TFFormer,1,0,"[-0.0007522745951602265, 0.0077395790828616255]",0.003627049576128634,0,[0],"[-0.010036949431281991, -0.0013593630199713867]",-0.005431196029145858,True,False,1,1.0153391060774015,0.6461820007167013,26
OpenBMI_ERP,TFFormer,1,0,"[-0.0007796254456354733, 0.0022308057178443952]",0.0007332269944340937,1,[1],"[-0.010111719989161598, -0.006909441131386016]",-0.008503438865705877,True,False,1,0.3890267344191352,0.15840062589006496,26
OpenBMI_ERP,TFFormer,1,0,"[0.013207679234627161, 0.02569349932481516]",0.019647820440127424,2,[2],"[0.005123299980984956, 0.017910537244810884]",0.011613219343022166,True,True,1,0.2857085012334703,0.16366343392746754,26
OpenBMI_ERP,TFFormer,1,0,"[0.009620871685534781, 0.024383752918356188]",0.016951401863480833,3,"[3, 4, 5, 6]","[-0.032664862459633945, -0.013811119930310803]",-0.023200605376566576,True,False,4,0.17069308542781722,0.04557464372761252,26
OpenBMI_ERP,TFFormer,1,0,"[0.05718663249033078, 0.07408394426848523]",0.06545977777569476,4,"[7, 8, 9, 10]","[0.028648658045514953, 0.04752847492420341]",0.03811303367512977,True,True,4,0.05424981760390845,0.017624640937777644,26
OpenBMI_ERP,TFFormer,1,0,"[0.020760886772976446, 0.03137191062848503]",0.025880735797402913,5,"[11, 12, 13, 14]","[-0.02095180010683116, -0.006631269524561062]",-0.013983581885284969,True,False,4,0.013923190606951455,0.0066622648205286635,26
OpenBMI_ERP,TFFormer,1,0,"[0.03064203403278608, 0.040980383307660774]",0.03574125117212274,6,"[15, 16, 17, 18]","[-0.008005844346089199, 0.006560726838762504]",-0.0008128603363193646,False,False,4,-0.0009941663186151062,0.00522302361378657,26
OpenBMI_ERP,TFFormer,1,0,"[-0.0002563824011033915, 0.00027252073019344775]",-6.300369012616636e-06,7,[19],"[-0.009779872828314535, -0.008053907771921243]",-0.008886477983579442,False,False,1,-0.030021328815119576,0.02675748961257728,26
OpenBMI_ERP,TFFormer,1,1,"[-0.0040935673442455195, 0.0030013550676160437]",-0.00037222805747441726,0,[0],"[-0.011860014868577365, -0.005300873558596138]",-0.008485561650273253,True,False,1,0.9595905133462979,0.6244312287785373,26
OpenBMI_ERP,TFFormer,1,1,"[0.02035696226726584, 0.033470073058749335]",0.026786488755020994,1,"[1, 2]","[0.0053752770607549604, 0.019248045757104978]",0.012009660249838183,True,True,2,0.404173717974744,0.13181572001293806,26
OpenBMI_ERP,TFFormer,1,1,"[0.010309327770974059, 0.03150076279124996]",0.02105043818421195,2,"[3, 4, 5, 6]","[-0.03152726256083744, -0.00817659031533185]",-0.01953161322350289,True,False,4,0.14622334412163485,0.038925142638816294,26
OpenBMI_ERP,TFFormer,1,1,"[0.02340303840177237, 0.037538765531243405]",0.030383546369858135,3,"[7, 8, 9, 10]","[-0.015376760196705535, -0.0009937805519860169]",-0.00803261068267132,True,False,4,0.051903111988906195,0.014281494047975624,26
OpenBMI_ERP,TFFormer,1,1,"[0.050223039348154135, 0.06387418468754552]",0.05713748304571439,4,"[11, 12, 13, 14]","[0.015722396033312772, 0.03582643524800922]",0.02599267764763496,True,True,4,0.014506286330070842,0.006888204711940538,26
OpenBMI_ERP,TFFormer,1,1,"[0.029667051662163445, 0.038885749831284615]",0.03410052330570992,5,"[15, 16, 17, 18]","[-0.010809818002998968, 0.004886782982332812]",-0.0030369594863030583,False,False,4,0.0020811565152357055,0.004705816203066161,26
OpenBMI_ERP,TFFormer,1,1,"[-0.00020502335896381644, 0.0006700297668371689]",0.00022282463237905788,6,[19],"[-0.010039315217251796, -0.007987961914041436]",-0.00902287397443591,False,False,1,-0.01387199136067397,0.016688628569794157,26
OpenBMI_ERP,TFFormer,1,2,"[-0.003846797520387368, 0.0037268875674912215]",0.00016360058598328419,0,[0],"[-0.011214980340331865, -0.003964867495396677]",-0.00741081227509364,True,False,1,1.0100497596576807,0.6185851569707358,26
OpenBMI_ERP,TFFormer,1,2,"[0.00033783865360769377, 0.006260058615648992]",0.0032472367061634954,1,[1],"[-0.0072681728984328575, -0.0009118942106930341]",-0.004211889294891313,True,False,1,0.4713376177853428,0.16114697482955345,26
OpenBMI_ERP,TFFormer,1,2,"[0.018324498757893434, 0.029994746382623845]",0.02430651418560414,2,[2],"[0.012247397109771558, 0.02354871796131646]",0.017986730428697948,True,True,1,0.3474964139120124,0.1439567508403918,26
OpenBMI_ERP,TFFormer,1,2,"[0.008755574793204721, 0.021600299305468765]",0.015195666263813938,3,"[3, 4, 5, 6]","[-0.027100433807700473, -0.014322700527627104]",-0.02080402908346355,True,False,4,0.12187973962802501,0.041426839990634574,26
OpenBMI_ERP,TFFormer,1,2,"[0.05873756126295677, 0.07943070414331743]",0.06870793825196,4,"[7, 8, 9, 10]","[0.034063172073064196, 0.05738486697412048]",0.04519944532321913,True,True,4,0.04704267759011022,0.019908643007708938,26
OpenBMI_ERP,TFFormer,1,2,"[0.015356058976256698, 0.025609547426450194]",0.020406532042278522,5,"[11, 12, 13, 14]","[-0.023492590555090422, -0.008824343547587696]",-0.01599253768879796,True,False,4,0.012951018725003266,0.010719570732320778,26
OpenBMI_ERP,TFFormer,1,2,"[0.0074767135485128535, 0.015584554704420253]",0.01138450106209634,6,"[15, 16, 17, 18]","[-0.034186281914470144, -0.020951498465197865]",-0.02785648096082397,False,False,4,-0.003077310626709212,0.006785060565434401,26
